contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijgebouw De Wentelwiek,0642::SB11,3331 KA,999,498,6,1,0,0,0,446,59,0,0,0,0,0,0,505,74,37,62,71,27,37,14,42,84,22,7,10,4,4,1,2
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Dolfijn,0642::SB12,3333 AL,1666,433,1,6,0,0,1,397,42,0,0,0,0,0,0,440,28,40,101,30,58,26,10,51,33,24,16,8,0,0,1,7
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau Vogelvereniging ""Ons Genoegen""",0642::SB13,3333 BS,1688,590,1,2,0,0,0,531,62,0,0,0,0,0,0,593,69,50,115,82,82,34,9,61,32,32,16,0,2,2,1,3
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum Swinhove,0642::SB14,3333 GZ,1532,562,3,3,0,0,0,499,69,0,0,0,0,0,0,568,76,43,130,85,50,43,10,53,17,37,10,2,2,2,0,2
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum Kubiek,0642::SB15,3334 XN,1887,735,4,5,0,0,0,697,47,0,0,0,0,0,0,744,96,57,164,81,70,66,17,56,32,56,28,4,0,1,1,6
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Voormalig John F. Kennedey school,0642::SB16,3334 SB,1714,669,4,3,0,0,1,610,65,0,0,0,0,0,0,676,110,62,100,99,75,64,10,43,28,46,22,4,2,4,0,0
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Twee Wieken,0642::SB17,3334 EH,1745,942,0,5,0,0,0,852,95,0,0,0,0,0,0,947,145,81,142,141,89,115,19,83,33,48,27,4,2,10,0,3
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sportcomplex De Hoge Devel,0642::SB18,3335 LM,1507,594,3,1,0,0,0,526,72,0,0,0,0,0,0,598,63,51,117,79,87,47,17,54,16,35,18,4,0,3,1,2
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum 't Klankbord,0642::SB19,3335 DE,1711,922,1,1,0,0,0,835,89,0,0,0,0,0,0,924,166,84,153,127,81,82,20,72,37,56,33,7,0,2,0,2
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School De Notenbalk,0642::SB20,3335 DD,1962,821,5,0,0,0,0,729,97,0,0,0,0,0,0,826,212,74,124,113,43,93,19,65,30,23,17,3,3,1,0,1
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gemeentehuis Heerjansdam,0642::SB21,2995 XD,1335,563,1,0,0,0,0,511,53,0,0,0,0,0,0,564,99,51,91,79,65,62,16,25,17,24,22,5,3,0,0,4
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Multifunctioneel gebouw RaJuBiBos,0642::SB22,2995 ZG,1654,853,0,1,0,0,0,773,81,0,0,0,0,0,0,854,199,54,107,152,78,83,28,44,32,35,33,1,0,3,0,4
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau NS-station Zwijndrecht,0642::SB23,,0,517,7,1,0,0,0,478,47,0,0,0,0,0,0,525,72,39,82,57,62,54,25,46,24,17,26,2,2,3,1,5
Dordrecht,Zwijndrecht,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Winkelcentrum Walburg,0642::SB24,,0,335,0,0,0,0,0,308,27,0,0,0,0,0,0,335,42,32,62,49,37,27,5,17,24,29,8,1,0,2,0,0
