contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Centrum 31, Bickerstraat 31",0398::SB15,,926,547,3,3,0,0,1,519,33,0,0,0,0,0,0,553,76,55,77,65,56,87,18,22,37,25,12,5,0,8,4
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Vonder, van Foreeststraat 35",0398::SB16,,1460,539,1,7,0,0,0,519,28,0,0,0,0,0,0,547,103,47,81,53,67,78,15,20,27,28,11,4,0,3,2
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Wijkcentrum de Horst, Van Eedenplein 3-9",0398::SB17,,1400,638,0,1,0,0,0,583,56,0,0,0,0,0,0,639,101,48,96,59,104,74,12,22,59,24,21,7,1,6,4
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Gymzaal De Kleine en Grote Beer, Plutolaan 2B",0398::SB18,,1381,557,3,1,0,0,0,517,44,0,0,0,0,0,0,561,85,45,100,57,82,59,21,15,26,29,26,2,0,1,9
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau BS De Familieschool, Jan Glijnisweg 61",0398::SB19,,1999,1059,2,1,0,0,0,946,117,0,0,0,1,0,0,1063,288,83,106,140,93,163,44,20,40,45,19,3,0,9,6
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Het Trefpunt, Burgplantsoen 71",0398::SB20,,2018,790,4,3,0,0,0,735,63,0,1,0,1,0,0,798,160,81,120,94,113,75,21,27,13,27,32,10,1,11,5
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau BS De Zeppelin, Anna Polaktuin 27",0398::SB21,,1984,815,3,2,0,0,0,744,76,0,0,0,0,0,0,820,194,59,125,110,95,72,25,36,22,18,24,7,5,10,13
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Sporthal Heerhugowaard-Zuid, Helena Nordheimland 3",0398::SB22,,1832,850,3,4,0,0,0,759,98,0,0,0,0,0,0,857,186,84,136,144,107,52,33,22,15,16,19,8,10,13,5
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Voorzieningencentrum Mediaan, Brandpunt 1",0398::SB23,,2464,959,4,2,0,0,0,872,93,0,0,0,0,0,0,965,216,98,128,138,95,87,43,30,23,36,14,9,14,12,16
Den Helder,Heerhugowaard,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Unit NS Station, Parkeerterrein Stationsplein",0398::SB24,,0,287,4,1,0,0,0,266,26,0,0,0,0,0,0,292,52,33,32,35,36,29,17,10,15,6,9,2,0,5,6
