contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Monster Ichthusschool,1783::SB30,2681 TC,1593,789,1,6,0,0,0,702,94,0,0,0,0,0,0,796,167,59,138,144,41,61,26,52,44,23,32,0,0,2,0,0
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Monster De Hoeksteen,1783::SB31,2681 AB,1362,568,3,1,0,1,0,503,68,0,0,1,0,0,0,571,134,27,99,131,20,44,11,40,22,19,15,1,0,0,0,5
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Monster Bibliotheek,1783::SB32,2681 NT,1496,964,1,1,0,0,0,844,122,0,0,0,0,0,0,966,186,51,172,199,47,100,20,61,43,40,35,4,0,3,0,3
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Monster Sportpark Polanen,1783::SB33,2681 HN,1550,729,0,5,0,1,0,644,89,0,0,1,0,0,0,733,175,55,131,131,44,53,23,29,19,24,40,0,1,2,0,2
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ter Heijde Het Vrondel,1783::SB34,2684 XE,1614,686,0,3,0,0,1,599,89,0,0,0,0,0,0,689,140,36,160,128,46,55,15,23,16,32,29,1,0,2,0,3
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Poeldijk De Leuningjes,1783::SB35,2685 BB,1362,682,5,1,0,4,0,617,75,0,0,0,4,0,0,692,136,43,169,158,32,41,12,16,12,37,22,3,0,0,0,1
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Poeldijk De Backerhof,1783::SB36,2685 ES,1743,879,2,5,0,0,0,769,117,0,0,0,0,0,0,886,232,48,155,223,34,73,15,16,12,45,20,3,1,0,0,2
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Poeldijk Basisschool  De Nieuwe Weg,1783::SB37,2685 WB,1435,673,0,4,0,1,1,592,85,0,0,0,1,0,0,678,155,42,162,154,31,50,12,18,1,27,13,3,0,3,0,2
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wateringen Gemeentehuis,1783::SB38,2291 HN,1366,728,3,2,0,1,0,648,86,0,0,0,1,0,0,734,195,44,117,136,49,84,23,4,2,36,28,2,1,4,0,3
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wateringen Parochiezaal,1783::SB39,2291 SZ,1632,713,1,2,0,0,0,643,73,0,0,0,0,0,0,716,157,42,127,171,42,59,18,26,2,41,22,4,1,0,0,1
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wateringen De Ark,1783::SB40,2291 BD,1551,933,2,6,0,0,0,849,92,0,0,0,0,0,0,941,172,87,120,239,71,107,22,25,2,45,28,5,0,7,0,3
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wateringen De Smidse,1783::SB41,2291 CA,1428,1051,4,3,0,0,0,936,122,0,0,0,0,0,0,1058,236,65,165,265,52,121,26,24,7,59,27,1,0,3,0,0
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wateringen De Kyckert,1783::SB42,2291 LC,1449,628,1,1,0,0,0,555,75,0,0,0,0,0,0,630,143,52,106,106,73,74,14,17,1,12,25,1,0,2,1,1
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wateringen Ontmoetingsplek Joop,1783::SB43,2292 CG,2392,957,4,2,0,0,0,841,122,0,0,0,0,0,0,963,275,89,180,195,48,72,21,17,3,19,26,4,3,2,1,2
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wateringen Scouting Wateringen,1783::SB44,2291 GP,1504,343,1,0,0,0,0,308,36,0,0,0,0,0,0,344,80,25,66,74,13,44,8,12,0,11,5,3,0,2,0,0
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kwintsheul De Lessenaar,1783::SB45,2295 LH,1403,885,0,1,0,4,0,807,83,0,0,0,4,0,0,890,273,38,118,306,33,51,21,4,2,17,18,1,1,1,1,0
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kwintsheul Basisschool Andreashof,1783::SB46,2295 PE,1455,707,4,2,0,0,0,641,72,0,0,0,0,0,0,713,147,49,152,170,42,61,11,12,3,34,17,2,2,2,0,3
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Lier Gemeentehuis,1783::SB47,2678 CK,1535,922,4,3,0,0,0,807,122,0,0,0,0,0,0,929,286,31,125,310,24,61,8,29,6,15,21,1,0,1,1,3
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Lier 't Centrum,1783::SB48,2678 CM,1532,834,3,2,0,0,0,740,99,0,0,0,0,0,0,839,227,46,92,301,28,52,9,32,2,29,14,0,0,0,0,2
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Lier PCBS Prins Willem-Alexander,1783::SB49,2678 TX,1325,655,3,0,0,0,0,593,65,0,0,0,0,0,0,658,134,21,86,226,37,54,14,35,3,31,13,0,0,1,0,0
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Lier De Viermaster,1783::SB50,2678 BP,1430,757,5,2,0,0,0,687,77,0,0,0,0,0,0,764,218,40,110,224,26,55,11,32,6,16,9,5,3,2,0,0
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Lier Sportcentrum Vreeloo,1783::SB51,2678 LN,1705,1016,6,3,0,0,2,895,128,0,0,0,0,0,0,1025,352,47,145,278,32,72,14,24,5,20,18,3,3,1,1,1
Dordrecht,Westland,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Lier De Achtsprong,1783::SB52,2678 TC,1345,621,3,4,0,0,1,551,76,0,0,0,0,0,0,628,164,40,97,183,21,34,11,22,3,26,12,0,3,2,1,2
