contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 11 - Maison St. Cyr,1771::SB11,,1328,477,2,0,0,0,0,454,25,0,0,0,0,0,0,479,47,60,72,136,33,46,24,26,18,1,0,1,3,10
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 12 - Stichting het Oranjeplein,1771::SB12,,1383,643,1,2,0,0,0,598,48,0,0,0,0,0,0,646,100,87,122,115,48,89,28,26,8,1,0,4,0,15
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 13 - DvO St-Jozefplein,1771::SB13,,1388,482,2,0,0,5,0,449,40,0,0,0,5,0,0,489,37,37,132,120,29,38,18,27,13,1,1,17,3,9
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 14 - DvO Kettingstraat,1771::SB14,,1767,634,1,2,0,0,0,574,63,0,0,0,0,0,0,637,97,89,131,124,41,64,23,37,14,1,0,6,4,3
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 15 - Basisschool 't Vijfblad,1771::SB15,,1549,545,2,1,0,0,0,505,43,0,0,0,0,0,0,548,39,70,109,118,37,50,22,36,24,0,2,15,2,21
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 16 - Korein Kinderplein Wersakker,1771::SB16,,1712,642,3,1,0,0,0,585,61,0,0,0,0,0,0,646,165,99,62,72,49,105,22,27,20,2,0,8,6,5
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 17 - Bibliotheek Mierlo,1771::SB17,,1521,825,7,2,0,1,0,743,92,0,0,0,1,0,0,835,125,169,117,139,63,67,28,52,26,1,1,18,12,7
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 18 - Jongerencentrum 't Loesje,1771::SB18,,1613,820,5,3,0,2,0,747,79,0,0,2,0,0,0,826,126,134,120,160,54,81,35,56,25,0,0,18,6,5
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 19 - Basisschool St. Lucia,1771::SB19,,1630,678,0,1,0,0,0,602,77,0,0,0,0,0,0,679,148,123,60,126,44,70,29,22,20,0,2,16,6,12
's-Hertogenbosch,Geldrop-Mierlo,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 20 - Gemeenschapshuis 't Patronaat,1771::SB20,,1536,852,2,3,0,0,0,760,98,0,1,0,1,0,0,858,156,171,90,138,51,96,42,41,31,2,2,13,7,12
