contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),CDA,VVD,FNP,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),ChristenUnie,GROENLINKS,Democraten 66 (D66),Friese Koers,Partij voor de Dieren,50PLUS,Verenigd Links-Feriene Lofts,Libertarische Partij (LP)
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Brede School Duinterpen I  sporthal,1900::SB11,8607 GM,1103,532,0,1,0,0,0,492,41,0,0,0,0,0,0,533,82,80,108,40,43,55,29,14,63,4,7,5,1,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Schuttersheuvel,1900::SB12,8602 TM,946,399,5,3,0,0,0,379,28,0,0,0,0,0,0,407,65,73,37,19,55,72,8,16,32,1,8,12,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Ontmoetingsruimte De Spil,1900::SB13,8608 WD,1405,730,2,1,0,0,1,684,48,0,0,0,0,0,0,733,129,112,32,58,72,139,40,30,62,9,14,32,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Keats,1900::SB14,8608 CL,944,385,0,8,0,0,0,368,25,0,0,0,0,0,0,393,63,65,18,25,80,65,13,5,18,2,13,18,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau 't Convenant (vm Conventschool),1900::SB15,8602 XW,1016,384,5,1,0,0,0,377,13,0,0,0,0,0,0,390,62,57,31,29,54,62,15,17,35,2,16,3,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Johannes Postschool,1900::SB16,8602 BK,1302,635,2,0,0,0,0,575,62,0,0,0,0,0,0,637,95,102,85,33,65,89,45,22,56,4,18,21,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Brede School Duinterpen II sporthal,1900::SB17,8607 GM,1197,560,2,1,0,0,0,517,46,0,0,0,0,0,0,563,78,85,113,31,47,68,27,21,56,9,12,13,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wurkwinkel Noorderbrug (zij-ingang),1900::SB18,8604 CA,1533,888,3,0,0,0,0,823,68,0,0,0,0,0,0,891,129,158,182,54,75,52,46,31,108,7,22,24,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau HR de Daaldersplaats (zij-ingang),1900::SB19,8601 GG,672,483,2,2,0,0,0,436,51,0,0,0,0,0,0,487,66,88,78,39,17,47,14,17,78,8,13,17,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Zwetser,1900::SB20,8603 BP,1547,941,1,0,0,0,2,858,82,0,0,0,0,0,0,942,186,183,127,76,45,96,48,28,105,15,13,16,0,3
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau It Roefke,1900::SB21,8605 AV,1135,551,0,2,0,0,1,520,32,0,0,0,0,0,0,553,96,136,56,34,59,72,18,8,37,9,11,14,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Nij Ylostins,1900::SB22,8651 AP,1128,606,0,2,0,0,0,549,59,0,0,0,0,0,0,608,61,179,47,97,42,48,56,17,35,1,9,13,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,"Stembureau ""Het Wapen van IJlst""",1900::SB23,8651 EB,1249,802,0,0,0,0,0,739,63,0,0,0,0,0,0,802,132,199,102,107,35,42,31,37,83,6,17,10,1,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau m.f.c. De Driuwpolle,1900::SB24,8551 NW,1279,750,1,2,0,0,0,666,87,0,0,0,0,0,0,753,49,245,128,85,50,52,38,27,49,2,9,15,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Talma State,1900::SB25,8621 CX,905,551,1,2,0,0,0,505,49,0,0,0,0,0,0,554,56,191,57,80,40,26,30,17,40,1,7,5,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau m.f.c. De Mande,1900::SB26,8771 RS,819,508,0,0,0,0,0,466,42,0,0,0,0,0,0,508,35,182,40,78,54,47,19,10,21,2,9,10,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau m.f.c. It Joo,1900::SB27,8614 AE,560,362,0,0,0,0,0,324,38,0,0,0,0,0,0,362,22,132,27,77,14,22,20,11,27,0,6,2,1,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis Scharnegoutum,1900::SB28,8629 RL,1393,731,2,5,0,0,0,673,65,0,0,0,0,0,0,738,68,226,64,119,46,74,51,29,32,6,8,5,1,2
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau m.f.c. It Harspit,1900::SB29,8625 HE,1168,720,1,1,0,0,0,665,57,0,0,0,0,0,0,722,53,219,84,123,51,37,26,35,61,5,7,19,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis Oan it Far,1900::SB30,8622 XV,700,412,0,0,0,0,0,373,39,0,0,0,0,0,0,412,28,141,29,80,23,42,24,6,16,0,8,13,0,2
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Teatskehûs,1900::SB31,8615 LM,596,375,0,0,0,0,0,335,40,0,0,0,0,0,0,375,23,145,31,104,18,21,5,6,5,1,8,6,0,2
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Himsterhûs,1900::SB32,8618 NK,788,387,0,1,0,1,0,337,52,0,0,0,1,0,0,389,20,146,30,76,18,29,25,9,23,1,4,6,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis Ús Doarpshûs,1900::SB33,8611 JP,224,155,0,0,0,0,0,143,12,0,0,0,0,0,0,155,23,57,13,35,11,4,2,1,7,0,1,0,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Kosterij,1900::SB34,8628 EP,471,306,0,0,0,0,0,270,36,0,0,0,0,0,0,306,22,81,33,94,11,12,13,11,26,0,2,1,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Aylva State,1900::SB35,8748 CC,1357,765,2,0,0,0,0,696,71,0,0,0,0,0,0,767,119,256,96,100,41,56,14,15,34,3,15,9,7,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Nije Bân,1900::SB36,8749 GV,454,269,3,0,0,0,0,253,19,0,0,0,0,0,0,272,28,44,34,31,30,27,7,23,26,1,11,6,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau 't Lokaal,1900::SB37,8822 VD,818,417,2,4,0,0,0,382,41,0,0,0,0,0,0,423,70,130,34,46,46,27,23,9,17,3,8,4,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Bolle en de Hynst,1900::SB38,8821 LD,474,287,1,0,0,0,0,268,20,0,0,0,0,0,0,288,61,25,39,22,39,36,5,9,15,8,24,4,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Het Anker,1900::SB39,8754 CX,1456,885,3,2,0,0,0,819,71,0,0,0,0,0,0,890,101,285,93,89,80,86,40,16,38,4,25,25,2,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Avondrust,1900::SB40,8754 EB,1444,662,4,2,0,0,0,613,55,0,0,0,0,0,0,668,55,216,82,59,69,75,28,14,35,3,14,10,2,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Doniahûs,1900::SB41,8742 KR,412,245,0,0,0,0,0,220,25,0,0,0,0,0,0,245,30,89,15,51,7,12,7,5,12,1,13,3,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Fûke,1900::SB42,8757 JW,380,214,0,0,0,0,0,191,23,0,0,0,0,0,0,214,13,111,21,22,5,8,7,4,8,2,8,5,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Waltahûs,1900::SB43,8765 LJ,400,257,1,0,0,0,0,238,20,0,0,0,0,0,0,258,20,89,30,54,15,15,8,5,17,1,2,1,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Honk,1900::SB44,8759 LE,393,279,0,0,0,0,0,259,20,0,0,0,0,0,0,279,26,137,24,36,4,20,8,6,9,1,6,2,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Johannes de Doperkerk,1900::SB45,8763 MK,422,246,3,1,0,0,0,232,18,0,0,0,0,0,0,250,18,97,27,37,5,30,7,3,10,4,4,3,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Nije Haven,1900::SB46,8823 SP,265,148,0,0,0,0,0,138,10,0,0,0,0,0,0,148,9,74,12,18,4,8,8,7,4,0,3,1,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Utwyk,1900::SB47,8746 NH,599,343,2,2,0,0,0,301,46,0,0,0,0,0,0,347,21,161,31,33,19,15,27,4,25,0,6,1,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It String,1900::SB48,8751 TH,177,108,0,3,0,0,0,95,16,0,0,0,0,0,0,111,16,15,8,19,18,11,3,4,7,2,2,1,2,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Cultureel Centrum De Klameare I,1900::SB49,8711 CN,1289,631,1,1,0,0,0,589,44,0,0,0,0,0,0,633,94,165,70,77,57,57,25,26,33,2,15,8,0,2
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Nij Mariënacker,1900::SB50,8711 CB,1136,874,2,11,0,0,0,832,61,0,0,0,6,0,0,893,97,322,106,93,50,71,40,13,51,3,13,14,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis It Swaeigat,1900::SB51,8724 LH,248,177,0,0,0,0,0,153,24,0,0,0,0,0,0,177,14,87,14,30,3,7,10,3,8,0,1,0,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Gemeenschapscentrum De Foeke,1900::SB52,8713 JN,674,367,2,0,0,0,0,331,38,0,0,0,0,0,0,369,71,72,55,38,62,31,9,3,14,0,7,5,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpscultuurhuis De Spylder,1900::SB53,8715 EM,620,400,0,0,0,0,0,356,44,0,0,0,0,0,0,400,37,85,23,91,28,40,19,12,21,8,27,8,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Woonzorgcentrum Finke,1900::SB54,8723 CC,1188,716,0,1,0,0,1,668,48,0,0,0,0,0,0,717,61,245,76,76,75,44,39,24,37,0,14,24,1,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Doarpskeamer,1900::SB55,8722 HR,270,159,0,0,0,0,0,147,12,0,0,0,0,0,0,159,18,56,19,28,4,17,6,7,2,0,0,1,0,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Multifunctioneel Centrum De Kaap,1900::SB56,8715 JC,742,423,0,2,0,0,0,394,31,0,0,0,0,0,0,425,37,111,50,49,39,37,20,14,30,1,9,22,1,3
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,"Stembureau Dorpshuis ""de Begine""",1900::SB57,8584 VC,442,283,1,0,0,0,2,256,26,0,0,0,0,0,0,284,18,53,19,49,28,37,28,17,19,1,10,4,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Dorpshuis De Klink,1900::SB58,8723 CW,955,506,1,0,0,0,0,459,48,0,0,0,0,0,0,507,53,134,38,78,72,47,25,14,20,3,11,10,1,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Doopsgezinde Kerk,1900::SB59,8701 KM,1278,640,3,1,0,0,0,599,45,0,0,0,0,0,0,644,89,213,67,31,48,70,17,13,47,2,31,11,1,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Verzorgingshuis Huylckenstein,1900::SB60,8701 LT,1388,843,3,4,0,0,1,793,56,0,0,0,0,0,0,850,130,302,54,62,53,111,36,9,41,1,17,25,2,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau CBS De Bron,1900::SB61,8701 LV,1422,781,0,0,0,0,1,711,69,0,0,0,0,0,0,781,99,330,82,42,53,47,37,18,52,2,3,14,0,2
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Appartementencomplex 't Heechhout,1900::SB62,8701 CP,1487,686,2,1,0,0,0,634,55,0,0,0,0,0,0,689,89,262,26,37,68,115,19,15,24,0,6,25,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Verpleeghuis Bloemkamp,1900::SB63,8701 AK,1015,664,0,0,0,0,0,603,61,0,0,0,0,0,0,664,83,277,40,45,38,81,30,12,35,2,9,11,1,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Centrum Gasthuiskerk,1900::SB64,8701 BL,1225,522,1,1,0,0,0,487,37,0,0,0,0,0,0,524,74,165,47,37,53,60,18,16,38,1,7,6,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Doarpshûs Raerd,1900::SB65,9012 DH,716,448,0,0,0,0,0,410,41,0,3,0,3,0,0,451,119,80,63,77,27,24,4,14,29,0,7,4,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,"Stembureau OBS ""De Lege Geaën""",1900::SB66,8647 SM,537,356,4,0,0,0,0,327,33,0,0,0,0,0,0,360,37,73,25,144,16,21,8,8,16,4,2,2,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Brede School Duinterpen III,1900::SB67,8607 GM,1248,624,2,3,0,0,0,574,55,0,0,0,0,0,0,629,101,90,110,35,58,63,34,28,68,4,11,22,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,"Stembureau Wijkgebouw ""De Watertoren""",1900::SB68,8608 CX,935,238,0,0,0,0,1,220,17,0,0,0,0,0,0,238,41,30,10,25,36,39,10,7,13,4,10,13,0,0
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,"Stembureau H.C.R. ""De Watersport""",1900::SB69,8621 BW,791,404,2,0,0,0,0,380,26,0,0,0,0,0,0,406,47,120,69,62,16,26,14,8,25,1,8,6,1,1
,Súdwest-Fryslân,PS2015_Fryslan,Provinciale Staten Fryslân 2015,,Fryslân,2015-03-18,Stembureau Cultureel Centrum De Klameare II,1900::SB70,8711 CN,1010,523,2,1,0,0,0,484,42,0,0,0,0,0,0,526,49,180,68,51,40,26,33,15,31,5,13,11,1,0
