contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau BMV De Schakel (Broekhuizenvorst),1507::SB11,,822,406,1,0,0,0,0,370,37,0,0,0,0,0,0,407,48,113,42,27,79,9,47,18,9,7,1,6
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Naesenhof (Broekhuizen),1507::SB12,,600,342,3,1,0,0,0,306,40,0,0,0,0,0,0,346,52,107,45,14,56,14,23,15,6,3,5,2
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Smetenhof (Lottum),1507::SB13,,1557,719,2,1,0,0,0,649,73,0,0,0,0,0,0,722,89,283,89,36,121,9,51,21,12,3,4,1
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Woonzorgcompl. Grootoord (Gr.vorst),1507::SB14,,1667,800,4,2,0,0,1,726,79,0,0,0,0,0,0,806,88,187,144,60,136,22,81,34,23,15,5,5
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zorgc. La Providence (Gr. vorst),1507::SB15,,1961,967,5,0,0,0,1,871,100,0,0,0,0,0,0,972,137,233,124,47,180,30,122,43,32,11,6,2
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Sporthal de Kruisweide (Sevenum),1507::SB16,,2465,1130,6,0,0,1,0,993,142,0,0,1,0,0,0,1135,115,444,124,67,172,32,102,31,21,15,6,1
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Verzorgingshuis Sevenheym (Sevenum),1507::SB17,,2483,1294,5,3,0,0,0,1138,164,0,0,0,0,0,0,1302,102,514,158,66,195,33,133,39,24,11,16,3
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Torrekoel (Kronenberg),1507::SB18,,1114,591,3,0,0,0,0,519,75,0,0,0,0,0,0,594,51,278,68,36,61,15,43,20,9,3,4,3
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau 't Brugeind (Meerlo),1507::SB19,,1423,690,1,0,0,0,0,620,71,0,0,0,0,0,0,691,76,232,83,36,101,47,75,31,5,3,1,0
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Café-Zaal Wilhelmina (Swolgen),1507::SB20,,956,412,0,0,0,0,1,347,64,0,0,0,0,0,0,412,67,148,32,26,74,9,24,11,11,7,1,2
Venlo,Horst aan de Maas,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Dienstencentrum (Tienray),1507::SB21,,901,415,2,0,0,0,0,382,35,0,0,0,0,0,0,417,80,115,38,17,103,12,31,12,6,1,0,0
