contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Buurthuis de Molt,0882::SB42,6371 EC,1427,585,1,1,0,0,0,526,61,0,0,0,0,0,0,587,149,79,66,41,101,21,62,25,16,14,11,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Harmoniezaal SUN-plein,0882::SB101,6373 LG,1055,437,1,1,0,0,0,387,52,0,0,0,0,0,0,439,128,60,30,37,102,18,33,12,12,5,0,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Bibliotheek Nieuwenhagen,0882::SB102,6373 JS,1419,418,2,3,0,0,0,365,58,0,0,0,0,0,0,423,115,64,22,48,84,7,30,16,21,5,5,1
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Scouting St. Tarcisius,0882::SB111,6373 CW,1468,627,3,0,0,0,0,542,88,0,0,0,0,0,0,630,189,86,68,59,131,11,43,11,20,2,6,1
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Ontmoetingscentrum Oude Heide,0882::SB112,6373 GJ,1589,675,5,0,0,0,0,627,53,0,0,0,0,0,0,680,179,126,43,80,144,17,34,22,18,2,10,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool 't Valder,0882::SB121,6373 TT,1603,661,0,0,0,0,0,570,91,0,0,0,0,0,0,661,118,109,84,85,108,20,62,33,21,9,9,3
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis 't Ströatje,0882::SB201,6374 KC,1329,577,4,3,0,0,0,505,79,0,0,0,0,0,0,584,134,156,57,46,86,16,28,23,23,3,5,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zorgcentrum Heereveld,0882::SB202,6374 EN,960,424,2,0,0,0,0,395,31,0,0,0,0,0,0,426,104,116,36,38,65,11,26,15,7,1,4,1
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool De Wegwijzer,0882::SB203,6374 AR,1187,449,1,1,0,0,0,394,57,0,0,0,0,0,0,451,115,79,39,43,90,15,32,13,17,4,2,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool An d'r Put,0882::SB204,6374 HR,1067,521,0,0,0,0,0,452,69,0,0,0,0,0,0,521,99,153,30,42,107,22,31,16,13,4,3,1
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Café d'r Sjtee Uul,0882::SB211,6374 GS,1525,593,1,1,0,0,0,522,73,0,0,0,0,0,0,595,179,81,23,36,171,17,20,20,33,4,9,0
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool de Speurneus,0882::SB212,6374 NJ,1546,584,1,2,0,0,0,514,73,0,0,0,0,0,0,587,148,103,62,50,121,17,38,10,17,2,10,6
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis De Residentie,0882::SB221,6374 BK,1435,599,3,2,0,0,0,530,74,0,0,0,0,0,0,604,208,93,53,26,100,41,26,15,22,9,4,2
Maastricht,Landgraaf,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis D'r Eck,0882::SB231,6374 LV,542,276,0,0,0,0,0,245,31,0,0,0,0,0,0,276,66,56,25,22,41,22,19,5,14,0,5,1
