contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Serre/café Ter Voert, Oranjeplein 1, Megchelen",1509::SB11,7078 BC,818,390,0,1,0,0,0,348,43,0,0,0,0,0,0,391,70,29,139,35,46,28,5,3,1,9,8,1,0,0,13,1,2,0,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Sporthal Van Pallandt -vergaderruimte-, van Pallandtstraat 8, Varsseveld",1509::SB12,7051 DE,1506,774,3,1,0,0,0,712,66,0,0,0,0,0,0,778,187,63,172,53,94,69,22,20,6,26,19,0,0,1,29,3,5,5,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Gebouw Yunio (Sensire), Pr. Irenestraat 17, Varsseveld",1509::SB13,7051 AX,1614,711,8,3,0,0,0,649,71,0,0,2,0,2,0,720,152,71,149,60,94,76,16,21,3,14,26,1,0,1,22,0,4,1,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Zorgcentrum De Bettekamp, de Egge 63, Varsseveld",1509::SB14,7051 AK,1638,805,0,2,0,1,0,743,63,0,0,1,0,0,0,806,136,89,139,62,130,99,19,23,2,21,29,0,0,1,49,0,5,1,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Kulturhus De Rietborgh, Borgsche Rieten 15, Terborg",1509::SB15,7061 ZM,1554,693,4,1,0,0,0,644,55,1,0,0,1,0,0,699,90,84,86,98,147,83,23,7,0,16,16,0,1,0,30,5,5,2,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Antonia Verpleeghuis, Industrieweg 115, Terborg",1509::SB16,7061 AP,1596,759,2,2,0,0,0,706,57,0,0,0,0,0,0,763,89,87,152,64,156,73,23,12,3,17,39,0,0,2,24,11,4,2,1
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Zorgcentrum De Schuylenburgh, Laan van Schuylenburch 10, Silvolde",1509::SB17,7064 AL,1543,711,3,1,0,0,0,650,65,0,0,0,0,0,0,715,147,93,128,66,97,77,26,13,3,15,24,0,0,0,13,2,3,4,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Ons Pakhuus, Molenberg 2, Silvolde",1509::SB18,7064 GK,1565,741,5,1,0,0,0,703,44,0,0,0,0,0,0,747,82,91,122,104,140,86,25,10,0,14,27,3,1,0,28,4,2,0,2
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Basisschool De Drie Linden, Schoolstraat 2A, Silvolde",1509::SB19,7064 GP,1593,694,6,2,0,0,0,633,69,0,0,0,0,0,0,702,76,65,151,84,122,78,35,3,0,14,33,2,5,0,19,1,4,1,1
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Buurtschapshuis, Sinderenseweg 112, Sinderen",1509::SB20,7065 BM,771,432,1,0,0,0,0,385,48,0,0,0,0,0,0,433,77,37,124,21,30,48,25,26,6,9,5,0,1,1,15,2,3,2,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Prinses Julianaschool, Molenweg 39, Heelweg",1509::SB21,7055 AH,796,358,0,0,0,0,0,314,44,0,0,0,0,0,0,358,76,19,95,30,52,37,10,7,4,9,5,0,1,0,10,0,2,1,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Zaal De Vos, Halseweg 2, Westendorp",1509::SB22,7054 BH,891,456,0,0,0,0,2,419,35,0,0,0,0,0,0,456,97,30,93,41,42,46,8,25,9,17,10,0,0,0,25,3,7,3,0
Arnhem,Oude IJsselstreek,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Zorgcentrum Debbeshoek, Kempermanstraat 1 Ulft",1509::SB23,7071 XL,1657,523,3,1,0,0,1,490,36,0,0,0,0,0,0,527,56,53,134,56,118,48,6,3,0,6,23,0,0,0,7,2,8,1,2
