contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Prinses Amaliaschool,0637::SB13,2715 BT,1773,794,2,1,0,0,0,736,61,0,0,0,0,0,0,797,123,86,135,89,110,81,40,36,6,28,34,22,1,2,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Middin Haagsebos,0637::SB14,2715 XW,1328,334,1,1,0,0,0,309,27,0,0,0,0,0,0,336,31,43,83,20,55,30,15,11,1,13,20,9,0,2,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dienstencentrum Albrandswaard,0637::SB15,2716 DA,1180,520,5,1,0,0,0,486,40,0,0,0,0,0,0,526,60,50,109,67,72,57,15,23,1,29,23,13,0,0,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stadsboerderij Het Buitenbeest,0637::SB16,2715 NG,1572,486,7,0,0,0,0,432,62,0,0,0,1,0,1,494,59,51,109,25,67,65,21,27,15,20,16,10,0,0,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Uiterwaard zaal 121/122,0637::SB18,2716 VB,2032,959,3,6,0,0,0,875,94,0,0,0,1,0,1,969,100,147,161,75,149,115,33,43,9,51,55,15,1,4,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Informatiecentrum Onderwijs (ICOZ),0637::SB19,2716 AP,1696,934,3,1,0,0,0,843,96,0,0,0,1,0,1,939,148,116,122,108,104,161,39,38,3,26,42,22,2,2,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Basisschool 't Schrijverke,0637::SB21,2716 GV,1984,870,2,1,0,0,0,768,105,0,0,0,0,0,0,873,122,118,115,101,89,127,47,40,14,19,51,22,1,4,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Basisschool De Horizon,0637::SB22,2717 CR,1666,478,1,1,0,0,0,428,52,0,0,0,0,0,0,480,57,44,99,59,63,56,26,9,4,22,20,11,1,1,6
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Watersnip,0637::SB23,2717 BG,1582,776,1,4,0,1,1,714,67,0,0,0,1,0,0,782,100,117,121,63,94,110,39,40,10,23,38,19,1,0,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau REAKT,0637::SB25,2717 HR,1437,894,3,6,1,0,0,834,68,0,0,1,0,0,0,902,96,103,153,74,165,98,58,25,6,46,47,15,1,2,5
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS Annie M.G. Schmidt,0637::SB26,2717 XV,1520,622,6,1,0,0,0,552,77,0,0,0,0,0,0,629,81,64,112,53,77,81,36,24,7,37,23,23,0,3,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Basisschool 't Schrijverke,0637::SB27,2717 XK,1525,320,0,1,0,0,0,296,25,0,0,0,0,0,0,321,44,38,52,17,63,38,9,7,5,15,16,8,0,5,3
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Woon- en Zorgcentrum Buytenhage,0637::SB28,2726 RR,1415,747,2,0,0,0,0,691,58,0,0,0,0,0,0,749,117,86,126,50,94,100,45,16,3,51,37,22,0,0,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Vierstroom Locatie Vivaldi,0637::SB29,2725 NR,1410,662,7,0,0,0,0,595,74,0,0,0,0,0,0,669,139,69,100,75,58,78,33,21,15,37,23,11,0,3,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS 't Plankier,0637::SB30,2725 PG,1155,655,2,1,0,0,0,570,88,0,0,0,0,0,0,658,85,74,112,72,83,83,39,23,3,24,42,12,1,1,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau App. Het Fregat,0637::SB31,2725 CS,1416,818,0,5,0,0,1,765,57,0,0,0,0,0,0,823,168,98,121,89,66,112,33,29,2,39,35,21,1,2,2
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Tjalk,0637::SB32,2725 BV,1322,815,1,1,0,0,1,731,85,0,0,0,0,0,0,817,220,105,66,85,44,156,36,24,5,30,28,10,1,3,2
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK De Doortocht,0637::SB33,2725 AR,933,627,1,3,0,3,0,572,56,0,0,3,0,0,0,628,96,78,74,67,61,105,40,23,6,22,30,21,1,3,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Chr. Basisschool De Hofvijver,0637::SB34,2727 CV,1920,938,2,2,0,0,0,844,98,0,0,0,0,0,0,942,107,101,182,88,127,129,46,36,9,35,45,27,3,3,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Basisschool De Touwladder,0637::SB36,2727 CV,1354,476,2,6,0,0,0,437,48,0,1,0,1,0,0,485,55,59,105,40,67,54,15,11,5,26,20,18,0,0,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Spelevaert,0637::SB37,2724 TT,2149,796,0,1,0,2,0,720,75,0,0,2,0,0,0,795,127,99,125,48,86,125,43,15,11,46,46,18,2,3,2
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dienstencentrum Seghwaert,0637::SB38,2724 NA,2374,1227,2,3,0,0,1,1123,111,0,3,0,3,0,0,1235,170,160,213,103,155,172,39,52,17,65,50,20,4,6,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Woon- en Zorgcentrum 't Seghe Waert,0637::SB39,2724 GE,1375,648,2,0,0,0,2,591,57,0,0,0,0,0,0,650,108,67,81,72,61,99,33,30,12,26,34,18,2,4,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Triangel,0637::SB41,2723 TP,1446,618,1,4,0,0,0,566,57,0,0,0,0,0,0,623,104,62,107,60,58,78,32,23,18,30,30,11,1,3,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ontmoetingsruimte Doing,0637::SB42,2724 CA,2218,687,0,0,0,0,0,618,69,0,0,0,0,0,0,687,104,67,135,48,93,90,22,27,13,36,38,9,2,2,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Prot.Chr. Basisschool Noordeinde,0637::SB44,2728 DC,1642,780,3,2,0,0,0,703,83,0,0,0,1,0,1,786,150,91,106,77,87,129,40,22,8,30,29,9,0,1,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkgebouw 't Span,0637::SB45,2728 BR,1732,691,1,0,0,1,0,628,63,0,0,1,0,0,0,691,91,75,134,72,89,98,33,14,13,34,30,5,0,3,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Baanbreker,0637::SB46,2728 AG,1618,709,0,0,0,0,0,625,84,0,0,0,0,0,0,709,137,84,113,43,77,118,23,31,5,23,35,15,0,2,3
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Basisschool De Buut,0637::SB47,2728 AG,1763,1077,0,5,2,0,0,918,166,0,0,0,2,0,0,1084,249,117,185,108,99,143,37,39,10,32,42,10,3,1,2
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS Het Groene Hart,0637::SB50,2729 EB,2185,1100,9,2,2,0,0,928,179,0,0,4,0,2,0,1107,255,98,182,111,79,165,38,29,22,50,43,18,2,6,2
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Centrum Campus,0637::SB51,2721 NB,2640,1101,3,6,0,3,0,969,144,0,0,0,3,0,0,1113,165,91,246,121,139,121,19,26,10,79,36,36,1,8,3
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Middin-Heemburgh,0637::SB53,2729 LR,2520,547,1,1,0,0,0,476,73,0,0,0,0,0,0,549,126,49,104,45,37,80,14,21,10,19,28,11,0,3,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Shaanti Dhaam,0637::SB54,2729 LN,1587,540,1,2,0,0,0,473,70,0,0,0,0,0,0,543,96,59,130,43,49,59,16,15,4,25,13,23,4,3,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stadsboerderij De Weidemolen,0637::SB55,2721 DX,1532,579,0,0,0,1,0,485,95,0,0,0,1,0,0,580,175,48,89,60,35,84,19,21,7,15,17,7,0,1,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Oranjerie,0637::SB56,2721 GG,1664,712,0,0,0,1,0,615,98,0,0,0,1,0,0,713,200,53,93,67,54,116,12,30,11,30,24,16,2,4,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Middin - De Waterparel,0637::SB57,2721 HJ,1591,572,3,0,2,0,0,500,76,0,0,0,1,1,0,576,140,56,92,65,35,101,16,13,6,9,24,14,0,0,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Oosterpoort,0637::SB58,2721 GE,1340,531,2,1,0,0,0,455,79,0,0,0,0,0,0,534,115,38,128,47,44,69,10,24,3,22,20,9,0,2,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkpost Rokkeveen,0637::SB59,2719 CP,1352,620,2,1,0,0,0,538,85,0,0,0,0,0,0,623,120,63,89,76,55,96,27,18,5,27,26,14,2,1,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stadsboerderij De Balijhoeve,0637::SB60,2719 JZ,1330,656,5,1,1,0,0,587,74,0,0,1,0,0,0,661,138,58,85,68,54,116,26,18,9,30,31,21,2,0,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Waterlelie,0637::SB61,2719 HE,1516,916,2,3,2,0,1,822,100,0,0,0,2,0,0,923,206,84,159,104,68,153,37,27,7,21,22,24,0,3,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS De Edelsteen,0637::SB62,2719 SN,1453,797,1,2,0,1,0,704,95,0,0,1,0,0,0,799,189,93,86,86,58,123,32,30,16,22,37,18,1,4,2
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Prins Clausschool,0637::SB63,2719 VG,1480,806,1,2,0,0,0,713,96,0,0,0,0,0,0,809,174,80,98,99,68,133,27,20,15,22,43,20,5,2,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerkelijk Centrum De Regenboog,0637::SB64,2719 CR,1376,724,0,2,0,2,0,652,76,0,0,0,2,0,0,728,115,70,97,118,68,92,27,28,9,47,19,29,0,4,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Kerk De Wijngaard,0637::SB65,2719 AZ,1415,898,1,1,0,1,1,812,88,0,0,0,1,0,0,901,162,98,119,102,84,143,42,47,13,30,39,18,1,0,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Basisschool Het Palet,0637::SB66,2718 BZ,1850,773,2,4,0,0,0,685,94,0,0,0,0,0,0,779,149,80,138,63,88,106,30,32,1,29,38,15,0,3,1
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Buurtcentrum De Vlieger,0637::SB68,2718 GH,1732,1015,3,2,0,0,0,917,103,0,0,0,0,0,0,1020,199,101,170,105,101,141,30,22,6,60,43,30,0,7,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Saffier,0637::SB69,2718 JT,1669,733,1,7,0,2,0,679,64,0,0,0,2,0,0,743,119,63,182,66,85,84,18,31,9,31,21,20,1,3,0
Leiden,Zoetermeer,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Montessorischool Passe-Partout,0637::SB70,2718 CT,1740,347,0,1,0,0,0,310,38,0,0,0,0,0,0,348,71,35,76,29,33,51,14,8,1,10,17,2,0,0,0
