contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,50PLUS,Libertarische Partij (LP),Vrede en Recht,Vrijzinnige Partij,Lokaal Belang Gelderland / 1 Achterhoek,Partij voor Mens en Spirit (MenS),Lokale Partijen Gelderland,PSP'92 Gelderland,Gelderse Centrumdemocraten (Gelderse C.D.)
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Willem van Oranjeschool,0203::SB18,3773 AS,1296,430,2,0,0,0,0,384,48,0,0,0,0,0,0,432,42,8,75,26,16,16,3,113,117,1,10,0,0,0,1,1,0,1,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau PWA School, ingang Kindcentrum",0203::SB19,3772 EE,1236,382,0,4,0,0,0,342,44,0,0,0,0,0,0,386,41,17,54,45,29,14,2,77,93,0,2,0,0,2,1,1,4,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Dorpshuis ""De Belleman""",0203::SB20,3785 KT,914,595,1,1,0,0,0,535,62,0,0,0,0,0,0,597,75,9,162,46,15,27,7,86,141,10,11,1,0,3,2,0,0,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Evangeliegemeente de Kandelaar,0203::SB21,3781 TK,926,585,2,0,0,0,0,520,67,0,0,0,0,0,0,587,88,13,154,53,14,28,8,138,61,7,12,2,2,0,4,0,0,0,1
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Chr. Basissch.""Dr.W.van den Bergh""",0203::SB22,3781 EJ,1167,724,0,3,0,0,2,663,62,0,0,0,0,0,0,727,113,19,182,90,34,37,10,143,54,9,22,1,1,0,0,3,5,0,1
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Woon en Zorgcentrum Nieuw Avondrust,0203::SB23,3781 GH,1016,717,1,6,0,0,0,648,76,0,0,0,0,0,0,724,118,23,197,71,39,32,11,114,70,7,16,0,1,1,9,1,4,3,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau (N.H.) Koningin Wilhelminaschool,0203::SB24,3781 GG,1179,591,0,0,0,0,0,515,76,0,0,0,0,0,0,591,105,14,144,46,15,33,8,108,88,13,7,0,1,0,7,1,1,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Kerkcentrum ""Odulf""",0203::SB25,3781 BX,1099,595,0,2,0,0,0,535,62,0,0,0,0,0,0,597,81,27,128,104,19,38,10,85,73,3,17,0,1,0,2,5,2,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kerkelijk Centrum 't Kerkheem,0203::SB26,3781 GA,878,509,0,0,0,0,0,453,56,0,0,0,0,0,0,509,96,16,149,49,14,11,7,104,40,10,6,1,0,0,2,0,2,2,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Restaurant Buitenlust,0203::SB27,3781 AC,826,473,0,0,0,0,0,416,57,0,0,0,0,0,0,473,102,13,89,51,11,28,6,101,55,3,10,0,0,0,1,2,0,1,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kerkelijk  Centrum Bethabara,0203::SB28,3781 GE,878,461,1,0,0,0,0,411,51,0,0,0,0,0,0,462,71,19,121,22,13,40,7,96,49,5,9,0,3,0,1,1,4,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Christelijke Basisschool ""De Bron""",0203::SB29,3776 MK,1157,703,3,0,0,0,1,604,101,0,0,0,0,0,0,706,108,12,110,103,8,32,7,99,196,7,15,2,0,1,2,1,0,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau School m/d Bijbel ""De Lichtboei""",0203::SB30,3774 BP,1179,768,3,3,0,0,0,648,127,0,0,0,1,0,0,775,81,5,80,49,4,12,4,97,423,4,4,0,1,1,2,0,1,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Koningin Beatrixschool,0203::SB31,3774 BG,992,559,0,0,0,0,0,490,68,0,0,1,0,1,0,558,13,3,62,32,9,5,0,101,329,1,4,0,0,0,0,0,0,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Kulturhus De Essenburcht,0203::SB32,3774 DA,1352,1020,4,2,0,2,0,852,176,0,0,0,2,0,0,1028,75,6,108,63,13,10,2,105,614,4,10,0,1,1,3,1,2,2,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Dorpshuis ""De Koepel""",0203::SB33,3886 PA,908,578,0,0,0,0,1,496,81,0,0,0,0,0,0,578,132,22,71,64,14,31,9,52,155,17,7,1,1,0,0,0,2,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Dr. Kruimelstaete,0203::SB34,3886 ME,755,415,0,1,0,0,0,372,44,0,0,0,0,0,0,416,38,4,68,41,15,10,3,57,155,8,7,0,0,0,4,0,4,1,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Multifunctioneel Centrum Glindster,0203::SB35,3794 MZ,578,369,0,0,0,0,0,318,51,0,0,0,0,0,0,369,49,13,137,28,17,16,16,23,50,9,7,1,1,0,0,2,0,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Sportpark "" Overbeek """,0203::SB36,3784 WZ,1093,632,0,2,0,0,0,552,82,0,0,0,0,0,0,634,95,16,153,66,24,14,4,63,167,9,13,1,0,0,4,0,1,2,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,"Stembureau Verenigingsgebouw "" De Kooi """,0203::SB37,3775 KP,215,137,0,1,0,0,0,125,13,0,0,0,0,0,0,138,18,9,22,10,2,5,8,31,18,6,7,0,0,0,1,0,0,0,0
Arnhem,Barneveld,PS2015_Gelderland,Provinciale Staten Gelderland 2015,,Gelderland,2015-03-18,Stembureau Mobiel Stembureau,0203::SB38,,0,286,0,2,0,0,0,259,29,0,0,0,0,0,0,288,53,14,39,13,6,26,5,42,75,4,3,0,2,1,1,0,0,2,0
