contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Partij van de Arbeid (P.v.d.A.),VVD,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Democraten 66 (D66),ChristenUnie,GROENLINKS,Staatkundig Gereformeerde Partij (SGP),50PLUS,LOKAAL OVERIJSSEL,Partij voor de Dieren
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau De Horst Sibculo,0160::SB24,7693 PH,1106,482,0,2,0,0,3,439,42,0,0,0,0,0,0,484,155,26,43,55,29,11,40,6,9,17,82,9
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau R.K. H.Alphonsus de Liguori,0160::SB25,7776 AG,973,404,0,0,0,0,0,373,31,0,0,0,0,0,0,404,130,25,47,65,57,22,11,3,1,28,11,4
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Ons Trefpunt Schuinesloot,0160::SB28,7777 RN,758,344,1,2,0,1,0,310,38,0,0,0,1,0,0,348,129,25,39,38,19,19,29,10,10,7,10,9
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Zorgcentrum Oostloorn,0160::SB29,7772 ZC,1456,745,1,2,0,0,0,689,60,0,0,0,1,0,0,749,321,66,57,40,57,32,111,16,8,18,10,9
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Verenigingsgebouw Pro Rege,0160::SB30,7775 AS,1420,671,1,1,0,0,0,617,57,0,0,0,1,0,0,674,206,40,39,85,62,38,138,19,11,16,11,6
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau MFC De Baron,0160::SB31,7701 GM,1221,701,5,1,0,0,1,637,69,0,0,0,0,0,0,707,189,61,89,94,73,72,42,17,5,28,18,13
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Christelijk gereformeerde kerk,0160::SB32,7701 EA,1319,638,0,1,0,0,0,588,51,0,0,0,0,0,0,639,172,58,81,61,55,41,73,18,12,38,16,13
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau O.B.S. de Eiber,0160::SB34,7701 VE,1328,520,1,2,0,0,0,487,36,0,0,0,0,0,0,523,95,73,47,97,70,40,23,16,3,35,8,13
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Zwembad De Kiefer,0160::SB35,7701 PZ,931,546,0,1,0,0,0,498,49,0,0,0,0,0,0,547,124,36,77,76,48,57,58,14,8,24,20,4
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau van Dedem Marke,0160::SB36,7701 LR,1332,646,0,1,0,0,0,587,60,0,0,0,0,0,0,647,202,52,72,73,72,43,58,5,7,27,19,16
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau C.B.S. Groen van Prinsterer,0160::SB37,7701 AT,1418,687,1,0,0,0,0,609,79,0,0,0,0,0,0,688,189,47,128,97,44,62,53,17,4,17,16,13
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau CNS,0160::SB38,7707 DZ,1612,814,2,2,0,0,0,753,65,0,0,0,0,0,0,818,212,53,106,85,59,80,142,18,15,16,19,9
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau O.B.S. Oud Avereest,0160::SB39,7707 PN,1137,603,1,0,0,1,0,528,77,0,0,0,1,0,0,605,132,46,111,66,35,49,68,18,35,6,25,12
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau O.B.S. 't Spectrum,0160::SB40,7772 LD,1460,896,2,2,0,0,0,830,70,0,0,0,0,0,0,900,197,77,80,57,64,66,244,18,32,27,17,17
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Marslanden Restaurant Het Heemse,0160::SB41,7773 AH,873,531,2,1,0,0,0,476,58,0,0,0,0,0,0,534,122,17,68,55,16,43,179,5,7,4,12,3
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Gemeentehuis,0160::SB42,7772 HZ,833,511,0,1,0,0,0,470,41,0,0,1,0,0,0,511,118,42,46,45,46,46,102,14,8,21,11,12
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Hardenberg Buurtkamer,0160::SB43,7772 CE,972,565,0,0,0,0,0,528,37,0,0,0,0,0,0,565,215,44,62,28,37,35,82,17,15,7,15,8
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Dorpshuis De Heuijmansbelt,0160::SB45,7695 TJ,842,431,0,0,0,0,0,394,37,0,0,0,0,0,0,431,167,28,39,28,37,20,69,9,14,7,11,2
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Gereformeerd verenigingsgebouw 't Kruispunt,0160::SB46,7691 BA,1156,738,0,1,0,0,1,682,56,0,0,0,0,0,0,739,179,23,27,38,44,9,343,6,42,15,8,4
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Hervormd verenigingsgebouw Rheezerveen,0160::SB47,7797 HD,625,285,0,1,0,0,0,253,33,0,0,0,0,0,0,286,72,13,23,46,23,12,55,4,19,4,9,5
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Jeugdgebouw Kronkelhonk,0160::SB48,7776 PL,1305,506,2,5,0,0,0,464,49,0,0,0,0,0,0,513,132,54,59,88,52,22,19,12,5,37,22,4
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Sportzaal De Kamp,0160::SB50,7772 EC,1233,774,0,4,0,0,0,729,49,0,0,0,0,0,0,778,201,59,81,52,41,53,172,50,15,19,21,10
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Verenigingsgebouw Hoogenweg,0160::SB51,7793 HP,410,274,0,0,0,0,0,247,27,0,0,0,0,0,0,274,89,26,49,31,19,10,21,4,1,10,10,4
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Verenigingsgebouw De Bo,0160::SB52,7691 CG,1300,651,0,3,0,0,1,568,85,0,0,0,0,0,0,654,167,22,41,29,24,25,279,4,20,21,14,5
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Verenigingsgeboud aan de Lutteresweg Lutten,0160::SB53,7775 PP,559,270,0,0,0,0,0,270,0,0,0,0,0,0,0,270,93,19,26,29,25,6,44,6,5,10,5,2
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Wijkcentrum De Wiekstee,0160::SB54,7772 LZ,1558,703,1,2,0,0,0,638,68,0,0,0,0,0,0,706,193,58,74,58,38,58,146,18,13,25,16,6
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Wijkcentrum Baalder,0160::SB55,7772 DP,1252,580,4,2,0,0,0,537,49,0,0,0,0,0,0,586,112,61,33,37,64,37,158,23,12,23,16,4
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau De Wingerd,0160::SB56,7692 AE,918,549,2,1,0,0,0,511,41,0,0,0,0,0,0,552,147,17,19,28,3,20,233,8,54,8,4,8
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau C.B.S. De Ark,0160::SB57,7701 KK,1067,368,0,0,0,0,0,332,36,0,0,0,0,0,0,368,76,31,36,55,40,38,54,8,7,12,8,3
,Hardenberg,PS2015_Overijssel,Provinciale Staten Overijssel 2015,,Overijssel,2015-03-18,Stembureau Clubgebouw Korfbal (de Keet),0160::SB58,7701 VT,953,338,1,0,0,0,0,316,23,0,0,0,0,0,0,339,86,19,53,31,31,41,34,3,3,18,15,4
