contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Schutterslokaal De Krang,0988::SB17,6005 NR,669,312,0,0,0,0,0,284,28,0,0,0,0,0,0,312,45,104,62,18,27,5,23,7,8,6,6,1
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau SBO het Palet,0988::SB20,6006 AH,864,323,1,0,0,0,0,301,23,0,0,0,0,0,0,324,57,65,41,21,59,9,25,14,9,11,12,0
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zorgcentrum St. Martinus,0988::SB22,6001 BE,1031,403,5,2,0,0,1,379,30,0,0,0,0,0,0,410,61,83,78,40,52,6,28,32,4,3,15,1
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Leuken,0988::SB23,6004 BH,1274,650,2,2,0,0,0,589,65,0,0,0,0,0,0,654,108,112,88,58,112,8,51,31,18,8,56,0
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Brede School Moesel,0988::SB24,6006 GJ,1166,524,4,3,0,0,0,488,43,0,0,0,0,0,0,531,76,101,89,44,82,6,40,30,15,16,21,4
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau St. Theuniskapel,0988::SB25,6006 PB,1297,825,0,0,0,0,1,738,85,0,0,1,0,1,0,824,97,179,265,32,57,11,101,20,27,9,24,3
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Wijkgebouw Groenewoud,0988::SB26,6004 TX,1303,520,0,4,0,0,0,491,33,0,0,0,0,0,0,524,101,75,65,54,92,9,40,21,14,13,35,1
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Jeugdgebouw Leuken,0988::SB27,6004 DG,1882,724,1,3,0,0,0,638,90,0,0,0,0,0,0,728,154,128,120,42,121,10,63,29,7,7,43,0
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Stemlokaal Moesel,0988::SB28,6006 CM,1146,539,2,1,0,1,1,491,51,0,0,0,1,0,0,543,79,112,98,39,78,3,49,37,6,12,25,1
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Odaschool Annendaal,0988::SB30,6002 VJ,1583,655,2,5,0,0,0,599,63,0,0,0,0,0,0,662,118,68,92,66,139,19,67,24,25,12,24,1
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapscentrum De Zaal,0988::SB34,6039 AW,1787,889,3,5,0,0,0,825,72,0,0,0,0,0,0,897,122,293,143,44,117,17,56,35,15,11,34,2
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Trefcentrum voor Ouderen,0988::SB35,6039 GJ,2236,928,3,1,0,0,0,835,97,0,0,0,0,0,0,932,126,366,126,51,85,19,62,37,21,7,26,2
Venlo,Weert,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Mobiel stembureau,0988::SB38,,1,398,1,0,0,0,0,370,29,0,0,0,0,0,0,399,45,80,76,26,64,8,47,16,11,7,17,1
