contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij,JEZUS LEEFT
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum West,0622::SB14,3132 AZ,1583,477,4,2,0,0,0,440,43,0,0,0,0,0,0,483,35,65,105,46,103,51,15,11,2,23,13,1,0,2,1,4
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Marnix Revalidatiecentrum voor Oude,0622::SB15,3132 PL,1196,322,2,1,0,0,0,291,34,0,0,0,0,0,0,325,25,38,65,30,55,27,15,31,5,18,8,1,0,1,1,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Het Spectrum,0622::SB16,3134 CR,1368,626,3,0,0,0,0,567,62,0,0,0,0,0,0,629,60,88,97,56,117,68,43,33,19,15,25,1,1,2,0,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Vlascom CV,0622::SB17,3134 TA,1018,251,0,0,0,0,0,229,22,0,0,0,0,0,0,251,21,37,41,18,54,22,16,6,7,13,13,1,1,0,0,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Schietvereniging Wilhelmina,0622::SB18,3130 CA,941,568,0,1,1,0,0,501,69,0,0,0,1,0,0,570,82,76,58,53,61,67,65,31,11,22,39,2,0,1,0,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool Rehoboth,0622::SB19,3135 PS,1334,487,4,4,0,0,0,450,45,0,0,0,0,0,0,495,36,56,112,38,100,49,18,33,6,20,11,4,1,0,1,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Ontmoeting,0622::SB20,3135 SH,1746,461,1,0,0,0,2,421,39,0,0,0,0,0,0,462,63,58,93,55,85,43,16,8,6,16,11,3,3,0,0,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Bethelkerk,0622::SB21,3135 KZ,1336,935,2,1,0,0,0,820,118,0,0,0,0,0,0,938,169,89,80,176,79,116,70,57,26,23,45,3,1,1,0,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerkgenootschap Leger des Heils,0622::SB22,3135 VR,1190,405,2,3,0,0,0,373,37,0,0,0,0,0,0,410,32,51,88,46,77,40,17,14,9,8,17,2,0,2,0,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool Jan Ligthart,0622::SB23,3135 HM,1715,893,5,5,0,2,0,823,78,0,0,2,0,0,0,901,163,95,89,100,103,154,54,31,8,46,43,2,1,0,2,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Campanile Hotel,0622::SB24,3135 GP,1416,518,0,0,0,2,0,469,47,0,0,2,0,0,0,516,80,46,88,69,54,64,26,22,12,25,24,5,0,1,2,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum De Meerpaal,0622::SB25,3136 AS,911,521,0,2,0,1,0,473,51,0,0,0,1,0,0,524,131,41,81,107,43,34,25,24,4,22,8,1,0,0,0,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Vaartland,0622::SB26,3136 EA,913,530,4,3,0,1,0,487,51,0,0,0,1,0,0,538,91,67,68,102,45,48,26,22,10,28,19,0,0,3,0,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcombinatie Nieuwe Maas,0622::SB27,3136 EA,822,388,0,2,0,0,0,361,30,0,1,0,1,0,0,391,38,52,72,45,70,32,14,11,8,24,17,1,0,2,0,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerk van de Nazarener,0622::SB28,3136 GZ,1235,348,0,0,0,2,0,317,29,0,0,2,0,0,0,346,28,43,68,33,75,21,9,14,7,32,12,4,0,0,1,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Drieënhuysen,0622::SB29,3136 AZ,1361,688,5,0,0,0,1,629,63,0,0,0,0,0,0,693,123,63,96,121,81,62,27,27,17,40,26,1,1,2,1,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerkcentrum Holy,0622::SB30,3136 JJ,1636,864,2,1,0,1,0,796,72,0,0,0,1,0,0,868,78,83,162,127,178,64,26,38,17,49,38,1,0,1,0,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sport & Fitness Tino Hoogendijk,0622::SB31,3136 VH,1439,534,4,4,0,1,0,492,51,0,0,0,1,0,0,543,39,63,96,57,98,53,21,23,8,55,16,2,1,0,0,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum Uitzicht,0622::SB32,1377 XB,1208,696,0,2,0,0,0,640,59,0,1,0,1,0,0,699,89,55,130,81,79,56,25,35,85,29,27,1,1,1,1,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gymzaal,0622::SB33,3137 LR,1723,754,2,1,0,5,0,685,67,0,0,5,0,0,0,752,116,94,148,95,122,55,20,15,8,48,28,3,1,0,0,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum de Hoeve,0622::SB34,3137 RP,1555,552,3,3,0,1,0,506,53,0,0,0,1,0,0,559,45,49,122,58,122,38,17,23,9,41,21,5,2,0,0,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool Holy De Singel,0622::SB35,3137 WD,1068,555,1,0,0,3,0,503,50,0,0,3,0,0,0,553,130,64,74,58,68,77,26,8,5,19,21,2,0,0,0,3
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Portocabin Begraafplaats,0622::SB36,,1739,634,2,6,0,0,0,565,77,0,0,0,0,0,0,642,175,61,91,80,39,88,24,16,10,30,17,0,0,2,0,1
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Wouthof,0622::SB37,3137 RL,1617,710,1,7,0,0,0,634,84,0,0,0,0,0,0,718,47,92,175,61,143,71,14,11,13,41,39,2,0,1,0,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Hoeksteen,0622::SB38,3137 CR,1699,1174,1,3,0,1,0,1047,130,0,0,1,0,0,0,1177,238,138,162,156,103,170,53,37,12,58,40,2,1,2,0,2
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Waterweg Wonen,0622::SB39,3134 ZB,625,262,1,1,0,1,0,240,23,0,0,1,0,0,0,263,29,40,55,24,36,25,21,8,1,8,13,2,0,0,0,0
Dordrecht,Vlaardingen,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Windwijzer,0622::SB40,3134 BD,997,352,5,1,0,1,1,324,32,0,0,1,0,0,0,357,53,36,50,36,51,40,28,15,16,11,14,0,1,1,0,0
