contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP,JEZUS LEEFT
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BS De Wisselaar,0758::SB17,,1803,417,0,3,0,3,0,390,33,0,0,0,3,0,0,423,31,27,103,106,35,35,9,37,23,0,0,5,0,6,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Biesdonk,0758::SB18,,1714,494,4,3,0,2,0,449,54,0,0,2,0,0,0,503,31,49,105,97,56,65,16,40,21,0,0,5,2,5,2
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Vuchterhage,0758::SB19,,1592,587,5,1,0,0,0,547,46,0,0,0,0,0,0,593,55,65,88,154,67,51,27,39,23,0,0,10,0,6,2
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BS De Fontein,0758::SB25,,1406,393,0,3,0,0,0,357,39,0,0,0,0,0,0,396,49,47,56,75,39,49,25,15,23,0,1,9,0,5,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau H. Michaëlkerk,0758::SB26,,1917,676,3,2,0,0,0,633,48,0,0,0,0,0,0,681,73,86,66,111,85,98,67,16,45,2,0,9,1,17,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Poelewei,0758::SB27,,2250,778,6,3,0,4,1,724,68,0,2,0,6,0,0,793,90,68,81,161,84,123,61,54,32,1,1,9,0,10,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau NHTV,0758::SB28,,2094,843,1,2,0,0,2,768,76,0,0,0,0,0,0,846,183,91,53,91,103,174,69,23,30,0,0,17,2,6,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 't Houwke,0758::SB29,,1512,761,6,0,0,0,0,716,51,0,0,0,0,0,0,767,124,86,85,148,86,95,29,51,28,0,0,15,2,9,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau KBS ""Weilust""",0758::SB30,,1250,546,1,1,0,0,0,499,49,0,0,0,0,0,0,548,83,62,71,110,57,86,21,22,20,0,1,7,0,5,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau OBS De Tweesprong,0758::SB31,,1581,697,2,3,0,0,1,640,61,0,0,0,0,0,0,702,140,88,65,110,86,100,38,30,23,0,0,9,0,7,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Serviceresidentie Vredenbergh,0758::SB32,,1655,728,0,2,0,1,0,655,76,0,0,0,1,0,0,731,223,93,34,40,89,143,54,16,25,0,0,7,0,4,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sacramentskerk,0758::SB33,,1950,1253,5,3,0,5,0,1151,115,0,0,0,5,0,0,1266,262,121,42,133,145,323,129,42,34,1,1,7,3,9,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau NBS Dirk van Veen,0758::SB34,,2022,847,2,2,0,2,0,750,99,0,0,2,0,0,0,849,241,61,34,76,85,200,88,17,29,0,0,8,1,6,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Dr. de Visserschool,0758::SB40,,1658,1042,1,1,0,0,1,887,140,0,0,8,0,8,0,1028,351,76,33,64,97,269,85,22,35,1,0,4,1,3,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau School De Rotonde,0758::SB41,,1949,971,3,2,0,0,0,873,103,0,0,0,0,0,0,976,225,109,64,120,100,194,81,30,27,0,1,4,9,7,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis Erasmus,0758::SB42,,1376,603,1,0,0,0,0,549,55,0,0,0,0,0,0,604,109,49,52,84,70,112,39,35,30,0,0,16,2,5,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau KBS De Zandberg,0758::SB43,,1837,869,1,10,0,1,1,809,71,0,0,0,1,0,0,881,205,120,58,116,63,168,47,50,23,0,0,10,0,9,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BS De Burchtgaarde,0758::SB44,,1467,713,4,1,0,0,0,665,53,0,0,0,0,0,0,718,122,96,58,135,75,114,44,40,19,0,0,3,1,6,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Huize De Werve,0758::SB45,,1752,859,1,0,0,0,1,773,86,0,0,0,0,0,0,860,302,117,28,71,66,155,60,18,25,1,1,7,1,7,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Christoffelschool,0758::SB46,,1482,627,1,2,0,0,0,587,45,0,2,0,2,0,0,632,136,93,72,88,62,89,29,28,14,0,0,9,0,7,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Thebe De IJpelaar,0758::SB47,,1436,635,3,3,0,1,0,575,65,0,0,1,0,0,0,640,134,77,66,93,61,103,44,27,22,0,0,6,0,2,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woon- zorgcentrum Overakker,0758::SB48,,1365,855,0,8,0,0,1,790,72,0,0,0,0,0,0,863,241,123,64,91,77,157,41,20,15,1,1,8,1,14,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Scoutinggebouw De Mokkenboom,0758::SB55,,2082,924,5,0,0,4,0,857,76,0,0,0,4,0,0,933,243,91,69,79,81,210,76,21,39,0,1,6,0,8,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Brederocollege,0758::SB56,,2063,1041,3,0,0,2,0,930,112,0,0,2,0,0,0,1042,239,108,61,88,119,249,100,17,50,0,0,7,1,2,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verpleeghuis Aeneas,0758::SB57,,1081,595,0,0,0,0,0,549,46,0,0,0,0,0,0,595,139,74,53,89,42,106,30,25,17,0,0,7,3,10,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Clubhuis Tennisvereniging BLTV,0758::SB58,,1785,880,4,1,0,0,0,800,84,0,0,1,0,0,0,884,373,110,29,36,54,173,35,25,17,0,0,15,0,9,4
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Cafe-Zalencentrum Het Witte Schaap,0758::SB65,,1944,682,1,5,0,0,0,607,81,0,0,0,0,0,0,688,82,37,122,142,70,95,38,37,32,0,0,13,4,9,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau TVC Breda,0758::SB66,,2019,290,0,1,0,0,0,263,28,0,0,0,0,0,0,291,38,8,73,74,20,37,12,10,11,0,0,4,1,1,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Weerijs,0758::SB67,,1728,404,3,1,0,0,0,372,36,0,0,0,0,0,0,408,27,16,73,85,59,44,44,14,26,0,0,6,2,5,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Multifunctioneel Centrum Scheldestraat,0758::SB68,,2355,563,2,3,0,0,0,501,67,0,0,0,0,0,0,568,79,22,90,83,79,108,48,24,19,1,0,4,1,2,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gymzaal Boksvereniging De Bredase Ring,0758::SB69,,1987,595,1,4,0,0,1,554,45,0,0,0,0,0,0,600,84,32,88,126,57,97,37,20,34,1,0,7,2,8,2
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Huis van de Heuvel,0758::SB70,,1769,801,3,4,0,1,4,717,86,0,0,1,0,0,0,807,119,63,158,166,67,87,44,22,41,1,2,22,0,8,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Christoffel Heuvelstraat,0758::SB71,,1699,589,3,3,0,2,0,543,50,0,0,2,0,0,0,593,86,35,49,123,73,107,43,16,39,0,0,9,0,9,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Huis van de Heuvel,0758::SB72,,2262,446,0,3,0,0,0,402,47,0,0,0,0,0,0,449,73,33,72,97,46,47,27,22,19,0,0,2,2,5,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BS Effen,0758::SB73,,790,399,1,0,0,0,0,347,53,0,0,0,0,0,0,400,104,105,30,32,17,63,6,11,16,0,0,12,0,3,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Jongerenwerkwinkel Princenhage,0758::SB74,,2048,851,7,1,0,1,0,766,94,0,0,0,1,0,0,860,128,80,80,138,83,186,53,43,36,1,0,7,2,14,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis De Koe,0758::SB75,,1588,782,1,1,0,1,0,703,82,0,0,0,1,0,0,785,150,87,77,137,80,129,40,39,24,0,0,9,0,10,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verpleeg en verzorgingshuis Haga,0758::SB76,,1403,615,5,5,0,0,0,562,63,0,0,0,0,0,0,625,135,123,76,82,52,59,26,27,11,2,1,8,1,9,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BS De Boomgaard,0758::SB77,,2018,745,0,3,0,4,0,665,87,0,0,0,4,0,0,752,161,47,60,100,103,140,55,19,29,2,0,13,1,14,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeenschapshuis Liesbos,0758::SB78,,606,280,0,0,0,0,0,245,35,0,0,0,0,0,0,280,76,71,24,20,10,35,20,9,10,0,0,1,0,3,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Beemdentil,0758::SB85,,2004,835,2,7,0,0,0,844,0,0,0,0,0,0,0,844,102,72,95,148,104,150,63,36,35,0,2,8,3,15,2
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Nutsbasisschool De Hoogakker,0758::SB86,,1741,612,2,2,0,2,0,560,54,0,0,2,0,0,0,614,77,35,89,125,65,89,38,31,34,2,0,12,2,12,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ontmoetingsruimte Sporthal,0758::SB87,,1882,625,3,3,0,2,0,560,69,0,0,2,0,0,0,629,94,33,99,90,65,88,58,24,44,0,1,18,2,9,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Nutsbasisschool De Hoogakker,0758::SB88,,1987,666,3,2,0,0,0,602,69,0,0,0,0,0,0,671,87,62,114,134,61,86,46,18,22,1,4,15,0,15,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Kindcentrum Olympia,0758::SB89,,1938,503,8,2,0,0,0,461,52,0,0,0,0,0,0,513,57,43,75,101,52,66,16,25,23,1,2,17,1,21,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau BSW Diensten,0758::SB90,,1913,590,4,2,0,1,0,548,49,0,0,0,1,0,0,597,65,52,111,115,64,67,35,22,34,1,0,7,0,14,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Nutsbasisschool Burgst,0758::SB91,,1653,655,0,1,0,0,0,593,63,0,0,0,0,0,0,656,153,58,92,75,77,97,27,25,27,1,0,13,0,10,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum Heksenwiel,0758::SB92,,1475,741,2,3,0,6,2,666,72,0,0,6,0,0,0,740,88,89,129,146,65,87,39,40,25,0,0,10,3,20,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau SCC 't Kraaienest,0758::SB93,,1726,830,0,2,0,1,0,751,82,0,0,0,1,0,0,833,176,111,90,111,76,128,41,34,32,1,0,8,1,21,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau KBS De Driezwing,0758::SB94,,2415,882,0,0,0,0,0,783,99,0,0,0,0,0,0,882,212,70,108,112,103,145,38,39,22,1,1,13,5,12,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau KBS Kievitsloop,0758::SB95,,1604,654,0,3,0,0,0,578,79,0,0,0,0,0,0,657,133,49,96,96,84,103,29,14,24,1,1,14,1,6,3
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau H. Willibrorduskerk,0758::SB101,,985,623,1,2,0,0,0,573,54,0,1,0,1,0,0,627,121,136,51,75,51,105,33,27,16,0,0,3,1,4,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Dorpshuis 't Web,0758::SB102,,2185,1343,1,4,0,2,0,1206,140,0,0,2,0,0,0,1346,355,238,93,137,117,235,50,47,34,2,0,21,1,11,2
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Mandt,0758::SB103,,1306,542,0,1,0,1,0,485,57,0,0,1,0,0,0,542,94,41,81,76,45,105,33,18,18,0,1,15,4,9,2
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woon-Zorgcentrum Zuiderhout,0758::SB104,,1223,582,2,1,0,0,0,531,54,0,0,0,0,0,0,585,161,148,45,44,32,81,13,24,13,0,1,15,0,5,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau SSC De Pekhoeve,0758::SB201,,1938,1159,1,2,0,1,0,1051,110,0,0,1,0,0,0,1161,339,179,97,96,86,213,50,34,42,0,0,13,0,6,4
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Woon- zorgcentrum ""De Donk""",0758::SB202,,1688,919,0,4,1,0,0,828,96,0,0,0,1,0,0,924,264,201,66,71,53,153,39,31,23,0,0,13,0,4,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau SCC 't Klooster,0758::SB203,,1552,852,2,0,0,5,0,770,89,0,0,0,5,0,0,859,219,157,66,117,42,148,28,35,17,1,1,13,2,6,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau OBS De Toerrmalijn,0758::SB204,,1340,705,0,0,0,0,0,705,0,0,0,0,0,0,0,705,197,133,44,77,44,108,33,26,29,1,0,7,0,6,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau BS ""de Spindel""",0758::SB205,,1513,692,0,0,0,1,0,628,65,0,0,0,1,0,0,693,158,145,53,90,43,115,24,30,14,0,1,13,0,6,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Smaakspecialist,0758::SB206,,1669,873,1,2,0,0,0,765,111,0,0,0,0,0,0,876,311,102,63,91,45,170,28,26,16,0,0,12,4,4,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau RK Kerk OLV Ten Hemelopneming, zaal pastorie",0758::SB301,,1542,699,3,2,0,1,0,638,67,0,0,0,1,0,0,705,181,152,73,75,39,88,21,26,20,1,0,15,0,8,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Ouderencentrum De Zilverberk,0758::SB302,,1918,937,1,3,0,0,0,845,98,0,2,0,2,0,0,943,207,179,114,119,67,128,26,49,19,0,0,14,4,10,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Museum De Rijf,0758::SB303,,1793,796,1,1,0,0,0,727,71,0,0,0,0,0,0,798,220,170,76,64,44,96,27,54,25,0,0,13,1,6,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sportpark De Heikant,0758::SB304,,1837,864,1,2,0,1,0,747,119,0,0,1,0,0,0,866,266,224,78,53,30,120,23,31,22,2,0,5,0,8,2
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Drie Linden,0758::SB305,,1852,907,5,0,0,0,0,806,106,0,0,0,0,0,0,912,283,203,61,65,51,125,31,28,30,0,1,19,0,10,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Mobiel Ploeg 1: Ruitersbos,Breedonk, Leystroom",0758::SB401,,0,136,0,4,0,0,1,133,6,0,0,0,0,0,0,140,22,57,8,11,3,13,3,11,3,0,0,0,0,5,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Mobiel Ploeg 2: AVANS + Westerwiek,0758::SB402,,0,121,0,0,0,0,0,109,12,0,0,0,0,0,0,121,21,11,9,13,10,28,13,2,9,0,0,1,0,3,1
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Kiezerspas Stembureau Amphia Molengracht,0758::SB450,,0,250,1,0,0,0,1,231,19,0,0,0,0,0,0,251,56,23,16,35,25,58,15,5,13,0,0,0,0,4,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Kiezerspas Stembureau Amphia Langendijk,0758::SB451,,0,221,1,3,0,0,1,197,27,0,0,0,0,0,0,225,39,23,24,37,16,43,10,10,15,1,0,0,2,1,0
Tilburg,Breda,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau NS Station Breda, in Stationshal",0758::SB452,,0,951,2,6,0,3,2,905,49,0,0,3,0,0,0,956,149,50,61,110,140,192,134,10,59,2,0,18,3,22,1
