contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs Wheermolen,0439::SB14,1443 WT,1287,554,2,3,0,0,0,509,50,0,0,0,0,0,0,559,50,68,107,58,83,39,27,36,8,28,25,8,0,6,11
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Hengelsportvereniging HSV XI,0439::SB15,1443 WJ,1394,452,0,0,0,0,0,410,40,0,0,2,0,0,2,450,33,49,104,50,76,21,15,22,24,27,14,4,0,7,6
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Waterlandschool,0439::SB16,1441 SZ,1779,795,0,1,0,1,0,795,2,0,0,0,1,0,0,797,112,94,118,108,121,52,52,58,23,36,5,2,1,4,9
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Waterlandziekenhuis,0439::SB17,1441 RN,1754,875,4,2,0,0,0,771,110,0,0,0,0,0,0,881,104,111,126,111,152,55,55,35,26,58,11,10,1,13,7
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs Ranonkel,0439::SB18,1441 TT,1847,884,4,1,0,0,0,803,86,0,0,0,0,0,0,889,132,98,161,109,102,71,42,54,20,54,16,8,1,8,8
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Korfbalvereniging Purmer,0439::SB19,1446 HC,1726,455,2,2,0,4,0,409,46,0,0,4,0,0,0,455,43,62,108,28,72,18,18,23,19,41,8,5,0,3,7
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijksteunpunt Purmer - Noord,0439::SB20,1445 CW,1768,741,2,4,0,0,0,698,49,0,0,0,0,0,0,747,79,73,169,59,104,63,34,42,30,32,23,7,0,16,10
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs De Akker- De Dijk,0439::SB21,1445 HC,1699,778,0,4,0,0,0,700,82,0,0,0,0,0,0,782,84,89,173,81,109,62,30,40,24,44,18,7,0,11,6
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Voormalig BS De Akker,0439::SB22,1446 CX,1889,609,0,2,0,0,0,557,54,0,0,0,0,0,0,611,91,63,141,63,92,35,20,32,10,35,6,6,5,5,5
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau R.K.B.S. De Smidse,0439::SB23,1445 KD,1377,471,0,0,0,0,0,416,55,0,0,0,0,0,0,471,43,58,121,45,75,26,24,20,6,29,11,4,0,7,2
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau C.B.S. De Ploegschaar,0439::SB24,1445 KD,1376,451,0,4,1,0,0,406,50,0,0,0,1,0,0,456,68,56,82,51,52,32,18,26,15,33,8,3,1,2,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau OBS De Boemerang,0439::SB25,1445 NM,1473,520,3,3,0,2,1,487,40,0,0,0,2,0,0,528,42,62,128,42,97,26,14,38,12,29,9,5,1,3,12
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs De Delta,0439::SB26,1447 AV,1445,586,0,3,0,0,0,521,68,0,0,0,0,0,0,589,87,48,160,58,67,26,20,26,22,44,9,5,2,8,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Oec. Basisschool Het Baken,0439::SB27,1447 AS,1341,556,1,0,0,0,0,500,57,0,0,0,0,0,0,557,119,50,98,61,57,45,20,19,20,39,11,4,0,10,3
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Squash en Fitness Purmerend,0439::SB28,1447 CP,1411,605,0,3,0,0,0,522,86,0,0,0,0,0,0,608,156,80,100,77,63,44,18,22,4,21,10,3,0,3,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Verkiezingsbus,0439::SB29,,1899,887,8,1,0,4,0,835,57,0,0,4,0,0,0,892,159,88,160,128,87,62,44,64,27,42,8,6,3,5,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Oec. Basisschool De Vlieger,0439::SB30,1447 EN,2110,863,1,1,0,0,0,779,86,0,0,0,0,0,0,865,164,86,151,111,107,51,40,49,23,44,11,2,0,12,12
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Zorgcirkel, locatie Molentocht",0439::SB31,1447 EG,2044,989,3,9,0,0,0,882,119,0,0,0,0,0,0,1001,205,85,198,116,110,68,44,37,24,65,16,6,1,8,6
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs De Koempoelan,0439::SB32,1448 BV,1861,873,3,4,0,0,0,817,63,0,0,0,0,0,0,880,149,80,201,118,105,66,27,29,20,42,12,4,3,10,7
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Zorgcirkel, locatie Zuidland",0439::SB33,1448 NL,1454,586,2,8,0,0,1,538,57,0,0,0,0,0,0,596,93,62,132,56,61,51,25,32,23,31,4,4,0,5,7
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Oec. Basisschool De Marimba,0439::SB34,1448 VA,1639,706,6,2,0,0,0,629,85,0,0,0,0,0,0,714,142,61,156,100,78,39,25,23,11,27,12,6,10,5,11
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Obs De Nieuwe Wereld,0439::SB35,1448 XW,1824,745,4,3,0,0,0,665,87,0,0,0,0,0,0,752,196,80,154,101,51,46,20,24,19,25,15,4,2,4,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Brede School De Kraal,0439::SB36,1448 NZ,1667,801,3,2,0,1,0,707,98,0,0,1,0,0,0,805,216,86,146,109,76,53,21,23,11,21,10,2,6,11,10
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Zorgcirkel, locatie Woonstate",0439::SB37,1448 PJ,1931,680,1,3,0,0,0,598,86,0,0,0,0,0,0,684,171,74,115,93,53,52,18,32,15,33,6,4,0,10,4
Den Helder,Purmerend,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Brede School De Weide,0439::SB38,1448 JJ,2167,683,1,5,0,0,0,607,82,0,0,0,0,0,0,689,165,67,122,91,60,56,24,26,19,26,12,4,0,5,6
