contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Stadskantoor,0361::SB13,1815 AG,1309,438,2,1,0,0,2,398,41,0,0,0,0,0,0,441,89,82,61,58,32,24,30,21,5,15,8,3,0,7,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Portocabin NS Station,0361::SB14,1815 CB,1281,919,3,4,0,0,0,863,63,0,0,0,0,0,0,926,111,121,65,173,112,34,158,79,15,14,10,6,1,11,9
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Murmellius Gymnasium,0361::SB15,1815 DA,1377,745,0,0,0,1,1,670,75,0,0,0,1,0,0,746,120,99,51,152,68,49,93,37,9,25,19,1,2,11,9
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Sociëteit K.B.O.,0361::SB16,1815 HA,1324,642,1,0,0,0,0,592,50,0,0,1,0,0,0,642,121,95,52,113,46,66,50,41,8,18,7,4,1,9,11
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Medisch Centrum Alkmaar,0361::SB17,1815 JD,1175,699,1,0,0,0,2,621,77,0,0,0,0,0,0,700,174,90,50,134,55,71,48,23,4,23,6,2,2,5,12
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Buurthuis Bloemwijk,0361::SB18,1815 XB,1465,357,2,0,0,0,0,328,31,0,0,0,0,0,0,359,54,53,37,51,44,22,26,27,3,19,4,2,0,8,7
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Vrijheidskerk,0361::SB19,1816 GD,1762,1018,5,5,0,1,1,926,100,0,0,1,0,0,0,1027,153,163,80,157,80,123,106,66,21,24,12,9,0,9,15
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Vleugels,0361::SB20,1816 LV,1223,856,7,2,0,0,0,806,59,0,0,0,0,0,0,865,121,87,126,112,90,109,37,44,29,46,13,8,8,20,6
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Middentogt,0361::SB21,1816 PK,1309,582,0,0,0,0,0,555,27,0,0,0,0,0,0,582,82,81,52,84,65,84,29,28,29,20,15,2,1,4,6
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Speeltuin De Hoef,0361::SB22,1816 VG,1562,423,0,3,0,0,4,383,39,0,0,0,0,0,0,426,51,62,52,37,69,46,30,18,11,11,11,5,3,9,8
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Nicolaas Beetsschool,0361::SB23,1817 HJ,2129,1230,2,5,0,5,0,1129,113,0,0,0,5,0,0,1242,249,212,69,194,111,116,125,55,28,29,20,5,0,10,7
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Buurthuis de Wachter,0361::SB24,1821 AP,1408,503,0,0,0,0,0,464,39,0,0,0,0,0,0,503,62,59,89,55,80,37,40,26,12,20,9,2,0,9,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau MFA Vroonermeer,0361::SB25,1822 KJ,2278,1038,3,1,0,0,1,931,111,0,1,0,1,0,0,1043,203,129,118,187,97,92,63,30,12,35,21,8,5,25,13
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Speeltuin OKB,0361::SB26,1823 DD,1428,558,0,2,0,0,0,506,54,0,0,0,0,0,0,560,88,70,51,91,49,40,51,35,22,27,14,4,0,11,5
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau WNK Personeeldiensten,0361::SB27,1823 DL,802,269,2,1,0,0,0,235,37,0,0,0,0,0,0,272,86,20,21,51,12,26,17,8,1,8,9,3,0,7,0
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum De Oever,0361::SB28,1823 EV,1447,989,4,4,0,1,0,923,75,0,0,0,1,0,0,998,124,128,115,117,138,93,83,53,28,50,21,6,8,16,9
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Gebouw Leger des Heils,0361::SB29,1824 DW,1623,702,5,1,0,0,0,660,48,0,0,0,0,0,0,708,78,101,82,92,91,41,65,49,20,38,24,1,0,10,10
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau DURV! school Tochtwaard,0361::SB30,1824 EZ,1409,673,7,4,0,0,0,620,64,0,0,0,0,0,0,684,74,104,91,90,69,42,63,52,27,37,5,6,0,7,6
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basissschool Jules Vernes,0361::SB31,1824 EX,1521,428,0,1,0,0,0,384,45,0,0,0,0,0,0,429,32,65,51,68,67,37,38,22,9,24,10,0,0,1,4
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum Wijkwaard,0361::SB32,1824 XV,1478,899,2,8,0,2,0,841,70,0,0,0,2,0,0,911,80,98,139,114,133,87,51,33,53,69,22,6,2,10,2
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Buurthuis 't Ambacht,0361::SB33,1825 BR,1124,431,0,1,0,0,0,408,24,0,0,0,0,0,0,432,51,64,36,67,61,29,39,29,11,18,9,4,0,9,4
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool De Sterrenwachter,0361::SB34,1825 DP,1192,596,4,0,0,1,0,557,44,0,0,0,1,0,0,601,94,84,52,92,91,30,53,25,14,27,11,3,0,12,8
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool 't Baeken,0361::SB35,1825 HC,1278,422,3,0,0,0,0,376,49,0,0,0,0,0,0,425,39,54,76,64,61,11,25,25,10,25,13,1,0,8,10
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau DURV! school Elgerweg,0361::SB36,1825 KA,1536,660,2,2,0,0,0,613,51,0,0,0,0,0,0,664,75,90,80,92,93,42,59,44,20,35,15,2,0,8,5
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Het Vlijthof,0361::SB37,1825 RT,1236,449,4,3,2,0,0,422,32,0,0,2,0,0,0,454,43,54,63,48,69,29,30,32,28,31,8,3,0,3,8
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 't Rekerheem,0361::SB38,1825 TC,1146,573,0,2,0,0,0,535,40,0,0,0,0,0,0,575,62,72,55,67,83,78,28,30,19,43,25,2,0,5,4
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool Het Kompas,0361::SB39,1826 CG,1118,551,0,1,0,0,0,497,55,0,0,0,0,0,0,552,99,77,45,93,48,50,48,24,12,27,15,2,0,6,5
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 1e Montessorischool Alkmaar,0361::SB40,1826 DM,1201,546,0,2,0,0,0,510,38,0,0,0,0,0,0,548,53,74,65,78,86,32,62,29,7,34,15,1,0,6,4
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool De Vlieger,0361::SB41,1826 GP,1352,606,1,0,0,0,0,553,53,0,0,1,0,0,0,606,74,80,84,67,94,32,49,28,20,28,21,6,0,12,11
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Rudolf Steinerschool,0361::SB42,1826 KL,1327,510,2,0,0,0,0,458,54,0,0,0,0,0,0,512,53,66,56,69,85,20,44,42,19,18,26,3,0,5,4
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool De Gondelier,0361::SB43,1827 CC,1490,529,2,1,0,0,0,495,37,0,0,0,0,0,0,532,49,63,81,80,90,19,34,36,18,26,20,4,0,6,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Hofstaete,0361::SB44,1827 KX,1407,771,2,4,0,0,0,719,58,0,0,0,0,0,0,777,101,115,89,110,106,71,33,30,39,41,16,3,3,11,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Wijkcentrum Daalmeer,0361::SB45,1827 LB,1487,874,5,3,0,0,0,815,69,0,2,0,2,0,0,884,103,109,132,113,146,42,41,50,31,53,23,8,2,9,12
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau O.B.S. De Cocon,0361::SB46,1827 NJ,1175,524,0,2,0,0,0,474,52,0,0,0,0,0,0,526,105,64,69,69,60,33,30,19,10,30,17,1,1,11,5
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Ontmoetingsruimte Fideliostr. 2-54,0361::SB47,1827 RG,1419,560,0,0,0,0,0,520,40,0,0,0,0,0,0,560,104,71,56,87,50,45,31,24,14,37,17,7,1,13,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Oldeburgh,0361::SB48,1829 AC,928,877,4,2,0,0,0,804,79,0,0,0,0,0,0,883,156,104,81,102,81,139,47,34,44,46,25,4,0,6,8
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Lauwershof,0361::SB49,1829 CA,1477,806,0,1,0,1,0,744,64,0,0,0,1,0,0,808,147,105,66,151,58,123,34,24,25,35,21,6,0,8,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Basisschool De Regenboog,0361::SB50,1829 EA,1377,385,0,0,0,0,0,342,43,0,0,0,0,0,0,385,70,45,31,58,29,59,26,26,9,16,11,0,1,3,1
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Brandweerkazerne Koedijk,0361::SB51,1831 BX,1432,677,3,1,0,0,0,636,45,0,0,0,0,0,0,681,74,85,89,94,101,39,52,40,21,42,17,8,0,10,5
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Rietschoot,0361::SB52,1831 CR,1555,630,1,9,0,4,0,593,43,0,0,4,0,0,0,636,69,69,94,87,98,48,49,58,10,26,8,3,0,9,2
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Brandweerkazerne De Rijp,0361::SB61,1483 WC,1504,992,2,1,0,6,0,927,74,0,0,0,6,0,0,1001,309,101,94,86,63,169,46,47,25,24,5,4,0,7,12
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Aula o.b.s. 'De Tweemaster',0361::SB62,1483 TH,1516,596,0,1,0,0,1,549,47,0,0,0,0,0,0,597,146,71,70,58,48,92,18,31,8,33,6,4,1,6,4
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Mieuwijdt,0361::SB63,1484 EE,808,461,1,0,0,0,0,427,35,0,0,0,0,0,0,462,117,46,37,41,17,129,23,12,15,15,2,2,0,5,0
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau School Vinckhuysen,0361::SB64,1486 MG,758,422,2,2,0,2,0,385,43,0,0,0,2,0,0,428,83,76,53,48,45,47,20,17,10,19,0,1,0,1,2
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 't Trefpunt,0361::SB65,1536 AL,401,244,0,1,0,0,0,215,30,0,0,0,0,0,0,245,82,12,22,29,20,27,15,11,5,14,2,0,0,2,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Het Schermer Wapen,0361::SB71,1841 GP,1397,771,4,1,1,0,0,708,67,0,0,1,0,0,0,775,220,58,67,97,85,105,33,18,33,32,9,3,0,8,3
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Woeste Hoeve,0361::SB72,1842 GT,538,272,3,0,0,1,2,257,17,0,0,0,1,0,0,276,92,22,24,34,13,40,9,11,5,10,4,3,0,5,0
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Café 's Lands Welvaren,0361::SB73,1636 VE,989,597,0,0,0,1,0,550,48,0,0,0,1,0,0,598,118,63,74,43,53,155,12,20,14,23,8,3,0,5,6
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 't Wavertje,0361::SB74,1843 JR,548,309,1,0,0,2,0,282,26,0,0,2,0,0,0,308,73,29,27,45,31,33,20,17,12,14,2,0,1,4,1
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau De Vriendschap,0361::SB75,1844 KL,170,153,0,0,0,0,0,137,16,0,0,0,0,0,0,153,38,15,6,30,9,17,18,10,1,6,1,0,0,0,2
Den Helder,Alkmaar,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau 't Torenerf,0361::SB76,1846 LG,486,308,0,0,0,0,0,277,31,0,0,0,0,0,0,308,111,10,17,18,5,126,2,4,3,3,4,0,0,5,0
