contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),Democraten 66 (D66),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,Ouderenpartij Noord-Holland,50PLUS,ChristenUnie-SGP,Vrouwen Partij (VP),Multicultureel Plus Partij (M+),Hart voor Holland,Piratenpartij
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpsh. De Uijtkijk,0441::SB13,1752 AG,1133,495,4,0,0,0,0,463,36,0,0,0,0,0,0,499,98,46,62,42,48,89,13,20,22,24,14,8,0,5,4
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau NH kerk, Burgerbrug",0441::SB14,1754 KE,642,328,0,1,1,0,0,296,33,0,0,0,0,0,0,329,79,29,47,30,24,52,9,16,15,6,3,0,3,9,6
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau De Zandstee, 't Zand",0441::SB15,1756 TH,1850,820,1,2,0,0,0,751,72,0,0,0,0,0,0,823,192,59,84,44,71,251,12,9,41,28,13,4,2,9,1
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Sportcomplex Oudesluis,0441::SB16,1757 PM,608,236,0,0,0,0,0,218,18,0,0,0,0,0,0,236,54,16,39,19,28,37,11,2,11,10,0,3,0,5,1
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Cultureel Centrum, Petten",0441::SB17,1755 NH,1319,688,0,1,0,0,2,617,70,0,0,0,0,0,0,689,142,97,98,78,84,57,34,33,25,25,8,1,0,4,2
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Helmweg 1, Groote Keeten",0441::SB18,1759 NE,378,188,0,1,0,0,0,170,19,0,0,0,0,0,0,189,60,12,17,16,13,35,8,3,10,5,2,4,0,3,0
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Ten Oghe, Callantsoog",0441::SB19,1759 GD,1664,795,1,1,0,8,5,718,66,0,0,8,0,0,0,789,167,119,96,81,109,61,25,39,41,31,8,7,0,9,2
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis Waarland,0441::SB20,1738 BJ,1937,805,2,3,0,0,0,808,2,0,0,0,0,0,0,810,189,66,109,51,49,198,12,11,48,33,9,4,0,14,12
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Ahoj Tuitjenhorn,0441::SB22,1747 HA,2017,992,0,3,0,0,1,897,97,0,0,0,0,0,0,995,153,82,125,92,81,262,30,40,37,51,15,6,0,11,7
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis Warmenhuizen,0441::SB24,1749 AB,2323,1257,2,2,0,0,2,1132,128,0,0,0,1,0,0,1262,272,146,135,138,99,219,61,53,29,51,19,5,0,15,15
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Gemeentehuis Tuitjenhorn,0441::SB26,1747 EZ,2230,825,3,1,0,0,0,755,84,0,10,0,10,0,0,839,223,60,79,100,53,167,26,14,22,41,10,2,0,18,10
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis Sint Maarten,0441::SB27,1744 KJ,1118,598,0,0,0,0,0,598,0,0,0,0,0,0,0,598,113,67,60,74,79,97,20,27,20,24,6,2,0,5,4
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,Stembureau Dorpshuis Dirkshorn,0441::SB28,1746 AA,1523,741,1,0,0,0,0,677,65,0,0,0,0,0,0,742,166,73,97,82,57,108,33,30,21,33,20,1,2,11,7
Den Helder,Schagen,PS2015_NoordHolland,Provinciale Staten Noord-Holland 2015,,Noord-Holland,2015-03-18,"Stembureau Woonzorg Angelapark, Warmenhuizen",0441::SB29,1749 AR,1276,502,0,0,0,0,0,449,53,0,0,0,0,0,0,502,125,45,33,57,38,110,19,19,13,19,5,2,0,13,4
