contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Schakel,0797::SB11,5256 HL,973,324,0,1,0,0,0,290,35,0,0,0,0,0,0,325,25,28,101,57,24,19,17,13,9,0,0,12,3,16
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Seniorensociëteit,0797::SB12,5256 AD,1270,584,3,0,0,0,0,516,71,0,0,0,0,0,0,587,118,124,46,57,34,95,18,23,28,0,0,11,0,30
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Dorpshuis Herpt,0797::SB13,5256 NJ,764,407,0,3,0,0,0,346,64,0,0,0,0,0,0,410,113,86,38,32,29,54,18,12,16,0,0,5,0,4
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Steunpunt Oudheusden,0797::SB14,5256 GV,1070,340,0,0,0,0,0,298,42,0,0,0,0,0,0,340,52,52,53,41,28,37,15,11,21,0,1,8,0,21
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Gemeentehuis Vlijmen,0797::SB15,5251 ED,1343,636,0,2,0,0,1,572,65,0,0,0,0,0,0,638,146,117,87,85,41,84,15,29,15,1,0,14,0,2
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sint Janshof,0797::SB16,5251 BL,1301,532,2,3,0,0,0,484,53,0,0,0,0,0,0,537,134,97,52,88,20,73,17,25,14,0,0,9,0,3
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Bibliotheek Vlijmen,0797::SB17,5251 CJ,1630,684,3,0,0,0,0,624,63,0,0,0,0,0,0,687,167,101,93,99,43,98,14,23,11,0,0,15,2,18
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Wilgen,0797::SB18,5252 AW,1578,756,1,2,0,4,0,686,77,0,0,0,4,0,0,763,137,83,99,138,71,109,21,29,34,0,0,10,0,25
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Bussel,0797::SB19,5251 ER,1381,645,4,0,0,0,0,593,56,0,0,0,0,0,0,649,131,102,64,95,39,116,21,32,28,0,0,10,1,6
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Patronaat,0797::SB20,5253 AJ,1417,655,2,2,0,0,0,595,64,0,0,0,0,0,0,659,157,135,76,108,32,75,13,22,19,0,0,10,2,6
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Harmonie,0797::SB21,5254 JS,778,368,0,1,0,1,0,333,37,0,0,0,1,0,0,370,103,89,49,38,13,36,7,6,16,0,0,8,0,3
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Voetiusschool,0797::SB22,5251 LW,1248,524,3,0,0,0,0,468,59,0,0,0,0,0,0,527,103,82,100,75,33,66,16,15,20,1,0,8,2,3
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau voormalige school Parklaan,0797::SB23,5251 RC,1269,330,0,0,0,0,0,299,31,0,0,0,0,0,0,330,51,48,53,61,25,40,10,19,10,1,1,6,0,5
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Bibliotheek Drunen,0797::SB24,5151 CR,1252,439,1,1,0,0,0,399,42,0,0,0,0,0,0,441,93,65,49,79,41,49,19,24,5,0,0,8,0,7
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,"Stembureau Het Water, ontmoetingsruimte",0797::SB25,5152 GC,1525,524,3,0,0,0,0,465,62,0,0,0,0,0,0,527,170,68,67,62,28,65,16,19,7,0,0,16,0,6
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau M.F.A. Caleidoscoop,0797::SB26,5251 NG,1112,427,2,3,0,0,0,398,34,0,0,0,0,0,0,432,36,66,102,84,29,49,10,23,6,0,0,6,1,15
's-Hertogenbosch,Heusden,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Partycentrum De Hut,0797::SB27,5254 JD,812,381,1,3,0,0,0,325,60,0,0,0,0,0,0,385,104,94,53,32,18,39,14,7,7,1,0,7,2,3
