contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau vm. gemeentehuis Rijnwoude,0484::SB46,2394 EB,1260,570,3,1,0,0,0,505,70,0,0,0,1,0,1,575,126,34,68,116,54,79,32,12,5,23,16,1,0,4,0
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dorpshuis De Juffrouw,0484::SB47,2391 VM,1212,740,4,1,1,0,0,659,85,0,0,1,0,0,0,744,128,64,103,154,61,75,19,48,28,30,23,1,3,1,2
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Het Anker,0484::SB48,2394 GL,1486,744,10,0,0,0,0,678,76,0,0,0,0,0,0,754,118,87,129,101,113,98,24,13,5,23,24,5,2,1,1
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Rhijndael,0484::SB49,2396 EM,1730,929,2,5,0,0,0,837,99,0,0,0,0,0,0,936,187,79,98,227,94,107,44,17,23,27,18,3,1,4,0
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool De Rijnschans,0484::SB50,2396 XD,1594,785,2,1,0,0,1,723,65,0,1,0,1,0,0,789,178,67,100,140,89,87,25,22,7,43,20,3,2,1,1
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Basisschool Arnoldus van Os,0484::SB51,2731 EZ,1380,856,2,3,0,0,0,775,86,0,0,0,0,0,0,861,111,52,91,97,55,57,14,85,224,32,28,7,1,2,0
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau School met de Bijbel,0484::SB52,2731 AC,1221,687,1,2,0,0,0,600,90,0,0,0,0,0,0,690,72,28,65,71,36,48,19,53,259,16,16,1,0,3,0
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau vm. gemeentehuis Boskoop,0484::SB53,2771 EK,1655,973,0,0,0,1,0,883,91,0,0,0,1,0,0,974,247,73,103,186,70,102,40,38,36,28,32,4,3,9,2
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Floravita,0484::SB54,2771 VP,1704,879,1,0,1,1,0,777,105,0,0,0,2,0,0,882,225,57,97,173,69,64,23,51,51,26,34,5,1,2,1
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ons Jeugdhuis,0484::SB55,2771 DZ,1277,571,2,0,0,0,0,518,55,0,0,0,0,0,0,573,129,45,78,109,48,50,30,36,15,14,13,0,0,3,1
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Immanuelschool,0484::SB56,2771 TZ,753,350,0,0,0,0,0,325,25,0,0,0,0,0,0,350,57,15,33,72,15,31,19,18,67,11,7,1,3,0,1
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Plataan,0484::SB57,2771 SX,1,673,0,1,0,5,0,613,66,0,0,0,5,0,0,679,109,61,67,107,61,90,22,48,55,27,19,2,2,3,0
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Stek,0484::SB58,2771 SV,1572,877,0,1,1,0,0,805,72,0,0,1,0,0,0,877,160,57,126,138,90,75,45,56,61,29,34,1,2,2,1
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Ons Paradijsje,0484::SB59,2771 DE,798,467,2,0,0,0,0,432,37,0,0,0,0,0,0,469,131,40,72,81,29,38,18,18,11,11,17,0,0,0,1
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gymnastieklokaal de Biezen,0484::SB60,2771 CT,1092,674,5,1,0,2,0,607,71,0,0,2,0,0,0,678,221,38,57,120,28,91,20,35,23,12,21,3,1,4,0
Leiden,Alphen aan den Rijn,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Midgetgolfvereniging,0484::SB61,2771 ZT,1399,731,4,4,0,2,0,645,96,0,0,0,2,0,0,741,206,35,81,132,54,69,19,38,58,17,17,0,2,3,0
