contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),CDA,Democraten 66 (D66),PVV (Partij voor de Vrijheid),GROENLINKS,SP (Socialistische Partij),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Vrijzinnige Partij,Provincie@Inwonersbelangen,Libertarische Partij (LP),JEZUS LEEFT
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau woon- en zorgcentrum de Liendert,0307::SB11,,1356,534,0,1,0,0,0,499,36,0,0,0,0,0,0,535,51,51,59,95,63,25,66,56,7,27,29,2,2,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Rustenburg,0307::SB12,,1129,511,2,0,0,0,0,473,40,0,0,0,0,0,0,513,57,53,34,78,66,27,110,39,6,18,22,0,0,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Burgemeester Molendijkflat,0307::SB13,,1321,850,2,2,0,0,0,792,64,0,0,0,2,0,2,856,128,86,100,94,97,32,83,131,20,54,20,1,1,0,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Schuilenburg,0307::SB14,,865,280,4,0,0,0,0,250,34,0,0,0,0,0,0,284,19,36,20,69,17,19,39,32,7,13,9,0,0,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau ABC school het Scala,0307::SB15,,1186,456,1,2,0,0,0,417,42,0,0,0,0,0,0,459,28,61,37,90,52,29,67,40,16,16,13,1,1,2,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau de Schuilenburght,0307::SB16,,922,583,1,5,0,0,0,546,43,0,0,0,0,0,0,589,122,52,112,78,43,26,41,52,17,18,15,0,6,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau prins Willem III-flat,0307::SB17,,1483,714,1,6,0,0,0,689,32,0,0,0,0,0,0,721,84,86,50,116,67,71,113,48,14,29,32,2,1,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau kerkgebouw de Kandelaar,0307::SB18,,1094,621,0,0,0,0,1,561,59,0,0,0,0,0,0,621,69,76,62,108,28,57,55,115,11,13,25,0,1,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau woon- en zorgcentrum Nijenstede,0307::SB19,,1497,681,6,2,0,0,1,630,58,0,0,0,0,0,0,689,54,68,89,124,56,49,88,82,16,12,39,2,0,1,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau wijkcentrum het Klokhuis,0307::SB20,,1234,591,2,1,0,0,0,539,55,0,0,0,0,0,0,594,49,55,57,105,62,44,98,63,8,25,20,1,2,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sportfondsenbad,0307::SB21,,1574,862,2,2,0,0,0,794,73,0,1,0,1,0,0,867,109,125,56,217,37,116,80,43,15,20,42,0,0,1,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw Guido de Brès,0307::SB22,,1473,990,4,1,4,0,0,871,124,0,0,4,0,0,0,995,119,139,83,249,21,145,83,54,21,16,51,4,3,1,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Burg. van Randwijckhuis,0307::SB23,,1405,706,3,0,2,0,0,647,62,0,0,0,2,0,0,709,134,78,84,144,38,36,56,65,26,19,22,0,3,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau seniorenflat Otto Scheltus,0307::SB24,,1064,523,0,0,0,0,0,485,38,0,0,0,0,0,0,523,103,57,49,112,34,35,60,24,4,14,24,2,1,1,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Martuskerk,0307::SB25,,1583,828,2,0,0,0,0,738,93,0,1,0,1,0,0,831,71,80,37,199,71,93,100,75,16,35,45,2,1,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau woon- en zorgcentrum de Amerhorst,0307::SB26,,1409,816,3,3,0,0,0,750,72,0,0,0,0,0,0,822,82,87,78,163,57,76,90,91,27,16,43,2,2,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Fonteinkerk,0307::SB27,,1339,820,2,0,0,0,0,733,90,0,1,0,1,0,0,823,172,86,99,202,30,68,49,57,19,7,25,2,4,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Juliana van Stolberg,0307::SB28,,1441,825,6,0,0,0,0,765,66,0,0,0,0,0,0,831,90,88,65,154,52,95,135,54,13,23,50,2,3,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau St. Ansfriduskerk,0307::SB29,,1298,795,2,0,0,0,0,708,89,0,0,0,0,0,0,797,121,91,45,214,43,89,73,28,20,19,48,1,2,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau mobiel stembureau ROC Midden-Nederland,0307::SB30,,1399,908,2,4,0,0,0,852,62,0,0,0,0,0,0,914,162,87,75,205,48,112,96,43,8,19,42,0,5,2,4
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Zon en Schild,0307::SB31,,430,151,2,0,0,0,0,148,5,0,0,0,0,0,0,153,11,19,16,20,15,19,25,8,1,2,12,0,0,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau zorgcentrum de Lichtenberg,0307::SB32,,308,115,0,0,0,0,1,108,6,0,0,0,0,0,0,115,23,19,27,10,4,7,12,5,2,4,1,0,1,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Bergkerk,0307::SB33,,1560,1388,3,2,0,4,1,1192,196,0,0,4,0,0,0,1389,465,126,136,370,36,87,54,49,15,5,37,0,4,2,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Nieuw-Apostolische Kerk,0307::SB34,,1554,507,1,1,0,0,0,444,65,0,0,0,0,0,0,509,118,61,30,136,16,53,29,28,2,12,21,0,0,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau verpleeghuis Birkhoven,0307::SB35,,80,55,0,1,0,0,0,50,6,0,0,0,0,0,0,56,8,4,7,8,4,0,13,6,3,2,0,0,0,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Kubus,0307::SB36,,1430,643,1,5,0,0,0,573,75,0,0,1,0,0,0,648,32,51,44,79,153,30,130,51,7,24,35,0,2,3,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Magneet,0307::SB37,,1403,475,3,0,0,0,0,436,42,0,0,0,0,0,0,478,35,48,28,51,99,21,104,35,2,26,23,1,2,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Emmauskerk,0307::SB38,,1431,766,7,10,0,0,0,716,67,0,0,0,0,0,0,783,48,65,47,103,144,87,124,72,10,18,43,0,3,2,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Westerkerk,0307::SB39,,1568,479,0,1,0,0,0,438,42,0,0,0,0,0,0,480,40,50,29,60,53,79,68,55,10,9,16,1,4,0,5
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau woon- en zorgcentrum Puntenburg,0307::SB40,,1513,779,3,5,0,0,0,720,67,0,0,0,0,0,0,787,106,80,87,141,84,62,102,44,12,19,37,1,3,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Orthodoxe Parochie,0307::SB41,,1900,391,1,0,0,0,0,355,37,0,0,0,0,0,0,392,28,25,29,69,49,39,60,42,5,10,33,1,0,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau café De Plank,0307::SB42,,354,279,0,0,0,0,0,230,49,0,0,0,0,0,0,279,60,8,108,26,28,12,5,6,8,11,5,0,1,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau verenigingsgebouw Juliana en Bernhard,0307::SB43,,1106,564,0,0,0,1,0,528,35,0,0,1,0,0,0,563,95,64,32,116,56,33,83,34,8,17,24,0,0,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Parel,0307::SB44,,1059,371,3,1,0,0,0,331,44,0,0,0,0,0,0,375,29,56,13,83,30,21,64,32,9,16,16,0,0,1,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sociëteitsruimte seniorenflat,0307::SB45,,1467,911,0,3,0,0,0,836,78,0,0,0,0,0,0,914,135,103,127,111,66,68,109,97,14,38,37,0,2,1,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Meander Medisch Centrum,0307::SB46,,0,312,1,0,0,0,1,280,32,0,0,0,0,0,0,313,52,30,23,62,14,20,58,28,4,5,12,0,2,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau woon- en zorgcentrum de Koperhorst,0307::SB47,,1312,746,1,6,0,0,2,696,55,0,0,0,0,0,0,753,78,82,104,85,52,44,107,128,13,27,20,1,3,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Zevensprong I,0307::SB48,,1381,697,3,0,0,0,0,633,67,0,0,0,0,0,0,700,82,64,54,103,81,42,133,59,7,31,37,0,3,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Zevensprong II,0307::SB49,,1405,646,2,0,0,0,0,576,72,0,0,0,0,0,0,648,65,55,47,93,58,38,130,81,13,26,29,1,7,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau kerkelijk centrum de Hoeksteen,0307::SB50,,1350,578,2,1,0,0,0,542,37,0,0,2,0,2,0,579,58,57,57,81,49,36,97,77,10,26,26,0,1,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Weesboom,0307::SB51,,1253,643,4,3,0,0,0,597,54,0,0,0,1,0,0,651,67,84,48,82,43,66,103,71,7,29,36,0,3,0,4
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Drieslag,0307::SB52,,1188,439,2,0,0,0,0,392,49,0,0,0,0,0,0,441,57,51,23,74,39,43,63,46,5,8,26,1,1,2,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Zielhorst,0307::SB53,,1419,979,2,2,0,0,1,897,85,0,0,0,0,0,0,983,146,84,110,156,89,68,135,94,9,37,42,2,4,0,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Overseldert,0307::SB54,,1026,389,2,1,0,0,0,367,25,0,0,0,0,0,0,392,43,42,37,61,32,19,68,44,7,20,15,0,1,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Zonnewijzer,0307::SB55,,1358,334,3,1,0,0,0,311,27,0,0,0,0,0,0,338,45,33,27,56,32,19,36,44,6,20,14,0,0,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Kameleon,0307::SB56,,1127,689,0,0,0,0,0,619,71,0,1,0,1,0,0,690,110,73,52,143,50,36,90,72,6,19,30,0,3,1,4
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau kerkgebouw de Lichtkring,0307::SB57,,1390,820,3,1,0,0,0,740,84,0,0,0,0,0,0,824,116,114,90,132,61,42,80,107,4,23,38,7,5,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau kerkgebouw het Brandpunt,0307::SB58,,1268,938,1,1,0,1,0,858,83,0,0,0,1,0,0,941,173,115,94,188,57,55,106,73,5,23,40,1,7,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau mobiel stembureau het Pluspunt,0307::SB59,,1121,541,1,3,0,0,1,491,53,0,0,0,0,0,0,545,90,54,56,92,45,25,76,44,2,28,25,0,3,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Meander,0307::SB60,,1426,790,0,1,0,0,0,700,92,0,1,0,1,0,0,792,145,102,52,191,57,64,96,43,4,5,24,0,3,3,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau gymzaal Dopheide I,0307::SB61,,1385,630,3,0,0,0,0,565,66,0,0,2,0,2,0,631,107,72,42,115,47,40,77,67,11,10,33,0,8,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau gymzaal Dopheide 2,0307::SB62,,1514,591,0,2,0,0,0,529,63,0,0,1,0,0,1,592,107,72,45,109,39,38,77,51,2,13,32,0,1,3,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Dubbelster,0307::SB63,,1534,890,3,0,0,0,0,803,90,0,0,0,0,0,0,893,125,103,60,176,64,79,103,97,2,30,46,1,3,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau kerkgebouw de Inham,0307::SB64,,1331,858,4,2,0,0,0,787,77,0,0,0,0,0,0,864,135,97,129,144,48,48,94,86,15,29,22,1,6,1,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau de Faam,0307::SB65,,1323,628,0,1,0,0,0,556,73,0,0,0,0,0,0,629,115,51,67,125,48,43,66,46,4,20,34,3,3,2,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau de Malehoeve,0307::SB66,,1277,687,3,4,0,0,0,632,62,0,0,0,0,0,0,694,129,75,105,98,67,27,81,55,3,25,19,0,2,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Martinuskerk,0307::SB67,,1137,936,3,2,0,2,0,855,88,0,0,0,2,0,0,943,178,76,191,146,73,39,99,53,4,41,29,1,3,0,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal de Bieshaar I,0307::SB68,,1531,759,0,0,0,0,0,680,79,0,0,0,0,0,0,759,134,79,104,124,53,52,95,40,7,40,25,1,3,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal de Bieshaar II,0307::SB69,,1333,756,0,3,0,0,0,688,71,0,0,0,0,0,0,759,165,85,94,114,69,38,76,52,8,31,20,0,4,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Malelande,0307::SB70,,1593,1014,2,0,0,0,0,915,101,0,0,0,0,0,0,1016,217,91,115,254,64,45,61,103,7,16,37,1,0,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Nieuwland I,0307::SB71,,1803,773,0,4,0,0,0,685,92,0,0,0,0,0,0,777,169,61,69,135,74,35,74,85,11,26,26,2,3,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Nieuwland II,0307::SB72,,1762,868,2,1,0,0,0,761,110,0,0,0,0,0,0,871,210,72,85,138,90,33,68,81,11,28,37,1,10,3,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Nieuwland III,0307::SB73,,1879,719,1,2,0,0,0,624,98,0,0,0,0,0,0,722,180,58,86,121,51,22,64,63,19,21,28,1,2,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Nieuwland IV,0307::SB75,,1845,681,1,1,0,1,0,596,88,0,0,0,1,0,0,684,157,37,70,126,56,25,77,81,5,23,16,1,2,1,4
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal Nieuwland V,0307::SB76,,1512,780,2,2,0,0,0,689,95,0,0,0,0,0,0,784,175,66,66,153,64,32,91,72,13,26,17,0,4,1,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau Informatiecentrum Vathorst,0307::SB77,,1492,586,4,0,0,0,0,518,72,0,0,0,0,0,0,590,184,39,37,111,56,11,24,86,12,6,15,2,0,1,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal de Brink I,0307::SB78,,1309,579,1,1,0,0,1,483,97,0,0,0,0,0,0,581,156,40,45,96,37,12,59,95,7,9,18,0,3,0,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal de Brink II,0307::SB79,,1551,587,0,0,0,0,0,514,76,0,3,0,3,0,0,590,169,37,33,99,57,25,39,68,8,17,29,0,3,0,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal de Brink III,0307::SB80,,1531,538,0,0,0,0,0,494,44,0,0,0,0,0,0,538,156,41,38,100,52,18,46,47,6,10,18,0,2,2,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau schoolgebouw de Gondelier,0307::SB81,,1569,497,4,0,0,0,1,423,77,0,0,0,0,0,0,501,124,41,38,123,28,26,40,43,5,5,12,7,3,2,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau St. Pieters en Bloklands Gasthuis,0307::SB82,,1239,742,6,2,0,0,3,648,99,0,0,0,0,0,0,750,155,62,67,151,69,25,77,88,7,11,22,1,3,0,4
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau ABC-school de Bron,0307::SB83,,1451,577,1,1,0,0,0,497,82,0,0,0,0,0,0,579,166,49,49,100,46,26,54,67,4,2,12,1,1,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau ICOON,0307::SB84,,1609,1051,3,0,0,0,0,929,125,0,0,0,0,0,0,1054,250,88,76,227,75,60,83,73,30,28,46,3,4,6,2
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau woon- en zorgcentrum St. Jozef,0307::SB85,,1545,915,8,0,0,0,0,854,69,0,0,0,0,0,0,923,175,50,206,176,88,28,94,52,6,18,16,1,4,0,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau sporthal de Dissel,0307::SB86,,1539,683,2,4,0,0,0,608,81,0,0,0,0,0,0,689,207,60,62,137,45,19,45,66,7,6,22,1,2,1,3
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau het Eetpunt (voorheen Fuji Yama),0307::SB87,,300,162,0,0,0,0,0,147,15,0,0,0,0,0,0,162,25,8,30,6,18,4,11,14,37,7,2,0,0,0,0
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau stationshal Ned. Spoorwegen I,0307::SB88,,0,838,2,2,1,0,0,802,39,0,0,1,0,0,0,841,119,103,68,205,27,113,84,46,12,10,43,1,4,2,1
,Amersfoort,PS2015_Utrecht,Provinciale Staten Utrecht 2015,,Utrecht,2015-03-18,Stembureau stationshal Ned. Spoorwegen II,0307::SB89,,0,1044,4,1,1,0,0,974,76,0,0,0,1,0,0,1050,118,123,63,261,38,130,113,81,9,15,79,1,6,5,2
