contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verzorgingscentrum De Mantel,1916::SB18,2272 BV,1463,876,2,8,0,0,0,797,88,0,0,0,0,0,0,885,176,85,116,150,64,108,29,39,11,46,48,2,0,0,2
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Servicecentrum,1916::SB19,2264 BM,1497,849,3,1,0,0,1,746,106,0,0,0,0,0,0,853,228,83,98,114,62,141,42,11,3,32,27,4,1,2,1
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Servicecentrum,1916::SB20,2264 BM,1724,969,3,6,0,0,1,873,104,0,0,0,0,0,0,978,242,85,105,143,53,201,42,17,5,28,41,0,2,5,0
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkgebouw De Blauwe Tram,1916::SB21,2265 CA,1634,862,1,0,0,1,1,775,88,0,0,0,0,0,0,864,210,85,93,116,77,144,34,15,0,36,40,1,2,7,2
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkgebouw Het Koophuys,1916::SB22,2266 KN,878,409,1,0,0,1,0,370,41,0,0,0,1,0,0,411,76,39,90,47,49,39,19,6,0,16,22,1,0,2,3
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Verzorgingshuis Schoorwijck,1916::SB23,2265 WZ,1637,852,7,5,0,0,1,802,61,0,0,0,0,0,0,864,205,92,93,126,60,132,31,17,5,51,27,2,2,8,1
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkgebouw Ons Tolhuis,1916::SB24,2266 CN,2275,1050,5,14,0,0,0,977,92,0,0,0,0,0,0,1069,163,97,197,158,145,103,34,24,6,52,54,5,1,11,0
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum de Poort,1916::SB25,2261 HD,1450,881,2,0,0,0,0,805,78,0,0,0,0,0,0,883,172,87,124,144,85,127,20,28,13,37,37,0,0,6,1
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Dorpshuis Stompwijk,1916::SB26,2266 EW,1813,766,4,5,0,0,1,653,121,0,0,0,0,0,0,775,197,36,113,192,36,58,25,28,2,33,33,3,0,7,3
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkcentrum De Plint,1916::SB27,2263 GZ,1841,804,5,5,0,0,0,759,55,0,0,0,0,0,0,814,84,86,140,104,133,97,23,26,4,53,47,0,3,4,0
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Wijkgebouw De Heuvel,1916::SB28,2262 EB,1793,808,3,5,0,0,0,744,72,0,0,0,0,0,0,816,127,80,134,120,118,107,23,16,2,40,33,2,2,3,1
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gymnastieklokaal,1916::SB29,2264 KW,2115,1113,4,5,0,0,0,1000,122,0,0,0,0,0,0,1122,188,150,164,140,127,133,54,28,7,43,63,4,3,3,6
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Kerkgebouw,1916::SB30,2261 ET,1670,1073,3,0,0,0,0,1025,50,0,0,0,0,0,0,1075,336,86,100,183,36,185,49,30,6,29,28,2,1,1,1
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Stichting WZH locatie Prinsenhof,1916::SB31,2263 AA,1941,963,1,2,0,0,2,860,104,0,0,0,0,0,0,966,194,90,127,156,83,122,45,27,9,55,42,2,3,6,2
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Sporthal De Fluit,1916::SB32,2262 ED,1811,605,1,2,0,0,19,564,25,0,0,0,0,0,0,608,59,66,145,74,88,73,19,20,9,28,19,0,0,2,3
Leiden,Leidschendam-Voorburg,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Schuitejager,1916::SB33,2265 BE,1231,552,0,1,0,0,0,515,38,0,0,0,0,0,0,553,144,53,90,53,39,77,27,12,1,26,27,0,1,1,1
