contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),GROENLINKS,50PLUS,Partij voor de Dieren,PLATFORM VRIJE POLITIEK,StemNL,Lokaal Brabant,Libertarische Partij (LP),ChristenUnie-SGP,JEZUS LEEFT
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Servicecentrum Het Laar,0855::SB14,,2323,734,5,4,0,0,0,672,71,0,0,0,0,0,0,743,97,130,136,122,42,88,42,29,28,1,0,13,3,3,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum Spijkerbeemden,0855::SB15,,3119,703,1,3,0,0,0,642,64,0,0,1,0,0,0,706,54,57,150,170,70,86,54,18,20,1,0,17,0,4,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Alm,0855::SB16,,2350,620,0,2,0,0,0,545,77,0,0,0,0,0,0,622,42,57,163,174,43,52,15,32,23,0,0,12,1,5,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sportcafe De Blaak,0855::SB17,,2899,1379,0,1,0,0,2,1220,161,0,3,0,3,0,0,1383,357,189,110,142,130,307,55,26,33,0,0,23,0,7,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Openbare Basisschool De Blaak,0855::SB18,,2365,1164,1,0,0,0,0,1024,139,0,0,2,0,2,0,1163,237,149,93,118,142,230,93,47,31,1,0,15,1,6,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Christoffel Tilburg,0855::SB19,,1224,766,1,1,0,0,0,689,79,0,0,0,0,0,0,768,170,137,53,78,71,160,47,11,23,0,0,8,3,5,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Het Corpac Huis,0855::SB20,,2247,725,4,3,0,0,0,657,76,0,1,0,1,0,0,733,100,157,57,83,78,113,70,27,24,1,0,8,2,5,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Intermezzo (kantoor WonenBreburg),0855::SB21,,2681,1115,8,4,0,0,1,1034,92,0,0,0,0,0,0,1127,254,140,87,126,129,204,68,27,52,0,0,9,3,10,6
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum Den Herdgang,0855::SB22,,2350,851,4,1,0,0,0,784,72,0,0,0,0,0,0,856,72,102,132,182,74,97,75,37,47,0,0,18,4,10,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum Joannes Zwijsen,0855::SB23,,2531,883,2,0,0,0,0,826,59,0,0,0,0,0,0,885,91,109,94,156,96,139,103,25,45,0,1,16,1,7,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum De Bijsterstede,0855::SB24,,2359,872,2,1,0,0,0,804,71,0,0,0,0,0,0,875,75,80,104,171,93,114,123,27,52,0,0,28,1,4,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool den Bijstere,0855::SB25,,2823,863,3,1,0,1,0,793,73,0,0,0,0,0,0,866,82,52,130,151,113,140,103,18,50,0,1,13,2,8,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Openbare Basisschool Yore,0855::SB26,,2068,642,1,0,0,0,0,607,39,0,0,0,3,0,3,646,54,47,87,129,63,97,77,26,30,0,4,17,3,3,5
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Padua,0855::SB27,,2017,717,5,0,0,0,0,664,58,0,0,0,0,0,0,722,59,95,132,148,75,78,48,19,43,0,1,11,3,2,3
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum de Baselaer,0855::SB28,,2491,728,1,4,0,0,0,661,72,0,0,0,0,0,0,733,70,34,154,148,71,102,65,13,29,1,0,28,4,7,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Textielmuseum,0855::SB30,,4654,1414,3,3,0,0,0,1308,112,0,0,0,0,0,0,1420,119,112,180,288,177,189,143,37,110,0,0,35,4,14,6
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Poorten,0855::SB31,,4828,1160,7,2,0,0,0,1084,85,0,0,0,0,0,0,1169,61,93,200,309,111,134,110,36,59,1,2,21,2,13,8
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum de Ypelaer,0855::SB33,,2352,721,2,1,0,0,0,646,80,0,0,0,2,0,0,726,67,69,106,202,85,68,36,43,26,2,0,13,1,3,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Lochtenbergh,0855::SB34,,2194,401,2,5,0,0,0,372,36,0,0,0,0,0,0,408,18,22,68,116,58,46,19,22,11,0,0,7,3,7,4
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool De Vlashof,0855::SB35,,1892,476,1,1,0,1,0,433,46,0,0,0,1,0,0,479,35,65,94,117,35,58,20,15,10,0,1,21,0,5,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau MFA Symfonie,0855::SB36,,2155,640,1,3,0,0,0,587,57,0,0,0,0,0,0,644,31,73,100,128,68,73,50,48,32,1,0,18,6,11,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zwembad de Drieburcht,0855::SB37,,2060,867,0,5,0,0,0,800,72,0,0,0,0,0,0,872,89,91,160,206,65,82,57,43,35,0,3,17,1,13,5
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Woonzorgcentrum De Heikant,0855::SB38,,2418,889,3,2,0,1,1,823,71,0,0,0,1,0,0,895,86,132,148,209,78,83,20,77,21,1,1,20,2,8,3
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau 2 College Cobbenhagen,0855::SB39,,726,356,1,0,0,0,0,322,35,0,0,0,0,0,0,357,68,39,42,62,36,49,20,18,9,1,0,10,0,2,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool D'n Hazennest,0855::SB40,,2465,867,1,10,0,0,1,789,88,0,0,0,0,0,0,878,122,118,139,155,74,116,52,37,19,0,0,27,2,6,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Rooi Pannen,0855::SB41,,1633,606,5,2,0,0,0,557,56,0,0,0,0,0,0,613,55,76,95,135,63,83,37,19,26,0,1,7,1,8,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Parochiezaal de Goede Herder,0855::SB42,,2280,637,3,3,0,1,0,596,48,0,0,0,1,0,0,644,38,88,112,138,61,68,44,34,30,2,1,8,1,11,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verpleeghuis De Hazelaar,0855::SB43,,1513,338,2,2,0,0,0,306,36,0,0,0,0,0,0,342,47,40,46,66,35,43,16,15,13,1,0,9,0,6,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Verzorgingscentrum Kievitshorst,0855::SB44,,1992,723,1,3,0,0,0,678,49,0,0,0,0,0,0,727,57,86,139,141,59,81,49,50,27,0,0,24,1,9,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum 't Sant,0855::SB45,,1788,760,5,6,0,0,0,716,55,0,0,0,0,0,0,771,89,96,93,137,79,129,47,35,27,2,0,11,0,13,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Serviceflat De Duynsberg,0855::SB46,,2814,716,2,1,0,0,2,660,57,0,0,0,0,0,0,719,98,139,73,108,74,95,43,27,20,2,1,16,0,16,4
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau WatTwest,0855::SB47,,2840,1093,4,10,2,3,0,1010,92,0,0,0,0,0,0,1102,121,144,159,226,107,161,52,35,39,2,1,19,0,24,3
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau The King of Italy,0855::SB49,,2556,794,4,1,0,2,0,700,101,0,0,0,2,0,0,801,133,74,136,155,80,102,46,20,25,3,0,13,1,6,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum Heyhoef,0855::SB50,,2451,1434,2,10,0,0,1,1295,150,0,0,0,0,0,0,1446,201,148,196,309,154,201,76,67,51,1,1,12,1,15,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Beatrixcollege,0855::SB51,,2057,943,0,0,0,0,0,818,125,0,0,0,0,0,0,943,172,101,128,159,102,162,40,21,27,1,0,23,2,5,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Scholencentrum de Grote Beemd,0855::SB52,,2230,779,2,3,0,1,0,683,100,0,0,1,0,0,0,783,173,67,103,140,62,116,31,23,25,0,1,32,2,3,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau De Boemerang,0855::SB53,,2511,800,1,0,0,0,0,699,102,0,0,0,0,0,0,801,153,72,160,145,67,104,35,19,20,1,1,16,2,4,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum de Reyshoeve,0855::SB55,,2505,819,2,3,0,0,0,744,80,0,0,0,0,0,0,824,91,89,156,195,69,87,37,35,19,1,3,28,1,7,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau OBS Gesworen Hoek,0855::SB56,,2218,792,4,6,0,0,0,716,86,0,0,0,0,0,0,802,58,69,154,185,70,99,56,31,27,0,1,22,2,17,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool de Sporckt,0855::SB57,,3178,894,0,8,0,0,2,796,104,0,0,0,0,0,0,902,181,92,132,149,78,137,34,19,43,1,0,20,0,7,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Openbare Basisschool Bibit,0855::SB58,,3374,805,1,2,0,1,0,701,108,0,0,0,1,0,0,809,136,92,118,128,86,123,40,24,22,0,1,21,3,7,4
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Meander,0855::SB59,,2510,902,0,1,0,0,0,796,107,0,0,0,0,0,0,903,175,75,154,140,79,164,29,21,36,1,0,19,1,6,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum de Schalm,0855::SB60,,2418,1435,2,2,0,0,0,1321,118,0,0,0,0,0,0,1439,317,354,103,143,114,203,61,47,36,1,2,41,2,10,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum Torentjeshoef,0855::SB61,,2120,1016,0,2,0,0,0,915,103,0,0,0,0,0,0,1018,251,251,54,89,85,152,41,41,21,0,0,19,1,9,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Sporthal Ruiven,0855::SB62,,1557,837,1,3,0,0,0,763,78,0,0,0,0,0,0,841,192,149,71,97,64,156,34,39,15,0,1,15,1,3,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Berkeloo,0855::SB63,,2197,929,2,2,0,0,1,840,93,0,0,0,1,0,0,934,182,178,109,124,69,143,25,32,25,0,1,31,1,7,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Stichting de Peppel,0855::SB64,,2123,941,0,5,0,0,0,855,91,0,0,0,0,0,0,946,179,182,92,152,89,108,38,39,27,1,1,25,1,5,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Zorgcentrum De Eikelaar,0855::SB65,,2029,853,5,1,0,1,0,770,88,0,0,1,0,0,0,858,171,200,79,106,72,116,34,28,24,0,0,16,1,5,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Basisschool Achthoeven,0855::SB66,,2240,1044,3,4,0,0,0,938,113,0,0,0,0,0,0,1051,206,205,89,130,79,176,59,28,31,1,1,28,1,10,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Buurthuis Jeruzalem,0855::SB67,,1608,601,0,1,0,0,0,544,58,0,0,0,0,0,0,602,64,56,117,129,54,61,40,19,37,1,1,13,5,3,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Openbare basisschool Koolhoven,0855::SB69,,4537,850,0,1,0,0,0,740,110,0,0,0,0,0,0,850,240,87,102,103,70,132,36,18,21,2,1,23,3,11,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Wijkcentrum De Back,0855::SB70,,2040,852,1,0,0,0,0,767,86,0,0,0,0,0,0,853,191,138,47,61,114,154,72,26,24,0,0,8,6,10,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Centraal station Tilburg,0855::SB701,,0,1195,2,5,0,0,0,1152,50,0,0,0,0,0,0,1202,172,78,53,139,159,292,181,11,69,1,1,25,2,10,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Interpolis,0855::SB702,,0,304,1,1,0,0,1,278,27,0,0,0,0,0,0,306,53,25,23,34,42,69,29,4,18,0,0,3,0,2,2
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Bibliotheek Tilburg Centrum,0855::SB703,,0,802,7,2,0,0,0,751,60,0,0,0,0,0,0,811,95,50,65,137,91,175,96,18,62,0,0,5,3,4,1
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Universiteit van Tilburg,0855::SB704,,0,644,2,1,0,0,0,621,26,0,0,0,0,0,0,647,154,39,16,39,93,184,62,1,29,2,0,7,5,13,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau St. Elisabeth Ziekenhuis,0855::SB706,,0,426,1,1,0,0,0,398,30,0,0,0,0,0,0,428,70,41,54,84,41,60,26,13,20,0,1,10,1,5,0
Tilburg,Tilburg,PS2015_NoordBrabant,Provinciale Staten Noord-Brabant 2015,,Noord-Brabant,2015-03-18,Stembureau Tweesteden Ziekenhuis,0855::SB707,,0,260,0,2,0,0,0,232,30,0,0,0,0,0,0,262,18,28,38,54,29,58,17,0,9,0,0,4,0,5,0
