contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,PVV (Partij voor de Vrijheid),CDA,VVD,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),GROENLINKS,Democraten 66 (D66),50PLUS,Partij voor de Dieren,Volkspartij Limburg,LOKAAL-LIMBURG,Partij voor Leefbaarheid en Democratie
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Envida locatie Molenhof,0935::SB11,6211 JM,1121,555,1,4,0,2,0,513,49,0,0,0,2,0,0,562,27,71,85,86,57,50,130,17,19,6,3,4
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Wijkcombinatiegebouw La Bellettsa,0935::SB12,6221 SZ,1934,586,3,0,0,0,1,527,61,0,0,0,0,0,0,589,162,54,28,75,113,36,55,27,12,18,5,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Buurtcentrum Sint Pieter,0935::SB13,6212 BT,1008,697,4,2,0,0,0,644,59,0,0,0,0,0,0,703,35,106,132,76,40,78,174,12,37,3,3,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Bernard Lievegoed School,0935::SB14,6229 GX,1427,656,0,4,0,0,0,586,74,0,0,0,0,0,0,660,59,99,72,75,103,84,95,15,44,6,1,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Pieterkelderke,0935::SB15,6212 CB,1268,720,2,3,0,0,0,652,73,0,0,0,0,0,0,725,45,121,111,78,57,86,175,18,23,4,2,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Stichting Moetiara Maloekoe,0935::SB16,6227 RJ,1769,518,4,2,0,2,0,463,59,0,0,2,0,0,0,522,92,55,31,44,151,27,59,29,25,2,3,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Sportcafé Jekerdal,0935::SB17,6212 XK,940,472,1,3,0,0,0,421,55,0,0,0,0,0,0,476,23,66,52,86,44,52,107,10,27,3,2,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Envida locatie Croonenhoff,0935::SB18,6227 SZ,1534,749,0,3,0,0,0,660,90,0,0,2,0,2,0,750,118,156,116,65,104,38,80,29,27,5,10,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau St. Gerlachus, Mosae Zorggroep",0935::SB19,6213 AL,1235,735,5,3,0,0,0,673,70,0,0,0,0,0,0,743,36,163,136,75,46,64,153,24,29,8,1,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Bernard Lievegoed School VO,0935::SB20,6227 AL,1476,501,1,1,0,0,1,464,38,0,0,0,0,0,0,503,100,60,42,52,103,40,54,10,25,7,5,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau Campagne, Mosae Zorggroep",0935::SB21,6213 EC,1130,574,1,4,0,0,0,518,61,0,0,0,0,0,0,579,59,143,86,45,59,34,94,30,16,3,4,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Aen de Wan,0935::SB22,6227 BZ,1959,847,6,1,0,4,0,763,95,0,0,0,4,0,0,858,146,187,65,64,174,52,76,36,13,10,24,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Petrus en Paulus,0935::SB23,6213 HM,1151,580,1,0,0,0,0,518,63,0,0,0,0,0,0,581,55,126,71,64,67,49,73,33,29,2,10,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Anne Frank,0935::SB24,6229 AV,1669,734,5,1,0,0,0,670,71,0,1,0,1,0,0,741,93,128,66,77,122,73,109,28,29,3,5,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau Daalhof, Mosae Zorggroep",0935::SB25,6215 BR,2507,895,5,1,0,0,0,798,103,0,0,0,0,0,0,901,229,103,45,98,205,33,65,57,31,5,23,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Envida locatie La Valence,0935::SB26,6229 VN,2204,659,3,4,0,0,0,596,71,0,1,0,1,0,0,667,122,92,69,55,121,44,99,36,19,1,0,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Fons Olterdissen,0935::SB27,6215 SW,2687,949,3,2,0,0,0,859,95,0,0,0,0,0,0,954,223,141,64,73,217,29,92,53,32,6,18,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool De Schans,0935::SB28,6228 EA,1644,601,6,2,0,0,0,558,51,0,0,0,0,0,0,609,158,41,24,48,163,34,60,21,28,14,10,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Buurtcentrum Ut Förtsje,0935::SB29,6216 PS,1359,606,3,4,2,0,0,550,65,0,0,0,2,0,0,615,126,111,51,47,115,20,65,33,24,7,6,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool De Kring,0935::SB30,6228 GC,1608,744,3,4,0,0,3,655,94,0,0,0,0,0,0,752,145,98,62,57,153,51,93,26,39,2,15,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool Elckerlyc/Hazendans,0935::SB31,6216 TT,1461,558,0,2,0,0,0,495,65,0,0,0,0,0,0,560,106,77,67,51,94,18,74,21,26,12,10,2
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Harmoniezaal Kon. Harmonie Heer,0935::SB32,6226 GP,1763,763,5,3,0,0,0,704,67,0,0,0,0,0,0,771,102,98,95,83,129,47,124,38,32,7,7,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Buurtcentrum Mariaberg,0935::SB33,6214 SW,1338,460,6,1,0,0,0,407,60,0,0,0,0,0,0,467,140,33,13,46,135,21,26,13,18,3,11,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Sint Maartenscollege,0935::SB34,6226 NK,1866,878,5,1,0,0,0,785,99,0,0,0,0,0,0,884,84,135,124,88,87,78,188,44,33,4,13,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau Flat, Elisabeth Gruytersstraat",0935::SB35,6216 EN,1732,654,1,1,0,0,0,586,71,0,0,0,1,0,0,657,122,118,69,63,100,27,87,40,15,3,6,4
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Nutsschool Maastricht,0935::SB36,6224 JR,1537,494,1,1,0,0,0,457,39,0,0,0,0,0,0,496,36,54,55,67,74,53,111,8,30,4,2,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Schoolgebouw Elisabeth Strouvenlaan,0935::SB37,6214 AX,2172,602,1,4,0,0,0,553,55,0,0,0,1,0,0,608,136,51,44,54,146,48,59,20,37,1,5,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Trefcentrum Wittevrouwenveld,0935::SB38,6224 GK,1301,542,2,4,0,0,0,492,56,0,0,0,0,0,0,548,130,37,27,76,87,28,78,21,38,11,6,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Stichting 't Gilde,0935::SB39,6217 KM,1277,574,2,2,0,1,0,530,49,0,0,0,1,0,0,579,45,78,56,80,92,83,87,12,35,4,2,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Maris Stella,0935::SB40,6226 XZ,1266,314,0,0,0,0,0,265,49,0,0,0,0,0,0,314,118,21,13,19,54,12,21,11,24,11,9,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Zaaltje St. Annakerk,0935::SB41,6217 JJ,1275,411,0,0,0,0,0,378,33,0,0,0,0,0,0,411,93,69,32,29,63,25,51,20,18,5,5,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Parochiecentrum Amby,0935::SB42,6225 AJ,1247,540,1,1,0,0,1,477,64,0,0,0,0,0,0,542,81,80,85,66,46,32,99,19,13,7,11,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Buurtcentrum De Romein,0935::SB43,6216 VG,1893,578,3,8,0,0,0,522,67,0,0,0,0,0,0,589,188,55,26,66,107,25,43,16,32,13,7,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Envida locatie De Zeven Bronnen,0935::SB44,6225 AG,2081,757,5,2,0,0,2,684,78,0,0,0,0,0,0,764,133,144,58,64,128,45,107,45,15,9,8,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Bibliotheek Malpertuis,0935::SB45,6217 CG,1823,509,3,10,0,0,0,466,56,0,0,0,0,0,0,522,143,49,21,53,118,13,32,33,18,21,7,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Envida locatie Hagerpoort,0935::SB46,6225 GA,1489,735,3,5,0,0,0,664,79,0,0,0,0,0,0,743,97,140,72,69,87,48,150,33,17,7,15,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau De Wiemerink,0935::SB47,6217 XL,2496,680,6,10,0,0,0,598,98,0,0,0,0,0,0,696,199,65,19,78,141,15,62,38,30,13,20,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Buurtcentrum Nazareth,0935::SB48,6222 TE,2519,694,2,3,0,0,0,623,76,0,0,0,0,0,0,699,214,71,27,42,177,28,53,24,27,20,7,4
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau Scharwyerveld, Mosae Zorggroep",0935::SB49,6218 EM,1922,582,3,2,0,0,0,522,65,0,0,0,0,0,0,587,185,78,30,43,139,8,23,32,20,14,9,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gemeenschapshuis Kap. Lochtmanhuis,0935::SB50,6222 CT,1667,523,0,3,0,1,0,480,45,0,0,1,0,0,0,525,164,59,31,60,88,10,57,13,22,5,10,4
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Centre Magnefiek Malberg,0935::SB51,6218 AV,2777,456,2,1,0,0,1,404,54,0,0,0,0,0,0,459,143,62,13,39,101,11,31,27,15,9,4,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Basisschool  De Maasköpkes,0935::SB52,6223 BD,1441,585,2,3,0,0,0,536,53,0,0,0,0,0,0,589,147,81,53,50,102,25,67,27,17,5,8,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Centre Magnefiek Malberg,0935::SB53,6218 AV,0,646,0,1,0,2,0,574,71,0,0,2,0,0,0,645,204,65,30,42,170,10,48,31,22,11,10,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Sint Martinushoes,0935::SB54,6223 GX,773,378,2,2,0,0,0,333,49,0,0,0,0,0,0,382,73,75,29,15,77,32,30,10,16,10,9,2
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Wijkcentrum De Luibe,0935::SB55,6218 HK,1124,543,5,4,0,0,0,493,59,0,0,0,0,0,0,552,64,100,88,55,96,18,61,25,25,6,2,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau OBS de Perroen,0935::SB56,6228 XZ,1455,482,2,2,0,0,0,442,44,0,0,0,0,0,0,486,74,48,32,53,118,38,66,18,28,1,5,1
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Gebouw vm Basisschool Elckerlyc,0935::SB57,6219 AX,1312,530,1,2,0,0,0,474,59,0,0,0,0,0,0,533,123,50,22,38,147,32,47,17,33,7,12,2
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau AZM, centrale hal",0935::SB58,6229 HX,0,729,5,2,0,1,0,689,48,0,0,0,0,0,0,737,54,76,97,103,96,71,194,9,14,8,4,3
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau Winkelcentrum Brusselse Poort,0935::SB59,6216 CG,0,422,7,2,0,0,0,395,36,0,0,0,0,0,0,431,72,79,37,49,72,11,57,16,19,6,4,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau NS Centraal Station,0935::SB60,6221 BT,0,622,4,1,0,0,1,599,27,0,0,0,0,0,0,627,41,67,73,87,75,85,144,10,31,4,3,2
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,Stembureau School OBS de Regenboog,0935::SB61,6226 AR,1211,584,0,1,0,0,0,515,70,0,0,0,0,0,0,585,50,57,95,63,66,54,162,6,24,6,1,0
Maastricht,Maastricht,PS2015_Limburg,Provinciale Staten Limburg 2015,,Limburg,2015-03-18,"Stembureau Mob.Stembur. Licht&Liefde, Maasveld",0935::SB62,,0,65,2,2,0,0,0,70,0,0,1,0,1,0,0,70,9,11,1,13,14,0,5,5,4,1,2,0
