contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Democraten 66 (D66),GROENLINKS,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),50PLUS,Partij voor de Dieren,Nederland Lokaal,Libertarische Partij (LP),Verenigde Lokale Partijen Zuid-Holland,Vrijzinnige Partij
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Pauluskerk ingang De Brug,0513::SB505,,1844,924,2,2,0,0,0,810,118,0,0,0,0,0,0,928,115,61,152,139,76,80,21,100,103,31,31,8,2,5,0
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau De Zuidrandflat,0513::SB603,,1005,719,1,0,0,0,0,641,79,0,0,0,0,0,0,720,60,107,99,69,62,107,45,63,29,41,28,5,0,4,0
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum De Hanepraij,0513::SB604,,986,395,2,1,0,1,0,351,46,0,0,1,0,0,0,397,63,31,42,42,37,47,39,38,23,5,19,3,4,0,2
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau BSC Nelson Mandela,0513::SB605,,1712,673,1,2,0,0,0,608,68,0,0,0,0,0,0,676,64,79,67,88,59,116,31,67,68,11,17,3,2,0,1
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Buurthuis de Kade,0513::SB607,,1690,786,1,3,0,0,0,724,66,0,0,0,0,0,0,790,75,80,119,53,90,73,64,52,76,45,46,1,4,6,2
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Gymzaal A.G. de Vrijestraat,0513::SB608,,2066,1094,2,4,0,0,0,972,128,0,0,0,0,0,0,1100,125,117,72,65,75,170,133,144,103,23,58,2,1,5,1
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Samuëlschool,0513::SB701,,1396,485,2,6,0,0,0,440,53,0,0,0,0,0,0,493,57,55,66,51,61,57,17,44,38,15,22,0,0,2,0
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau OBS 't Palet,0513::SB702,,1722,920,5,2,0,0,0,815,112,0,0,0,0,0,0,927,152,107,133,107,71,150,62,62,26,15,29,0,1,4,1
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau RK Basisschool 't Carillon,0513::SB703,,1857,1006,2,2,0,0,0,906,104,0,0,0,0,0,0,1010,127,114,130,124,66,161,70,107,41,27,31,1,3,3,1
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,"Stembureau OBS 't Palet, van Pruisenlocatie",0513::SB704,,1883,825,4,1,0,0,0,731,99,0,0,0,0,0,0,830,116,87,141,78,86,126,64,56,20,13,34,0,0,1,3
Leiden,Gouda,PS2015_ZuidHolland,Provinciale Staten Zuid-Holland 2015,,Zuid-Holland,2015-03-18,Stembureau Zorgcentrum Irishof,0513::SB705,,1348,843,0,7,0,0,0,753,97,0,0,0,0,0,0,850,84,99,138,113,84,133,46,65,31,21,21,3,0,3,2
