_id,Gemeente,CBS gemeentecode,Stembureau of Afgiftepunt,Nummer stembureau of afgiftepunt,Naam stembureau of afgiftepunt,Gebruikersdoel het gebouw,Website locatie,Wijknaam,CBS wijknummer,Buurtnaam,CBS buurtnummer,BAG referentienummer,Straatnaam,Huisnummer,Huisletter,Huisnummertoevoeging,Postcode,Plaats,Extra adresaanduiding,X,Y,Longitude,Latitude,Openingstijden 10-03-2021,Openingstijden 11-03-2021,Openingstijden 12-03-2021,Openingstijden 13-03-2021,Openingstijden 14-03-2021,Openingstijden 15-03-2021,Openingstijden 16-03-2021,Openingstijden 17-03-2021,Mindervaliden toegankelijk,Akoestiek,Auditieve hulpmiddelen,Visuele hulpmiddelen,Mindervalide toilet aanwezig,Kieskring ID,Hoofdstembureau,Tellocatie,Contactgegevens,Beschikbaarheid,Verkiezingen,ID,UUID
27073,Almere,GM0034,Stembureau,42.0,Dependance school De Buitenburcht,onderwijsfunctie,,,,,,34200000010250,Goudsbloemweg,6,,,1338RL,Almere,,147795.791656834,489296.227201913,5.281371522,52.391468645,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,4731bbb06aa54631a15a5e6a824038a0
27074,Almere,GM0034,Stembureau,44.0,Buurtcentrum 't Kardoes,bijeenkomstfunctie,,,,,,34200000028638,J.G. Suurhoffstraat,45,,,1314NR,Almere,,143355.394583676,487867.477930588,5.216189897,52.378551567,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,c490f16873d74438abec9bee2cd812d3
27075,Almere,GM0034,Stembureau,46.0,School De Lettertuin,onderwijsfunctie,,,,,,34200000042266,Zonnebloemweg,68,,,1338TV,Almere,,147721.153520347,488731.449453551,5.280287284,52.38639171,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,cda4c2d39d2144dd88a8c5248caa8c97
27076,Almere,GM0034,Stembureau,49.0,Taalcentrum Almere locatie Bloemenbuurt,onderwijsfunctie,,,,,,34200000000339,Asterstraat,41,,,1338WS,Almere,,148036.923244299,488998.95347243,5.28492,52.3888,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,5304a3e7007b4f31aec4a01abe00d3f4
27077,Almere,GM0034,Stembureau,54.0,Buurtlokaal De Dop,onderwijsfunctie,,,,,,34200000052435,Danslaan,66,,,1326PL,Almere,,146091.496454375,486346.268780864,5.256412885,52.364930804,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,dcfcaee4fbac46d7b7c6867060062d68
27078,Almere,GM0034,Stembureau,57.0,School De Olijfboom/'t Zonnewiel,onderwijsfunctie,,,,,,34200000042424,Bongerdstraat,2,,,1326AB,Almere,,144834.384177869,487478.257190914,5.237922261,52.375082789,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,ebdc4af4ea454b23bda42cbd9cdfe714
27079,Almere,GM0034,Stembureau,59.0,Buurtcentrum Het Forum,bijeenkomstfunctie,,,,,,34200000038654,Haasweg,11,,,1338AW,Almere,,147299.721873968,488964.808050989,5.274091647,52.388483282,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,a16cddc392064153be038cd80b4e0a86
27080,Almere,GM0034,Stembureau,61.0,Filmwijkcentrum,bijeenkomstfunctie,,,,,,34200000066827,Walt Disneyplantsoen,76,,,1325SX,Almere,,145126.916520027,485750.604137801,5.242268782,52.359560756,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,907c271d80c34b0cbb448b9ac6497169
27081,Almere,GM0034,Stembureau,64.0,Ontmoetingshuis De Kern,woonfunctie,,,,,,34200000038396,Koekoeklaan,2,,,1343AM,Almere,,149135.288310739,483675.412444261,5.301147173,52.340967127,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,5d3d1710aee4441cab969a29b618572e
27082,Almere,GM0034,Stembureau,67.0,Taalcentrum Almere locatie Filmwijk,onderwijsfunctie,,,,,,34200000052580,Walt Disneyplantsoen,88,,,1325SX,Almere,,145237.783024412,485815.86301297,5.24389439,52.360149254,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,db77b88e8e114727b1d34d90dd4bb5dd
27083,Almere,GM0034,Stembureau,68.0,De Buurtschuur,overige gebruiksfunctie,,,,,,34200000088667,Nobellaan,13,,,1341BJ,Almere,,148140.431973855,485669.972654112,5.28650835101934,52.3588819226109,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,36082711546d4fa983d85a45b16bf580
27084,Almere,GM0034,Stembureau,73.0,School De Archipel 1,onderwijsfunctie,,,,,,34200000074818,Maldivenweg,45,,,1339PP,Almere,,149596.346390273,490070.282108229,5.307809983,52.398446126,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,b72172114bb04485be1c507febdbc286
27085,Almere,GM0034,Stembureau,75.0,Buurtcentrum De Cobra,bijeenkomstfunctie,,,,,,34200000066198,Hildo Kropstraat,8,,,1328BC,Almere,,146205.550795951,487447.605244473,5.2580586,52.374830956,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,491fb122fdf24f5485dbc3cb1e0e8105
27086,Almere,GM0034,Stembureau,77.0,School De Archipel 2,onderwijsfunctie,,,,,,34200000074818,Maldivenweg,45,,,1339PP,Almere,,149596.346390273,490070.282108229,5.307809983,52.398446126,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,3b15e1f90217479a90b71814d56b35e8
27087,Almere,GM0034,Stembureau,78.0,Buurtontm. centrum het Boegbeeld,bijeenkomstfunctie,,,,,,34200000068430,Prozastraat,121,,,1321GZ,Almere,,140894.593197054,485590.010297465,5.1801459,52.3580251,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,34f3ccdb8dda4b25ae4831fb85c6416f
27088,Almere,GM0034,Stembureau,80.0,School Het Avontuur,onderwijsfunctie,,,,,,34200000076157,Catootjepad,6,,,1336JG,Almere,,150484.561045159,490380.460040004,5.32085612,52.401241865,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,89f7f307039f44cfbb1f111823c29647
27089,Almere,GM0034,Stembureau,81.0,Buurthuis De Cartoon,bijeenkomstfunctie,,,,,,34200000078827,Gerrit Th. Rotmanlaan,28,,,1336BA,Almere,,150058.412347775,490734.355294275,5.314589235,52.404418834,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,0ffe025513ae427898b7b7723cd15e0f
27090,Almere,GM0034,Stembureau,85.0,Huis van de Waterwijk,onderwijsfunctie,,,,,,34200000027052,Slufterplantsoen,10,,,1316KX,Almere,,143997.652603429,489022.687430438,5.225584351,52.388947265,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,57f2c42bc72c48b0898254f44bbf8d0f
27091,Almere,GM0034,Stembureau,86.0,Kerkcentrum Goede Rede,bijeenkomstfunctie,,,,,,34200000043149,Kerkgracht,60,,,1354AM,Almere,,143680.157777514,483124.128575912,5.221118922,52.335927218,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,52fd1f3d97de4639814db7a6273a2a33
27092,Almere,GM0034,Stembureau,110.0,Buurtcentrum Amerika 2,sportfunctie,,,,,,34200000081638,Henry Stanleystraat,1,,,1363LB,Almere,,138448.98055184,485146.026155737,5.14426798,52.353966572,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,44e0ab6fcc934373bb39ed0d656dd5ac
27093,Almere,GM0034,Stembureau,111.0,Buurtcentrum De Ruimte,"bijeenkomstfunctie, onderwijsfunctie",,,,,,34200000088936,Nimfenplein,1,,,1363SV,Almere,,139067.691268646,485554.942082911,5.15333,52.35766,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,b63ac4d230e64450bdfdeccecbde7e6a
27094,Almere,GM0034,Stembureau,112.0,Gymzaal Vrijmark (t/o School de Loofhut),sportfunctie,,,,,,34200000030143,Vrijmark,111,,,1355GK,Almere,,143954.249630301,484040.175695815,5.225110363,52.344165848,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,d10260e5857c4074b146860053948726
27095,Almere,GM0034,Stembureau,116.0,Portocabin bij Station Muziekwijk,overige gebruiksfunctie,,,,,,34200000085700,Strawinskypad,100,a,,1323PZ,Almere,,141533.731518042,486689.073310079,5.189484,52.367919,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,a44923eeb4cf4e60a8c485d21be3b392
27096,Almere,GM0034,Stembureau,117.0,Portocabin bij Muzenpark,gezondheidszorgfunctie,,,,,,34200000041024,Wim Kanplein,1,,,1311LH,Almere,,140889.333363391,486965.364204838,5.180011,52.370386,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,229332976d964d96bee5bc3406910016
27097,Almere,GM0034,Stembureau,118.0,Tent Bizonplantsoen,woonfunctie,,,,,,34200000040348,Bizonplantsoen,37,,,1338JE,Almere,,147107.393760771,488473.176123821,5.271278,52.384062,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,ab20f076635d46f88438053ea49a19e6
27098,Almere,GM0034,Stembureau,119.0,MBO College Poort,onderwijsfunctie,,,,,,34200000093578,Winterspelenplein,25,,,1362LE,Almere,,139045.289503529,483883.122430461,5.1530804,52.3426338,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,73c9f13871a44e5483eb61408d988c56
27099,Almere,GM0034,Stembureau,120.0,Clubhuis Handbalclub Najaden,sportfunctie,,,,,,34200000070385,Meerveldstraat,54,,,1359HZ,Almere,,142287.846665994,483891.4979771,5.200662,52.3427936,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,f1426f5834864d60876843350be53e9d
27100,Almere,GM0034,Stembureau,121.0,Buitencentrum Almeerderhout,"bijeenkomstfunctie, kantoorfunctie, winkelfunctie",,,,,,34200000089122,Kemphaanlaan,4,,,1358AG,Almere,,147103.049298115,483446.339322999,5.2713321,52.3388829,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,012df99d4ddb49199816d701ec7dfd90
27101,Almere,GM0034,Stembureau,122.0,Drive-Through Veluwsekant,kantoorfunctie,,,,,,34200000072948,De Strubbenweg,7,,,1327GA,Almere,,146281.138543271,485540.728670197,5.259218,52.357694,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,eb60dd52609f49f8a411889de3ff27df
27102,Almere,GM0034,Stembureau,123.0,Drive-Through Doemere,overige gebruiksfunctie,,,,,,34200000041186,Los Angelesstraat,1,,,1334LA,Almere,,147191.671276406,489414.57003902,5.272494,52.392524,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,1d2963e9a1114783bacb98636dfab369
27103,Almere,GM0034,Stembureau,124.0,Gymzaal Buitenhof,sportfunctie,,,,,,34200000005963,Buitenhof,95,,,1354GR,Almere,,143370.213078169,483602.604590182,5.2165549,52.3402211,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,da50c2e8399b45e2b74badb96c4da001
27104,Almere,GM0034,Stembureau,125.0,Gymzaal Jaagmeent,sportfunctie,,,,,,34200000014127,Jaagmeent,190,,,1356AT,Almere,,144819.565364016,483131.184543657,5.2378361,52.3360129,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,d384e8fe0e6f41e88402119cf67bb05e
27105,Almere,GM0034,Stembureau,126.0,Gymzaal Meerveldplein,sportfunctie,,,,,,34200000090672,Meerveldplein,4,,,1359HM,Almere,,142394.129117278,483787.705115115,5.2022255,52.3418632,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,eb27e3e7e0ca4737ba47a5f284e92aa5
27106,Almere,GM0034,Stembureau,127.0,Gymzaal Bosgouw,sportfunctie,,,,,,34200000003999,Bosgouw,237,,,1352GW,Almere,,143069.429542689,484141.296966644,5.2121223,52.3450562,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,f27252ef7ad04af788d1c85359ab92ea
27107,Almere,GM0034,Stembureau,128.0,Gymzaal Amsterdamweg,"onderwijsfunctie, sportfunctie",,,,,,34200000034335,Amsterdamweg,11,,,1324RL,Almere,,142904.699307836,486695.416937387,5.2096131,52.3680079,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,34fdad7c4ff94f27b7db66b885025f5d
27108,Almere,GM0034,Stembureau,129.0,Gymzaal Pijnackerpad,sportfunctie,,,,,,34200000023270,Pijnackerpad,1,,,1324VA,Almere,,142391.470176611,485856.615211808,5.202109,52.3604576,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,92c4b502dc7f4dd5ab07ee10459fb9f7
27109,Almere,GM0034,Stembureau,130.0,Gymzaal Leeuwardenplein,sportfunctie,,,,,,34200000016879,Leeuwardenplein,36,,,1324BH,Almere,,142961.404697401,487153.134865434,5.2104293,52.3721229,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,7f4d59c591024f59baa51f3172422375
27110,Almere,GM0034,Stembureau,131.0,Gymzaal Lingestraat,sportfunctie,,,,,,34200000017582,Lingestraat,38,,,1316CS,Almere,,143716.554876471,488339.198498009,5.2214781,52.3827987,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,242e48d17538461590c2859095392e1f
27111,Almere,GM0034,Stembureau,132.0,Gymzaal Harderwijkoever,sportfunctie,,,,,,34200000011603,Harderwijkoever,1,,,1324HA,Almere,,142895.696292313,485973.083535597,5.2095069,52.3615157,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,318c196f21984af7aa67cf5b6687a735
27112,Almere,GM0034,Stembureau,133.0,Gymzaal Regenboogweg,sportfunctie,,,,,,34200000049726,Regenboogweg,49,,,1339ET,Almere,,148634.542511836,489640.49363354,5.2936866,52.3945731,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,3360572af1924f538a96d2f56c243bc8
27113,Almere,GM0034,Stembureau,134.0,Gymzaal Ravelplantsoen,sportfunctie,,,,,,34200000023936,Ravelplantsoen,7,,,1323ET,Almere,,141897.098382906,486338.778661282,5.1948328,52.3647795,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,eab73cbdfb894615884eab409f09d270
27114,Almere,GM0034,Stembureau,135.0,Gymzaal Luitstraat,sportfunctie,,,,,,34200000043164,Luitstraat,5,,,1312LG,Almere,,141456.255793041,487038.179912267,5.1883324,52.3710547,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,d8fabb0b36ad4d88b8ae93e1352654e7
27115,Almere,GM0034,Stembureau,136.0,Gymzaal Aprilstraat,onderwijsfunctie,,,,,,34200000058066,Aprilstraat,109,,,1335BL,Almere,,148124.692340495,490753.377110657,5.2861734,52.404569,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,a1c6c8db03714f8e97497bf4a6008194
27116,Almere,GM0034,Stembureau,137.0,Gymzaal Cranberrylaan,sportfunctie,,,,,,34200000059389,Cranberrylaan,32,,,1326JR,Almere,,146008.434917533,486776.969753687,5.2551819,52.3688004,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,9f1dec93a460427eb26819911aff022d
27117,Almere,GM0034,Stembureau,138.0,Gymzaal Johan Jongkindstraat,sportfunctie,,,,,,34200000062881,Johan Jongkindstraat,28,,,1318LW,Almere,,145796.576462908,487870.050364546,5.2520413,52.378621,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,5,Lelystad,,Team Verkiezingen 036-5458181,http://www.almere.nl/bestuur/verkiezingen,,NLODSGM0034stembureaus20210317008,55bb493c165b4eea96bc6d4e988bcb99
