_id,Gemeente,CBS gemeentecode,Stembureau of Afgiftepunt,Nummer stembureau of afgiftepunt,Naam stembureau of afgiftepunt,Gebruikersdoel het gebouw,Website locatie,Wijknaam,CBS wijknummer,Buurtnaam,CBS buurtnummer,BAG referentienummer,Straatnaam,Huisnummer,Huisletter,Huisnummertoevoeging,Postcode,Plaats,Extra adresaanduiding,X,Y,Longitude,Latitude,Openingstijden 10-03-2021,Openingstijden 11-03-2021,Openingstijden 12-03-2021,Openingstijden 13-03-2021,Openingstijden 14-03-2021,Openingstijden 15-03-2021,Openingstijden 16-03-2021,Openingstijden 17-03-2021,Mindervaliden toegankelijk,Akoestiek,Auditieve hulpmiddelen,Visuele hulpmiddelen,Mindervalide toilet aanwezig,Kieskring ID,Hoofdstembureau,Tellocatie,Contactgegevens,Beschikbaarheid,Verkiezingen,ID,UUID
54702,Amsterdam,GM0363,Stembureau,15.0,De Vinse School (gymzaal),sportfunctie,,,,,,363200000231028,Palmstraat,13,,,1015HP,Amsterdam,,120770.934247471,488318.555559054,4.8844732,52.3816622,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,424d120b0ce24deb94f8cec6d111ef79
54703,Amsterdam,GM0363,Stembureau,16.0,Doubletree by Hilton,logiesfunctie,,,,,,363200011942756,Oosterdoksstraat,4,,,1011DK,Amsterdam,,122134.841738936,487774.360116848,4.9045578,52.3768547,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,764f375b5c1a4a67a0d9e8a82c8b02f6
54704,Amsterdam,GM0363,Stembureau,17.0,Centraal Station - Lil' Amsterdam,"bijeenkomstfunctie, winkelfunctie",,,,,,363200012083871,Stationsplein,33,A,,1012AB,Amsterdam,,121749.930650795,488019.136278992,4.8988811,52.3790314,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,c92b580bdb204e089d85bc4fe71f90c2
54705,Amsterdam,GM0363,Stembureau,18.0,Park Plaza Victoria Amsterdam,winkelfunctie,,,,,,363200000410326,Hasselaerssteeg,14,,,1012MB,Amsterdam,,121631.995380806,487828.995977932,4.897168,52.3773154,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,560f2c1a04454ce6a9d701620dfc3c2a
54706,Amsterdam,GM0363,Stembureau,19.0,Tent Appeltjesmarkt,kantoorfunctie,,,,,,363200000093380,Elandsgracht,150,,,1016VC,Amsterdam,,120264.387573047,486936.991817182,4.8771765,52.3692139,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,63d41d868008460a92a654ef9fd156a8
54707,Amsterdam,GM0363,Stembureau,20.0,De Bazel,bijeenkomstfunctie,,,,,,363200012132810,Vijzelstraat,32,,,1017HL,Amsterdam,,121285.243362098,486428.661346207,4.8922163,52.364709,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,f4629536106142f1947bb99a2db58dea
54708,Amsterdam,GM0363,Stembureau,21.0,Hard Rock Hotel Amsterdam American,logiesfunctie,,,,,,363200003695170,Leidsekade,97,,,1017PN,Amsterdam,,120540.791414304,486343.040451881,4.8812957,52.3638933,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,7c077d7b5af94fd792d80ae184848e3d
54709,Amsterdam,GM0363,Stembureau,22.0,De Zuiderkerk,overige gebruiksfunctie,,,,,,363200000385854,Zuiderkerkhof,72,,,1011WB,Amsterdam,,121806.4484508,487053.381825181,4.8998065,52.3703553,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,f34356c3182b435497161fc95215134b
54710,Amsterdam,GM0363,Stembureau,23.0,Motivaction International BV,kantoorfunctie,,,,,,363200000477319,Marnixkade,109,F,,1015ZL,Amsterdam,,120227.907452578,487611.468742857,4.8765711,52.3752733,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,15a1ba44218c4bfa90fc55e267058459
54711,Amsterdam,GM0363,Stembureau,24.0,Het Claverhuis,bijeenkomstfunctie,,,,,,363200000093181,Elandsgracht,70,,,1016TX,Amsterdam,,120512.164822329,487008.257442722,4.8808072,52.36987,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,cd360c94f6a945fda44e2b7b03dca118
54712,Amsterdam,GM0363,Stembureau,25.0,Huis van de Buurt De Boomsspijker,bijeenkomstfunctie,,,,,,363200000248072,Recht Boomssloot,52,,,1011EC,Amsterdam,,122058.725530183,487231.812383381,4.9034932,52.3719741,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,f6e237f03f464b7b88c12f73898ce215
54713,Amsterdam,GM0363,Stembureau,26.0,Kerk De Duif,bijeenkomstfunctie,,,,,,363200000244720,Prinsengracht,756,,,1017LD,Amsterdam,,121595.195174819,486049.567188695,4.8968044,52.3613209,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,7a7370a888814cdd905fad404f20fb4f
54714,Amsterdam,GM0363,Stembureau,28.0,Level Eleven,kantoorfunctie,,,,,,363200000430952,Stationsplein,53,,,1012AB,Amsterdam,,121605.864469345,488097.24037152,4.8967576,52.3797246,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,d9871d3644654f82bee41d5a9daa8bf6
54715,Amsterdam,GM0363,Stembureau,29.0,Posthoornkerk,bijeenkomstfunctie,,,,,,363200012063905,Haarlemmerstraat,126,,,1013EX,Amsterdam,,121173.68301004,488243.687120839,4.8903958,52.3810143,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,09790dbdd26549478a92bc0f4e238fbe
54716,Amsterdam,GM0363,Stembureau,31.0,Tent Funenpark,kantoorfunctie,,,,,,363200003720554,Funenpark,1,A,,1018AK,Amsterdam,,123933.09238167,486871.790811576,4.9310489,52.3688477,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,fda114512bcd43be979549da2f641d97
54717,Amsterdam,GM0363,Stembureau,32.0,De Beurs van Berlage,bijeenkomstfunctie,,,,,,363200012076497,Damrak,243,,,1012ZJ,Amsterdam,,121554.915812961,487591.503825422,4.8960597,52.3751763,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,000fda69838e4c1bb51e1e2211203a18
54718,Amsterdam,GM0363,Stembureau,33.0,De Roode Bioscoop,bijeenkomstfunctie,,,,,,363200000118955,Haarlemmerplein,7,,H,1013HP,Amsterdam,,120737.998807651,488590.991636657,4.8839617,52.3841086,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,2954e93214514a138f85ed3efeb80237
54719,Amsterdam,GM0363,Stembureau,34.0,Crea Cultureel Studentencentrum,onderwijsfunctie,,,,,,363200012068157,Nieuwe Achtergracht,170,,,1018WV,Amsterdam,,122699.71079468,486262.204771937,4.9129983,52.363298,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,bcb3c682b80643b38d9c24f1bc217c1e
54720,Amsterdam,GM0363,Stembureau,35.0,Doopsgezinde Singelkerk,bijeenkomstfunctie,,,,,,363200000268897,Singel,452,,,1017AW,Amsterdam,,121038.02872602,486761.4343339,4.8885533,52.3676845,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,938b0523412a498992d0bf08c27e8476
54721,Amsterdam,GM0363,Stembureau,36.0,Gemeentepand Jodenbreestraat,kantoorfunctie,,,,,,363200012087639,Jodenbreestraat,25,,,1011NH,Amsterdam,,122081.589668486,486865.487851808,4.9038648,52.3686832,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,8ca8eda6ad4f4b4fb06ba47e570fbce1
54722,Amsterdam,GM0363,Stembureau,39.0,Stichting Arcam,kantoorfunctie,,,,,,363200000478220,Prins Hendrikkade,600,,,1011VX,Amsterdam,,122683.393559836,487157.43916866,4.9126727,52.3713428,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,0ab7b2e939af4a6abc355876b7aa5511
54723,Amsterdam,GM0363,Stembureau,41.0,Allard Pierson,"bijeenkomstfunctie, onderwijsfunctie",,,,,,363200000227335,Oude Turfmarkt,129,,,1012GC,Amsterdam,,121403.002153023,486821.257920188,4.8939059,52.3682446,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,9a12161fa2d048d8976e3112b6e7801b
54724,Amsterdam,GM0363,Stembureau,42.0,Akhnaton,kantoorfunctie,,,,,,363200000399723,Nieuwezijds Kolk,25,,,1012PV,Amsterdam,,121425.994206314,487699.997923055,4.8941557,52.3761435,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,c3c1d3dfdb094b99b1c9adfd568669d2
54725,Amsterdam,GM0363,Stembureau,43.0,De Witte Boei,bijeenkomstfunctie,,,,,,363200000115349,Kleine Wittenburgerstraat,201,,,1018LT,Amsterdam,,123300.701162854,487171.783910627,4.9217355,52.3715077,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,53e2404d57314d7bbb9542d8eb99ec08
54726,Amsterdam,GM0363,Stembureau,44.0,Oosterkerk,bijeenkomstfunctie,,,,,,363200000167502,Kleine Wittenburgerstraat,1,,,1018LS,Amsterdam,,123139.114009949,486998.21174371,4.9193793,52.3699384,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,d8225a9f0b5b4612acb11fe3913fe944
54727,Amsterdam,GM0363,Stembureau,45.0,NH Caransa,bijeenkomstfunctie,,,,,,363200000250403,Rembrandtplein,19,,,1017CT,Amsterdam,,121611.307965135,486634.049052497,4.8969829,52.3665748,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,9b36abf8871447379d1b0696b155c9d0
54728,Amsterdam,GM0363,Stembureau,50.0,De Waalse Kerk,bijeenkomstfunctie,,,,,,363200000360767,Walenpleintje,159,,,1012JZ,Amsterdam,,121632.246306982,487130.853011967,4.897241,52.371041,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,8ea24eee968a429f8caf5129eaa004d2
54729,Amsterdam,GM0363,Stembureau,53.0,Lancaster Hotel,logiesfunctie,,,,,,363200000237597,Plantage Middenlaan,48,,,1018DH,Amsterdam,,122689.927477684,486539.804033514,4.912828,52.3657923,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,5004c6d7b4ed4d859290eb702b539f8f
54730,Amsterdam,GM0363,Stembureau,54.0,Sportstudio 79,industriefunctie,,,,,,363200000464554,Tussen de Bogen,79,,,1013JB,Amsterdam,,120891.353847328,488626.51414309,4.8862105,52.3844374,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,N,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,1618c4a29adb4fdbb809871b26a6a91d
54731,Amsterdam,GM0363,Stembureau,55.0,Pathé de Munt,bijeenkomstfunctie,,,,,,363200000517129,Vijzelstraat,15,,,1017HD,Amsterdam,,121415.685123844,486609.183627182,4.8941133,52.3663394,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,03a6b51ab638428ba34736cec0702e9b
54732,Amsterdam,GM0363,Stembureau,57.0,Scheepvaartsmuseum,bijeenkomstfunctie,,,,,,363200000161444,Kattenburgerplein,1,,,1018KK,Amsterdam,,122833.117175956,487195.527261795,4.9148675,52.3716939,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,82f12334aa284e719cd44e2aedd87079
54733,Amsterdam,GM0363,Stembureau,58.0,NH Collection Barbizon Palace,bijeenkomstfunctie,,,,,,363200000337081,Zeedijk,2,A,,1012AX,Amsterdam,,121820.330351224,487698.921947884,4.8999466,52.3761578,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,e803f60ff8574d4e9abb1c3286e66f4e
54734,Amsterdam,GM0363,Stembureau,59.0,Keizersgracht Kerk,bijeenkomstfunctie,,,,,,363200000162524,Keizersgracht,566,,,1017EM,Amsterdam,,120999.007261949,486415.169429186,4.8880154000000005,52.3645701,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,e1fd70397463440baffcf47a2663acc9
54735,Amsterdam,GM0363,Stembureau,60.0,Stichting De Oude Gracht,bijeenkomstfunctie,,,,,,363200000451151,Keizersgracht,218,B,,1016DZ,Amsterdam,,120757.05832178,487384.452955217,4.8843646,52.3732663,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,963087b371c54c67bfdf166c912096d6
54736,Amsterdam,GM0363,Stembureau,61.0,Room Mate Aitana,"bijeenkomstfunctie, logiesfunctie",,,,,,363200012065095,IJdok,6,,,1013MM,Amsterdam,,121425.86111144,488668.111772484,4.894057,52.3848442,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,27e75802f74b473cb4e4108d6cad97ec
54737,Amsterdam,GM0363,Stembureau,63.0,Het Bushuis,onderwijsfunctie,,,,,,363200000169281,Kloveniersburgwal,48,,,1012CX,Amsterdam,,121685.505308905,487108.79594675,4.8980252,52.370846,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,25168af2725a45fd8cfd67c99bda0c6f
54738,Amsterdam,GM0363,Stembureau,66.0,De Rode Hoed,bijeenkomstfunctie,,,,,,363200003683770,Keizersgracht,102,,,1015CV,Amsterdam,,120928.324511854,487842.728109867,4.886833,52.3773956,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,33a1e520fc254d13a65dc77304bc2787
54739,Amsterdam,GM0363,Stembureau,67.0,Noorderkerk,overige gebruiksfunctie,,,,,,363200000214365,Noordermarkt,44,,,1015NA,Amsterdam,,120893.996767499,488081.992151854,4.8863046,52.3795438,,,,,,,,2021-03-17T07:30:00 tot 2021-03-17T21:00:00,Y,,,,,9,Amsterdam,,"Bureau Verkiezingen, verkiezingen@amsterdam.nl, telefoon: 14020",https://www.amsterdam.nl/bestuur-organisatie/verkiezingen/,,NLODSGM0363stembureaus20210317008,461de2cc1bec434f98c986ed62a7df80
