contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Johannes Calvijnschool,0622::SB11,3132 JB,712,339,0,0,0,0,0,316,23,0,0,0,0,0,339,89,46,19,29,10,19,10,24,4,2,39,16,13,3,10,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalig schoolgebouw,0622::SB12,3132 XT,2174,651,1,0,0,0,0,559,93,0,0,0,0,0,652,114,101,39,68,31,37,21,24,23,12,12,57,46,5,35,6,7,4,1,0,4,2,1,0,0,0,0,0,0,1,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Erasmushal,0622::SB13,,2460,999,4,1,0,6,0,878,120,0,6,0,0,0,998,151,177,48,99,48,52,58,27,33,13,7,117,72,6,52,7,8,8,1,1,1,5,2,0,0,1,2,1,0,2,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Westwijk,0622::SB14,3132 HK,1483,1202,1,3,0,0,0,1040,166,0,0,0,0,0,1206,194,213,32,112,49,69,34,26,46,15,13,155,92,5,56,12,14,37,2,1,3,7,1,0,4,2,1,3,0,4,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum West,0622::SB15,3132 AZ,1825,1163,2,6,0,13,3,1052,129,0,0,13,0,0,1184,121,164,44,81,48,97,37,13,25,14,2,330,100,15,16,9,10,24,6,1,0,1,0,1,0,0,1,0,0,3,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk,0622::SB16,3135 KZ,2224,1630,5,3,0,0,1,1475,162,0,0,0,0,0,1638,424,124,121,371,92,63,73,61,70,16,18,8,68,6,41,7,41,1,3,0,1,7,6,6,0,0,0,2,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Begraafplaats Emaus,0622::SB17,3135 JC,1584,960,3,0,0,3,1,895,70,0,0,3,0,0,966,267,107,45,204,56,47,36,14,40,14,6,10,44,7,19,6,22,1,2,0,1,4,2,3,2,0,0,1,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hotel Restaurant Campanile,0622::SB18,3135 GP,1548,678,2,2,0,0,2,613,67,0,0,0,0,0,682,153,88,29,77,22,63,37,7,13,6,2,81,46,9,17,3,5,5,5,1,5,1,1,1,0,0,0,1,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau GBS Het Christal,0622::SB19,3135 PS,2013,691,3,3,0,0,1,608,88,0,0,0,0,0,697,111,128,33,79,21,76,25,42,15,6,5,64,49,6,17,0,5,1,0,1,0,1,3,3,0,0,0,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Groene Draad,0622::SB20,3135 BH,2177,1553,5,10,0,0,2,1378,188,0,0,0,0,0,1568,309,207,56,203,84,90,49,33,44,9,8,192,113,19,60,10,22,27,4,0,2,3,2,2,0,0,1,2,2,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk van de Nazarener,0622::SB21,3136 GZ,2906,968,2,7,0,5,0,880,102,0,0,5,0,0,982,166,165,65,105,35,86,47,24,31,9,17,56,68,10,40,2,15,10,6,2,2,2,3,0,0,0,1,1,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkcentrum Holy,0622::SB22,3136 JJ,2625,2180,1,6,0,6,2,1953,238,0,0,6,0,0,2193,379,327,121,282,91,175,110,56,65,19,24,194,143,30,61,16,21,29,5,1,6,12,5,1,1,2,1,2,1,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Baarnhoeve,0622::SB23,,4489,1510,4,2,0,0,2,1370,144,0,0,0,0,0,1516,256,246,76,192,39,125,69,35,67,28,19,83,162,13,55,11,14,12,2,1,0,0,3,0,1,0,1,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Begraafplaats Holy,0622::SB24,3137 CR,2353,2010,7,2,0,2,2,1803,216,0,0,2,0,0,2021,649,230,130,364,68,83,75,40,55,19,19,12,109,4,95,6,23,3,3,3,6,4,2,1,3,1,0,2,1,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Kruidenpad,0622::SB25,3137 WD,3717,1344,3,0,0,5,1,1241,110,0,0,5,0,0,1352,424,161,78,180,52,72,59,23,42,13,3,15,88,8,89,3,24,2,1,1,0,5,1,0,0,0,0,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sint Jozef Mavo,0622::SB26,3136 AX,3115,1471,1,4,0,0,2,1325,153,4,0,4,0,0,1480,442,176,100,220,52,66,67,52,34,12,12,31,77,8,66,4,22,1,5,2,8,7,2,0,0,2,0,3,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadswerf Stemstraat (vanuit de auto stemmen),0622::SB27,3135 DA,0,416,1,0,0,0,0,377,40,0,0,0,0,0,417,92,74,14,51,8,19,18,6,18,2,3,39,34,8,6,3,11,3,0,0,0,3,0,0,1,0,0,1,0,2,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0622::SB98,3131 VX,0,4777,3,4,0,1,,,,,1,0,,,4783,1083,524,715,321,111,456,633,250,150,132,119,22,29,2,153,10,29,2,0,1,0,7,7,2,12,1,1,4,0,1,0,0
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0622::SB99,3131 VX,0,137,0,0,0,3,,,,,0,3,,,140,25,20,14,16,4,14,14,2,8,3,3,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadskantoor,0622::SB1501,3131 VX,0,540,0,2,0,1,0,489,54,0,0,1,0,0,543,106,92,33,60,19,87,42,13,20,3,4,12,18,3,17,3,4,1,1,0,0,0,1,0,0,0,0,1,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Westwijk,0622::SB1514,3132 HK,0,573,2,1,0,4,3,513,56,0,4,0,0,0,572,97,92,47,45,18,57,45,24,25,4,14,34,22,6,29,4,4,0,2,0,0,0,0,0,1,0,2,1,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk,0622::SB1516,3135 KZ,0,581,0,1,0,0,0,530,52,0,0,0,0,0,582,137,32,92,92,29,28,55,45,22,3,14,3,8,2,10,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Groene Draad,0622::SB1520,3135 BH,0,387,0,0,0,4,0,355,36,0,0,4,0,0,391,85,48,19,41,15,44,40,12,12,3,2,21,14,2,17,1,9,0,0,0,0,0,0,0,1,0,0,0,1,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Baarnhoeve,0622::SB1523,,0,801,0,2,0,0,2,732,71,0,0,2,0,0,805,171,99,86,93,13,98,84,22,18,12,10,14,19,1,34,4,15,1,2,0,0,1,1,2,0,0,0,1,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadskantoor,0622::SB1601,3131 VX,0,582,1,0,0,2,1,524,56,0,2,0,0,0,581,113,74,40,67,15,54,43,16,23,7,7,34,31,6,23,2,17,2,0,0,2,1,3,2,0,0,0,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Westwijk,0622::SB1614,3132 HK,0,590,1,2,0,1,2,523,69,0,0,1,0,0,594,97,101,36,58,14,44,25,21,26,7,12,85,16,1,20,5,9,5,2,0,1,1,1,1,1,0,1,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk,0622::SB1616,3135 KZ,0,541,1,0,0,0,2,500,40,0,0,0,0,0,542,132,42,78,82,17,37,36,27,17,6,11,14,12,2,12,0,9,2,0,2,1,0,1,0,1,0,0,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Groene Draad,0622::SB1620,3135 BH,0,463,0,1,0,0,1,415,48,0,0,0,0,0,464,82,78,24,46,20,62,34,5,6,1,3,44,22,5,18,1,5,2,1,0,0,1,2,0,0,1,0,0,0,0,,
Dordrecht,Vlaardingen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Baarnhoeve,0622::SB1623,,0,669,3,1,0,0,0,594,79,0,0,0,0,0,673,135,111,59,68,17,69,77,15,12,2,5,32,24,2,19,2,10,4,1,0,1,1,0,0,1,0,2,0,0,0,,
