contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Morgenstont (2) (sporthal),0530::SB301,3225 PA,0,1182,1,1,0,0,0,1072,112,0,0,0,0,0,1184,220,271,53,94,40,86,30,22,35,16,9,17,172,8,66,13,12,0,3,0,4,6,3,1,0,0,0,0,1,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Morgenstont (1) (sporthal) maandag 15 maart 2021,0530::SB302,3225 PA,0,421,0,2,0,0,0,389,35,0,0,1,0,0,424,93,77,25,33,9,57,29,7,17,8,0,1,36,1,21,1,1,0,1,0,2,0,2,0,0,0,0,0,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Morgenstont (1) (sporthal) Dinsdag 16 maart 2021,0530::SB303,3225 PA,0,564,0,1,0,0,0,500,65,0,0,0,0,0,565,111,135,28,54,13,66,21,5,19,15,0,2,50,1,30,1,4,0,1,0,0,6,0,1,0,0,0,0,1,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Fazant (1),0530::SB400,3222 AM,856,346,0,1,0,1,3,316,27,0,1,0,0,0,346,87,51,11,45,12,20,16,2,23,2,0,11,31,1,17,0,3,5,2,0,1,1,4,0,0,0,1,0,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Fazant (2),0530::SB401,3222 AM,0,326,2,1,0,0,1,286,42,0,0,0,0,0,329,66,74,16,47,8,13,6,0,11,6,0,16,31,3,15,4,4,0,0,1,0,1,2,1,0,1,0,0,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Woelhoek,0530::SB500,3223 BG,1339,765,2,0,0,1,0,694,74,0,0,1,0,0,768,231,105,35,80,20,54,31,8,29,10,1,2,82,1,52,4,7,0,0,0,1,0,10,0,1,0,1,0,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Plataanlaan,0530::SB600,3224 TT,3282,1747,2,3,0,1,1,1751,1,0,0,1,0,0,1753,339,274,80,188,64,132,73,50,78,34,11,33,211,17,70,12,23,10,1,5,5,10,12,3,3,1,5,2,1,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Branding,0530::SB700,3224 GA,3416,1323,2,4,0,1,3,1161,166,0,0,1,0,0,1330,223,267,47,126,43,102,56,34,46,12,1,20,208,14,57,18,24,3,4,1,2,5,3,2,0,0,0,4,0,1,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal  Bolwerk,0530::SB800,3221 VJ,1683,378,1,0,0,1,3,334,43,0,0,1,0,0,380,79,75,14,36,10,36,15,1,20,3,0,4,56,3,17,0,2,1,1,0,0,1,2,0,0,0,1,1,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal MFA Ravensehoek,0530::SB900,3223 MA,2659,2046,0,0,0,1,4,1792,251,0,0,1,0,0,2047,806,231,137,288,39,56,43,34,51,19,8,8,156,2,97,9,29,1,2,5,6,8,4,1,2,1,2,1,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Bonsenhoek,0530::SB1000,3223 GG,4438,1973,2,3,0,0,4,1760,214,0,0,0,0,0,1978,605,316,132,262,45,85,59,27,49,26,3,8,162,2,109,10,36,4,1,1,3,13,7,2,3,1,0,1,1,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Bonsenhoek maandag 15 maart 2021,0530::SB1001,3223 GG,0,549,0,1,0,1,0,499,52,0,0,1,0,0,551,170,84,36,74,10,44,40,13,9,8,2,2,17,0,29,1,7,0,0,0,1,0,1,1,0,0,0,0,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Bonsenhoek Dinsdag 16 maart 2021,0530::SB1002,3233 GG,0,561,2,1,0,0,0,510,54,0,0,0,0,0,564,199,80,44,52,7,31,22,11,17,6,1,3,31,0,43,2,8,1,1,0,0,0,2,0,0,0,0,0,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Moriaanseweg ( de Wateringhe),0530::SB1100,3222 AD,2427,1092,2,1,0,0,1,976,118,0,0,0,0,0,1095,214,180,42,129,37,85,52,17,44,10,5,106,93,5,37,8,5,1,4,1,0,8,3,0,0,2,2,2,0,0,,
Dordrecht,Hellevoetsluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting de nieuwe Meent ( Dorpshuis),0530::SB1200,3227 AR,991,716,0,0,0,0,1,640,75,0,0,0,0,0,716,213,127,56,62,13,42,19,12,21,3,8,2,55,0,41,6,8,0,1,1,1,1,18,2,1,2,0,1,0,0,,
