contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis D' Olde Karke,1690::SB16,7932 PP,314,302,0,0,0,0,8,272,22,0,0,0,0,0,302,75,38,32,23,10,17,7,18,12,3,2,0,17,1,5,2,1,0,1,0,0,0,34,2,0,0,0,2,0,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Alke,1690::SB17,7927 TC,1321,974,1,3,0,2,0,877,103,0,0,2,0,0,980,165,155,221,60,16,39,21,47,20,10,16,0,90,0,22,3,1,0,1,0,2,0,78,1,2,0,1,2,1,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Buddingehof 2,1690::SB18,7961 AM,1249,666,0,2,0,0,1,608,59,0,0,0,0,0,668,179,72,100,65,22,34,35,35,10,6,5,0,33,0,18,7,13,0,0,0,0,0,30,0,0,0,0,1,1,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Veldhoek,1690::SB19,7958 RC,513,333,0,0,0,0,4,305,24,0,0,0,0,0,333,75,36,20,35,24,19,17,13,20,4,0,0,27,0,2,0,6,0,0,0,0,2,29,0,1,1,0,1,1,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Ontmoetingskerk,1690::SB20,7921 AH,1254,800,1,0,0,1,2,716,84,0,0,1,0,0,802,181,69,133,100,23,31,27,81,24,9,5,0,41,2,19,5,7,0,1,1,1,1,33,1,0,0,0,3,2,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Zuidwolde,1690::SB21,7921 GD,0,405,0,0,0,0,2,373,30,0,0,0,0,0,405,87,30,56,72,7,35,47,35,11,5,2,0,5,0,6,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Buddingehof 2,1690::SB22,7961 AM,0,215,0,0,0,0,2,199,14,0,0,0,0,0,215,64,17,33,26,6,8,25,8,12,3,1,0,5,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Zuidwolde,1690::SB23,7921 GD,0,379,0,0,0,0,3,348,28,0,0,0,0,0,379,90,37,65,42,10,33,32,17,6,7,7,1,12,0,9,0,2,0,0,0,0,1,7,0,0,0,0,0,1,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Buddingehof,1690::SB24,7961 AM,0,236,0,0,0,0,1,215,21,0,0,1,0,0,237,51,14,37,33,8,18,21,14,16,1,1,0,7,1,8,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,,
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,1690::SB25,7921 GD,0,1877,1,4,0,3,,,,,3,0,,,1879,501,100,465,140,42,76,294,112,43,29,10,0,6,0,18,4,10,0,0,0,2,0,20,0,5,0,0,0,0,0,0,0
Assen,De Wolden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,1690::SB26,7921 GD,0,58,0,7,0,0,,,,,0,0,,,65,14,6,13,9,0,2,4,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
