contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Oever (2),0361::SB30,1823 EV,0,889,0,4,0,0,0,833,60,0,0,0,0,0,893,142,99,49,133,88,62,52,12,55,7,2,44,75,4,17,6,19,3,3,1,2,3,3,0,1,0,0,3,0,2,2,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Slochterwaard (1),0361::SB31,1824 KV,0,952,0,9,0,1,4,874,84,0,0,1,0,0,962,143,100,42,153,58,86,66,21,57,15,2,9,73,11,33,3,25,7,9,4,3,9,5,3,0,1,0,9,0,2,2,1,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Parkeerplaats AH XL (2),0361::SB32,1814 GR,0,1015,4,3,0,1,3,935,85,0,0,1,0,0,1023,228,71,47,218,65,62,54,9,55,10,1,52,49,10,28,7,17,8,12,2,2,0,2,0,0,0,0,4,0,0,1,1,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Rekere 2.0 (1),0361::SB33,1824 EX,0,716,2,0,1,0,3,600,114,0,1,0,0,0,717,114,60,32,156,59,65,55,6,47,4,0,7,46,7,19,3,23,1,2,0,1,3,1,0,2,0,0,0,0,2,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Rekere 2.0 (2),0361::SB34,1824 EX,0,758,5,2,0,0,0,705,60,0,0,0,0,0,765,134,54,37,167,69,56,34,8,55,11,1,15,43,4,24,10,18,3,1,2,0,3,3,2,0,0,1,1,0,1,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Wijkwaard (1),0361::SB35,1824 XV,0,821,4,1,1,0,0,754,71,0,1,0,0,0,825,132,99,46,122,47,72,60,15,52,9,2,18,62,7,19,3,21,7,3,1,6,6,2,2,0,0,0,4,0,4,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Wijkwaard (2),0361::SB36,1824 XV,0,760,1,2,0,0,0,666,97,0,0,0,0,0,763,126,101,40,122,58,67,48,13,37,6,4,20,60,5,21,5,7,3,2,1,1,2,5,0,0,0,0,2,0,4,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Stempelmakerstraat (1),0361::SB37,1825 DP,0,895,4,1,0,0,1,802,97,0,0,0,0,0,900,165,92,44,154,67,64,63,9,60,15,2,10,71,8,10,7,21,3,4,2,2,4,7,2,0,1,0,1,0,5,2,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Stempelmakerstraat (2),0361::SB38,1825 DP,0,689,3,1,0,0,2,634,57,0,0,0,0,0,693,136,67,30,129,42,53,45,13,30,10,3,2,67,6,15,3,16,2,1,1,2,3,1,2,0,2,0,3,0,5,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Elgerweg (1),0361::SB39,1825 KB,0,547,1,1,0,1,1,502,45,0,1,0,0,0,548,105,70,25,103,49,40,28,7,33,6,2,1,35,5,10,4,12,0,0,0,0,4,3,0,0,1,0,4,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Elgerweg (2),0361::SB40,1825 KB,0,600,1,1,0,0,0,544,58,0,0,0,0,0,602,115,65,26,98,54,60,37,10,25,14,3,2,34,2,19,4,22,1,1,0,0,3,0,2,1,1,0,0,0,0,0,1,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Alkmaar Noord (1),0361::SB41,1825 PV,0,573,3,5,0,0,0,540,41,0,0,0,0,0,581,80,65,27,82,48,44,35,9,38,6,2,19,63,4,13,5,6,9,6,0,1,4,3,0,0,0,0,4,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Alkmaar Noord (2),0361::SB42,1825 PV,0,597,4,1,0,0,1,560,41,0,0,0,0,0,602,102,78,34,80,55,43,31,9,30,7,0,12,55,9,11,5,12,4,2,1,0,3,2,0,0,0,1,2,1,7,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Blije Mare (1),0361::SB43,1826 DN,0,1034,2,1,0,3,5,940,89,0,3,0,0,0,1034,163,106,65,154,79,86,69,17,75,10,1,7,97,12,26,4,26,0,6,0,2,8,4,2,2,1,0,2,0,8,2,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Blije Mare (2),0361::SB44,1826 DN,0,1020,1,3,0,0,1,960,63,0,0,0,0,0,1024,166,94,65,155,72,84,60,26,70,13,3,10,100,12,25,8,27,0,3,0,0,9,2,0,1,0,2,4,3,3,3,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Vlieger (1),0361::SB45,1826 GP,0,725,2,3,0,1,1,654,76,0,0,1,0,0,731,120,76,31,133,55,69,43,12,41,11,2,3,59,7,18,8,15,3,1,0,0,4,1,0,1,1,1,6,0,3,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Vlieger (2),0361::SB46,1826 GP,0,694,1,3,0,0,3,672,23,0,0,0,0,0,698,107,85,33,127,43,64,46,20,33,12,4,6,54,4,17,2,16,1,2,0,1,3,5,0,0,1,0,1,0,7,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Clubhuis Celeritas,0361::SB47,1827 CX,0,665,1,0,0,0,4,612,50,0,0,0,0,0,666,123,72,28,93,57,59,28,15,39,8,4,5,65,9,17,2,15,1,5,1,1,3,5,2,1,1,0,5,1,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Daalmeer (1),0361::SB48,1827 LB,0,918,4,4,0,0,3,840,84,1,0,1,0,0,927,150,123,34,130,60,74,48,23,51,11,3,6,119,5,26,6,21,0,4,1,2,2,9,1,3,0,2,2,0,0,2,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Daalmeer (2),0361::SB49,1827 LB,0,868,1,1,0,1,1,790,78,0,1,0,0,0,869,177,101,34,139,66,74,42,14,44,8,3,3,91,9,28,2,11,1,4,0,0,4,5,1,1,0,0,2,0,3,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Hofstaete,0361::SB50,1827 KX,0,1181,0,0,0,4,2,1082,101,0,0,4,0,0,1185,278,133,60,212,59,71,63,26,48,21,11,7,88,7,42,9,20,2,3,2,2,2,5,1,2,0,2,3,0,2,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Saturnusstraat (1),0361::SB51,1829 CZ,0,735,1,0,0,0,1,672,63,0,0,0,0,0,736,200,38,48,158,43,42,28,9,43,6,0,6,29,2,23,6,30,3,3,1,0,8,6,0,0,0,0,2,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Saturnusstraat (2),0361::SB52,1829 CZ,0,732,1,1,0,0,0,680,54,0,0,0,0,0,734,198,46,41,154,61,38,29,13,39,8,1,7,31,0,16,2,21,1,2,1,2,4,12,0,3,0,0,1,1,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Rietschoot (1),0361::SB53,1831 CR,0,738,3,0,0,0,3,683,54,0,1,0,0,0,740,136,82,46,109,56,58,35,10,37,10,2,2,78,6,23,6,19,0,4,0,1,2,6,2,0,0,0,3,0,3,2,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Rietschoot (2),0361::SB54,1831 CR,0,629,2,5,0,0,2,568,66,0,0,0,0,0,636,126,62,34,125,41,47,37,6,40,10,1,3,42,2,16,6,15,0,1,0,1,4,5,1,1,0,0,0,0,2,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau V.V. Kolping Boys,0361::SB55,1822 AA,0,941,1,1,0,0,5,843,95,0,0,0,0,0,943,300,72,59,182,69,34,32,14,39,8,4,1,37,6,26,8,23,3,3,0,3,3,6,4,0,0,1,3,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Overdie Ontmoet,0361::SB56,1813 KN,0,783,4,3,0,0,5,599,186,0,0,0,0,0,790,74,58,19,76,41,42,29,6,24,6,1,296,37,9,4,1,9,36,3,0,1,2,2,0,0,0,1,0,0,3,2,1,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Open Hof,0361::SB57,1816 LZ,0,613,1,0,0,0,1,563,50,0,0,0,0,0,614,133,65,25,86,26,36,32,10,33,5,0,33,62,4,14,6,23,5,4,1,1,2,0,1,0,0,0,4,0,1,0,1,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Basketbalveld Daalmeerpad - Molentochtpad,0361::SB58,1827 LJ,0,1134,1,0,0,1,2,1022,112,0,0,1,0,0,1136,256,107,56,198,91,82,53,21,62,10,8,0,75,7,31,12,24,1,6,0,1,5,10,4,0,1,0,3,0,7,3,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Bonte Mol,0361::SB61,1836 XC,0,772,1,3,0,0,1,727,48,0,0,0,0,0,776,181,77,105,121,25,34,31,6,30,5,1,1,40,1,18,2,15,0,2,1,3,6,59,1,0,0,0,2,0,2,3,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Wiekslag,0361::SB62,1841 GR,0,1181,1,4,0,0,4,1103,79,0,0,0,0,0,1186,350,130,93,152,46,67,32,14,41,17,4,4,71,2,38,8,18,0,2,1,6,5,73,2,0,1,1,2,0,0,0,1,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Woeste Hoeve,0361::SB63,1842 GT,0,343,1,0,0,0,0,313,31,0,0,0,0,0,344,101,35,30,55,13,7,4,4,14,1,1,0,15,0,5,3,10,0,0,1,0,3,41,0,0,0,0,0,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Wavertje,0361::SB64,1843 JR,0,480,1,3,0,0,0,445,39,0,0,0,0,0,484,149,28,38,90,15,14,23,8,32,3,1,1,20,2,12,1,10,0,0,0,0,2,28,0,0,1,0,1,0,0,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cafe 't Torenerf,0361::SB65,1846 LG,0,605,0,1,0,1,0,554,51,0,1,0,0,0,605,136,28,118,64,24,9,23,5,22,3,7,0,31,1,18,0,12,1,0,1,0,1,93,0,0,2,0,3,0,3,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Rijperhuis,0361::SB71,1483 HA,0,1000,0,2,0,1,4,928,71,0,0,1,0,0,1003,292,112,86,149,40,55,46,10,49,8,0,2,60,5,24,4,21,2,4,0,1,1,28,0,0,0,0,1,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Oosterven,0361::SB72,1483 VR,0,1036,0,2,0,0,2,931,105,0,0,0,0,0,1038,333,105,90,155,39,38,42,10,43,11,0,3,68,0,39,2,16,0,1,1,0,5,29,2,0,1,0,3,0,0,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis Onder de Boom,0361::SB73,1484 EC,0,632,0,1,0,0,1,593,40,1,0,1,0,0,634,173,41,76,143,17,20,12,2,32,7,2,1,31,1,12,2,18,0,1,1,3,2,32,0,0,0,0,1,0,1,1,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SV West-Graftdijk,0361::SB74,1486 MG,0,564,1,2,0,1,5,515,48,0,0,1,0,0,568,148,55,21,104,24,29,28,8,35,0,0,0,29,0,18,2,15,0,3,0,3,4,33,0,0,0,0,4,0,1,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Trefpunt,0361::SB75,1536 AL,0,352,0,0,0,0,0,321,31,0,0,0,0,0,352,82,31,28,59,12,15,14,6,21,6,0,1,20,2,13,2,8,0,3,0,0,3,23,0,0,0,0,1,0,2,0,0,,
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,0361::SB81,,0,813,1,1,0,2,,,,,0,2,,,817,172,61,139,85,23,72,116,19,53,23,5,5,6,1,16,3,3,0,0,0,1,0,4,1,1,0,0,2,0,2,0,0,0,0
Den Helder,Alkmaar,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,0361::SB82,,0,943,3,2,0,2,,,,,0,2,,,950,203,66,159,112,46,81,131,26,41,33,6,2,6,3,14,0,8,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0
