contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ter Voert Megchelen,1509::SB11,,845,645,0,0,0,0,7,579,59,0,0,0,0,0,645,168,75,135,67,22,38,12,8,10,3,1,2,9,0,13,2,6,0,3,1,1,0,65,0,0,0,0,2,0,2,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van Pallandthal Kantine Varsseveld,1509::SB12,,1577,972,3,0,0,0,0,888,87,0,0,0,0,0,975,302,77,135,134,37,48,39,15,27,7,3,4,49,1,21,7,25,0,1,1,4,1,32,0,0,0,0,2,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kwaksmolle Varsseveld,1509::SB13,,1625,967,2,0,0,1,0,968,0,0,1,0,0,0,968,229,110,92,167,45,82,60,17,19,8,2,4,57,2,18,2,10,1,2,0,5,2,26,1,1,0,1,4,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Borchuus Kulturhus Varsseveld,1509::SB14,,1606,827,0,2,0,0,4,761,64,0,0,0,0,0,829,249,74,86,110,34,70,36,30,11,3,1,1,45,0,26,1,9,0,0,0,1,4,33,1,0,0,0,2,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus De Rietborg Terborg,1509::SB15,,1542,940,0,1,0,0,3,837,101,0,0,0,0,0,941,183,146,55,95,41,64,51,5,34,6,0,104,82,5,15,2,11,6,7,0,3,5,13,0,0,2,0,4,0,1,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Georgiuskerk Terborg,1509::SB16,,1603,900,2,1,0,0,2,809,92,0,0,0,0,0,903,193,85,77,159,54,66,46,6,36,9,1,27,60,3,20,1,14,0,0,1,3,1,30,2,0,0,0,5,0,1,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Schuttersvereniging Willem Tell Silvolde,1509::SB17,,1574,798,0,2,0,0,0,723,77,0,0,0,0,0,800,199,88,91,128,33,62,57,13,19,5,0,5,34,0,14,6,10,0,4,0,0,1,24,1,0,0,0,1,0,3,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Pakhuus Silvolde,1509::SB18,,1551,1275,4,1,0,0,5,1130,145,0,0,0,0,0,1280,313,139,136,136,50,125,61,11,45,3,3,58,60,5,32,1,10,10,1,1,1,1,69,0,0,0,0,4,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubgebouw Sportclub Silvolde,1509::SB19,,1569,711,0,0,0,0,1,647,63,0,0,0,0,0,711,152,86,69,127,20,59,37,7,21,14,0,12,39,2,22,1,4,0,0,0,3,2,34,0,0,0,0,0,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtschapshuis Sinderen,1509::SB20,,806,563,0,0,0,0,2,510,51,0,0,0,0,0,563,131,31,94,51,28,35,25,36,16,1,5,0,24,2,9,0,6,0,1,0,0,0,67,0,0,0,0,0,0,1,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurtschapshuus Heelweg,1509::SB21,,825,569,0,0,0,0,0,512,57,0,0,0,0,0,569,132,41,100,61,17,40,17,4,16,10,4,0,36,0,13,1,9,0,2,0,3,2,59,0,1,0,0,0,0,1,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus de Vos Westendorp,1509::SB22,,998,746,1,0,0,0,2,668,76,0,1,0,1,0,746,219,72,96,84,20,35,25,28,17,5,5,2,47,1,18,1,7,0,0,0,2,2,49,2,0,2,2,3,0,2,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw St Hubertus Ulft,1509::SB23,,1661,636,0,0,0,0,0,636,0,0,0,0,0,0,636,144,99,41,94,26,52,38,2,16,5,1,39,39,0,15,2,3,0,0,1,4,6,8,0,0,0,0,1,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubgebouw Atletico 73 Gendringen,1509::SB24,,0,229,0,0,0,0,0,204,25,0,0,0,0,0,229,50,34,49,28,2,29,16,4,4,4,0,0,1,0,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau DRU Industriepark Popzaal Ulft,1509::SB25,,0,340,1,0,0,0,0,315,26,0,0,0,0,0,341,69,31,61,34,7,42,55,4,8,5,0,3,4,0,8,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Georgiuskerk Terborg,1509::SB26,,0,312,0,0,0,1,0,278,33,0,1,0,0,0,311,66,32,52,36,11,46,32,5,15,3,0,0,2,1,3,0,3,0,0,0,0,1,2,2,0,0,0,0,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van Pallandthal Kantine Varsseveld,1509::SB27,,0,330,0,0,0,0,1,316,14,1,0,1,0,0,331,85,25,84,35,7,27,30,6,11,3,2,1,5,0,3,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubgebouw Atletico 73 Gendringen,1509::SB28,,0,190,0,0,1,0,0,170,19,0,1,0,0,0,189,58,15,22,22,5,16,11,5,2,3,0,0,12,0,7,0,2,0,0,0,0,1,6,0,2,0,0,1,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau DRU Industriepark Popzaal Ulft,1509::SB29,,0,418,1,0,0,0,0,367,52,0,0,0,0,0,419,88,48,55,55,9,54,43,4,10,4,0,16,11,1,5,0,3,2,2,0,0,0,6,1,0,0,0,0,0,1,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Georgiuskerk Terborg,1509::SB30,,0,319,0,0,0,0,0,307,12,0,0,0,0,0,319,62,34,58,42,8,47,20,6,7,4,0,0,13,2,4,0,4,0,1,0,0,2,5,0,0,0,0,0,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van Pallandthal Kantine Varsseveld,1509::SB31,,0,322,0,0,0,0,2,282,38,0,0,0,0,0,322,78,36,58,29,12,32,26,9,5,7,0,0,11,1,6,4,3,0,0,0,0,3,2,0,0,0,0,0,0,0,,
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Landfort,1509::SB32,,0,2324,3,2,0,0,,,,,0,0,,,2329,557,153,745,147,34,191,247,58,32,80,3,3,9,0,17,0,6,0,0,0,1,1,28,2,8,0,0,1,0,1,0,0
Arnhem,Oude IJsselstreek,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Woensdag,1509::SB33,,0,597,2,2,5,0,,,,,0,5,,,606,126,62,150,40,12,55,63,17,11,16,5,2,6,1,8,0,2,1,0,0,0,1,16,0,2,0,0,0,0,1,0,0
