contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Ut Praotuis,0777::SB6,,1652,1400,1,3,0,0,2,1244,158,0,0,0,0,0,1404,452,224,128,180,47,82,56,10,26,13,1,19,85,2,33,5,16,3,2,1,3,3,7,0,1,0,0,0,0,0,1,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hockeyclub Etten-Leur,0777::SB7,,1671,964,2,0,0,0,3,870,93,0,0,0,0,0,966,362,74,110,144,34,33,34,5,23,9,1,8,43,6,31,1,19,1,2,0,1,4,10,2,1,2,0,0,3,0,1,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Rugbyclub Etten-Leur,0777::SB8,,1818,516,0,0,0,0,1,453,62,0,0,0,0,0,516,197,42,39,84,18,17,18,1,14,2,0,6,31,0,14,1,15,1,0,0,1,7,8,0,0,0,0,0,0,0,0,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw de Linde,0777::SB9,,1641,368,1,2,0,0,1,331,39,0,0,0,0,0,371,103,52,29,40,17,39,10,1,11,5,3,12,23,1,5,0,3,3,0,0,3,1,7,0,0,0,0,0,0,0,0,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tafeltennishal Tanaka,0777::SB10,,1827,1035,0,5,0,0,1,916,123,0,0,0,0,0,1040,265,171,75,140,43,82,48,9,20,12,2,26,53,6,32,6,15,2,1,2,1,3,17,2,0,0,0,0,0,0,2,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine gemeentewerf,0777::SB11,,1391,657,0,0,0,0,0,599,58,0,0,0,0,0,657,185,95,58,115,23,49,14,4,12,7,2,12,34,0,17,2,4,4,1,0,0,3,13,0,1,0,0,0,1,0,1,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw de Gong,0777::SB12,,2228,1696,3,5,0,0,0,1458,246,0,0,0,0,0,1704,350,254,93,231,83,130,80,21,44,22,4,83,146,9,51,13,16,32,2,1,2,6,10,3,2,3,0,0,5,0,0,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede school de Vleer,0777::SB13,,1843,1659,8,2,0,0,2,1497,170,0,0,0,0,0,1669,461,223,85,218,80,133,76,19,53,16,1,34,102,10,59,8,27,11,3,0,2,9,14,2,1,2,6,0,3,0,1,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Trouwkerkje (Gemeentelijke Trouwzaal),0777::SB14,,1695,2042,2,2,0,0,2,1832,212,0,0,0,0,0,2046,628,251,147,330,82,106,67,13,62,24,2,31,143,3,65,6,30,2,6,1,4,15,12,3,2,2,1,0,1,0,3,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Turfschip,0777::SB15,,2060,1052,0,3,0,0,0,939,116,0,0,0,0,0,1055,363,126,73,188,27,46,24,7,20,11,0,20,54,2,30,5,29,2,1,1,2,8,9,0,0,1,0,0,2,1,0,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuwe Nobelaer,0777::SB16,,2038,802,2,3,0,0,2,707,98,0,0,0,0,0,807,198,118,38,106,49,46,30,6,22,13,1,39,83,3,14,4,15,4,2,0,1,2,6,0,0,1,0,0,0,0,1,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Van Gogh Kerk 2,0777::SB17,,1980,798,1,2,2,0,1,705,97,0,0,2,0,0,803,238,84,52,120,33,66,33,9,34,16,2,16,45,6,9,0,17,1,2,0,2,2,6,0,1,2,0,0,0,0,2,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Turfschip 2,0777::SB18,,2047,1086,3,0,0,0,0,944,145,0,0,0,0,0,1089,417,126,70,161,46,44,28,6,17,11,0,27,48,1,32,4,15,6,2,0,3,4,13,0,2,0,0,0,2,0,1,,
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0777::SB301,,0,2950,5,6,0,2,,,,,0,2,,,2963,825,284,663,237,69,235,320,67,63,88,5,9,16,2,33,5,9,4,1,0,1,2,3,0,9,0,0,0,0,0,0,0,0
Tilburg,Etten-Leur,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0777::SB302,,0,108,0,0,0,0,,,,,0,0,,,108,28,15,14,8,2,15,11,0,0,4,0,3,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
