contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis Swanla  (Catgeszaal),1892::SB19,2761 BJ,0,1594,0,5,0,0,2,1436,162,0,0,1,0,0,1600,476,207,125,215,41,50,45,53,42,9,59,20,111,4,81,10,18,0,3,0,2,7,8,2,4,0,0,0,2,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Zevenhuizen,1892::SB20,2761 XD,0,426,0,0,0,0,1,386,39,0,0,0,0,0,426,121,50,25,63,17,22,20,18,12,4,9,2,23,1,24,2,8,0,0,0,2,0,2,0,0,1,0,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dorpshuis  Op Moer,1892::SB22,2751 AW,0,1301,3,1,0,0,2,1124,179,0,0,0,0,0,1305,291,118,79,73,36,22,26,136,23,15,297,11,92,7,30,2,18,0,1,2,2,6,8,0,0,1,2,0,2,1,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Drive- in Moerkapelle,1892::SB23,,0,349,1,0,0,0,3,303,44,0,0,0,0,0,350,76,35,21,18,3,6,4,40,8,1,96,0,18,2,5,5,2,0,0,0,3,0,6,0,0,0,0,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Nieuwe Rank links naast kerkgebouw,1892::SB24,2751 BB,0,597,0,0,0,0,1,519,77,0,0,0,0,0,597,82,52,26,34,7,9,12,110,10,1,199,3,23,0,10,1,10,1,0,0,3,1,1,0,0,0,1,0,1,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Brede School het Turfhuis ingang St Jozef,1892::SB31,2841 LN,0,1449,5,1,0,0,0,1304,151,0,0,0,0,0,1455,352,139,118,239,42,62,40,96,38,5,59,39,80,5,48,9,29,4,4,0,3,5,8,1,0,21,0,0,3,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Drive In Moordrecht,1892::SB32,2841 EB,0,1200,5,6,0,0,0,1059,153,0,0,1,0,0,1212,260,146,74,136,23,59,30,64,31,5,88,40,102,11,40,15,22,5,5,0,3,3,10,2,1,23,0,0,2,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Moordrechtse IJsvereniging,1892::SB34,2841 BB,0,1031,0,1,0,0,4,900,128,0,0,0,0,0,1032,223,121,70,152,36,48,37,62,33,7,57,26,65,4,26,6,21,7,2,0,3,1,6,0,0,14,0,0,4,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau,1892::SB42,,0,677,1,5,0,0,2,608,72,0,1,0,1,0,682,188,72,49,75,22,35,10,64,24,2,27,25,17,1,35,5,12,2,1,0,0,3,5,1,0,0,1,0,1,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis 15 maart,1892::SB1501,2914 KM,0,676,0,1,0,0,0,611,67,0,0,1,0,0,678,213,64,49,73,21,51,54,33,13,10,19,5,19,0,24,2,17,2,2,1,0,0,0,1,0,0,3,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Walk in Dorrestein 15 maart,1892::SB1513,,0,666,0,0,0,0,0,613,53,0,0,0,0,0,666,148,60,86,81,19,48,46,48,34,4,21,2,20,1,20,1,16,4,1,0,1,1,1,0,2,0,1,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Swanla 15 maart,1892::SB1519,2761 BJ,0,371,0,0,0,0,1,332,38,0,0,0,0,0,371,92,40,48,41,5,22,26,30,13,1,22,0,10,0,14,0,2,0,1,0,0,0,0,0,1,1,2,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Op Moer 15 maart,1892::SB1522,2751 AW,0,244,0,0,0,0,0,224,20,0,0,0,0,0,244,63,15,14,23,0,6,8,26,14,0,52,0,13,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Moordrechtse IJsvereniging 15 maart,1892::SB1534,2841 BB,0,434,0,0,0,0,1,405,29,0,0,1,0,0,435,100,38,45,53,12,36,42,13,18,5,16,3,15,3,18,0,11,0,0,0,0,1,1,0,1,3,0,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau met beperkte toegang 15 maart,1892::SB1541,,0,8,0,0,0,0,0,8,0,0,0,0,0,0,8,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis 16 maart,1892::SB1601,2914 KM,0,815,2,1,0,0,0,725,93,0,0,0,0,0,818,228,80,67,104,26,51,43,50,30,12,35,4,31,2,29,2,10,3,2,0,0,2,2,1,0,0,0,0,1,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Walk in Dorrestein 16 maart,1892::SB1613,,0,736,0,5,0,1,0,663,79,0,0,1,0,0,742,189,88,79,80,27,45,33,46,24,7,22,4,28,1,36,2,19,0,1,0,0,0,4,0,1,0,0,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Swanla 16 maart,1892::SB1619,,0,422,0,1,0,0,0,385,38,0,0,0,0,0,423,116,61,45,48,11,26,20,17,6,2,11,3,25,1,16,0,11,0,0,0,0,0,1,1,0,0,1,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Op Moer 16 maart,1892::SB1622,2751 AW,0,270,0,0,0,0,1,238,42,0,0,11,0,0,281,48,32,22,17,5,8,7,22,1,3,76,6,11,1,0,0,5,0,0,0,1,2,1,0,0,0,2,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Moordrechtse IJsvereniging 16 maart,1892::SB1634,2841 BB,0,445,1,0,0,0,1,408,37,0,0,0,0,0,446,117,35,61,50,13,33,15,23,12,4,22,10,25,1,11,0,6,0,0,0,0,0,4,0,0,3,0,0,0,0,,
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 7.30 - 15.30,1892::SB1701,2912 TH,0,2612,6,2,10,0,,,,,0,10,,,2630,657,194,465,211,34,125,280,181,79,56,197,2,12,1,85,6,10,0,0,0,0,4,3,2,6,2,0,0,0,0,0,0
Leiden,Zuidplas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau van 13.00 tot einde telling,1892::SB1702,2912 TH,0,328,1,2,0,0,,,,,0,0,,,331,84,28,58,25,3,22,28,15,15,4,15,6,5,2,14,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
