contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Naaldwijk Gymzaal de Boemerang,1783::SB11,2671 GB,1318,290,0,0,0,0,0,263,27,0,0,0,0,0,290,98,22,40,54,7,9,6,7,8,4,0,0,20,1,7,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Naaldwijk 't Teejater,1783::SB12,2671 GH,1318,632,2,0,0,0,1,565,68,0,0,0,0,0,634,214,98,52,76,11,4,4,7,18,5,3,5,54,1,55,7,9,0,0,0,3,3,3,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Naaldwijk Theaterloods,1783::SB13,2671 MJ,1318,390,1,1,0,3,0,352,43,0,0,3,0,0,395,166,32,36,45,7,11,8,1,8,3,4,4,25,0,25,2,6,0,0,0,0,2,4,0,1,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Naaldwijk Wijkcentrum Hooge Hasta,1783::SB14,2672 HC,1318,473,0,0,0,0,0,427,45,0,1,0,0,0,472,179,69,44,43,12,18,10,5,13,5,3,3,31,0,23,3,4,4,0,1,0,1,1,1,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honselersdijk Basisschool De Hoeksteen,1783::SB15,2675 XT,1318,580,1,0,0,0,0,515,66,0,0,0,0,0,581,154,85,66,56,11,27,13,9,13,4,2,17,62,1,28,6,9,6,1,0,0,3,4,0,0,0,3,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honselersdijk De Hunselaer,1783::SB16,2675 XJ,1318,625,0,4,0,0,2,556,71,0,0,0,0,0,629,175,95,72,83,13,17,15,19,18,8,5,2,52,1,23,6,6,3,0,1,2,2,5,0,0,2,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honselersdijk SV Sosefhal,1783::SB17,2675 WN,1318,410,1,0,0,0,3,366,42,0,0,0,0,0,411,136,65,45,44,5,10,5,6,9,0,2,3,38,1,29,4,4,0,0,0,0,2,2,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honselersdijk Zalencentrum Hemelsblauw,1783::SB18,2675 CL,1318,1467,1,0,0,0,0,1331,137,0,0,0,0,0,1468,484,207,166,147,29,35,15,26,42,13,6,4,131,4,101,11,21,2,1,0,2,3,12,2,1,0,1,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maasdijk Dorpskerk,1783::SB19,2676 XM,1318,1083,1,2,0,0,0,928,158,0,0,0,0,0,1086,330,179,131,61,13,25,7,53,20,6,24,0,120,1,66,5,19,0,3,1,0,4,14,0,0,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maasdijk Wijkcentrum Prinsenhof,1783::SB20,2676 XE,1318,863,0,0,0,1,0,771,91,0,1,0,1,0,862,248,192,85,52,6,15,12,19,9,7,24,6,95,1,46,6,9,8,3,2,1,6,9,0,2,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Bibliotheek,1783::SB21,2692 AG,1318,1401,3,2,0,0,1,1266,139,0,0,0,0,0,1406,426,204,144,126,22,40,28,58,44,10,49,7,123,2,66,10,16,3,5,2,3,5,6,0,0,0,1,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande ISW Gasthuislaan,1783::SB22,2694 BE,1318,658,0,0,0,0,3,586,69,0,0,0,0,0,658,242,58,64,100,14,13,5,29,16,4,11,0,43,0,33,5,9,0,2,0,0,3,4,1,1,0,0,0,1,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Noorderkerk,1783::SB23,2691 BK,1318,398,2,2,0,0,0,365,37,0,0,0,0,0,402,114,28,92,48,10,12,1,33,8,3,10,0,17,0,11,2,4,1,0,0,0,0,1,0,0,0,1,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Pr.W.Alexanderschool,1783::SB24,2694 BW,1318,1042,1,0,0,1,0,917,127,0,0,1,0,0,1044,419,121,102,102,20,19,16,41,22,4,20,1,57,2,63,9,19,0,0,0,3,1,0,0,0,0,0,0,1,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Sportlokaal Oudeland,1783::SB25,2691 CC,1318,368,2,2,0,0,1,338,33,0,0,0,0,0,372,125,56,17,34,5,11,1,14,12,0,23,6,37,1,12,3,3,0,0,0,0,1,5,2,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande voormalig Gemeentekantoor,1783::SB26,2691 BE,1318,1044,3,1,0,2,0,944,106,0,0,2,0,0,1050,326,142,106,102,18,34,20,41,37,4,39,2,80,1,39,15,11,0,1,0,7,4,9,0,0,0,3,2,0,1,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Westlandhal,1783::SB27,2691 TM,1318,738,0,0,0,0,1,655,82,0,0,0,0,0,738,199,113,71,94,19,16,28,24,23,5,16,2,68,1,28,11,5,2,0,0,2,4,6,0,1,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Wijkcentrum Larix,1783::SB28,2691 DE,1318,702,0,2,0,0,2,632,70,0,0,0,0,0,704,190,106,97,80,17,15,13,26,20,4,41,3,45,1,21,7,10,0,1,0,1,2,2,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Zalencentrum De Brug,1783::SB29,2691 GC,1318,1301,0,1,0,0,1,1117,184,0,0,0,0,0,1302,411,200,106,114,29,28,21,56,42,8,45,23,129,0,42,14,16,3,2,0,3,1,3,2,0,0,1,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Zalencentrum De Kiem,1783::SB30,2691 GC,1318,1493,2,3,0,0,2,1318,178,0,0,0,0,0,1498,431,242,155,120,29,40,28,81,42,4,59,19,130,3,55,13,17,4,1,0,2,7,5,2,3,1,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Zwembad Maesemunde,1783::SB31,2691 GH,1318,714,3,2,0,0,1,647,71,0,0,0,0,0,719,236,89,55,73,12,19,7,32,13,1,26,3,84,1,24,7,11,3,4,1,0,3,4,4,0,0,1,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Heenweg CBS De Kameleon,1783::SB32,2691 LR,1317,615,2,2,0,0,2,530,87,0,0,0,0,0,619,167,108,96,37,4,12,5,24,17,1,8,5,61,3,42,5,5,0,1,0,0,5,8,1,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Ontmoetingscentrum de Haven,1783::SB33,2681 LB,1317,1090,5,0,0,0,1,967,127,0,0,0,0,0,1095,280,154,103,121,18,21,26,65,19,8,53,2,122,4,50,16,11,0,2,1,1,5,1,2,0,0,3,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster de Noviteit,1783::SB34,2681 LD,1317,602,1,1,0,0,0,553,51,0,0,0,0,0,604,218,86,47,62,11,10,8,9,14,4,7,2,53,0,34,14,13,0,0,0,1,3,3,0,2,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Fata Morgana,1783::SB35,2681 AR,1317,507,0,0,0,0,0,447,60,0,0,0,0,0,507,153,73,35,65,12,13,11,14,16,5,11,6,38,0,30,7,7,1,0,0,3,5,1,1,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Sporthal de Wielepet,1783::SB36,2681 VN,1317,1419,2,1,0,0,1,1257,164,0,0,0,0,0,1422,389,245,115,179,47,44,29,27,52,16,26,4,105,4,58,21,22,3,1,3,4,10,10,4,1,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Sportpark Polanen,1783::SB37,2681 HN,1317,975,3,2,0,0,3,865,112,0,0,0,0,0,980,273,175,57,83,32,41,37,25,33,10,16,6,96,3,45,12,16,1,1,0,1,4,6,0,1,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Verenigingsgebouw De Hoeksteen,1783::SB38,2681 AB,1317,960,3,0,0,0,0,851,112,0,0,0,0,0,963,250,175,76,97,21,31,15,50,36,4,28,0,92,1,42,17,9,0,0,1,2,5,2,3,1,0,1,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Monster Het Westerhonk,1783::SB39,2681 JB,1317,493,0,3,0,0,1,449,46,0,0,0,0,0,496,165,47,41,75,21,23,19,16,19,2,11,0,20,0,12,0,12,0,0,0,0,7,0,2,0,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ter Heijde Dorpshuis Het Vrondel,1783::SB40,2684 XE,1317,520,0,0,0,0,0,474,46,0,0,0,0,0,520,105,151,40,43,9,15,17,8,35,2,6,1,44,2,17,6,11,0,1,0,1,3,0,0,0,0,2,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Poeldijk Basisschool  De Nieuwe Weg,1783::SB41,2685 WB,1317,770,4,0,0,2,1,678,97,0,0,2,0,0,776,205,145,66,95,20,27,14,8,16,5,5,21,70,2,45,7,7,0,1,0,1,2,2,1,2,0,2,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Poeldijk Basisschool Verburch-hof,1783::SB42,2685 RS,1317,1024,1,0,0,0,1,907,117,0,0,0,0,0,1025,373,188,82,98,12,18,21,10,39,4,5,7,76,0,59,10,9,0,1,0,3,2,5,1,0,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Poeldijk de Veiling,1783::SB43,2685 BB,1317,546,1,2,0,0,0,492,57,0,0,0,0,0,549,159,98,55,61,9,12,8,9,11,0,7,6,47,0,38,8,11,0,2,1,1,1,2,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Poeldijk Vrienden Partycentrum,1783::SB44,2685 EK,1317,831,1,2,0,0,5,748,80,0,1,0,1,0,833,274,142,66,88,19,27,20,15,19,3,7,4,75,2,30,11,12,0,1,0,2,2,8,1,0,0,0,3,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen Hofboerderij,1783::SB45,2291 CP,1317,680,0,0,0,0,1,616,63,0,0,0,0,0,680,218,73,50,124,25,19,25,9,25,5,2,5,30,1,27,10,17,1,2,0,0,4,1,3,1,0,0,3,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen Ontmoetingsplek Joop,1783::SB46,2292 CG,1317,1043,2,4,0,0,1,942,106,0,0,0,0,0,1049,369,106,85,160,22,34,40,20,26,17,3,13,50,1,52,8,19,1,2,1,3,7,4,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen Ontmoetingsruimte De Vang,1783::SB47,2291 LC,1317,662,0,1,0,0,0,585,78,0,0,0,0,0,663,179,94,56,99,24,34,17,12,19,4,1,9,62,2,29,11,6,0,0,0,1,1,0,2,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen voormalig Gemeentekantoor,1783::SB48,2291 HN,1317,1562,1,1,0,0,1,1377,189,3,0,3,0,0,1567,523,204,113,220,42,49,34,24,42,6,3,25,130,5,50,34,24,11,4,2,1,5,3,5,2,0,0,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen Parochiezaal De Kolenkit,1783::SB49,2291 SZ,1317,1305,3,2,0,2,0,1155,157,0,0,2,0,0,1312,399,193,86,156,32,50,30,31,24,8,5,37,105,5,56,32,21,7,2,3,5,6,2,2,1,1,0,4,1,1,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen St. Jozefbasisschool,1783::SB50,2292 AD,1317,909,1,1,0,0,0,831,80,0,0,0,0,0,911,307,98,73,145,28,28,10,18,12,6,5,18,60,0,41,15,27,0,1,0,0,7,1,0,3,3,1,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen 't Knooppunt Scouting,1783::SB51,2291 GP,1317,201,0,1,0,0,2,180,20,0,0,0,0,0,202,51,29,23,28,7,11,2,7,3,4,0,4,12,1,6,1,6,1,0,0,1,0,0,1,1,0,0,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wateringen Wijkcentrum Terra Nova,1783::SB52,2291 VS,1317,1055,4,1,0,0,0,937,124,1,0,1,0,0,1061,272,153,85,124,34,34,33,7,32,10,9,63,105,2,48,16,7,6,3,0,0,3,4,1,0,0,0,4,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kwintsheul Basisschool Andreashof,1783::SB53,2295 PE,1317,692,0,1,0,1,0,691,3,0,0,1,0,0,694,232,124,84,58,9,23,19,4,8,4,2,12,57,0,39,7,7,0,0,0,0,1,1,0,0,0,0,0,1,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kwintsheul Dorpshuis Kastanjehof,1783::SB54,2295 LB,1317,1260,2,4,0,0,4,1123,139,0,0,0,0,0,1266,473,140,124,139,26,27,29,19,27,14,8,5,101,0,68,13,22,0,3,0,2,4,11,0,1,0,2,1,1,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Basisschool Prins Willem-Alexander,1783::SB55,2678 TX,1317,745,4,1,0,0,0,688,62,0,0,0,0,0,750,225,80,124,81,15,18,7,36,18,2,3,8,62,2,39,6,7,0,1,0,2,1,1,0,1,1,1,3,1,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier De Achtsprong (ingang Berkenlaan),1783::SB56,2678 TC,1317,658,1,1,0,0,3,599,58,0,0,0,0,0,660,205,112,79,55,11,12,11,17,8,5,3,8,48,2,48,6,11,2,1,0,1,0,11,1,0,0,1,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Partycentrum de Ark,1783::SB57,2678 BP,1317,639,2,0,0,0,0,579,62,0,0,0,0,0,641,200,101,86,64,11,24,17,10,8,2,0,1,73,1,18,0,6,0,1,1,1,3,7,1,0,1,1,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Partycentrum 't Centrum 1,1783::SB58,2678 CM,1317,769,1,1,0,0,0,691,80,0,0,0,0,0,771,265,104,90,75,6,16,9,18,18,4,2,4,71,0,59,6,9,1,1,0,0,3,7,0,0,0,1,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Partycentrum 't Centrum 2,1783::SB59,2678 CM,1317,809,1,0,0,0,0,739,71,0,0,0,0,0,810,304,93,110,95,15,14,11,19,14,3,2,4,51,0,38,8,9,3,2,0,2,4,7,1,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Scouting,1783::SB60,2678 PA,1317,617,1,2,0,0,0,549,72,0,0,1,0,0,621,209,70,100,68,7,14,12,11,17,5,2,0,39,0,31,1,17,0,3,0,4,2,3,0,0,0,1,1,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Sportcentrum Vreeloo 1,1783::SB61,2678 LN,1317,849,0,1,1,0,0,753,96,0,1,0,0,0,849,276,118,117,77,12,15,7,17,19,2,2,6,74,1,62,5,15,0,1,0,3,4,7,3,2,0,2,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Sportcentrum Vreeloo 2,1783::SB62,2678 LN,1317,872,1,0,0,0,0,761,112,0,0,0,0,0,873,325,123,109,81,12,24,18,6,17,6,0,6,68,1,48,6,13,0,1,0,1,4,3,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Lier Wijkcentrum 't Anker,1783::SB63,2678 GC,1317,218,2,0,0,0,190,15,15,0,0,0,0,0,220,65,37,27,20,1,8,6,2,4,1,4,0,20,0,13,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Naaldwijk Gemeentehuis Verdilaan 1 MA,1783::SB101,2671 VW,0,849,1,0,0,0,2,751,97,0,0,0,0,0,850,257,110,161,69,7,39,45,29,12,12,11,5,36,1,32,5,5,5,0,2,0,2,0,0,0,0,0,4,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Naaldwijk Gemeentehuis Verdilaan 1 DI,1783::SB102,2671 VW,0,919,0,3,0,1,1,825,97,0,0,1,0,0,923,277,146,136,101,12,29,50,21,20,13,8,11,40,4,27,3,9,3,1,0,0,5,2,0,0,0,1,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honselersdijk Zalencentrum Hemelsblauw MA,1783::SB103,2675 CL,0,298,0,1,0,0,0,269,30,0,0,0,0,0,299,100,39,58,29,7,9,7,7,7,1,1,0,13,0,7,7,3,1,0,0,2,0,0,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Honselersdijk Zalencentrum Hemelsblauw DI,1783::SB104,2675 CL,0,350,0,0,0,0,0,315,35,0,0,0,0,0,350,102,57,62,27,4,13,9,7,9,4,2,0,19,1,24,2,5,0,0,0,0,1,1,0,1,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maasdijk Dorpskerk MA,1783::SB105,2676 XM,0,213,0,0,0,0,0,191,22,0,0,0,0,0,213,64,29,53,8,2,4,5,13,2,3,7,1,4,0,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maasdijk Dorpskerk DI,1783::SB106,2676 XM,0,216,0,0,0,0,0,201,15,0,0,0,0,0,216,62,42,45,5,1,4,4,11,2,2,4,0,11,0,15,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Zalencentrum De Kiem MA,1783::SB107,2691 GC,0,815,1,0,0,0,0,739,77,0,0,0,0,0,816,225,98,153,63,12,37,25,67,20,10,24,2,16,0,44,7,4,1,0,1,1,1,2,0,0,0,0,2,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 's-Gravenzande Zalencentrum De Kiem DI,1783::SB108,2691 GC,0,874,1,1,0,0,0,781,95,0,0,0,0,0,876,285,136,123,63,8,37,22,58,18,14,29,3,32,6,29,2,5,0,0,0,2,0,2,0,0,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Heenweg CBS De Kameleon MA,1783::SB109,2691 LR,0,78,0,0,0,0,0,73,5,0,0,0,0,0,78,16,16,18,4,0,3,3,6,1,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Dordrecht,Westland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Heenweg CBS De Kameleon DI,1783::SB110,2691 LR,0,102,0,1,0,0,0,89,14,0,0,0,0,0,103,38,0,17,4,1,1,0,4,2,18,1,0,9,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
