contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Club Welzijn - locatie Woonstate,0439::SB28,1447 CP,1419,710,0,0,0,2,0,643,69,0,0,2,0,0,712,215,90,41,125,35,22,34,7,18,8,0,8,40,11,29,6,10,1,2,1,0,0,0,1,0,0,2,1,0,1,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Walk-in evenemententerrein,0439::SB29,1445 CW,2499,1147,1,4,0,0,0,1011,141,0,0,0,0,0,1152,316,175,62,154,40,66,41,17,47,12,1,8,99,13,30,5,25,1,4,2,5,4,10,4,1,0,0,1,0,4,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Markthal Purmerend,0439::SB30,1441 DD,1736,957,2,0,0,0,0,871,89,0,0,1,0,1,960,285,112,38,176,49,59,39,9,29,9,0,10,58,15,33,4,12,1,2,1,0,3,3,2,3,0,0,2,0,1,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bets Frijlingschool,0439::SB31,1442 EC,1794,862,2,3,0,0,0,791,76,0,0,0,0,0,867,170,121,45,81,69,72,47,13,35,11,0,9,82,9,30,12,14,3,11,0,6,5,3,0,3,1,0,5,0,3,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd De Karakiet (zaal 1),0439::SB32,1441 HV,2126,505,1,2,0,0,1,446,61,0,0,0,0,0,508,103,68,25,93,25,38,20,3,19,4,0,9,37,15,15,7,10,4,2,0,2,0,1,1,1,0,0,0,0,2,1,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd De Karakiet (zaal 2),0439::SB33,1444 HV,2176,563,0,7,0,0,0,507,63,0,0,0,0,0,570,123,76,30,106,26,50,22,5,26,10,1,7,29,15,8,3,8,6,1,1,0,3,0,0,0,1,0,3,0,1,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Infopunt Wheermolen (Makadocentrum),0439::SB35,1443 EA,1926,1431,3,10,0,2,5,1308,134,0,0,3,0,1,1447,249,259,52,164,88,99,72,31,68,24,5,42,146,25,31,15,23,7,3,1,4,6,3,2,2,1,1,3,1,1,3,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau IJs- en Inline Skateclub Purmerend,0439::SB36,1443 WB,2064,233,0,1,0,0,1,195,38,0,0,0,0,0,234,47,29,7,27,18,13,15,3,5,2,2,5,28,1,11,0,8,0,1,1,0,2,2,0,3,0,0,1,2,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Natuurloods,0439::SB37,1443 WB,2010,180,0,0,0,0,1,162,17,0,0,0,0,0,180,39,24,10,24,14,13,12,2,14,4,1,1,13,2,2,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd De Gors (zaal 1),0439::SB38,1441 TR,2040,964,3,3,0,4,2,857,115,0,0,4,0,0,974,209,154,47,136,60,63,50,9,46,9,2,11,76,7,28,8,17,1,8,0,1,5,6,1,1,0,1,6,0,1,1,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau P3 (Poppodium),0439::SB39,1441 DK,1663,297,1,0,0,0,2,266,30,0,0,0,0,0,298,43,38,7,58,16,30,13,5,20,9,1,4,20,8,10,2,7,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd De Gors (zaal 2),0439::SB40,1441 TR,1716,1421,8,4,0,4,0,1282,155,0,0,4,0,0,1437,251,271,83,199,82,107,68,13,70,18,2,12,115,10,35,5,35,1,3,0,6,10,5,3,3,0,5,3,0,3,3,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Korfbalvereniging Purmer,0439::SB41,1446 HC,1622,970,1,2,0,7,1,876,103,0,0,7,0,0,980,171,203,33,94,37,85,67,13,33,12,2,12,109,11,29,10,19,0,3,0,2,9,6,2,1,0,0,2,0,5,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd Tarwestraat,0439::SB42,1446 CA,2002,1231,1,3,0,0,2,1101,133,1,0,1,0,0,1236,275,238,55,162,55,82,46,15,48,17,5,18,96,14,37,14,23,5,2,0,1,12,4,0,0,0,2,4,0,0,1,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd Zuivelpad (zaal 1),0439::SB44,1445 KJ,1980,741,4,1,1,0,0,665,82,0,0,1,0,0,747,159,143,26,91,42,55,35,3,33,11,0,9,60,14,31,2,10,0,1,0,1,2,1,1,0,0,1,3,0,5,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd Zuivelpad (zaal 2),0439::SB45,1445 KJ,1802,658,4,3,0,3,1,597,70,0,0,3,0,0,668,151,93,32,92,32,46,26,8,19,17,2,3,60,13,16,3,21,1,4,1,3,1,3,3,1,0,0,4,1,0,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis (stembureau 2),0439::SB46,1441 DM,1640,900,1,2,0,3,3,773,130,0,0,3,0,0,906,210,109,42,144,54,54,35,10,38,15,2,16,73,19,28,7,14,3,4,1,3,6,1,1,2,0,0,3,1,4,1,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Apostolisch Genootschap,0439::SB47,1443 AE,1467,288,3,0,0,0,0,262,29,0,0,0,0,0,291,58,52,8,36,14,19,11,7,21,6,3,1,22,3,13,1,7,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Squash en Fitness Purmerend,0439::SB49,1447 CP,2159,1765,4,8,0,2,0,1574,205,0,0,2,0,0,1779,470,308,88,240,67,99,70,12,51,28,2,13,149,21,71,10,25,3,9,0,4,3,7,0,2,0,0,9,0,2,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kinderopvang Zuidpool,0439::SB50,1447 HX,2080,1523,0,5,0,7,2,1329,190,0,7,0,0,0,1521,364,242,69,231,59,104,81,21,48,17,11,7,109,16,63,9,36,5,1,5,6,5,5,0,4,0,0,2,0,3,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Markthal Purmerend (stembureau 2),0439::SB51,1441 DD,1892,876,2,0,0,0,2,807,70,1,0,1,0,0,879,220,85,41,177,46,39,28,9,48,9,1,6,75,9,39,5,25,3,0,0,4,2,2,1,0,0,0,1,0,0,1,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd Gangeslaan,0439::SB52,1448 BV,1653,1745,1,4,1,0,1,1536,214,0,0,1,0,0,1751,466,296,94,238,76,86,74,18,49,20,2,40,117,26,49,10,25,16,5,2,8,6,6,4,1,0,1,7,1,1,1,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd Melkweg,0439::SB54,1448 TP,1896,1248,4,0,0,0,2,1076,172,0,2,0,2,0,1250,298,215,64,173,44,79,38,7,50,19,9,35,88,37,43,3,21,4,4,0,0,3,0,0,2,1,0,7,0,2,2,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd Yellowstone,0439::SB55,1448 XW,1839,1349,6,2,0,0,3,1208,146,0,0,0,0,0,1357,396,168,62,203,53,69,41,19,52,18,1,25,95,26,53,10,17,5,4,0,4,6,2,6,2,2,1,5,0,1,3,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Spurd De Kraal,0439::SB56,1448 PN,1695,1551,1,4,10,0,1,1347,218,0,0,10,0,0,1566,446,189,73,242,80,82,59,19,56,21,2,44,92,49,43,3,21,7,2,0,5,9,2,0,2,0,1,2,0,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Clup Welzijn, locatie Heel Europa",0439::SB57,1448 KK,2091,1610,8,4,0,1,1,1434,188,0,0,1,0,0,1623,478,192,81,236,83,75,80,6,56,18,1,54,96,27,52,5,22,12,3,2,4,10,4,1,0,0,3,3,0,0,4,2,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau vm Viervorst, nm Avondzon",0439::SB60,,92,43,0,0,0,0,0,41,2,0,0,0,0,0,43,10,8,2,6,0,8,4,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau vm Molentocht bewoners, nm Molentocht aanleunwoningen",0439::SB61,,154,37,0,1,0,0,0,33,5,0,0,0,0,0,38,14,4,2,2,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau vm Jaap van Praag, nm Novawhere",0439::SB62,,144,27,0,0,0,0,0,26,1,0,0,0,0,0,27,9,3,3,2,0,2,3,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau nm Tien Gemeenten,0439::SB63,1448 NL,269,15,0,0,0,0,0,14,1,0,0,0,0,0,15,8,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verkiezingsbus,0439::SB64,,0,400,0,1,0,1,0,365,35,0,1,0,0,0,400,65,73,20,56,18,21,19,7,23,7,2,6,38,8,14,1,10,0,2,0,1,5,0,1,0,0,0,2,0,0,1,0,,
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 15-3,0439::SB65,1441 DM,0,2959,4,4,0,0,,,,,0,4,,,2971,735,412,400,249,57,276,431,43,93,120,3,3,20,3,68,2,11,1,3,2,1,2,1,2,17,0,2,0,0,0,2,0,0,4
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 16-3,0439::SB66,1441 DM,0,1186,1,0,0,5,,,,,0,5,,,1192,265,156,177,98,38,91,197,22,44,38,1,4,8,3,26,2,7,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0,0,0
Den Helder,Purmerend,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 17-3,0439::SB67,1441 DM,0,1095,1,4,0,3,,,,,0,3,,,1103,273,156,120,104,17,96,124,27,44,35,1,7,18,4,43,4,5,2,0,0,1,0,1,0,11,0,0,0,0,0,2,0,0,0
