contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijksteunpunt Middenhof 1,0362::SB30,1188 KD,1250,855,1,3,0,1,1,787,72,0,0,1,0,0,860,222,87,64,177,51,52,49,15,25,11,2,6,25,7,28,2,20,1,2,1,3,0,0,1,2,0,1,0,0,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijksteunpunt Dignahof,0362::SB33,1187 LN,1250,921,0,3,0,0,1,835,88,0,0,0,0,0,924,297,64,75,184,37,46,49,10,33,8,3,4,44,5,31,3,14,3,0,0,3,2,1,2,2,0,1,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Boekhandel Libris Venstra,0362::SB35,1181 ZM,1250,1412,3,2,0,3,4,1278,138,0,0,3,0,0,1420,359,115,71,347,102,47,71,20,69,13,1,28,39,19,24,3,65,3,5,3,1,4,0,0,1,0,2,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kruiskerk,0362::SB36,1181 RB,1250,1914,1,4,0,0,5,1723,201,0,0,0,0,0,1919,511,56,113,676,119,34,91,34,73,9,2,0,40,14,39,2,84,1,6,2,0,3,1,0,0,0,0,0,0,4,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Oostelijk Halfrond,0362::SB38,1183 EZ,1250,779,2,2,0,0,2,709,72,0,0,0,0,0,783,178,63,39,161,64,33,47,22,33,4,9,7,25,20,17,3,38,2,6,3,0,2,0,0,0,0,0,2,0,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Villa Randwijck 1,0362::SB40,1181 AT,1250,1382,2,1,0,0,5,1251,129,0,0,0,0,0,1385,367,38,42,455,102,30,57,22,72,4,1,2,34,21,19,2,95,0,4,1,4,5,2,0,0,0,1,0,1,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Westend,0362::SB41,1187 LS,1250,2223,4,5,0,1,7,2008,218,0,0,1,0,0,2233,700,164,125,435,127,99,98,21,78,16,3,41,117,24,62,8,60,12,8,1,4,8,1,2,2,1,0,2,3,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Montessorischool 1,0362::SB42,1181 NC,1250,473,0,0,0,0,3,439,31,0,0,0,0,0,473,106,21,13,140,42,13,34,11,20,4,0,5,13,11,12,1,21,1,1,0,1,2,0,0,0,0,0,1,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Space ToBe,0362::SB44,1186 ZV,1250,992,0,0,0,2,0,898,96,0,0,2,0,0,994,267,73,44,225,60,33,57,24,63,10,11,9,37,15,21,1,21,0,1,5,3,5,1,2,2,1,0,0,0,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau o.b.s. Piet Heinschool,0362::SB46,1181 XW,1250,689,0,0,0,0,0,648,41,0,0,0,0,0,689,194,27,32,223,47,8,31,7,33,5,0,1,12,3,13,0,40,2,7,1,0,1,0,0,2,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede School Roelof Venema,0362::SB48,1181 ER,1250,1125,1,2,0,0,1,1040,87,0,0,0,0,0,1128,305,69,40,273,101,32,48,27,56,6,3,8,41,17,30,2,55,2,4,0,3,2,0,1,0,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Enjoy! Learning,0362::SB50,1182 GW,1250,864,2,1,0,0,4,765,98,0,0,0,0,0,867,239,33,36,268,53,34,53,4,52,1,2,1,22,7,14,3,38,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café Restaurant Heisa,0362::SB51,1184 TZ,1250,380,0,0,0,0,2,334,44,0,0,0,0,0,380,117,9,25,100,27,14,6,7,14,2,9,0,11,7,8,1,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultuurcentrum Griffioen 2,0362::SB52,1181 AT,1250,1001,2,0,0,1,6,955,43,0,0,1,0,0,1004,94,7,38,348,135,15,48,11,61,1,1,8,21,40,10,2,148,0,5,0,4,3,0,0,0,0,0,0,0,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Meent 1,0362::SB53,1188 AM,1250,1361,1,1,0,1,0,1223,141,0,0,1,0,0,1364,261,133,90,252,89,94,93,29,76,14,2,30,60,29,36,4,34,10,4,2,4,4,3,0,2,0,2,1,2,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Meent 2,0362::SB54,1188 AM,1250,1157,2,7,0,0,1,1049,116,0,0,0,0,0,1166,264,112,63,209,86,69,75,24,52,13,8,21,66,21,28,6,19,4,6,1,0,1,4,0,0,0,1,2,2,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Westwijk 1,0362::SB55,1187 DA,1250,1096,3,4,0,9,0,980,132,0,0,9,0,0,1112,369,63,67,250,56,28,45,18,40,3,1,24,39,12,21,7,34,4,3,1,1,2,1,1,0,1,5,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Westwijk 2,0362::SB56,1187 DA,1250,1225,1,1,0,0,3,1066,154,0,4,0,4,0,1223,457,73,76,257,61,36,38,17,39,10,1,16,57,13,24,0,25,9,0,0,1,4,4,4,1,0,0,0,2,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuwe Bankrashal 1,0362::SB57,1183 KK,1250,437,2,3,0,0,0,391,51,0,0,0,0,0,442,82,36,27,77,41,25,33,13,25,5,1,14,13,10,12,2,5,5,6,0,1,3,0,0,0,0,1,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Nieuwe Bankrashal 2,0362::SB58,1183 KK,1250,464,1,2,0,0,0,421,46,0,0,0,0,0,467,78,44,19,68,23,37,41,14,23,4,2,25,29,11,7,2,17,5,4,0,0,5,3,2,0,0,0,0,0,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Landtong 12-1,0362::SB59,1186 GP,1250,754,3,1,0,0,4,674,80,0,0,0,0,0,758,173,64,40,130,40,58,45,18,29,2,4,21,37,19,21,4,21,10,1,0,3,3,1,3,1,0,3,0,3,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentewerf,0362::SB60,1185 XW,1250,335,0,0,0,0,0,299,36,0,0,0,0,0,335,126,17,15,68,14,12,5,6,18,0,0,0,24,1,11,2,11,0,3,0,0,0,2,0,0,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Montessorrischool 2,0362::SB61,1181 NC,1250,663,2,1,0,0,2,609,55,0,0,0,0,0,666,173,31,28,178,44,19,42,18,33,7,3,9,27,10,13,3,14,2,3,0,0,2,0,2,0,0,1,0,1,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ben Goudsmit sporthal 1,0362::SB62,1185 TB,1250,584,0,1,0,0,3,535,47,0,0,0,0,0,585,162,35,32,125,29,33,30,9,42,1,1,11,19,20,6,0,21,1,0,0,1,1,2,0,0,0,1,0,2,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ben Goudsmit sporthal 2,0362::SB63,1185 TB,1250,406,0,0,0,0,0,371,35,0,0,0,0,0,406,94,34,19,97,29,28,20,3,18,1,6,3,20,8,4,4,11,3,0,0,1,0,0,2,0,0,0,1,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Landtong 12-2,0362::SB64,1186 GP,1250,682,0,5,0,1,3,605,80,0,0,1,0,0,688,139,61,35,133,35,47,38,17,39,9,1,17,24,15,23,1,23,10,2,2,0,4,2,0,3,2,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal bij de Westwijzer,0362::SB65,1187 ZS,1250,601,4,2,0,2,6,541,62,0,0,2,0,0,609,154,61,34,138,36,31,22,8,27,6,0,7,14,11,13,6,14,0,1,4,4,1,2,0,1,0,3,2,1,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maandag Raadhuis,0362::SB66,1182 JR,1250,576,0,2,0,0,1,522,55,0,0,0,0,0,578,160,68,54,95,20,34,45,14,22,4,1,7,6,5,17,0,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maandag Paaskerk,0362::SB67,1185 CN,1250,738,2,2,1,0,2,677,62,0,1,0,0,0,741,196,77,81,90,23,52,88,26,31,7,2,1,8,4,18,1,22,1,0,0,0,2,0,3,1,2,2,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maandag Villa Randwijck,0362::SB68,1181 AT,1250,457,0,0,0,0,0,426,31,0,0,0,0,0,457,128,23,40,91,21,16,57,15,30,1,1,0,3,5,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maandag Westend,0362::SB69,1187 LS,1250,628,0,1,1,0,0,567,63,0,0,1,0,0,630,205,75,80,87,15,34,54,17,16,5,1,0,8,1,16,2,7,0,0,0,0,2,0,1,1,0,0,0,0,1,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinsdag Raadhuis,0362::SB70,1182 JR,1250,563,1,3,0,1,4,509,53,0,1,0,0,0,566,157,63,63,86,22,31,45,9,22,8,2,3,11,5,17,2,11,4,0,1,0,0,0,1,0,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinsdag Paaskerk,0362::SB71,1185 CN,1250,646,0,0,0,1,4,591,52,0,0,1,0,0,647,162,77,56,104,23,42,62,21,27,6,7,11,12,3,19,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinsdag Villa Randwijck,0362::SB72,1181 AT,1250,415,1,0,0,0,1,385,30,0,0,0,0,0,416,110,22,34,99,20,23,25,8,24,4,1,2,9,4,8,0,17,0,1,0,0,1,2,1,0,0,0,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinsdag Westend,0362::SB73,1187 LS,1250,735,0,2,0,0,1,651,85,0,0,0,0,0,737,231,74,70,111,17,41,48,17,21,6,4,10,20,10,32,1,14,0,0,2,0,3,1,0,1,0,1,0,0,0,0,,
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstem Raadhuis ma+di,0362::SB74,1182 JR,227,5486,14,8,0,22,,,,,0,164,,,5672,1584,464,804,694,148,305,643,164,221,151,25,7,27,23,122,7,72,4,2,1,4,1,2,0,8,0,1,0,2,0,0,0,142
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brief stembureau woe,0362::SB75,1182 JR,200,115,0,1,0,0,,,,,0,0,,,116,30,11,13,23,3,4,14,4,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Haarlem,Amstelveen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Landtong 14,0362::SB76,1186 GP,1250,729,2,1,0,1,5,655,71,0,1,0,0,0,731,165,93,35,107,50,53,46,17,32,7,3,13,35,17,20,7,14,6,2,1,0,3,2,0,0,0,1,0,0,0,0,,
