contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Huis,0262::SB19,7218 AC,1247,946,1,2,0,0,7,868,74,0,0,0,0,0,949,201,37,123,185,76,40,54,25,54,2,1,0,39,3,15,0,29,0,2,0,0,0,57,0,0,0,0,1,0,2,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Hart I,0262::SB20,7211 DM,1347,584,2,1,0,1,1,550,37,0,0,1,0,0,588,146,43,49,101,27,31,33,9,37,7,0,2,22,1,18,4,20,2,1,1,2,7,19,0,0,0,0,0,0,2,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Hart II,0262::SB21,7211 DM,1105,583,0,1,0,1,2,537,46,0,0,1,0,0,585,141,48,37,100,30,37,24,12,46,8,1,0,35,3,10,2,18,0,2,0,1,3,23,0,0,1,0,0,0,1,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingskerk,0262::SB22,7211 DD,1173,913,3,1,0,0,8,847,62,0,0,0,0,0,917,199,58,73,165,75,50,50,21,79,11,2,2,38,2,20,1,23,0,2,0,2,3,28,1,3,0,0,1,0,4,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Lochem Maandag,0262::SB23,7241 CR,0,566,0,1,0,0,4,515,48,0,0,0,0,0,567,115,29,63,120,30,45,70,15,23,0,6,11,3,0,13,0,10,0,0,0,0,1,9,1,1,1,0,0,0,0,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum 't Trefpunt Maandag,0262::SB24,7213 XD,0,409,0,0,0,0,3,386,20,0,0,0,0,0,409,116,21,60,94,16,26,29,9,11,1,1,0,7,0,2,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingskerk Maandag,0262::SB25,7211 DD,0,303,0,0,0,1,1,283,20,0,0,1,0,0,304,62,19,49,43,21,20,42,12,7,3,0,0,7,0,9,0,5,0,0,0,0,0,2,0,2,0,0,0,0,0,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Lochem Dinsdag,0262::SB26,7241 CR,0,590,1,1,0,0,3,589,0,0,0,0,0,0,592,159,38,56,114,31,34,48,19,25,5,2,3,11,0,6,1,12,2,1,0,0,0,20,0,0,0,0,0,0,3,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel Centrum 't Trefpunt Dinsdag,0262::SB27,7213 XD,0,358,0,1,0,2,6,323,28,0,2,0,0,0,357,86,18,57,68,15,18,26,8,15,2,1,0,8,1,7,0,15,0,0,0,1,0,10,1,0,0,0,0,0,1,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingskerk Dinsdag,0262::SB28,7211 DD,0,259,2,1,0,0,2,241,19,0,0,0,0,0,262,49,19,38,38,23,23,30,6,11,2,1,0,6,0,4,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,,
Arnhem,Lochem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau,0262::SB30,7241 CR,0,3353,1,2,0,0,,,,,0,0,,,3356,896,98,759,412,102,155,475,100,93,47,9,0,21,0,31,5,49,1,1,0,0,1,87,2,8,0,0,1,0,0,0,0
