contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs De Moeting,1949::SB11,8804 RG,855,594,1,0,0,0,0,545,50,0,0,0,0,0,595,91,65,146,46,19,26,24,42,15,1,5,0,60,1,8,2,9,0,0,0,0,0,32,0,0,1,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It Waed,1949::SB12,8855 HL,1379,817,0,0,0,1,0,742,76,0,0,1,0,0,818,137,103,191,72,22,47,35,29,18,9,4,0,78,2,14,2,10,0,0,0,1,4,37,0,0,0,0,2,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Klang,1949::SB13,8851 EL,1125,721,0,0,0,0,6,638,77,0,0,0,0,0,721,128,115,86,73,15,47,51,18,21,9,3,0,72,4,21,0,13,0,0,0,3,2,36,0,0,2,1,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum It Mienskar,1949::SB14,8854 AG,417,305,0,1,0,0,0,279,27,0,0,0,0,0,306,51,48,50,16,10,21,15,12,11,1,6,0,26,0,7,2,2,0,3,0,0,0,24,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Franeker Managementacademie,1949::SB15,8801 AB,988,559,0,2,0,0,1,503,57,0,0,0,0,0,561,138,51,63,83,16,39,42,17,16,3,2,0,46,1,9,2,15,0,0,0,1,5,7,0,0,0,0,1,2,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis De Terp,1949::SB16,8802 XZ,982,702,0,0,0,2,1,642,61,0,0,2,0,0,704,131,70,110,104,26,50,63,34,19,3,4,0,48,0,9,5,8,0,1,0,0,1,12,0,0,0,2,2,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeente huis Waadhoeke,1949::SB17,8801 PA,1183,745,2,1,0,0,2,654,92,0,0,0,0,0,748,165,67,93,109,27,46,63,30,19,6,2,0,59,0,13,3,16,0,2,0,2,2,17,1,0,0,0,3,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lambertus Kerk,1949::SB21,9036 MH,1243,675,0,2,0,0,1,623,53,0,0,0,0,0,677,136,75,83,71,24,69,66,26,23,9,1,0,51,0,6,3,5,0,0,0,1,0,21,1,0,0,1,2,0,0,1,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA d 'Ald Skoalle,1949::SB22,9035 AZ,824,875,1,1,0,2,1,800,78,0,0,2,0,0,879,205,64,152,103,21,47,91,22,21,4,7,1,70,1,17,2,8,1,1,2,0,2,29,0,1,0,0,2,0,1,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis,1949::SB23,9035 AJ,699,403,0,0,0,0,1,353,49,0,0,0,0,0,403,75,44,70,60,12,33,29,9,9,4,2,0,17,0,9,1,4,0,1,0,0,5,18,0,0,0,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doarpshûs 't Heechhout,1949::SB24,9041 EC,1002,742,0,1,0,0,0,668,75,0,0,0,0,0,743,127,84,130,74,21,44,53,44,23,8,2,1,71,2,18,4,7,0,0,0,1,4,20,1,0,1,1,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormd Centrum,1949::SB25,9041 AA,934,549,0,1,0,0,2,508,40,0,0,0,0,0,550,79,67,88,68,22,36,40,18,15,4,6,0,54,0,10,6,6,0,1,1,2,2,22,0,0,0,1,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Martinus Tsjerke,1949::SB26,9044 ME,600,436,0,0,0,0,0,402,34,0,0,0,0,0,436,68,51,58,51,13,41,46,21,15,5,1,2,38,2,6,2,0,0,1,0,2,0,13,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Molewjuk,1949::SB27,9045 PE,716,532,5,1,0,1,1,478,60,0,0,1,0,0,539,80,68,86,57,27,29,56,30,23,0,2,0,20,0,10,3,10,0,1,0,0,1,27,1,0,0,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Nij Franjum,1949::SB28,9034 GZ,834,608,1,1,0,1,1,563,47,0,0,1,0,0,611,114,61,47,66,43,60,82,12,17,1,2,0,35,2,18,2,15,0,6,0,1,3,18,1,0,0,0,2,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau It Holt,1949::SB29,9033 WH,800,665,1,1,0,4,1,615,55,0,0,4,0,0,671,116,40,69,122,43,67,49,26,40,4,3,0,29,0,11,0,13,0,3,0,0,6,22,0,0,0,2,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Op Healwei,1949::SB30,8816 HT,144,131,0,0,0,0,0,122,9,0,0,0,0,0,131,23,3,17,22,8,6,19,1,11,1,2,0,6,0,0,0,2,0,0,0,0,1,9,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau d' Ald Skoalle,1949::SB31,9043 VP,166,158,0,0,0,0,0,140,18,0,0,0,0,0,158,35,19,12,9,2,8,28,0,3,0,1,0,24,1,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Skerne Wibe,1949::SB32,9038 TG,301,248,0,0,0,0,0,230,18,0,0,0,0,0,248,27,25,32,34,6,19,37,13,9,0,2,0,18,0,2,1,2,0,0,0,1,1,19,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It String,1949::SB33,9031 XW,464,326,0,1,0,0,1,305,21,0,0,0,0,0,327,52,27,57,66,21,24,28,6,11,2,0,0,9,0,2,0,9,0,0,1,2,2,6,0,0,0,0,0,1,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lambertuskerk,1949::SB34,9036 MH,846,677,0,0,0,3,2,610,68,0,0,3,0,0,680,127,64,88,81,15,62,72,37,12,2,2,0,56,1,13,6,6,0,0,0,0,1,28,0,0,2,0,2,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Yn'e Stâl,1949::SB35,9035 AD,1090,583,1,0,0,0,1,518,65,0,0,0,0,0,584,117,45,86,62,21,30,48,20,8,4,12,0,60,0,21,1,15,0,1,0,1,3,28,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Ons Huis,1949::SB41,9076 DA,885,460,1,2,0,0,0,416,47,0,0,0,0,0,463,80,63,46,36,16,52,34,15,19,9,0,1,48,2,8,2,8,0,1,0,1,3,11,0,1,1,0,1,1,0,1,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau R.K. Kerk, de Skúl",1949::SB42,9076 EA,1202,653,0,0,0,0,0,596,57,0,0,0,0,0,653,104,57,103,67,26,53,58,28,21,2,0,0,90,2,18,2,2,0,2,1,0,3,6,1,2,1,0,1,1,1,1,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Utwyk,1949::SB43,9072 AL,524,369,0,0,0,0,0,336,33,0,0,0,0,0,369,50,32,61,42,16,42,21,20,16,1,2,0,36,0,11,1,7,0,1,0,0,0,8,0,0,1,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC 't Beerdhuus,1949::SB44,9079 KG,1069,743,0,0,0,0,0,665,78,0,0,0,0,0,743,130,107,90,71,24,59,70,11,25,6,5,0,85,0,20,0,8,0,2,0,0,3,21,1,0,0,2,3,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw de Spitsroeden,1949::SB45,9079 NG,419,299,1,0,0,0,6,263,31,0,0,0,0,0,300,40,41,22,31,12,28,25,1,39,4,0,0,27,0,4,2,5,0,4,0,0,0,13,0,0,0,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Froubuurt,1949::SB46,9077 SN,535,393,0,0,0,0,0,355,38,0,0,0,0,0,393,50,76,52,25,13,29,31,11,18,3,1,1,35,1,15,1,2,0,3,0,0,0,23,0,1,2,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Aerden Plaats Julianakerk,1949::SB47,9078 WD,762,569,0,2,0,1,4,526,40,0,1,0,0,0,570,62,73,80,67,31,50,46,11,33,5,3,1,54,0,6,1,10,0,2,0,1,2,22,3,0,1,4,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA de Doarpsfinne,1949::SB48,9047 JR,1348,782,1,1,0,0,1,703,80,0,0,0,0,0,784,140,89,172,68,22,39,38,31,14,5,2,0,92,3,18,4,4,0,2,1,3,3,30,0,1,1,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Bining,1949::SB49,9076 BT,1258,733,2,0,0,0,1,676,58,0,0,0,0,0,735,127,79,107,73,25,72,49,24,27,7,0,5,92,3,7,2,13,0,3,0,2,3,8,0,0,1,1,2,1,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Yn'e Mande,1949::SB56,8842 LE,505,380,1,0,0,0,1,332,48,0,0,0,0,0,381,73,24,96,26,11,17,25,27,9,1,2,0,21,0,0,0,4,0,1,0,0,1,38,0,0,0,1,3,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Helling,1949::SB57,8831 XS,1025,757,1,0,0,1,4,683,72,0,0,1,0,0,759,167,64,160,53,23,55,70,21,26,5,1,0,46,0,11,2,5,0,1,0,2,3,39,0,0,0,0,3,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Waadhoeke,1949::SB80,8801 PA,0,495,0,0,0,1,2,458,36,0,0,1,0,0,496,89,38,98,55,13,42,78,17,14,2,8,0,18,1,11,0,5,0,0,0,1,0,1,0,3,0,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervormd Centrum,1949::SB81,9041 AA,0,132,0,0,0,0,1,124,7,0,0,0,0,0,132,21,7,45,8,1,13,18,10,3,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Yn'e Stâl,1949::SB82,9035 AD,0,166,0,1,0,0,0,157,10,0,0,0,0,0,167,34,12,44,13,8,9,22,6,2,1,0,0,3,0,5,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Ons Huis,1949::SB83,9076 DA,0,215,0,0,0,0,0,197,18,0,0,0,0,0,215,25,20,43,14,4,23,47,16,6,0,0,0,7,0,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Waadhoeke,1949::SB84,8801 PA,0,443,1,3,0,2,2,403,44,0,0,2,0,0,449,93,37,79,42,9,38,53,26,17,4,4,1,25,2,2,1,4,0,0,0,1,0,2,0,0,2,0,1,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA de Doarpsfinne,1949::SB85,9047 JR,0,134,0,1,0,0,0,123,12,0,0,0,0,0,135,22,8,49,11,3,12,11,4,5,1,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis It Waed,1949::SB86,8855 HL,0,139,0,0,0,0,0,128,11,0,0,0,0,0,139,12,16,35,16,3,13,12,14,3,2,0,0,6,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Ons Huis,1949::SB87,9076 DA,0,211,0,1,0,0,0,194,18,0,0,0,0,0,212,31,25,43,23,7,22,20,13,5,0,0,0,15,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel,1949::SB88,,0,9,0,0,0,0,0,8,1,0,0,0,0,0,9,0,1,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1949::SB89,8801 PA,0,3126,5,4,0,1,,,,,0,1,,,3136,471,174,1006,162,51,211,584,257,52,36,28,0,23,0,25,3,10,0,0,0,0,3,20,2,4,1,0,1,0,0,2,0,0
Leeuwarden,Waadhoeke,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1949::SB90,8801 PA,0,101,0,0,0,0,,,,,0,0,,,101,26,4,12,9,1,1,31,5,1,2,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
