contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Locatie Brede School Oude Landen,0820::SB14,,0,1519,2,0,0,7,5,1383,140,0,0,7,0,0,1528,503,113,118,350,59,63,62,15,49,14,0,5,51,3,39,3,52,0,5,1,5,1,3,1,0,0,0,1,2,0,1,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0820::SB15,,0,520,0,0,0,0,3,471,46,0,0,0,0,0,520,177,31,41,115,31,30,11,5,18,5,0,3,22,3,8,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het mooiste Blauw basisschool,0820::SB16,,0,697,1,0,0,0,2,634,62,0,0,0,0,0,698,183,46,42,190,54,37,18,8,30,4,0,3,22,3,9,1,32,3,2,1,2,3,1,0,1,0,0,0,1,0,1,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Klooster Raadszaal 16-03,0820::SB17,,0,597,1,1,0,0,0,559,40,0,0,0,0,0,599,157,43,83,104,15,56,41,4,14,17,0,0,16,1,8,2,22,0,0,0,0,5,4,1,3,0,0,1,0,0,0,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Klooster Raadszaal 15-03,0820::SB18,,0,597,2,0,0,0,0,559,40,0,0,0,0,0,599,148,36,81,122,25,42,48,12,21,12,0,0,13,1,9,1,17,0,2,0,0,0,1,2,3,0,0,1,0,0,0,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 16-03,0820::SB19,,0,298,0,0,0,0,2,266,30,0,0,0,0,0,298,84,25,48,60,9,15,13,5,4,7,0,0,6,0,2,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 15-03,0820::SB20,,0,325,0,0,0,0,0,317,8,0,0,0,0,0,325,94,23,35,55,10,24,32,10,10,4,2,1,9,0,3,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zorgcentrum De Akkers,0820::SB21,,0,37,0,0,0,0,2,32,3,0,0,0,0,0,37,10,0,17,2,0,2,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0820::SB1,,0,1689,0,2,0,0,,,,,0,0,,,1691,450,74,404,223,42,153,155,27,46,52,3,1,4,0,18,2,19,0,1,0,0,1,0,0,11,0,0,1,0,0,2,0,0
's-Hertogenbosch,"Nuenen, Gerwen en Nederwetten",TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0820::SB2,,0,300,0,1,0,0,,,,,0,0,,,301,65,22,64,56,6,24,27,5,12,5,1,0,4,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
