contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum de Haverkamp,1735::SB11,7475 AM,1123,482,0,1,0,0,3,430,50,0,0,0,0,0,483,167,45,93,37,9,6,6,4,2,3,8,1,22,0,11,1,4,0,1,0,2,2,55,0,0,0,0,2,0,1,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Haverkamp,1735::SB12,7475 AM,1097,898,0,0,0,1,2,793,104,0,0,1,0,0,899,251,110,121,116,14,27,23,14,15,6,20,1,47,0,35,7,6,0,2,0,1,0,78,0,0,0,0,3,0,1,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Het Gebouwtje, buurtgebouw Stokkum",1735::SB13,7475 MV,971,578,0,0,0,0,1,517,60,0,0,0,0,0,578,147,43,87,67,10,22,31,7,12,2,5,1,15,0,15,4,4,0,1,0,0,1,102,0,0,0,0,2,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café Spoolder,1735::SB14,7497 MA,734,506,1,0,0,0,1,438,68,0,0,0,0,0,507,133,41,135,33,4,9,4,2,4,2,1,0,25,0,25,0,6,0,1,0,0,2,79,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau gemeenschapscentrum de Pol,1735::SB15,7497 LD,877,589,0,1,0,0,0,527,63,0,0,0,0,0,590,144,63,207,25,2,13,5,7,7,0,2,0,33,0,23,0,3,0,0,1,0,1,52,0,0,0,0,1,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum Esbrook,1735::SB16,7495 TC,809,511,1,0,0,0,2,450,60,0,0,0,0,0,512,138,36,119,48,11,5,10,9,13,3,1,0,19,0,16,1,4,0,0,1,0,1,74,0,0,0,2,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum De Marke 1,1735::SB17,7496 PP,944,622,5,1,0,0,2,580,46,0,0,0,0,0,628,184,57,179,36,5,26,7,3,4,1,0,0,41,0,17,0,7,0,2,0,0,2,48,0,0,0,0,0,0,3,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum De Marke 2,1735::SB18,7496 PP,946,695,1,1,0,0,0,638,59,0,0,0,0,0,697,176,59,224,57,8,16,6,7,6,5,2,0,32,0,15,0,6,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Noaberhoes,1735::SB19,7491 AE,1110,485,0,0,0,0,1,448,36,0,0,0,0,0,485,130,48,117,81,16,12,5,3,9,2,0,0,19,0,9,2,14,0,0,0,2,1,12,0,0,0,0,3,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadscentrum Het Parochiehuis,1735::SB20,7491 AB,1000,654,1,0,0,0,3,586,66,0,0,0,0,0,655,197,58,119,94,15,24,30,7,13,6,0,0,26,0,20,0,21,0,1,0,1,1,17,2,0,0,0,1,0,1,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Reiger 1,1735::SB21,7491 XS,1093,768,1,1,0,0,3,713,54,0,0,0,0,0,770,231,62,148,107,21,38,36,7,16,4,0,1,21,0,32,1,22,1,1,0,2,4,10,1,0,2,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Reiger 2,1735::SB22,7491 XS,927,786,0,0,0,0,1,727,58,0,0,0,0,0,786,223,75,137,122,25,44,32,3,18,10,0,1,38,2,26,0,11,1,2,1,0,2,9,0,0,0,0,4,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Raesfelt,1735::SB23,7491 HK,942,424,1,0,0,0,0,401,24,0,0,0,0,0,425,124,44,66,69,13,28,8,2,3,8,0,1,26,1,11,1,3,0,0,0,0,0,11,1,1,0,0,3,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Schietvereniging Delden,1735::SB24,7491 DJ,1017,574,1,1,0,0,2,528,46,0,0,0,0,0,576,140,71,114,95,15,19,20,10,9,2,0,1,31,5,14,2,13,0,0,0,1,2,5,1,1,0,1,2,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Beltman zalencentrum,1735::SB25,7478 BD,1062,664,0,0,0,0,6,597,61,0,0,0,0,0,664,159,56,109,94,16,42,35,4,13,6,0,0,28,1,22,1,9,0,0,0,0,2,66,0,0,0,1,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel centrum Herberg de Pol,1735::SB26,7478 AG,1101,653,2,0,0,0,2,500,153,0,0,0,0,0,655,161,34,102,108,24,45,37,11,26,8,0,2,31,1,13,1,16,0,1,0,1,5,26,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Hof van Twente,1735::SB27,7471 DK,0,446,0,0,0,0,0,408,38,0,0,0,0,0,446,86,41,96,57,11,34,62,8,12,1,0,0,16,1,7,0,9,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Hof van Twente,1735::SB28,7471 DK,0,503,0,0,0,0,1,466,36,0,0,0,0,0,503,102,54,76,54,21,35,58,8,15,20,2,10,16,0,15,0,8,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grand Café de Kroon,1735::SB29,7475 BT,0,253,0,0,0,0,2,229,22,0,0,0,0,0,253,55,18,59,36,4,12,29,6,3,1,3,0,3,1,8,0,2,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Grand Café de Kroon,1735::SB30,7475 BT,0,272,0,1,0,0,0,253,20,0,0,0,0,0,273,81,22,47,32,8,8,26,4,4,4,4,2,2,0,7,2,3,0,0,0,1,0,13,2,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum de Pol,1735::SB31,7497 LD,0,76,0,0,0,0,1,67,8,0,0,0,0,0,76,17,3,38,6,3,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum de Pol,1735::SB32,7497 LD,0,115,0,0,0,0,0,101,14,0,0,0,0,0,115,28,2,57,7,1,2,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum De Marke,1735::SB33,7496 PP,0,106,0,0,0,0,2,104,0,0,0,0,0,0,106,24,3,53,9,2,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapscentrum De Marke,1735::SB34,7496 PP,0,104,1,0,0,0,0,98,7,0,0,0,0,0,105,24,10,42,6,2,7,2,1,1,1,0,0,3,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Reiger,1735::SB35,7491 XS,0,445,1,0,0,1,4,416,25,0,1,0,0,0,445,93,44,144,47,13,22,33,13,9,3,0,0,9,2,6,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Reiger,1735::SB36,7491 XS,0,412,1,1,0,0,1,386,27,0,0,0,0,0,414,78,33,116,68,15,17,28,13,13,2,0,0,3,0,11,0,8,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel centrum Herberg de Pol,1735::SB37,7478 AG,0,139,2,0,0,0,1,126,14,0,0,0,0,0,141,36,3,23,20,4,7,28,5,5,0,2,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cultureel centrum Herberg de Pol,1735::SB38,7478 AG,0,156,0,0,0,0,3,138,15,0,0,0,0,0,156,28,15,23,31,7,12,19,1,5,2,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine vv GFC Goor,1735::SB39,7471 SJ,968,387,0,0,0,0,0,354,33,0,0,0,0,0,387,134,26,81,49,11,15,22,6,6,1,2,0,6,1,15,1,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,,
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1735::SB40,7471 DK,0,2592,3,3,0,0,,,,,0,0,,,2598,627,124,896,213,49,121,312,72,38,34,20,4,9,0,28,2,13,0,0,0,0,0,25,0,3,0,1,0,0,0,0,1,0,0
Zwolle,Hof van Twente,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1735::SB41,7471 DK,0,443,0,3,0,0,,,,,0,0,,,446,99,15,158,53,6,23,43,4,9,5,4,2,3,0,8,1,1,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0
