contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal De Kemper,1883::SB11,6132 GN,1461,1533,2,2,0,1,7,1366,165,0,0,1,0,0,1538,281,200,96,259,86,130,120,17,74,27,0,13,138,4,15,4,29,0,6,0,3,3,7,1,2,4,6,4,0,4,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Oase,1883::SB12,6137 RX,2129,1683,0,9,0,0,6,1522,164,0,0,0,0,0,1692,263,304,94,248,89,146,87,15,91,28,0,17,182,7,14,10,41,7,8,0,2,8,8,0,0,6,7,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Oos Zittesj Hoes,1883::SB13,6131 GS,2080,778,2,1,0,0,3,700,78,0,0,0,0,0,781,136,117,81,121,51,65,39,12,30,10,0,6,66,0,10,2,17,0,4,1,0,1,3,0,1,0,2,1,0,0,2,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau DVO Sportpark Overhoven,1883::SB14,6136 XX,1121,702,1,3,0,2,4,636,64,0,2,0,0,0,704,123,140,60,86,37,65,46,4,18,11,0,8,68,6,11,6,10,0,0,0,1,0,0,0,0,0,2,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Oos Kaar,1883::SB15,6136 AS,1716,1250,2,5,0,0,2,1129,126,0,0,0,0,0,1257,191,237,114,182,61,107,71,8,67,13,0,6,110,4,19,6,24,3,2,1,0,3,9,3,2,2,0,4,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kleesjhal sportzaal,1883::SB16,6135 CV,1071,415,2,0,0,0,2,368,47,0,0,0,0,0,417,78,74,28,49,25,40,22,1,19,8,1,4,30,8,9,1,9,1,0,0,0,6,0,0,1,0,0,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum Limbrichterveld,1883::SB17,6135 BN,1381,1168,1,10,0,0,3,1016,160,0,0,0,0,0,1179,103,293,56,119,73,128,75,9,34,11,0,29,161,5,15,1,16,10,2,2,3,5,5,2,0,2,5,2,0,1,1,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Theehuis Hof van Onthaasting,1883::SB18,6135,2055,1199,3,0,0,0,2,1093,107,0,0,0,0,0,1202,303,149,89,223,76,71,71,5,35,15,4,9,73,2,21,2,31,0,2,0,3,6,1,0,3,1,2,0,0,1,1,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Limbricht,1883::SB19,6141 BL,1074,652,0,0,0,0,1,588,63,0,0,0,0,0,652,172,82,83,112,30,32,40,8,24,5,1,1,34,2,9,2,9,0,2,0,1,1,1,0,1,0,0,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Limbricht,1883::SB20,6141 AG,1018,856,2,1,0,0,1,783,75,0,0,0,0,0,859,179,144,97,120,45,65,47,3,36,12,0,1,66,0,16,1,10,0,2,1,0,1,4,0,1,0,4,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Tuurhoes,1883::SB21,6143 BC,996,685,0,0,0,1,2,614,70,0,0,1,0,0,686,126,124,122,96,25,31,32,1,19,6,0,0,64,0,5,4,3,1,1,2,1,7,11,0,0,0,4,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Carna Einighausen,1883::SB22,6142 AL,1090,764,0,2,0,0,0,677,89,0,0,0,0,0,766,195,118,92,92,32,34,59,6,30,7,0,1,41,1,16,1,15,0,3,0,0,2,15,1,1,0,1,0,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Jeugdhuis Scouting Munstergeleen,1883::SB23,6151 BX,1863,793,0,1,0,2,1,711,84,0,0,2,0,0,796,153,128,89,117,38,54,40,0,38,15,0,7,73,2,15,2,11,0,1,0,0,4,0,0,0,1,0,4,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Trefpunt,1883::SB24,6151 CD,1998,1317,2,2,0,1,5,1191,126,0,0,1,0,0,1322,264,263,104,149,83,110,72,9,50,25,2,3,114,1,22,3,19,0,3,0,5,3,2,1,1,1,5,1,0,2,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadswinkel Sittard-Geleen,1883::SB25,6161 GE,1648,1262,4,4,0,0,3,1113,154,0,0,0,0,0,1270,218,244,76,153,65,83,59,8,76,10,3,34,134,13,26,5,19,6,6,1,2,4,3,0,2,4,4,2,1,0,1,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Reünie,1883::SB26,6161 SX,1245,832,1,1,0,0,1,729,104,0,0,0,0,0,834,122,211,34,62,29,58,65,3,30,4,2,26,108,3,22,3,12,14,4,0,0,5,5,1,2,0,2,3,0,1,1,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau VuMaasland,1883::SB27,6162 XZ,2038,845,3,4,0,0,0,759,93,0,0,0,0,0,852,138,182,50,112,26,76,56,8,40,11,2,13,72,0,16,6,12,4,4,0,1,5,0,3,0,1,3,3,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum Hanenhof,1883::SB28,6162 EB,1662,613,1,2,0,0,1,563,52,0,0,0,0,0,616,117,109,39,80,29,38,32,2,36,7,0,9,66,1,11,0,12,2,2,0,2,5,6,3,2,1,1,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speelgoedbank De Grabbelton,1883::SB29,6163 XW,1731,650,0,1,0,0,0,537,114,0,0,0,0,0,651,47,221,20,42,18,62,32,3,14,11,0,43,82,1,9,1,0,25,2,0,3,0,4,1,0,2,4,2,1,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Volkshoes,1883::SB30,6163 BW,1678,1760,2,5,0,4,1,1513,257,0,0,4,0,0,1771,173,571,100,142,52,134,105,6,58,26,1,23,281,6,24,7,17,14,2,0,2,5,4,0,0,1,3,2,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau RKFC Lindenheuvel-Heidebloem Comb.,1883::SB31,6163 CP,1569,568,1,2,0,0,0,495,76,0,0,0,0,0,571,52,190,29,32,21,51,34,0,15,4,0,8,94,1,11,2,8,2,1,0,1,0,3,0,1,1,4,3,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Pastoor van Arskerk,1883::SB32,6164 GL,1916,718,2,2,0,0,1,655,66,0,0,0,0,0,722,131,86,49,91,34,81,41,8,27,14,2,10,90,2,18,2,9,1,1,0,0,3,4,2,0,4,2,2,0,4,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau 't Honk Glana,1883::SB33,6164 GH,1751,175,0,2,0,0,0,157,20,0,0,0,0,0,177,30,25,20,19,9,14,14,0,13,1,0,0,10,0,5,1,6,0,1,0,1,0,0,0,1,0,1,0,0,4,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum 't Plenkhoes,1883::SB34,6164 BZ,1959,1269,2,4,0,2,1,1142,134,0,0,2,0,0,1277,217,277,71,132,63,121,75,8,36,7,1,30,160,2,32,4,10,6,1,1,2,3,1,0,1,0,6,1,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ollie's herewemeet,1883::SB35,6165 EN,1935,1522,4,2,0,0,5,1380,143,0,0,0,0,0,1528,353,194,101,329,115,78,76,10,75,17,1,9,86,5,26,3,21,2,3,0,3,6,2,2,2,0,1,2,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau SBO-De Blinker,1883::SB36,6166 XM,1523,646,0,1,0,0,1,556,89,0,1,0,0,0,646,115,105,33,97,35,59,35,2,34,11,1,4,72,2,17,2,7,1,4,0,2,2,0,0,1,1,3,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hubertushuis,1883::SB37,6166 AX,1565,924,4,3,0,0,0,826,105,0,0,0,0,0,931,172,175,59,112,60,69,61,3,36,14,0,8,88,2,22,5,20,1,2,0,3,5,0,1,3,0,2,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportzaal Brouwersstraat,1883::SB38,6166 CM,1720,993,9,1,0,0,1,896,106,0,0,0,0,0,1003,200,139,66,174,52,95,78,2,30,14,0,11,76,3,15,6,19,0,3,0,0,4,0,1,2,1,1,0,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zuyderland Medisch Centrum,1883::SB39,6162 BG,1829,650,3,2,0,0,7,574,74,0,0,0,0,0,655,152,91,43,93,40,55,34,1,18,3,1,8,48,1,27,1,10,9,1,0,2,6,3,2,0,0,1,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Buchten,1883::SB40,6122 CK,1376,747,3,3,0,0,0,670,83,0,0,0,0,0,753,116,187,84,76,27,50,45,8,15,5,2,4,84,1,21,4,4,0,0,0,1,5,5,0,1,0,2,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Holtum,1883::SB41,6123 AL,989,701,0,3,0,3,1,621,85,0,0,3,0,0,707,152,133,93,71,15,53,37,1,15,21,1,1,60,1,17,2,7,3,2,0,1,0,4,1,2,0,6,0,0,2,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig Gemeentehuis Born,1883::SB42,6121 XK,1720,1134,4,6,0,0,3,993,148,0,0,0,0,0,1144,275,210,114,163,36,60,42,5,34,20,2,4,92,3,28,3,21,1,2,1,1,1,8,0,0,2,4,0,0,2,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Born,1883::SB43,6121 JE,1578,1412,14,2,0,0,4,1305,119,0,0,0,0,0,1428,308,334,132,152,42,111,71,9,21,21,0,3,122,4,34,3,17,3,2,0,2,1,7,3,3,0,1,4,0,2,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Jong Nederland Buchten,1883::SB44,6122 AL,1610,430,1,0,0,0,0,389,42,0,0,0,0,0,431,109,71,51,43,15,30,20,0,13,2,0,0,46,0,15,4,5,0,0,0,0,0,1,1,1,2,0,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Harmoniezaal Obbicht,1883::SB45,6125 BE,1506,1044,1,0,0,0,2,929,114,0,0,0,0,0,1045,225,213,140,88,40,83,63,5,33,17,0,0,92,3,21,3,6,0,2,1,3,1,5,0,0,0,0,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum Oos Hoes,1883::SB46,6127 BG,1281,1049,3,0,0,0,1,941,110,0,0,0,0,0,1052,217,208,81,130,29,92,62,6,48,7,1,0,86,2,26,3,20,0,1,0,5,5,8,4,0,0,3,3,0,1,1,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zaal Aurora Grevenbicht,1883::SB47,6127 BL,1310,762,3,0,0,0,1,679,85,0,0,0,0,0,765,167,126,99,109,27,49,52,3,22,9,1,0,51,4,18,0,8,0,0,0,0,2,6,2,3,1,1,1,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fanfarezaal St. Jan,1883::SB151,6132 CD,0,340,2,0,0,0,3,306,33,0,0,0,0,0,342,79,25,82,49,17,17,29,3,9,5,0,1,12,0,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Oase,1883::SB152,6137 RX,0,533,2,4,0,0,3,473,63,0,0,0,0,0,539,86,87,64,64,18,57,68,9,20,10,0,2,17,0,11,1,6,1,1,0,0,4,1,0,3,0,1,2,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hogeschool Zuyd,1883::SB153,6131 MT,0,391,0,2,0,0,3,343,48,1,0,1,0,0,394,89,46,55,47,23,24,49,7,21,7,1,0,7,0,6,0,5,0,2,0,0,0,1,0,0,0,1,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Trefpunt,1883::SB154,6151 CD,0,328,0,1,0,0,0,305,24,0,0,0,0,0,329,54,51,62,43,6,30,37,3,4,8,0,0,16,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum Hanenhof,1883::SB155,6162 EB,0,403,0,0,0,0,0,355,49,0,0,0,0,1,404,74,83,53,41,7,36,58,4,17,7,0,2,5,1,9,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hubertushuis,1883::SB156,6166 AX,0,362,0,1,0,0,0,313,49,0,1,0,1,0,362,71,65,51,26,13,33,34,5,19,4,0,0,18,0,14,1,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum 't Plenkhoes,1883::SB157,6164 BZ,0,345,1,0,0,0,1,304,41,0,0,0,0,0,346,65,71,22,37,8,50,37,1,7,8,2,2,16,0,7,1,5,0,2,0,0,0,0,0,2,0,1,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig Gemeentehuis Born,1883::SB158,6121 XK,0,387,1,1,0,0,1,345,43,0,0,0,0,0,389,85,43,67,46,13,24,56,7,9,9,0,1,7,1,9,1,3,1,0,0,0,0,2,2,1,0,0,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fanfarezaal St. Jan,1883::SB161,6132 CD,0,259,0,0,0,0,1,224,34,0,0,0,0,0,259,67,23,37,44,8,16,28,0,14,2,0,0,9,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum De Oase,1883::SB162,6137 RX,0,605,0,2,0,0,3,532,78,6,0,6,0,0,613,73,151,47,71,29,74,58,4,28,11,3,2,32,1,6,0,6,2,0,0,1,0,3,0,0,2,0,0,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hogeschool Zuyd,1883::SB163,6131 MT,0,439,0,0,0,0,0,389,48,0,2,0,2,0,437,79,52,70,69,25,44,35,2,15,4,0,4,17,2,3,0,13,0,0,0,0,0,1,2,2,0,0,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Trefpunt,1883::SB164,6151 CD,0,369,0,0,0,0,0,326,43,0,0,0,0,0,369,57,53,49,58,14,31,43,7,9,6,2,2,20,0,6,0,9,0,0,1,0,0,0,0,0,0,2,0,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum Hanenhof,1883::SB165,6162 EB,0,389,1,1,0,0,0,348,44,1,0,1,0,0,392,75,81,32,34,13,23,31,3,18,9,0,14,30,1,4,0,8,2,3,0,1,2,1,0,0,1,1,2,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hubertushuis,1883::SB166,6166 AX,0,352,0,0,0,1,0,306,47,0,0,1,0,0,353,66,40,47,53,12,39,32,3,13,1,0,0,21,0,12,0,5,0,0,1,0,0,5,0,0,1,0,1,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zalencentrum 't Plenkhoes,1883::SB167,6164 BZ,0,434,0,4,0,1,0,383,56,0,0,1,0,0,439,75,86,55,45,16,41,30,5,16,11,0,5,32,0,9,0,2,0,0,0,2,0,0,0,2,0,1,0,0,1,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Voormalig Gemeentehuis Born,1883::SB168,6121 XK,0,416,0,1,0,0,2,357,58,0,0,0,0,0,417,68,84,51,62,16,26,50,2,12,2,0,2,23,4,7,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau briefstemmen 0001 - 1000,1883::SB1001,,0,964,0,2,0,5,,,,,0,6,,,972,173,146,218,59,30,85,154,10,35,31,0,0,7,0,2,0,6,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau briefstemmen 1001 - 2000,1883::SB1002,,0,967,0,2,0,0,,,,,0,0,,,0,227,103,251,42,18,63,161,10,31,24,4,0,8,0,16,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau briefstemmen 2001 - 3000,1883::SB1003,,0,963,0,2,0,1,,,,,0,1,,,966,183,138,252,74,13,62,151,7,23,31,1,0,15,0,5,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau briefstemmen 3001 - 4000,1883::SB1004,,0,959,2,2,0,13,,,,,0,13,,,976,155,136,260,79,26,69,156,8,19,15,1,2,7,1,6,0,5,4,0,0,1,2,1,1,4,0,0,0,0,0,1,0,0
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau briefstemmen 4001 - 5000,1883::SB1005,,0,974,0,6,0,0,,,,,0,0,,,980,230,125,249,50,28,60,146,7,29,21,0,1,12,0,8,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau briefstemmen 5001 - 6000,1883::SB1006,,0,954,0,3,0,0,,,,,0,0,,,957,170,140,219,79,31,72,128,13,30,31,1,7,11,0,6,1,3,2,0,0,2,2,1,0,1,2,0,1,0,1,0,0,0
Maastricht,Sittard-Geleen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau briefstemmen 6001 - 7000,1883::SB1007,,0,468,0,2,0,0,,,,,0,0,,,470,84,70,102,46,10,37,50,12,17,11,3,3,7,1,6,1,3,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
