contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Schienvat,1966::SB11,,738,572,1,1,0,0,1,503,70,0,0,0,0,0,574,47,59,54,59,36,65,39,60,29,4,19,0,48,3,6,5,8,0,1,0,0,2,23,0,0,0,2,2,0,0,1,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Usquert,1966::SB12,,1101,775,0,0,0,0,0,692,83,0,0,0,0,0,775,103,121,30,86,36,99,96,23,56,4,8,0,48,3,11,6,8,0,1,0,0,5,25,0,0,1,0,5,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Op Roakeldaishal 1,1966::SB13,,888,634,3,0,0,0,0,574,63,0,0,0,0,0,637,68,65,54,104,36,100,55,19,44,8,5,0,33,2,2,0,12,0,0,0,1,2,20,0,1,0,0,2,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Op Roakeldaishal 2,1966::SB14,,900,614,1,0,0,0,2,560,53,0,0,0,0,0,615,93,52,45,68,29,83,90,19,51,9,2,0,32,3,9,0,9,1,0,0,1,3,14,0,0,0,0,0,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Beemden 1,1966::SB15,,894,423,0,0,0,0,0,384,39,0,0,0,0,0,423,67,40,54,58,17,36,24,50,12,1,6,1,18,3,5,2,6,0,2,1,1,2,14,0,0,0,0,3,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Beemden 2,1966::SB16,,1048,323,1,0,0,0,0,295,29,0,0,0,0,0,324,54,24,38,53,21,21,22,37,9,1,3,0,7,0,5,1,13,0,0,0,1,2,11,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebouw Thedema,1966::SB17,,998,671,4,1,0,0,0,621,55,0,0,0,0,0,676,87,51,61,83,28,75,51,109,28,5,8,1,49,1,12,4,2,1,0,0,0,0,7,0,1,0,2,4,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Schoolstraat,1966::SB18,,1144,1052,4,1,0,1,1,963,92,0,1,0,0,0,1056,187,103,140,136,45,79,83,73,31,8,7,4,65,4,20,6,19,4,4,0,1,3,22,1,0,3,2,2,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Meenschaar 17-03-2021,1966::SB19,,1061,615,0,1,0,1,0,563,54,0,0,1,0,0,617,104,32,89,72,42,34,39,81,25,6,8,0,27,0,21,1,19,0,0,0,0,1,10,1,2,0,0,1,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau R.K. kerk,1966::SB20,,1605,1116,1,1,0,0,2,1031,84,0,1,0,1,0,1117,208,59,162,172,63,103,85,114,27,1,16,0,36,3,19,1,20,0,1,0,0,0,21,0,1,0,0,3,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Zijlvesterhoek,1966::SB21,,467,384,0,0,0,0,0,350,34,0,0,0,0,0,384,42,27,43,42,38,37,33,29,21,3,10,0,20,3,7,0,7,0,1,0,1,3,15,1,0,0,0,0,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Kern,1966::SB22,,1024,778,1,0,0,0,0,732,46,0,1,0,1,0,778,68,36,86,146,78,47,66,66,56,6,27,0,19,3,7,0,30,0,3,0,2,2,29,0,0,0,1,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ripperdahal 1,1966::SB23,,763,495,1,2,0,0,0,461,36,0,1,0,1,0,497,54,40,61,73,35,46,47,43,23,5,1,1,28,6,10,2,7,0,1,0,0,0,9,1,0,0,0,2,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgebouw De Poort,1966::SB24,,781,457,0,3,0,0,0,418,42,0,0,0,0,0,460,70,31,78,68,20,26,45,48,15,2,7,0,20,0,4,3,7,0,1,0,0,1,11,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Terra Winsum,1966::SB25,,1158,865,0,0,0,0,2,771,92,0,0,0,0,0,865,189,38,129,162,46,38,63,85,14,6,8,0,29,2,14,3,12,0,1,1,1,7,14,0,0,0,0,1,0,0,2,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ripperdahal 2,1966::SB26,,1040,435,1,1,0,0,0,405,31,0,1,0,1,0,436,61,24,53,60,39,47,38,39,18,1,4,1,27,1,2,1,5,0,1,0,0,1,8,0,0,0,1,1,0,1,1,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau HHC Winsum,1966::SB27,,1008,786,3,0,0,1,6,713,71,0,0,1,0,0,790,111,53,73,127,45,68,76,89,30,8,12,0,24,6,26,2,11,0,0,0,2,6,15,1,0,1,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoogte 17-03-2021,1966::SB28,,935,735,2,0,0,0,7,675,56,0,0,1,0,1,738,125,62,54,96,49,71,84,51,36,4,2,0,38,2,20,1,17,0,1,0,0,2,15,0,1,0,1,2,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Agricola,1966::SB29,,1000,894,2,1,1,0,2,828,66,0,1,0,1,0,896,134,82,81,104,44,92,67,66,49,7,14,1,56,1,20,3,20,0,1,0,1,4,42,0,2,1,0,2,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Concordia,1966::SB30,,719,383,0,0,0,0,1,358,24,0,0,0,0,0,383,42,33,69,50,23,47,26,21,13,2,4,0,13,3,8,2,12,0,0,0,1,4,8,0,1,0,0,0,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Op Streek,1966::SB31,,414,327,1,1,0,0,0,306,23,0,0,0,0,0,329,42,18,23,42,42,37,20,5,38,1,7,0,13,2,10,0,6,0,9,0,0,0,9,0,0,0,0,1,0,2,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ubbegaheem,1966::SB32,,967,759,0,1,0,0,1,704,55,0,0,0,0,0,760,94,39,101,107,55,63,47,103,38,5,19,3,18,3,14,3,18,0,0,0,1,3,21,1,0,1,1,1,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Artharpe,1966::SB33,,512,408,0,0,0,0,0,380,28,0,0,0,0,0,408,59,25,34,82,37,41,48,11,19,5,0,0,10,4,10,0,2,0,3,0,0,2,14,0,0,0,0,0,0,2,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum,1966::SB34,,1140,753,1,0,0,1,4,682,69,0,0,1,0,0,755,93,92,164,41,12,65,31,81,30,7,22,0,43,4,12,7,6,0,0,0,1,1,33,0,1,0,1,3,0,3,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Vierhuizen,1966::SB35,,302,193,0,0,0,0,3,176,14,0,0,0,0,0,193,52,16,22,15,10,8,11,7,17,1,1,0,11,1,7,1,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Anker Zoutkamp,1966::SB36,,1140,798,3,0,0,0,4,689,108,0,0,0,0,0,801,95,210,100,40,30,59,51,28,22,8,15,1,68,0,28,2,8,0,0,0,0,1,30,0,1,0,0,1,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau c.r. De Marne,1966::SB37,,656,427,0,1,0,0,0,392,36,0,0,0,0,0,428,59,68,34,53,13,58,31,14,18,6,1,0,27,1,9,2,10,0,3,0,0,2,15,0,0,0,0,2,0,1,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine F.C. LEO 17-03-2021,1966::SB38,,1425,722,1,0,0,0,2,659,63,1,0,1,0,0,724,92,66,105,66,26,54,29,162,22,6,11,1,28,1,3,1,7,0,0,0,0,5,34,1,0,0,0,0,0,1,1,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis De Warf,1966::SB39,,408,249,0,0,2,0,0,228,23,0,0,2,0,0,251,20,20,19,35,34,18,15,12,27,3,0,0,19,3,2,1,7,0,2,0,0,3,8,1,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kronkelhoes,1966::SB40,,686,466,0,1,0,0,1,423,43,0,0,0,0,0,467,67,59,71,35,20,40,43,6,18,7,0,0,42,1,5,0,3,0,2,0,0,3,42,0,0,0,0,1,0,0,1,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Open Haard,1966::SB41,,423,294,2,0,0,0,2,270,24,0,0,0,0,0,296,51,30,30,33,13,45,22,2,11,1,1,0,23,1,1,2,5,0,2,0,0,1,20,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Eenrum,1966::SB42,,1335,888,4,4,0,0,2,812,82,0,0,0,0,0,896,125,89,71,118,45,121,115,12,65,5,2,3,44,2,21,1,10,0,0,0,0,1,30,0,1,0,0,1,0,4,2,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Pieterburen,1966::SB43,,547,341,0,0,0,0,2,302,37,0,0,0,0,0,341,49,15,17,47,31,35,36,8,43,1,5,0,12,3,5,2,10,0,1,0,0,2,18,0,0,0,0,1,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hunsingoheerd,1966::SB44,,128,48,0,0,0,0,0,44,4,0,0,0,0,0,48,4,0,12,0,0,1,17,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Mieden,1966::SB45,,41,10,0,0,0,0,0,9,1,0,0,0,0,0,10,0,1,1,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Alegunda Ilberi,1966::SB46,,74,13,0,0,0,0,0,10,3,0,0,0,0,0,13,1,1,3,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Winkhem,1966::SB48,,50,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Viskenij,1966::SB50,,42,7,0,0,0,0,0,7,0,0,0,0,0,0,7,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oldeheem,1966::SB51,,42,14,0,0,0,0,0,13,1,0,0,0,0,0,14,0,3,1,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau St. Vincentiusgebouw 15-03-2021,1966::SB52,,0,309,1,1,0,0,0,281,30,0,0,0,0,0,311,46,26,66,17,10,37,42,34,8,1,5,0,1,0,3,0,3,0,0,0,1,0,7,0,0,0,0,2,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau St. Vincentiusgebouw 16-03-2021,1966::SB53,,0,288,1,1,0,1,0,260,31,0,0,1,0,0,291,30,34,43,19,9,49,40,23,12,4,1,0,10,2,4,0,1,0,1,0,0,0,4,0,1,0,0,1,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Meenschaar 15-03-2021,1966::SB54,,0,356,1,1,0,0,0,326,32,0,0,0,0,0,358,42,21,86,44,12,18,56,58,7,0,3,0,3,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Meenschaar 16-03-2021,1966::SB55,,0,409,0,0,0,0,1,371,38,0,0,1,0,1,410,45,41,78,39,9,38,47,71,9,5,6,0,3,0,5,0,6,0,0,0,1,1,2,1,0,0,1,1,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoogte 15-03-2021,1966::SB56,,0,287,0,0,0,0,0,267,20,0,0,0,0,0,287,32,7,40,29,18,33,53,30,18,1,2,0,4,2,6,0,6,2,1,0,0,1,2,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Hoogte 16-03-2021,1966::SB57,,0,325,0,0,0,0,0,297,28,0,0,0,0,0,325,34,17,63,46,12,20,55,31,21,4,4,0,3,1,3,0,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine F.C. LEO 15-03-2021,1966::SB58,,0,156,0,0,0,0,0,148,8,0,0,0,0,0,156,22,8,27,17,6,8,15,33,3,1,3,0,7,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kantine F.C. LEO 16-03-2021,1966::SB59,,0,179,0,0,0,0,2,160,17,0,0,0,0,0,179,16,17,38,20,8,17,15,18,8,2,3,0,9,1,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1966::SB60,,0,2339,6,4,0,7,,,,,0,7,,,2356,313,113,598,129,57,224,431,274,74,42,26,0,19,1,8,0,14,0,0,0,0,1,12,1,1,0,0,0,0,1,0,0,0
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1966::SB61,,0,895,0,0,0,0,,,,,0,0,,,895,99,40,214,87,37,83,162,93,30,9,13,0,5,2,6,0,9,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
Groningen,Het Hogeland,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 3,1966::SB62,,0,60,0,0,0,1,,,,,1,0,,,59,17,0,12,5,0,6,5,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
