contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Princehof 17 maart 1,0397::SB11,2104 AH,980,643,2,0,0,0,0,593,52,0,0,0,0,0,645,156,59,33,137,44,33,30,10,47,5,2,1,31,3,20,4,18,0,0,0,0,4,1,2,0,0,3,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Princehof 15 maart,0397::SB12,2104 AH,0,300,0,0,0,0,1,279,20,0,0,0,0,0,300,96,27,17,65,20,16,17,3,12,2,2,0,3,1,12,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Princehof 16 maart,0397::SB13,2104 AH,0,212,0,1,0,0,0,196,17,0,0,0,0,0,213,54,25,21,35,11,15,10,5,11,1,0,6,4,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Princehof 17 maart 2,0397::SB14,2104 AH,1081,555,0,1,0,0,4,495,57,0,0,0,0,0,556,132,53,23,112,38,26,35,7,41,7,0,3,32,1,14,6,19,0,0,0,0,3,0,0,0,0,3,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Luifel 1,0397::SB15,2101 MP,1134,646,0,0,0,0,4,594,48,0,0,0,0,0,646,155,34,63,175,42,31,39,4,33,0,1,0,15,4,14,1,28,0,3,0,1,3,0,0,0,0,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Luifel 2,0397::SB16,2101 MP,1358,683,0,3,0,0,2,634,50,0,0,0,0,0,686,203,26,39,196,51,23,27,2,28,6,2,3,21,0,15,0,35,0,2,0,2,1,0,0,0,0,1,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Plein1 15 maart,0397::SB17,2101 ZC,0,383,0,0,0,0,0,349,34,0,0,0,0,0,383,117,25,30,83,19,12,36,5,18,3,0,0,3,0,12,0,14,0,1,0,1,0,1,2,1,0,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Plein 1 16 maart,0397::SB18,2101 ZC,0,319,0,1,0,0,1,306,13,0,0,0,0,0,320,99,19,16,89,8,11,23,2,18,1,1,0,6,2,8,0,11,0,1,0,0,2,0,0,1,1,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Plein 1 17 maart,0397::SB19,2101 ZC,1284,1196,3,0,0,0,2,1059,138,0,0,0,0,0,1199,386,53,55,315,79,36,30,11,60,9,0,4,45,3,26,2,69,1,2,4,1,2,2,1,0,0,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Petrakerk,0397::SB20,2101 SB,1360,223,0,0,0,0,0,207,16,0,0,0,0,0,223,47,18,15,46,16,16,10,11,13,1,0,5,11,1,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Crayenesterschool,0397::SB21,2101 AN,1320,834,1,0,0,0,2,740,93,0,0,0,0,0,835,314,18,42,286,30,5,20,7,23,1,0,0,11,0,18,2,46,0,1,0,5,2,0,0,0,0,1,0,0,2,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bosch en Hovenschool,0397::SB22,2101 AJ,1019,840,0,1,0,0,0,753,88,0,0,0,0,0,841,303,17,50,271,39,7,23,4,30,2,4,0,9,3,18,1,54,0,1,0,0,3,0,1,0,0,0,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Station, Roemer Visscherplein",0397::SB23,,1203,1026,0,2,0,0,6,940,82,0,0,0,0,0,1028,357,26,62,310,61,11,36,8,33,3,1,2,24,1,18,0,66,0,1,0,0,1,0,1,0,0,3,0,0,1,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doopsgezinde Gemeente,0397::SB24,2101 VH,875,322,1,0,0,0,0,299,24,0,0,0,0,0,323,117,7,14,78,27,6,13,6,16,2,0,0,11,0,6,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De Oude Kerk, Wilhelminaplein",0397::SB25,2103 GS,1281,834,0,0,0,0,1,769,64,0,0,0,0,0,834,217,37,34,237,54,33,27,17,51,9,1,1,23,5,18,2,50,0,1,0,5,2,2,1,4,0,3,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tent Drinkwatermuseum,0397::SB26,2106 NB,1396,845,0,0,0,0,0,780,65,0,0,0,0,0,845,209,48,50,264,50,23,33,11,44,2,0,0,22,4,20,2,51,0,1,2,1,4,1,0,1,1,0,0,1,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hageveld,0397::SB27,2102 LM,750,374,0,0,0,0,1,347,26,0,0,0,0,0,374,116,12,22,114,26,3,7,2,15,3,0,0,6,3,9,0,32,0,0,0,1,1,0,0,1,0,1,0,0,0,0,,
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0397::SB28,,0,2659,0,4,0,4,,,,,4,0,,,2659,886,136,468,418,78,121,210,61,112,50,6,3,18,1,25,3,40,3,0,0,0,0,1,4,10,1,1,0,2,1,0,0,0
Haarlem,Heemstede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0397::SB29,,0,65,0,0,0,0,,,,,0,0,,,65,12,1,21,13,1,4,3,0,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
