contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Trefpunt 't Trionk,0392::SB11,2014 VS,0,1003,4,5,0,0,0,933,79,0,0,0,0,0,1012,177,52,37,252,107,66,57,6,92,5,6,7,35,12,13,9,51,2,7,0,1,6,1,0,1,0,0,0,0,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Pelgrimkerk,0392::SB12,2014 KB,0,1495,1,1,0,0,2,1376,123,4,0,4,0,0,1501,306,91,70,396,155,78,62,16,89,11,4,1,63,13,24,8,75,0,7,1,3,12,1,3,0,1,3,1,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuin Jeugdland,0392::SB13,2014 CN,0,1165,0,1,0,0,2,1073,91,0,0,0,0,0,1166,211,50,42,363,150,46,60,14,83,10,4,0,34,9,19,1,58,0,3,2,1,2,2,1,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool De Zuidwester (tent),0392::SB14,2014 EB,0,749,1,2,1,0,0,709,44,0,0,1,0,0,753,151,25,36,229,88,25,41,9,47,2,3,0,25,5,8,0,46,0,2,0,1,3,1,2,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Het Broederhuis,0392::SB15,2032 TC,0,1438,1,2,0,1,5,1300,141,0,0,5,4,0,1446,240,198,47,238,122,114,84,18,92,11,3,30,95,20,30,6,68,1,5,2,0,7,0,0,0,0,5,0,1,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Oosterkerk,0392::SB16,2032 WC,0,734,0,3,0,0,0,685,52,0,0,0,0,0,737,126,78,23,124,80,64,44,9,58,6,2,12,40,3,11,0,36,0,3,1,1,2,2,0,0,0,5,2,1,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hildebrand/Martin Luther Kingschool,0392::SB17,2032 KA,0,1622,6,3,0,0,1,1479,144,0,7,0,7,0,1624,260,166,51,357,149,99,74,25,103,14,2,61,76,35,26,6,68,5,15,5,1,6,3,2,2,2,7,0,0,1,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Viersprong,0392::SB18,,0,485,1,0,0,1,0,450,37,0,0,1,0,0,487,57,59,9,93,38,33,24,2,35,5,0,39,36,5,6,7,23,2,2,0,1,1,0,2,1,1,2,2,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Reinaldahuis (tent),0392::SB19,2033 TA,0,1192,0,6,0,0,1,1076,121,0,0,0,0,0,1198,207,181,50,164,69,87,72,10,63,16,0,122,69,16,12,5,26,2,6,2,1,4,2,1,0,0,4,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool De Zuiderpolder (tent),0392::SB20,2033 CE,0,1194,1,5,0,1,0,1081,118,0,1,0,0,0,1199,228,139,47,225,94,90,85,26,65,19,2,22,52,11,35,4,26,5,0,0,2,4,3,0,1,0,3,2,4,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Activiteitencentrum & Regiokantoor DOCK,0392::SB21,2033 TM,0,514,0,2,0,2,0,465,53,0,0,2,0,0,518,84,60,12,82,38,32,21,3,22,3,0,70,33,4,11,2,25,3,1,0,0,3,0,1,0,1,0,0,3,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sint Bernardusschool (tent),0392::SB22,2033 DE,0,1018,1,1,0,0,1,933,90,0,0,4,0,0,1024,148,159,31,171,92,55,52,10,68,12,2,38,79,13,22,2,36,2,3,2,1,5,1,1,3,1,8,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuinvereniging Kindervreugd,0392::SB23,2033 NH,0,767,1,1,0,0,1,690,78,0,0,0,0,0,769,123,91,31,136,85,57,31,9,37,8,1,20,53,8,10,4,33,4,2,1,3,2,1,2,0,0,12,1,1,0,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum de Hamelink,0392::SB24,2033 LG,0,852,0,5,0,0,0,784,73,0,0,0,0,0,857,118,153,26,145,58,56,54,7,72,9,0,33,42,10,21,1,33,3,1,0,0,3,0,0,1,0,2,1,2,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Broers Verhuur,0392::SB25,2031CR,0,395,0,0,0,0,2,356,37,0,0,0,0,0,395,91,62,15,64,24,8,13,4,20,3,1,8,24,0,12,0,35,0,1,0,0,2,0,0,0,4,3,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Eerste Christelijke Lyceum (ECL),0392::SB26,2012 KN,0,974,0,0,0,0,2,878,94,0,0,0,0,0,974,173,12,39,377,91,22,58,5,69,10,2,0,21,3,10,3,71,0,3,1,0,1,0,1,1,0,0,0,0,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau OBS Bos en Vaart,0392::SB27,2012 HK,0,1113,0,1,0,3,1,1009,107,0,0,3,0,0,1117,288,27,56,406,71,18,62,11,57,1,2,4,18,5,13,0,67,0,2,1,1,2,0,0,0,0,0,0,0,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Provincie Noord-Holland,0392::SB28,2012 HR,0,1244,1,3,0,2,6,1139,105,0,0,2,0,0,1250,284,39,56,353,114,36,44,15,96,5,3,2,34,8,30,2,108,0,6,0,2,6,0,0,0,0,1,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Verpleeghuis Zuiderhout,0392::SB29,2012 PK,0,847,0,0,0,0,0,768,79,0,0,0,0,0,847,267,28,47,272,41,12,31,7,34,2,4,4,20,1,10,1,60,0,1,0,1,2,0,0,0,1,0,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Spaar en Hout,0392::SB30,2012 CG,0,545,2,2,0,0,0,512,37,0,0,0,0,0,549,145,16,24,168,31,7,23,9,31,2,1,2,18,0,12,1,52,0,0,1,0,0,2,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau HART Haarlem,0392::SB31,2012CH,0,805,0,0,0,1,2,754,50,0,0,1,0,0,806,126,29,27,256,98,26,54,9,65,2,1,2,19,14,6,1,63,0,2,0,0,2,2,1,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum De Tulp,0392::SB32,2012 XZ,0,942,2,1,0,0,3,849,93,0,0,0,0,0,945,116,145,18,188,89,52,56,7,66,9,3,27,56,15,8,10,45,3,8,0,2,3,1,2,0,0,6,0,6,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fonteinkerk,0392::SB33,2021 HM,0,1336,1,1,0,6,6,1240,98,0,0,6,0,0,1344,176,49,43,378,150,40,85,17,98,3,2,32,60,32,29,4,113,1,8,2,3,6,1,0,1,0,2,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Koningkerk,0392::SB34,2021 CS,0,921,3,3,0,0,34,806,87,0,0,0,0,0,927,165,74,39,208,91,43,46,14,68,4,2,12,43,19,19,2,50,0,3,0,1,1,1,3,1,1,8,1,1,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Willem van Oranjeschool,0392::SB35,2021 CG,0,479,1,0,0,0,1,436,43,0,0,0,0,0,480,72,70,13,103,27,26,30,8,47,3,0,7,26,5,12,2,23,0,2,0,0,2,0,0,0,0,1,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuinvereniging Elba,0392::SB36,2021 AD,0,1425,2,3,0,4,2,1310,114,0,4,0,0,0,1426,193,134,37,327,175,89,75,14,99,15,1,18,74,21,30,8,91,1,6,1,0,5,3,2,0,1,3,0,0,0,2,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool De Cirkel,0392::SB37,2022 BL,0,1411,2,1,0,0,6,1305,103,0,0,0,0,0,1414,262,103,40,332,180,57,97,11,92,10,2,26,58,13,40,3,61,0,6,1,2,2,5,1,0,0,5,0,1,0,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Vrije school Kennemerland,0392::SB38,2022 VA,0,1228,3,3,0,2,1,1145,90,0,0,2,0,0,1236,185,107,32,314,143,79,60,13,72,12,2,17,61,9,27,5,61,0,5,0,3,8,0,1,1,0,9,0,0,2,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Goede Herderkerk,0392::SB39,2024 EC,0,1071,1,0,0,0,2,956,114,0,0,0,0,0,1072,196,38,58,329,131,43,49,37,51,7,3,1,29,4,14,6,57,1,3,0,0,4,5,0,0,0,2,0,2,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Horizon,0392::SB40,2022 DM,0,1280,0,0,0,0,1,1155,124,0,0,0,0,0,1280,248,186,63,208,101,79,40,13,69,10,5,77,69,9,25,3,36,5,8,2,2,9,1,1,0,2,6,0,3,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Nova College (tent),0392::SB41,2023 XM,0,1599,3,2,3,0,6,1427,168,0,3,0,0,0,1601,211,36,57,615,195,46,106,12,92,1,4,2,33,21,15,1,132,0,1,1,2,8,1,3,1,0,2,0,0,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool Ter Cleeff (Gymzaal),0392::SB42,2023 EW,0,1615,0,1,0,10,9,1454,143,0,10,0,0,0,1606,248,40,46,546,228,58,108,17,110,2,3,2,26,15,14,5,126,0,3,2,0,3,3,2,3,1,1,0,0,0,3,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Haarlemse Korfbal Club,0392::SB43,2023 KW,0,981,0,0,0,1,3,902,77,0,0,1,0,0,982,163,17,34,321,108,26,68,21,86,7,1,3,11,5,18,2,69,0,3,0,3,10,1,2,1,0,0,0,0,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum De Schakel,0392::SB44,2023 VN,0,1677,2,1,0,4,2,1535,147,0,0,4,0,0,1684,314,67,72,474,168,91,111,20,122,9,0,8,49,15,26,6,102,0,8,1,1,5,1,1,0,0,3,1,0,1,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeente van Christus (tent),0392::SB45,2023 SC,0,744,0,1,1,0,1,697,48,0,0,1,0,0,746,136,88,34,163,60,43,47,7,61,3,2,0,32,6,15,2,20,4,1,1,0,4,4,0,0,0,8,0,0,2,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Backstop,0392::SB46,2024 BT,0,723,0,0,0,0,0,662,61,0,0,0,0,0,723,138,26,42,224,62,14,37,24,45,6,3,3,21,3,18,1,53,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Liduinaschool,0392::SB47,2042TL,0,1535,2,2,0,4,4,1417,122,0,0,4,0,0,1543,318,61,58,485,162,48,87,16,104,6,0,4,58,11,20,3,75,0,2,0,3,4,3,2,3,1,0,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zorgcentrum Nieuw Delftweide (tent),0392::SB48,2024 JH,0,389,1,0,0,0,0,369,21,0,0,0,0,0,390,57,21,23,95,39,23,34,5,34,4,2,1,11,4,5,3,16,2,4,0,1,1,1,1,0,1,1,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Schoterhof,0392::SB49,2024 HT,0,899,2,2,0,0,0,839,64,0,0,0,0,0,903,186,83,47,188,74,54,66,16,59,12,5,1,39,7,27,3,22,0,2,1,0,1,1,1,1,1,0,0,2,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scouting Menno Simonsz,0392::SB50,2024CR,0,798,1,0,0,2,0,737,64,0,0,2,0,0,801,165,35,27,219,101,39,38,9,52,5,1,13,20,6,14,4,35,1,2,1,0,7,2,0,0,0,1,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuin D.V.S.,0392::SB51,2025 BP,0,1354,0,2,0,4,1,1251,98,0,6,0,2,0,1350,271,68,70,361,142,65,89,39,79,9,1,5,48,8,22,8,43,3,2,0,3,1,7,1,1,0,6,0,1,0,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Rode Kruis Haarlem,0392::SB52,2025 TK,0,1700,4,1,0,0,5,1551,149,0,0,0,0,0,1705,335,118,76,388,158,110,94,41,101,20,5,9,78,15,39,6,70,2,5,0,5,10,4,1,1,0,6,0,2,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Dolfijn,0392::SB53,2025 NA,0,1270,2,1,0,2,3,1173,99,0,0,2,0,0,1275,251,101,41,251,108,59,72,26,63,6,3,53,109,8,33,3,54,7,3,1,1,4,2,3,0,0,6,0,1,0,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Johan Limpershof,0392::SB54,2025 EJ,0,932,1,5,0,3,3,854,84,0,0,3,0,0,941,176,142,68,139,49,46,74,17,40,13,2,34,58,10,18,2,23,5,3,0,0,5,0,2,0,0,4,0,1,1,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stg. Wijkgebouw Hof van Eden,0392::SB55,2026 AW,0,1110,3,3,0,0,2,1030,84,0,0,0,0,0,1116,161,123,59,228,104,84,78,19,81,7,5,13,65,7,24,4,30,3,5,0,0,5,1,0,1,0,1,1,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau RK Basisschool Sint Bavo,0392::SB56,2026 SJ,0,1352,2,1,0,10,5,1221,119,0,10,0,0,0,1345,272,96,72,276,159,69,86,34,52,19,2,39,52,10,26,3,47,7,4,1,2,10,4,3,1,0,4,0,2,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Dienstgebouw Oude Kerk,0392::SB57,2063 KB,0,386,0,0,0,0,2,350,34,0,0,0,0,0,386,99,26,22,85,28,11,27,6,26,1,1,4,19,2,11,0,13,0,2,0,0,0,1,0,2,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Novacollege Zijlweg,0392::SB58,2015 CK,0,831,1,2,0,2,8,769,59,0,0,2,0,0,836,139,25,29,262,79,21,54,11,56,7,2,0,34,21,23,2,53,0,2,1,3,1,0,1,0,0,3,0,0,2,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Fablo Tennishal,0392::SB59,2015CS,0,1309,0,4,0,2,3,1180,132,0,0,2,0,0,1315,275,23,43,396,179,39,69,16,123,15,2,0,15,7,16,1,77,0,6,0,2,1,0,3,0,0,1,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Professor Van Gilseschool (tent),0392::SB60,2015 KN,0,561,2,0,0,0,0,529,34,0,0,0,0,0,563,178,12,35,174,28,15,21,5,23,1,4,0,19,3,6,0,33,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Rudolf Steiner College (tent),0392::SB61,2034 BC,0,1180,2,4,0,4,3,1079,108,0,0,4,0,0,1190,163,76,39,203,133,72,78,21,113,11,3,86,60,17,11,2,67,9,3,0,0,4,2,0,2,0,4,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Rozemarijn KDC (tent),0392::SB62,2034 CA,0,1402,3,16,0,7,1,1255,172,0,0,7,0,0,1428,162,113,49,224,146,99,98,22,66,14,2,216,67,33,12,4,34,17,1,0,1,5,0,1,4,1,8,0,1,1,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum de Wereld,0392::SB63,2034 SB,0,670,1,4,0,0,2,621,52,0,0,0,0,0,675,109,78,28,84,48,71,63,11,37,9,2,49,27,4,15,4,14,3,0,0,2,3,1,2,3,0,3,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuin De Eenhoorn,0392::SB64,2034 CV,0,597,1,1,1,0,1,543,56,0,0,1,0,0,600,102,77,18,76,57,44,35,6,20,7,2,48,34,6,22,4,16,11,2,0,3,0,1,2,0,1,2,0,1,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Van Voorthuijsenschool (tent),0392::SB65,2035 XA,0,1045,9,1,0,10,1,942,122,0,0,10,0,0,1065,183,106,30,188,95,52,30,9,50,4,0,142,56,8,13,6,35,13,3,0,2,7,1,1,0,0,8,0,0,2,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Ringvaart,0392::SB66,2035 VD,0,841,1,9,0,0,1,724,126,0,0,0,0,0,851,116,57,32,106,85,66,72,14,46,5,0,144,23,8,14,3,19,15,1,2,0,1,2,0,0,0,9,1,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zorgcentrum Schalkweide (tent),0392::SB67,2035 VB,0,1106,1,8,0,0,1,918,196,0,0,0,0,0,1115,133,105,18,136,101,76,53,28,31,6,0,281,43,14,12,3,22,29,2,0,2,4,2,1,0,0,4,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool Al Ikhlaas,0392::SB68,2037 EA,0,584,0,4,0,6,0,511,83,0,0,6,0,0,594,73,37,25,71,62,40,44,3,28,10,0,123,27,3,4,1,8,18,2,0,0,2,0,0,0,0,1,1,0,0,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau VMG Haarlem,0392::SB69,2037 TK,0,732,3,3,0,2,1,724,11,0,2,0,0,0,736,91,71,21,91,55,51,47,6,23,2,0,149,50,17,12,2,15,14,4,3,2,4,1,0,0,0,1,0,0,0,0,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Da Vinci, Centrum van Ontmoeting",0392::SB70,2037 RR,0,1370,6,14,0,1,2,1199,190,0,0,1,0,0,1391,169,181,52,170,120,118,111,14,49,12,12,198,56,15,21,7,14,24,2,2,3,4,2,3,2,1,6,0,1,0,1,,
Haarlem,Haarlem,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau RK basisschool De Brandaris,0392::SB71,2036 NE,0,1312,9,7,0,1,2,1184,141,0,1,0,0,0,1327,270,168,43,206,80,82,72,23,75,13,5,35,97,19,31,7,39,7,8,1,2,9,4,4,1,1,6,0,2,2,0,,
