contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sociaal Cultureel Centrum De Ploeg,0321::SB12,3997 MH,513,523,0,1,0,0,1,471,52,0,0,0,0,0,524,167,49,85,69,17,21,6,24,10,2,14,0,13,2,16,0,13,0,1,0,0,3,9,0,2,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sociaal Cultureel Centrum De Wiese,0321::SB13,3998 MD,1461,1196,2,5,0,0,3,1075,125,0,0,0,0,0,1203,430,88,171,168,38,44,33,27,38,4,25,1,28,0,41,2,27,0,0,0,0,2,28,0,0,0,0,0,0,1,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sociaal Cultureel Centrum 't Gebouw,0321::SB14,3999 NK,787,546,1,2,0,0,1,487,61,0,0,0,0,0,549,171,75,69,55,16,19,4,20,16,6,34,0,17,1,18,3,4,0,0,0,2,2,14,0,0,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RKBS De Vlinder,0321::SB15,3994 PB,2396,1553,2,1,0,0,4,1358,194,0,0,0,0,0,1556,469,92,100,425,94,26,53,60,37,11,19,17,57,4,31,2,37,1,2,0,4,7,2,1,1,0,0,1,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Kruispunt,0321::SB16,3994 AC,2513,1511,1,5,0,0,3,1344,171,1,0,1,0,0,1518,381,120,84,265,94,39,49,168,52,9,48,14,54,12,53,5,41,2,1,2,3,6,1,0,3,0,1,3,1,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum de Vuurtoren,0321::SB18,3994 KE,2230,1613,0,1,0,6,2,1444,174,0,0,6,0,0,1620,460,108,114,361,94,58,52,78,56,18,27,13,45,3,41,8,54,3,3,0,1,6,4,1,0,3,0,2,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tent nabij PCBS De Zonnewijzer,0321::SB20,3991 MV,2370,1438,6,2,0,0,2,1297,147,0,0,0,0,0,1446,385,102,112,285,104,40,51,102,37,12,22,5,47,5,52,1,45,4,2,1,3,2,7,4,0,1,1,4,0,2,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Schoneveld,0321::SB21,3991 MX,2636,1422,2,2,0,1,0,1256,169,0,1,0,0,0,1425,397,96,76,320,103,53,59,80,42,6,23,9,46,6,28,3,56,0,5,2,1,4,2,0,0,0,3,2,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau OBS De Plantage,0321::SB22,3991 ZE,2272,1452,2,0,0,0,9,1255,190,0,0,0,0,0,1454,477,87,90,380,83,27,41,50,32,6,16,6,33,3,55,2,39,1,3,1,1,11,0,2,2,0,0,4,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Wetering,0321::SB24,3991 LB,1080,1006,1,3,0,2,4,899,109,0,0,2,0,0,1012,319,70,88,197,53,19,38,43,24,6,22,6,41,0,30,0,33,1,0,3,0,5,3,0,0,2,0,3,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau The Dome,0321::SB25,3994 AE,1254,1140,2,2,0,0,6,1041,99,2,0,2,0,0,1146,282,114,73,245,74,34,29,79,38,7,11,2,54,6,25,3,51,0,3,0,1,4,5,0,0,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0321::SB31,3995 DZ,0,727,2,1,17,0,0,668,79,0,0,17,0,0,747,150,81,65,93,38,58,83,51,28,8,19,2,14,2,19,0,10,0,1,1,0,0,2,0,2,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau App.complex Op Houten,0321::SB32,3991 DT,0,257,0,0,0,2,0,234,21,0,2,0,0,0,255,55,13,38,33,18,20,27,18,7,3,10,0,2,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum de Vuurtoren,0321::SB33,3994 KE,0,313,1,0,0,0,0,280,34,0,0,0,0,0,314,91,29,29,47,23,15,15,23,9,7,1,0,6,0,7,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Schoneveld,0321::SB34,3991 MX,0,346,0,1,1,0,0,319,27,0,1,0,0,0,346,95,27,38,65,17,19,23,19,13,5,1,0,5,1,10,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Wetering,0321::SB35,3991 LB,0,219,0,1,17,0,3,171,29,0,17,0,0,0,203,74,10,20,38,7,19,17,9,8,1,1,0,3,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau The Dome,0321::SB36,3994 AE,0,277,0,0,0,0,0,262,15,0,0,0,0,0,277,52,26,29,53,21,21,26,19,1,4,3,0,3,2,12,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0321::SB41,3995 DZ,0,671,0,1,1,0,2,616,55,0,0,1,0,0,673,132,59,76,113,44,53,58,43,19,14,9,6,12,1,12,0,14,0,2,0,2,0,0,1,1,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau App.complex Op Houten,0321::SB42,3991 DT,0,274,1,0,0,2,0,248,29,0,0,2,0,0,277,74,16,33,51,12,12,10,17,5,6,11,0,4,0,12,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum de Vuurtoren,0321::SB43,3994 KE,0,295,0,0,0,0,4,261,30,0,0,0,0,0,295,73,28,21,54,12,17,23,16,10,6,3,0,5,5,9,1,6,0,0,0,0,2,0,0,0,3,1,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkcentrum Schoneveld,0321::SB44,3991 MX,0,378,1,3,0,1,1,347,35,0,0,1,0,0,383,111,16,42,49,27,25,24,14,14,4,10,2,5,5,16,1,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Wetering,0321::SB45,3991 LB,0,265,0,0,0,1,0,237,29,0,0,1,0,0,266,58,26,38,35,10,24,17,15,2,4,13,4,4,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau The Dome,0321::SB46,3994 AE,0,233,1,1,0,0,1,210,24,0,0,0,0,0,235,50,12,33,37,12,11,25,11,14,1,3,0,3,1,12,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,,
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0321::SB51,3995 DW,0,1826,6,3,0,12,,,,,12,0,,,1823,434,119,399,168,65,113,212,97,43,64,45,0,9,2,27,4,15,0,0,1,0,0,2,0,6,0,0,0,0,1,0,0,0
Utrecht,Houten,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0321::SB52,3995 DW,0,296,1,2,0,1,,,,,0,1,,,300,70,28,52,33,5,20,27,12,18,5,11,2,2,2,2,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
