contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Bingelrade,1954::SB23,6456 AC,655,520,0,0,0,0,1,461,58,0,0,0,0,0,520,132,81,52,71,28,23,22,4,32,10,1,2,27,1,6,1,9,0,0,0,3,1,8,0,2,0,0,3,0,1,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum Jabeek,1954::SB24,6454 AN,590,414,0,1,0,0,1,375,39,0,0,0,0,0,415,78,83,41,47,16,34,27,1,23,1,0,0,39,0,5,1,5,0,1,1,1,1,4,2,2,0,0,0,0,1,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau BMV de Henkhof,1954::SB25,6447 AZ,1309,909,1,2,0,0,1,801,110,0,0,0,0,0,912,199,193,98,93,27,70,39,6,38,8,2,4,84,2,17,1,16,0,1,0,1,1,4,0,2,1,1,0,1,0,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Gitek   15 MAART 2021,1954::SB104,6361 VM,0,388,1,0,0,0,0,358,31,0,0,0,0,0,389,70,67,65,43,12,39,44,0,19,5,1,0,9,0,5,1,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Noeber Beemden  15 MAART 2021,1954::SB112,6365 CG,0,286,2,0,0,0,0,253,35,0,0,0,0,0,288,49,64,47,27,11,26,26,1,9,2,0,0,7,2,9,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cafe ’t Baekske 15 MAART 2021,1954::SB120,6451 CC,0,195,0,0,0,0,0,175,20,0,0,0,0,0,195,37,48,28,10,4,14,20,2,9,3,0,0,9,0,1,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Gitek  16 MAART 2021,1954::SB204,6361 VM,0,349,1,0,0,0,0,307,43,0,0,0,0,0,350,58,72,53,27,11,44,32,1,14,8,0,5,11,0,6,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis Noeber Beemden  16 MAART 2021,1954::SB212,6365 CG,0,301,0,0,0,0,4,263,34,0,0,0,0,0,301,67,49,40,38,5,30,27,2,4,6,0,0,15,1,5,0,7,0,0,0,0,0,0,0,0,0,2,3,0,0,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cafe ’t Baekske 16 MAART 2021,1954::SB220,6451 CC,0,219,1,1,0,0,0,190,31,0,0,0,0,0,221,29,69,13,17,5,21,26,0,5,3,0,0,12,0,4,3,4,0,0,0,0,0,2,1,0,0,5,0,0,0,0,,
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1954::SB1001,6361 VM,0,2826,6,2,0,3,,,,,0,3,,,2837,593,298,787,175,57,242,431,27,76,43,1,2,25,0,25,3,15,0,1,1,0,2,6,0,15,0,0,1,0,0,0,0,0
Maastricht,Beekdaelen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1954::SB1002,6361 VM,0,69,1,0,0,0,,,,,0,0,,,70,9,11,10,6,4,3,13,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
