contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brinkhotel,1730::SB24,9471 AE,1412,708,0,1,0,0,3,655,51,0,0,0,0,0,709,191,50,51,153,50,32,43,22,18,3,0,1,34,1,17,2,24,0,2,0,1,6,3,0,0,0,0,2,2,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFA Borchkwartier (2),1730::SB25,9766 PP,970,870,1,3,0,0,7,806,61,0,0,0,0,0,874,253,13,49,280,72,20,37,19,29,2,0,0,24,1,15,1,45,0,0,0,0,3,4,1,0,0,0,1,1,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Harens Lyceum,1730::SB26,9471 EC,0,389,0,0,0,0,1,358,30,0,0,0,0,0,389,68,20,81,53,12,27,63,27,16,1,2,0,1,0,9,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Harens Lyceum,1730::SB27,9471 EC,0,403,0,0,0,0,2,374,28,0,0,1,0,1,404,91,30,54,56,18,34,50,26,15,2,0,0,6,0,5,0,10,0,0,0,0,0,3,1,1,0,0,0,1,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Groote Veen,1730::SB28,9761 TM,0,559,0,0,0,0,6,506,47,0,0,0,0,0,559,122,32,47,110,36,31,87,20,26,2,3,0,5,3,9,2,13,1,0,0,0,2,2,0,0,0,0,0,6,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Groote Veen,1730::SB29,9761 TM,0,545,0,0,0,0,0,496,49,0,0,0,0,0,545,113,48,61,107,36,37,73,10,32,2,1,0,6,0,9,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1730::SB30,9481 AW,0,319,0,0,0,0,1,278,40,0,0,0,0,0,319,83,26,29,50,16,21,34,13,14,4,0,0,12,0,4,1,5,0,0,0,0,2,4,0,1,0,0,0,0,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,1730::SB31,9481 AW,0,261,1,0,0,0,0,241,21,0,0,0,0,0,262,53,13,38,51,13,29,35,11,6,1,0,0,3,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1730::SB51,,0,743,0,0,0,2,,,,,0,2,,,745,186,43,99,73,24,41,167,54,22,10,2,0,2,0,10,0,3,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1730::SB52,,0,727,1,0,0,0,,,,,0,0,,,729,183,31,127,75,15,44,157,42,21,8,4,0,3,0,5,2,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 3,1730::SB53,,0,321,0,1,2,0,,,,,2,0,,,320,71,16,51,46,8,18,75,21,4,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 4,1730::SB54,,0,380,0,2,0,0,,,,,0,0,,,382,93,15,73,49,12,15,76,21,6,5,2,0,2,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 5,1730::SB55,,0,371,0,0,0,0,,,,,0,0,,,371,79,15,63,56,8,25,78,23,12,3,1,0,0,0,4,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 6,1730::SB56,,0,320,0,1,0,0,,,,,0,0,,,321,86,20,37,38,11,24,50,20,12,8,1,0,4,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Assen,Tynaarlo,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 7,1730::SB57,,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
