contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis 't Lange End,0037::SB11,9501 NP,1936,926,2,0,0,0,1,824,103,0,0,0,0,0,928,147,195,81,60,20,114,62,35,17,9,3,1,88,1,20,5,8,0,1,0,0,1,39,4,2,5,0,6,0,2,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis,0037::SB12,9581 JD,1800,890,2,3,0,1,1,794,101,0,0,1,0,0,896,127,235,78,44,7,85,36,28,24,13,24,0,102,1,17,4,4,0,3,0,0,1,39,0,0,5,0,10,0,3,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Veenhorst,0037::SB13,9581 CZ,1360,735,4,1,0,0,1,711,28,0,0,0,0,0,740,105,178,72,44,13,93,43,30,7,9,5,2,83,1,3,5,9,0,5,0,0,0,17,0,1,2,2,3,0,2,1,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Fr. Nanningstraat,0037::SB14,9581 BL,1492,575,2,1,0,0,2,507,69,0,0,0,0,0,578,67,150,52,29,11,89,31,22,9,4,5,3,70,0,6,1,5,0,1,0,2,0,9,0,1,2,3,3,0,0,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau A-Horst Zorgcentrum,0037::SB15,9581 EN,1114,605,1,1,0,0,2,552,53,0,0,0,0,0,607,170,93,76,39,11,74,40,26,7,3,6,0,27,1,11,0,4,0,2,0,0,0,8,0,1,1,0,5,0,0,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Chr Gereformeerde Kerk  Mussel,0037::SB16,9584 AR,1205,889,0,3,0,0,0,797,95,0,0,0,0,0,892,80,83,131,35,13,39,20,300,27,4,50,0,45,0,8,0,4,0,1,0,0,1,44,0,0,3,0,0,0,1,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 'd Ekkelkaamp,0037::SB17,9591 AH,1237,771,0,1,0,0,0,684,88,0,0,0,0,0,772,100,50,166,42,23,28,36,127,31,6,45,0,40,0,13,1,13,0,1,0,0,3,46,0,0,0,0,0,0,0,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brinkhof Dorpsstraat 3A,0037::SB18,9591 AR,1107,891,1,0,0,0,2,802,88,0,0,0,0,0,892,95,101,251,35,15,56,26,161,21,2,29,0,56,2,12,1,4,0,0,0,0,2,19,0,0,0,1,2,0,0,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Drijscheer,0037::SB19,9661 TV,947,632,0,1,0,0,0,561,72,0,0,0,0,0,633,70,141,81,36,14,64,60,33,18,6,9,0,48,0,4,2,4,0,0,0,1,2,33,0,0,0,0,4,0,1,1,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Spont 15-03-2021,0037::SB20,9501 DB,0,571,0,1,0,0,0,521,51,0,0,0,0,0,572,80,74,95,44,4,62,80,66,14,4,1,0,16,1,15,2,3,0,0,0,0,0,4,0,1,2,0,3,0,0,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Spont 16-03-2021,0037::SB21,9501 DB,0,716,1,2,0,0,0,641,78,0,0,0,0,0,719,71,120,103,36,12,121,102,49,14,15,7,0,34,0,9,1,7,0,0,0,0,1,6,0,0,6,0,1,0,0,1,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Veenhorst 15-03-2021,0037::SB22,9581 CZ,0,161,1,0,0,0,0,137,25,0,0,0,0,0,162,16,29,26,13,1,25,12,15,3,2,3,0,5,0,6,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal de Veenhorst 16-03-2021,0037::SB23,9581 CZ,0,256,0,0,0,0,1,216,39,0,0,0,0,0,256,31,68,27,12,2,41,32,10,3,2,3,0,10,0,0,0,2,0,0,0,0,0,7,0,1,5,0,0,0,0,0,,
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau tot 17-03-2021,0037::SB24,9501 SZ,0,2451,5,1,0,3,,,,,0,3,,,2460,354,192,600,104,33,242,457,282,26,39,38,0,29,0,19,1,3,0,0,0,0,0,6,0,5,16,3,0,0,1,1,0,0
Groningen,Stadskanaal,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 17-03-2021,0037::SB25,9501 SZ,0,77,0,0,0,0,,,,,0,0,,,77,10,7,20,5,0,7,11,3,2,0,2,0,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
