contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Welzijnscentrum 't Meulengat,0715::SB28,4541 GS,1583,917,0,2,0,0,4,792,123,0,0,0,0,0,919,157,239,68,58,17,72,64,4,13,20,20,8,110,3,29,5,8,3,3,1,1,2,10,0,1,0,0,1,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFC De Statie,0715::SB29,4551 AL,2101,837,1,3,0,0,4,752,84,0,1,0,1,0,840,192,177,54,99,26,69,56,3,19,19,1,15,62,0,17,2,10,0,0,0,2,5,5,0,1,0,2,0,1,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFC De Kirke,0715::SB30,4554 AM,1238,720,0,2,0,0,3,619,100,0,0,0,0,0,722,159,134,68,88,18,73,50,3,21,13,2,1,44,2,10,0,6,0,5,2,3,5,8,2,1,0,1,1,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapscentrum De Kaaie,0715::SB31,4553 BG,1539,1074,3,2,0,0,3,941,136,1,0,1,0,0,1080,244,196,110,119,39,34,61,16,22,17,22,1,83,2,44,6,13,0,0,3,1,1,38,0,0,0,0,2,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cultureel centrum De Halle,0715::SB32,4571 HT,1654,641,0,1,0,0,1,572,69,0,0,0,0,0,642,119,109,50,65,14,37,18,62,26,13,6,6,59,9,15,6,9,0,2,0,1,7,7,0,0,0,0,1,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Trefpunt,0715::SB33,4571 KC,1775,1066,3,1,0,0,2,966,102,0,0,0,0,0,1070,223,143,110,92,21,67,40,91,19,16,24,18,108,1,37,5,8,0,8,0,3,2,24,2,0,0,0,4,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gregoriuscentrum,0715::SB34,4571 BH,2376,1108,1,3,0,1,6,1001,106,0,0,1,0,0,1113,214,199,96,105,33,39,34,68,34,14,20,15,154,0,31,2,16,4,2,2,3,3,15,0,1,0,2,2,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapscentrum De Vlaschaard,0715::SB35,4576 AM,1474,942,1,2,0,0,3,835,107,0,0,0,0,0,945,260,137,92,95,24,70,53,15,28,10,5,1,71,3,40,5,5,0,0,0,2,4,22,0,0,0,0,0,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis 't Kaaike,0715::SB36,4574 RD,802,532,0,1,0,1,0,478,56,0,0,1,0,0,534,115,71,80,70,10,53,13,12,12,8,5,0,26,1,12,0,10,1,0,0,2,2,24,1,0,0,2,2,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau,0715::SB37,4575 NG,0,326,2,1,0,0,0,290,39,0,0,0,0,0,329,67,36,38,37,11,20,18,13,10,7,23,0,16,0,8,1,7,0,2,0,1,0,8,0,0,0,2,1,0,,
Middelburg,Terneuzen,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau,0715::SB38,4531 GZ,0,4230,5,85,0,0,,,,,0,112,,,4432,942,441,914,238,48,255,557,251,72,164,171,5,33,0,61,4,19,0,1,1,0,0,41,0,11,0,1,0,0,1,111
