contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau De Bergplaats, 17 maart 2021",1696::SB13,1394 CW,1007,512,2,1,0,0,1,468,45,0,1,0,0,0,514,122,77,63,89,21,22,15,9,16,5,2,4,28,3,9,1,6,2,0,0,0,3,13,1,0,0,1,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Restaurant Steiger 1394, 17 maart 2021",1696::SB14,1394 GR,382,249,0,0,0,0,2,246,1,0,0,0,0,0,249,85,26,27,45,11,3,5,0,14,0,1,0,14,0,5,1,3,0,0,1,0,0,7,1,0,0,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sporthal De Blijk, 17 maart 2021",1696::SB15,1394 KA,1163,754,2,1,0,1,5,667,84,0,1,0,0,0,756,240,92,63,122,22,25,22,7,35,2,2,1,56,6,19,5,19,0,1,1,2,4,6,0,0,0,2,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sporthal De Fuik (B), 17 maart 2021",1696::SB16,1241 HD,1250,790,0,0,0,0,1,718,72,0,0,1,0,0,791,243,80,65,144,26,35,27,17,24,9,2,0,48,7,18,4,25,0,0,1,1,7,3,1,1,0,2,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Cultureel Centrum De Blinker, 15 maart 2021",1696::SB102,1241 BG,0,368,0,1,0,0,0,345,24,0,0,0,0,0,369,110,39,51,48,17,25,22,10,15,4,3,0,6,0,12,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau A.S.V. sportcomplex, 15 maart 2021",1696::SB106,1244 PK,0,75,0,0,0,0,0,69,6,0,0,0,0,0,75,25,5,11,9,4,3,7,0,1,1,0,0,0,0,4,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeentehuis Wijdemeren, 15 maart 2021",1696::SB107,1231 KB,0,380,0,0,0,0,3,334,42,0,1,0,0,0,379,133,36,50,53,11,9,23,22,11,1,1,0,9,0,11,1,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sporthal De Blijk, 15 maart 2021",1696::SB115,1394 KA,0,208,0,0,0,0,1,193,14,0,0,0,0,0,208,55,30,27,32,7,9,11,0,4,1,3,0,5,0,13,0,6,0,0,0,1,2,0,0,2,0,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Cultureel Centrum De Blinker, 16 maart 2021",1696::SB202,1241 BG,0,346,0,3,0,0,0,318,32,0,0,1,0,0,350,92,27,46,50,13,26,15,13,16,4,1,2,13,1,12,0,6,0,0,0,0,2,5,0,1,0,1,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau A.S.V. sportcomplex, 16 maart 2021",1696::SB206,1244 PK,0,85,0,1,0,0,0,86,0,0,0,0,0,0,86,24,16,11,11,1,2,1,3,4,1,0,0,3,0,3,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeentehuis Wijdemeren, 16 maart 2021",1696::SB207,1231 KB,0,390,0,1,0,0,0,352,39,0,0,0,0,0,391,134,51,37,56,15,16,14,10,10,4,3,0,14,3,15,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Sporthal De Blijk, 16 maart 2021",1696::SB215,1394 KA,0,223,2,1,0,0,0,213,15,0,0,2,0,0,228,60,23,23,39,5,15,14,4,9,5,1,0,5,0,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Haarlem,Wijdemeren,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis Wijdemeren,1696::SB307,1231 KB,0,1953,0,3,0,0,,,,,0,0,,,1955,553,158,380,230,43,107,171,94,74,33,20,3,12,0,37,3,26,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0
