contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hoftheater (1),0177::SB101,8102 MH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Elckerlyc,0177::SB110,8105 AR,0,1257,0,0,0,1,2,1101,153,0,1,0,0,0,1256,365,90,279,118,18,42,35,10,12,8,0,0,44,1,41,0,15,0,0,0,2,2,173,0,1,0,0,0,0,1,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Schalm,0177::SB120,8106 AD,0,984,3,0,0,3,0,872,118,0,0,3,0,0,990,302,58,214,93,24,20,8,9,10,6,0,0,30,0,46,2,9,0,1,0,1,2,148,0,0,0,0,0,0,1,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Belte,0177::SB130,8112 AD,0,761,0,1,0,0,0,688,78,0,0,4,0,0,766,230,35,150,53,28,24,15,10,2,3,4,0,32,1,5,0,10,0,1,0,1,1,153,0,0,0,0,2,0,1,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau KulturhusTrefpunt,0177::SB140,8111 AD,0,1064,1,3,0,3,4,966,101,0,0,3,0,0,1071,287,70,206,137,32,26,22,12,25,13,4,0,28,4,21,5,10,0,0,0,2,4,152,0,0,2,0,2,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Heeten,0177::SB150,8111 AA,0,885,2,0,0,0,2,795,90,0,0,0,0,0,887,236,34,174,110,19,35,22,17,11,5,0,0,29,1,29,4,14,0,1,0,0,0,142,0,0,0,0,2,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café De Hoppe,0177::SB160,8107 AD,0,771,1,1,0,0,2,701,70,0,0,0,0,0,773,223,32,174,96,22,32,18,14,19,6,2,0,12,0,29,7,6,0,0,0,0,1,77,0,0,0,0,1,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hoftheater (2),0177::SB170,8102 MH,0,2197,1,1,0,13,2,1989,221,0,0,13,0,0,2212,840,108,322,360,62,88,71,21,37,12,2,6,65,1,46,12,25,0,2,1,5,3,93,4,1,1,0,6,0,3,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis het Trefpunt,0177::SB180,8055 PZ,0,440,0,2,0,0,1,412,29,0,0,0,0,0,442,64,19,76,55,17,8,20,70,15,7,24,0,14,1,10,1,5,0,0,0,0,1,31,1,0,0,1,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Veldhoek,0177::SB190,8141 PS,0,747,0,0,0,0,0,662,85,0,0,0,0,0,747,180,49,114,104,19,22,25,24,20,9,4,0,34,0,25,2,10,0,0,0,0,7,96,0,3,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bij Ne9en,0177::SB200,8141 AA,0,878,2,1,0,0,4,822,55,0,0,0,0,0,881,234,66,116,163,46,35,38,19,18,14,2,0,41,3,22,0,18,0,1,1,4,2,35,0,0,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuus Heino,0177::SB210,8141 GA,0,931,0,0,0,0,4,885,42,0,0,0,0,0,931,233,77,135,146,45,62,43,18,31,5,0,2,48,3,17,2,15,0,1,0,1,2,40,0,0,1,0,2,0,2,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Hoogerheyne,0177::SB220,8141 HN,0,1122,2,3,0,2,2,1027,100,0,0,2,0,0,1129,333,69,175,168,44,41,58,48,23,16,1,0,32,0,29,4,19,0,1,1,0,5,50,0,0,0,0,5,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis raadzaal,0177::SB310,8101 AC,0,568,1,0,0,0,4,526,39,0,0,0,0,0,569,145,34,140,73,20,44,49,7,17,6,1,0,6,1,10,0,5,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Elckerlyc,0177::SB410,8105 AR,0,87,0,1,0,0,2,85,1,0,0,0,0,0,88,22,4,36,6,0,1,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau KulturhusTrefpunt,0177::SB440,8111 AD,0,160,0,0,0,0,1,141,18,0,0,0,0,0,160,34,9,60,21,4,11,4,3,2,2,0,0,0,0,3,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café de Hoppe,0177::SB460,8107 AD,0,24,0,0,0,0,0,24,0,0,0,0,0,0,24,5,1,6,3,0,2,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuus Heino,0177::SB510,8141 GA,0,340,0,1,0,0,3,311,27,0,0,0,0,0,341,84,17,72,60,7,31,24,13,10,1,2,0,4,0,8,0,2,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis raadzaal,0177::SB610,8101 AC,0,658,0,0,0,0,0,590,68,0,0,0,0,0,658,169,62,157,69,14,62,39,11,8,9,3,12,8,1,17,0,4,0,0,0,0,0,11,1,0,0,0,1,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Elckerlyc,0177::SB710,8105 AR,0,117,0,0,0,0,1,108,8,0,0,0,0,0,117,24,9,47,10,0,8,3,0,2,1,0,0,1,0,0,0,1,0,0,0,1,1,8,0,0,0,0,1,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau KulturhusTrefpunt,0177::SB740,8111 AD,0,155,0,0,1,0,0,141,15,0,0,1,0,0,156,47,9,58,12,3,1,4,4,1,1,0,0,1,0,2,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Café de Hoppe,0177::SB760,8107 AD,0,43,0,1,0,0,0,40,4,0,0,0,0,0,44,11,2,11,3,3,7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuus Heino,0177::SB810,8141 GA,0,311,2,0,0,0,3,305,5,0,0,0,0,0,313,73,17,78,36,15,30,13,11,12,2,0,3,4,0,4,0,5,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,,
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0177::SB996,8101 AC,0,2848,3,4,0,0,,,,,0,0,,,2855,614,95,1219,177,51,162,240,75,43,50,4,3,9,0,30,2,9,0,0,0,1,2,56,1,2,0,0,0,0,2,0,1,0,0
Zwolle,Raalte,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0177::SB997,8101 AC,0,59,0,1,0,0,,,,,1,0,,,0,16,4,25,7,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
