contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat Norg (Eenerstraat),1699::SB24,9331 VE,0,447,0,0,0,1,16,399,31,0,1,0,0,0,446,116,58,24,62,24,21,19,12,28,8,1,0,33,0,12,0,2,1,2,0,0,1,18,0,0,0,0,3,2,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat Peize (de Aanleg),1699::SB25,9321 DD,0,305,0,1,0,0,3,275,28,0,0,0,0,0,306,87,39,16,49,13,17,14,7,7,2,1,0,29,0,2,0,5,0,0,0,0,0,16,0,0,0,0,1,0,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat Roden (Ekkelkamp),1699::SB26,9301 ZZ,0,747,1,0,0,0,0,685,63,0,0,0,0,0,748,197,109,41,121,30,49,43,26,19,7,0,0,47,2,16,1,16,0,2,0,2,4,11,0,0,0,0,4,0,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 15 maart,1699::SB27,9301 AA,0,575,0,0,0,0,2,538,35,0,0,0,0,0,575,145,54,67,61,27,39,89,41,11,2,8,1,12,0,8,1,5,0,0,0,0,0,1,2,0,0,1,0,0,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum de Brinkhof 15 maart,1699::SB28,9331 AA,0,274,1,0,0,1,1,240,33,0,1,0,0,0,274,51,30,21,41,12,27,27,9,27,7,4,0,3,0,4,1,6,0,0,0,0,0,3,0,0,0,0,0,1,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Peize 15 maart,1699::SB29,9321 BN,0,254,0,0,0,0,0,233,21,0,0,0,0,0,254,49,18,20,52,18,16,39,3,16,4,0,0,4,0,8,0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 16 maart,1699::SB30,9301 AA,0,719,2,4,0,0,4,670,51,0,0,0,0,0,725,139,77,96,121,28,44,86,33,23,3,2,2,19,0,14,4,8,1,7,0,0,0,5,0,0,0,0,2,4,1,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingscentrum de Brinkhof 16 maart,1699::SB31,9331 AA,0,297,0,0,0,0,2,274,21,0,0,0,0,0,297,66,29,35,45,12,31,32,5,13,1,4,0,7,0,8,0,3,0,0,1,0,2,3,0,0,0,0,0,0,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Peize 16 maart,1699::SB32,9321 BN,0,315,0,0,0,1,182,105,29,0,0,1,0,0,316,80,32,16,55,19,23,46,3,14,1,1,0,11,2,4,0,1,0,1,0,1,0,5,0,0,0,0,0,0,0,,
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,1699::SB33,9301 AA,0,2886,1,4,0,9,,,,,9,0,,,2882,626,165,463,315,83,216,621,165,75,47,19,0,10,2,29,6,18,0,0,0,0,1,16,3,5,0,0,1,0,0,0,0
Assen,Noordenveld,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,1699::SB34,9301 AA,0,35,0,4,0,0,,,,,0,0,,,39,9,5,5,2,2,2,5,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
