contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Irenekerk,0597::SB12,2983 GV,1129,930,1,0,0,0,0,840,91,0,0,0,0,0,931,238,100,56,92,27,44,31,62,35,12,89,1,58,0,49,4,15,0,2,1,0,6,4,1,1,2,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Boezemkerk,0597::SB13,2987 AK,1375,472,2,1,0,0,0,425,51,1,0,1,0,0,476,74,88,24,59,25,29,12,22,18,1,26,7,46,2,23,1,5,4,1,0,0,1,1,0,1,0,1,0,1,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau WVC Bolnes,0597::SB14,2987 CR,1778,1076,2,1,0,1,1,986,93,0,0,1,0,0,1080,211,189,54,103,27,68,51,41,27,11,31,31,121,17,48,9,12,11,0,0,4,3,0,4,0,0,2,0,0,1,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Klinker,0597::SB15,2987 AV,1521,731,2,2,0,0,0,646,89,0,0,0,0,0,735,160,130,43,72,15,29,11,19,32,12,21,12,89,9,45,2,11,4,2,0,3,1,5,1,2,0,0,0,1,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk PG Bolnes,0597::SB16,2987 AK,1450,647,1,2,0,1,0,595,56,0,0,1,0,0,651,165,89,41,64,20,60,30,28,19,4,6,8,49,3,40,1,6,2,0,1,1,2,4,0,1,1,1,1,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Korenbloem,0597::SB17,2989 AW,527,390,0,1,0,0,0,356,35,0,0,0,0,0,391,56,44,16,35,6,14,11,28,8,3,112,4,31,0,13,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Opstandingskerk Rijsoord,0597::SB18,2988 BB,1020,794,4,0,0,5,0,731,72,0,0,5,0,0,803,194,127,55,99,33,17,21,59,20,3,67,2,41,3,34,4,7,0,1,0,1,3,1,0,1,1,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerk Rijsoord,0597::SB19,2988 BA,1317,604,0,0,0,0,0,531,73,0,0,0,0,0,604,144,52,50,73,11,15,13,44,17,4,77,0,35,0,34,4,14,0,3,0,4,2,4,0,0,1,3,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Drievliet,0597::SB20,2986 GK,2672,1286,0,0,0,0,0,1156,130,0,0,0,0,0,1286,317,172,68,167,39,90,52,49,32,13,47,19,112,5,56,10,17,8,2,0,3,2,3,1,1,0,0,0,1,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sionskerk,0597::SB21,2984 BW,974,376,0,0,0,0,29,313,34,0,0,0,0,0,376,86,55,20,44,7,8,14,14,10,4,53,2,31,0,15,2,5,0,0,0,0,2,0,2,0,2,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubgebouw Rowdies,0597::SB22,2986 AE,1038,558,3,1,0,1,1,492,68,0,1,0,0,0,561,177,84,40,67,13,14,16,28,12,7,28,0,28,3,23,3,9,0,1,0,0,1,1,1,2,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pop-up stembureau Voorzand 24,0597::SB24,2984 BH,1651,544,1,0,0,1,0,487,59,0,0,1,0,0,546,152,88,33,60,10,17,9,32,9,6,24,7,51,1,35,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal naast OBS de Piramide,0597::SB25,2981 AX,1128,599,0,0,0,0,0,523,76,0,0,0,0,0,599,105,90,19,51,11,31,27,25,15,5,100,26,56,2,20,2,1,2,1,0,2,1,0,0,0,5,0,2,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Christus is Koningkerk,0597::SB26,2983 HK,1569,881,0,1,0,0,1,782,99,0,0,0,0,0,882,148,119,72,98,19,50,13,91,29,3,113,7,58,5,20,6,6,4,2,1,4,0,4,2,2,4,0,0,1,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ichthuskerk,0597::SB27,2986 GH,2782,1827,0,4,0,2,1,1614,218,0,0,2,0,0,1833,356,251,122,186,48,115,78,159,55,19,115,33,123,7,89,13,19,7,4,1,6,11,6,0,0,1,1,2,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Goede Herderkerk,0597::SB28,2982 BT,1151,606,2,1,0,0,0,528,81,0,0,0,0,0,609,100,90,34,34,12,27,15,79,12,10,103,15,38,4,16,1,5,2,1,0,0,0,2,0,1,2,0,3,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis MAANDAG,0597::SB101,2981 EA,0,489,0,1,0,0,0,436,54,0,0,0,0,0,490,91,74,47,42,13,38,43,31,14,10,37,6,10,2,22,1,5,0,0,0,2,0,1,0,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau WVC Bolnes MAANDAG,0597::SB114,2987 CR,0,432,0,0,0,1,0,407,24,0,1,0,0,0,431,99,78,39,35,6,49,48,13,9,9,9,6,12,2,14,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Opstandingskerk Rijsoord MAANDAG,0597::SB118,2988 BB,0,163,0,0,0,0,0,139,24,0,0,0,0,0,163,33,13,35,8,3,11,3,20,2,0,23,0,3,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ichthuskerk MAANDAG,0597::SB127,2986 GH,0,590,2,0,0,0,0,540,52,0,0,0,0,0,592,128,71,63,59,2,38,79,34,19,8,44,0,10,3,24,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis DINSDAG,0597::SB201,2981 EA,0,571,1,0,2,0,0,493,77,0,2,0,0,0,570,117,87,35,59,7,44,39,41,25,8,38,28,19,3,13,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau WVC Bolnes DINSDAG,0597::SB214,2987 CR,0,364,0,0,0,0,0,327,37,0,0,0,0,0,364,67,69,35,44,10,35,24,17,14,6,3,1,12,3,15,2,0,2,0,0,2,1,1,1,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Opstandingskerk Rijsoord DINSDAG,0597::SB218,2988 BB,0,201,0,0,0,0,0,178,23,0,0,0,0,0,201,46,28,30,15,2,7,8,18,6,0,22,0,10,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ichthuskerk DINSDAG,0597::SB227,2986 GH,0,629,0,1,0,0,1,556,73,0,0,0,0,0,630,144,83,60,47,21,53,30,36,18,11,50,5,25,1,31,1,5,2,0,0,0,1,1,1,3,0,0,0,0,0,,
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau gemeentehuis,0597::SB300,2981 EA,0,3996,3,8,0,0,,,,,0,0,,,4007,866,400,666,191,37,304,444,270,119,97,417,0,20,3,124,9,7,2,1,0,1,2,1,1,13,1,0,0,0,0,0,0
Dordrecht,Ridderkerk,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau gemeentehuis 2,0597::SB400,2981 EA,0,114,0,1,0,0,,,,,0,0,,,115,20,13,12,7,0,11,12,5,5,5,17,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
