contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Amyerhoof,0935::SB46,6225 AZ,0,1075,1,3,0,0,1,962,116,0,0,0,0,0,1079,266,128,101,215,50,49,89,7,40,14,0,6,52,6,17,0,19,1,0,0,0,4,0,4,1,0,4,0,0,1,1,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Wiemerink,0935::SB47,6217 XL,0,1040,3,12,0,0,5,1050,0,0,0,0,0,0,1055,100,303,35,105,58,86,90,15,29,12,1,42,92,14,14,4,15,10,0,0,4,7,0,0,0,0,1,1,0,1,1,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum Nazareth,0935::SB48,6222 TE,0,1165,4,8,0,0,3,1060,115,1,0,1,0,0,1178,133,329,43,137,59,84,80,3,49,10,1,18,110,14,22,5,35,8,2,0,2,7,2,0,2,1,6,2,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Maastrichtse Verkennersband,0935::SB49,6218 AV,0,610,0,3,0,0,3,527,80,0,3,0,3,0,610,74,207,17,53,19,44,40,4,26,14,0,19,59,1,5,0,6,4,6,1,1,1,5,0,0,0,3,1,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapshuis Kap. Lochtmanhuis,0935::SB50,6222 CS,0,923,1,2,0,0,8,847,71,0,0,0,0,0,926,167,163,45,178,34,53,56,1,30,10,3,12,90,1,33,2,29,4,0,0,3,1,4,0,0,0,2,0,0,2,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Centre Manjefiek Malberg 1,0935::SB51,6218 AV,0,801,3,5,0,0,3,674,132,0,0,0,0,0,809,76,277,26,71,27,68,64,5,23,13,1,35,70,5,13,2,5,4,0,0,0,6,2,0,4,0,3,1,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Borgharen,0935::SB52,6223 AR,0,877,0,1,0,2,2,790,88,0,0,2,0,0,880,122,223,55,100,34,71,79,1,36,10,0,1,87,2,16,3,22,0,0,1,1,1,5,2,3,0,0,0,1,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Centre Manjefiek Malberg 2,0935::SB53,6218 AV,0,837,1,11,0,0,5,727,117,0,0,0,0,0,849,98,274,30,58,17,70,71,3,24,12,5,39,85,3,13,5,7,8,1,1,0,3,1,0,1,1,4,1,1,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau  Dorpscentrum De Aw Sjaol,0935::SB54,6223 HE,0,524,0,0,0,1,1,464,60,0,0,1,0,0,525,104,110,30,49,24,43,38,3,35,4,1,1,42,0,12,1,16,0,0,0,0,2,4,1,0,0,2,1,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum De Luibe,0935::SB55,6218 HK,0,686,2,2,0,2,5,622,61,0,2,0,0,0,688,141,101,50,114,53,33,65,6,24,5,0,5,37,2,13,1,18,0,1,0,3,3,3,0,0,1,1,5,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau vm OBS de Perroen,0935::SB56,6228 XZ,0,775,1,0,0,0,1,705,70,0,0,0,0,0,776,133,125,31,113,62,69,65,3,38,15,1,8,57,4,18,1,17,0,1,1,1,5,1,1,2,1,0,1,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum Boschpoort,0935::SB57,6219 AX,0,772,3,4,0,0,7,688,84,0,0,0,0,0,779,105,186,27,111,40,85,53,2,53,11,0,4,49,3,9,0,17,3,5,0,1,3,0,0,1,0,2,1,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Winkelcentrum Brusselse Poort,0935::SB59,6216 CG,0,652,3,3,1,0,11,574,72,0,1,0,0,0,657,97,95,38,100,61,48,43,1,37,4,0,14,37,16,7,5,28,5,3,3,1,2,2,2,1,2,0,0,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal OBS de Regenboog,0935::SB61,6226 AR,0,873,2,0,0,0,4,779,92,0,0,0,0,0,875,177,69,46,271,68,24,57,5,34,6,2,9,32,5,15,2,40,0,2,1,4,2,1,0,0,0,0,0,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bijzonder stembureau Scharwyerveld,0935::SB62,6218 EM,0,18,0,0,0,0,0,17,1,0,0,0,0,0,18,1,3,6,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool El Habib,0935::SB63,6216 XB,0,65,0,0,0,0,2,52,11,0,0,0,0,0,65,9,7,2,5,7,2,0,0,5,0,0,17,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Pathé bioscoop, Cine café",0935::SB64,6211 XZ,0,317,0,0,0,0,8,282,27,0,0,0,0,0,317,57,15,8,91,38,11,19,6,21,4,1,2,15,3,5,0,16,1,1,1,0,0,1,0,0,0,0,1,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stembureau 1 briefstemmen t/m 16 maart,0935::SB65,6211 DW,0,1075,0,1,1,0,,,,,0,1,,,1077,228,142,199,95,24,78,218,8,27,25,1,0,10,0,5,0,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stembureau briefstemmen 17 maart,0935::SB72,6211 DW,0,219,1,1,1,2,,,,,0,3,,,224,47,33,30,20,4,13,39,1,12,2,0,4,6,0,1,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis Merretkamer,0935::SB101,6211 CL,0,396,0,1,0,0,4,365,28,0,0,0,0,0,397,74,42,36,76,24,29,39,2,28,5,2,0,13,0,7,0,15,0,0,0,2,1,0,0,1,0,0,0,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Coffeelovers de Annex,0935::SB110,6221 KV,0,498,0,0,0,0,6,460,32,0,0,0,0,0,498,130,35,50,100,25,25,55,6,29,5,0,0,2,4,8,0,19,0,0,0,3,2,0,0,0,0,0,0,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum Sint Pieter,0935::SB113,6212 BT,0,249,0,0,0,0,3,220,26,0,0,0,0,0,249,55,12,31,65,13,4,30,4,12,2,1,0,4,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Harmoniezaal 'De Greune',0935::SB121,6215 AC,0,206,0,1,0,0,1,177,29,0,0,0,0,0,207,66,13,32,27,5,17,25,0,4,1,0,0,4,0,1,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Daalhof,0935::SB125,6215 JC,0,398,0,2,0,0,7,342,51,0,0,0,0,0,400,73,62,39,58,19,42,63,1,7,7,0,2,9,0,7,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau vm Basisschool de Kring,0935::SB130,6228 GC,0,238,0,0,0,0,0,213,25,0,0,0,0,0,238,38,36,16,24,20,20,43,2,7,2,0,0,12,0,6,0,7,0,0,0,0,1,3,0,0,0,0,0,0,1,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Harmoniezaal Heer,0935::SB132,6226 GP,0,414,0,0,0,0,2,381,31,0,0,0,0,0,414,93,58,49,54,22,35,59,6,15,5,0,2,6,1,1,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,
Maastricht,Maastricht,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Amyerhoof,0935::SB146,6225 AZ,0,308,0,0,0,0,1,274,33,0,0,0,0,0,308,75,40,30,36,17,37,47,1,2,10,0,1,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
