contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal de Havezate,0168::SB19,7581 WB,1727,925,1,1,0,0,1,831,95,0,0,0,0,0,927,312,101,146,118,18,45,19,5,12,11,1,0,39,1,40,5,18,0,0,0,3,3,25,1,0,0,0,2,0,0,0,0,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Twents Carmel College,0168::SB20,7581 EX,1688,489,0,2,0,0,0,448,39,0,4,0,0,0,487,84,91,62,50,20,48,19,1,10,5,0,2,59,0,15,3,7,1,2,1,0,1,4,0,0,0,0,3,0,0,0,1,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal De Vlasakker,0168::SB21,7582 AT,1715,793,1,2,0,0,1,705,90,0,0,0,0,0,796,198,107,125,114,16,42,38,7,14,10,0,2,54,0,22,8,9,0,1,0,1,4,16,1,1,0,0,1,0,2,0,0,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus,0168::SB1008,7586 BG,0,191,0,1,0,0,0,176,17,0,0,1,0,0,193,21,51,40,12,2,30,14,0,3,2,0,0,5,0,8,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Erve Boerrigter,0168::SB1011,7587 AM,0,192,0,1,0,0,3,176,14,0,0,0,0,0,193,50,23,53,12,4,9,13,1,8,1,2,0,2,0,8,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Fakkel,0168::SB1016,7581 CE,0,668,0,1,0,0,1,605,61,0,2,0,2,0,667,129,74,216,66,12,51,52,6,10,12,2,1,14,1,11,0,5,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kulturhus,0168::SB2008,7586 BG,0,270,0,1,0,0,0,248,23,0,0,0,0,0,271,41,56,56,15,5,30,33,2,6,5,0,0,14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Erve Boerrigter,0168::SB2011,7587 AM,0,215,0,0,0,0,6,184,25,0,0,0,0,0,215,47,37,54,31,1,18,10,1,1,3,0,0,5,0,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Fakkel,0168::SB2016,7581 CE,0,727,4,2,0,0,0,675,60,0,0,2,0,0,735,143,109,199,85,9,54,51,7,11,8,0,2,25,0,9,0,7,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,,
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 1,0168::SB30001,,0,1247,2,0,0,0,,,,,0,0,,,1249,229,111,552,84,10,71,99,21,18,17,2,0,5,0,12,0,7,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0
Zwolle,Losser,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 2,0168::SB30002,,0,252,0,1,0,0,,,,,0,0,,,253,49,12,105,26,4,13,26,1,3,5,0,0,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
