contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Sinar Maluku,0632::SB11,3448 CH,2050,1127,2,1,0,0,1,1034,95,0,0,0,0,0,1130,250,85,86,200,69,34,63,61,45,13,27,30,52,11,22,8,41,7,4,0,1,4,3,0,0,3,1,5,1,1,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau WC Molenvliet, het Orakel van Woerden",0632::SB12,3448 HS,1619,1157,10,0,0,0,2,1073,93,1,0,1,0,0,1168,244,98,92,220,92,53,55,47,62,17,13,13,45,11,36,5,23,1,4,0,1,7,4,3,0,6,1,1,0,3,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maranathakerk,0632::SB13,3448 DC,1660,1411,3,4,0,7,0,1275,150,0,0,7,0,0,1425,308,149,134,215,69,63,70,81,47,14,38,27,57,6,32,6,34,22,5,0,4,7,11,2,0,2,2,5,0,1,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau nabij BSO Rakkers,0632::SB14,3448 TL,1695,1181,3,0,0,0,0,1062,122,0,0,0,0,0,1184,331,103,88,211,57,45,44,58,34,17,34,3,65,3,40,5,15,4,3,0,5,8,5,2,0,0,0,1,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis,0632::SB15,3447 GR,1766,964,0,2,0,0,0,850,118,0,0,0,0,0,968,241,70,79,173,40,41,49,51,32,17,22,14,57,5,33,1,22,1,0,0,1,7,5,0,0,0,0,3,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Baken,0632::SB16,3446 GS,1422,1245,0,0,0,0,3,1097,145,0,0,0,0,0,1245,336,55,135,270,52,32,36,73,31,16,32,13,62,7,23,2,39,0,2,1,4,8,8,2,0,3,1,2,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Margrietschool,0632::SB17,3446 BT,1807,1522,1,0,0,0,2,1370,151,0,0,0,0,0,1523,483,94,145,305,64,38,46,71,60,21,25,7,57,5,44,4,31,1,1,1,2,5,7,0,0,2,0,1,0,0,2,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Regenboogschool,0632::SB18,3446 JG,1733,1392,1,1,0,0,2,1254,138,0,0,0,0,0,1394,498,77,105,355,61,27,28,33,27,11,9,4,40,1,36,2,45,1,3,1,2,14,2,4,2,0,1,2,0,1,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Harmelen,0632::SB19,3481 GH,1973,1332,4,1,0,0,2,1203,132,0,0,0,0,0,1337,415,107,151,190,48,61,46,35,36,12,34,0,53,8,39,4,42,0,5,0,6,8,27,0,1,1,1,2,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau 'Het Trefpunt', Centrum NH Kerk",0632::SB20,3481 XA,1778,1047,2,1,0,0,1,955,94,0,0,0,0,0,1050,354,98,127,147,25,21,38,41,30,5,40,2,44,2,22,0,30,0,4,0,2,2,9,0,0,0,0,4,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Dezibel,0632::SB21,3481 VC,1303,887,2,0,0,0,1,823,65,0,0,0,0,0,889,299,82,92,134,28,27,25,22,27,11,5,1,43,1,29,4,36,0,1,0,2,5,7,0,0,1,0,2,0,3,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Recreatiecentrum H2O (zwembad),0632::SB22,3481 WE,1401,890,3,0,0,0,0,791,102,0,0,0,0,0,893,290,78,101,140,31,36,24,34,21,10,11,3,30,2,32,3,25,0,2,0,0,0,13,1,1,0,0,1,0,1,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Milandhof,0632::SB23,3474 KC,1726,1083,1,1,0,1,1,1007,78,0,0,1,0,0,1086,213,113,207,93,21,18,11,110,17,11,103,3,55,3,41,2,19,1,1,1,3,1,32,0,0,0,0,4,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Verenigingsgebouw Elim,0632::SB24,3471 CM,844,554,1,0,0,0,0,467,88,0,0,0,0,0,555,113,36,69,48,22,10,5,59,14,3,98,1,23,3,18,2,6,0,0,0,1,1,22,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Schulenburch,0632::SB25,3471 EJ,2035,1291,1,1,0,0,1,1213,79,0,0,0,0,0,1293,305,107,160,166,45,34,34,128,24,6,91,0,59,3,50,2,24,2,2,0,1,2,36,0,1,0,2,5,0,2,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 1 (brief),0632::SB40,3447 GR,0,2932,0,2,0,2,,,,,0,2,,,2936,706,209,794,252,42,99,232,188,66,118,104,7,18,2,67,2,12,0,1,0,0,4,5,0,1,1,1,0,0,0,1,0,0
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentehuis 2 (brief),0632::SB41,3447 GR,0,332,2,2,0,2,,,,,0,2,,,338,77,18,78,28,15,7,27,26,8,7,15,6,3,0,6,2,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeentehuis, 15-03-2021",0632::SB51,3447 GR,0,222,0,0,0,0,0,207,14,0,0,0,0,0,221,69,20,29,34,6,11,14,2,5,8,8,0,2,2,5,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stichting Sinar Maluku, 15-03-2021",0632::SB52,3448 CH,0,264,0,0,0,0,1,248,15,0,0,0,0,0,264,75,13,43,39,19,10,15,16,7,4,0,5,4,0,4,0,4,3,0,1,1,0,0,0,0,0,0,1,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Grand Salon Plein 7, 15-03-2021",0632::SB53,3441 BG,0,424,0,1,0,0,2,383,41,0,0,0,0,0,426,88,33,62,72,14,29,41,19,11,10,11,3,3,2,15,0,7,0,1,0,1,0,1,0,0,0,0,1,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau H2O zwembad, 15-03-2021",0632::SB54,3481 WE,0,335,0,0,0,0,0,304,31,0,0,0,0,0,335,83,35,73,49,7,13,21,9,6,3,9,0,2,2,11,1,6,0,0,0,1,1,3,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau MFC Milandhof, 15-03-2021",0632::SB55,3474 KC,0,136,0,0,0,0,0,117,20,0,0,0,0,0,137,22,19,36,8,0,4,9,16,2,1,9,0,1,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau MFC De Schulenburgh, 15-03-2021",0632::SB56,3471 EJ,0,160,0,1,0,0,1,142,18,0,0,0,0,0,161,32,4,31,25,6,5,12,17,10,1,7,1,2,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Het Baken, 15-03-2021",0632::SB57,3446 GS,0,444,0,0,0,0,2,406,36,0,0,0,0,0,444,91,26,89,70,19,18,27,44,12,0,7,6,6,1,14,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Gemeentehuis, 16-03-2021",0632::SB61,3447 GR,0,256,3,0,0,0,4,214,41,0,0,0,0,0,259,69,29,36,30,7,10,14,17,6,6,4,6,9,1,5,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stichting Sinar Maluku, 16-03-2021",0632::SB62,3448 CH,0,278,0,0,0,0,1,244,33,0,0,0,0,0,278,49,25,34,57,9,12,14,10,6,9,3,11,9,1,10,1,10,4,0,0,2,0,1,0,0,1,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Grand Salon Plein 7, 16-03-2021",0632::SB63,3441 BG,0,367,0,0,0,0,0,341,26,0,0,0,0,0,367,91,28,50,64,13,15,23,16,17,4,11,1,11,0,9,1,8,0,1,1,0,3,0,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau H2O zwembad, 16-03-2021",0632::SB64,3481 WE,0,356,2,0,0,0,1,316,41,0,0,0,0,0,358,110,32,59,48,10,7,18,15,10,4,9,0,14,1,11,1,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau MFC Milandhof, 16-03-2021",0632::SB65,3474 KC,0,178,0,0,0,0,2,167,9,0,0,0,0,0,178,29,13,36,18,1,10,3,29,5,0,18,0,4,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau MFC De Schulenburgh, 16-03-2021",0632::SB66,3471 EJ,0,168,0,0,0,0,2,156,10,0,0,0,0,0,168,34,20,39,9,3,2,9,20,4,8,4,0,5,0,5,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,,
Utrecht,Woerden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Het Baken, 16-03-2021",0632::SB67,3446 GS,0,378,0,1,0,0,1,344,34,0,0,0,0,0,379,71,29,61,76,14,10,22,40,4,7,7,5,12,2,3,0,10,0,0,0,0,0,2,0,0,2,0,1,0,0,0,,
