contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hoofdingang Protestantse Kerk Schoondijke,1714::SB11,4507 BH,1073,696,2,0,0,2,3,639,58,0,0,2,0,0,700,165,100,50,73,36,50,50,13,33,12,14,1,49,0,10,4,8,0,0,1,1,1,21,0,2,0,1,1,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Waterlandkerkje,1714::SB12,4508 AC,401,306,0,2,0,0,1,267,40,0,0,0,0,0,308,68,23,26,24,12,19,16,5,21,4,14,0,32,0,10,0,2,0,0,0,2,0,25,1,0,0,0,2,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Marktstraat 1 Aardenburg,1714::SB13,4527 CL,1598,931,1,2,0,1,4,815,116,0,0,1,0,0,935,272,118,90,89,29,70,62,10,26,7,2,2,78,1,15,3,13,0,0,0,1,7,33,0,1,0,0,2,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Sint Kruis,1714::SB14,4528 EM,234,179,2,0,0,0,0,155,26,0,0,0,0,0,181,40,20,31,12,6,8,6,1,8,0,2,0,8,0,6,0,2,0,0,0,0,0,29,0,0,0,0,0,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Eede,1714::SB15,4529 GJ,470,293,0,0,0,0,0,256,37,0,0,0,0,0,293,95,49,39,16,10,4,6,4,6,5,4,2,13,1,6,0,4,0,0,0,0,5,24,0,0,0,0,0,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel centrum De Keure Sluis,1714::SB16,4524 BL,1531,738,0,1,0,1,10,627,103,0,0,1,0,0,740,252,119,74,52,9,40,44,2,15,2,0,3,79,1,20,2,9,1,0,0,0,2,11,0,0,0,0,1,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voormalig Dorpshuis Retranchement,1714::SB17,4525 AD,210,179,0,1,0,0,25,141,14,0,0,0,0,0,180,59,13,24,18,2,12,6,4,10,3,0,2,9,0,4,0,7,0,0,0,1,1,4,0,0,0,0,0,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maandag Kerkgebouw Open Haven Oostburg,1714::SB18,4501 CH,0,260,0,2,0,0,1,222,39,0,0,0,0,0,262,51,37,33,28,8,16,42,7,4,1,4,0,10,1,9,1,1,0,0,0,0,0,4,0,2,0,0,1,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maandag Multifunctioneel centrum De Korre Breskens,1714::SB19,4511 JB,0,221,0,1,0,0,4,193,25,0,0,0,0,0,222,61,37,19,21,3,15,30,9,2,3,2,0,9,0,2,1,2,0,0,1,2,0,1,0,1,0,0,0,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maandag Multifunctioneel centrum De Keure Sluis,1714::SB20,4524 BL,0,103,0,0,0,0,8,83,12,0,0,0,0,0,103,27,15,17,5,0,12,10,0,0,2,1,0,5,0,1,0,5,0,1,0,0,0,0,0,2,0,0,0,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinsdag Kerkgebouw Open Haven Oostburg,1714::SB21,4501 CH,0,258,1,0,0,0,8,219,32,0,0,0,0,0,259,70,21,51,20,2,22,30,2,8,5,3,0,10,1,6,0,5,0,0,1,0,0,0,0,0,0,0,1,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinsdag Multifunctioneel centrum De Korre Breskens,1714::SB22,4511 JB,0,262,0,2,0,0,0,230,34,0,0,0,0,0,264,59,40,26,23,5,32,23,6,4,8,2,0,14,0,14,0,0,0,0,0,1,1,3,0,0,0,0,1,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dinsdag Multifunctioneel centrum De Keure Sluis,1714::SB23,4524 BL,0,148,0,0,0,0,4,124,20,0,0,0,0,0,148,50,19,23,8,1,9,6,4,7,0,3,0,5,0,3,2,2,0,1,0,0,1,4,0,0,0,0,0,0,,
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstemmen tot en met 16 maart 2021,1714::SB24,,0,1974,3,2,0,0,,,,,0,0,,,1979,531,216,452,109,33,124,263,35,54,57,20,1,17,0,32,1,5,0,0,1,0,1,15,1,4,1,0,0,1,0,0
Middelburg,Sluis,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstemmen 17 maart 2021,1714::SB25,,0,52,1,0,0,0,,,,,0,0,,,53,17,6,9,5,0,2,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
