contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Ringkant,0569::SB13,2441 AD,1333,829,0,0,0,1,0,731,99,0,0,1,0,0,830,278,97,103,95,13,15,24,21,19,8,13,2,39,1,52,7,6,0,2,1,4,1,21,2,1,0,1,0,3,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Nieuwveen,0569::SB14,2441 LE,2115,1154,1,1,0,0,3,1031,122,0,0,0,0,0,1156,339,174,124,116,44,45,28,33,28,7,13,3,76,2,52,4,18,0,2,0,3,0,41,1,0,0,0,0,1,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Party-Centrum 't Trefpunt,0569::SB16,2435 XP,2334,1369,1,4,0,0,1,1213,160,0,0,0,0,0,1374,406,175,146,133,41,51,21,43,39,13,15,3,106,7,63,6,18,1,2,1,4,0,64,3,4,0,1,0,3,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau,0569::SB21,,0,325,0,0,0,0,2,294,29,0,0,0,0,0,325,96,29,45,33,3,14,7,9,12,0,5,0,21,0,24,0,6,0,1,0,1,0,16,0,0,0,1,0,2,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kaleidoskoop theaterzaal,0569::SB115,2421 EX,0,482,0,0,0,0,1,435,46,0,0,0,0,0,482,142,44,78,71,12,28,27,18,12,5,4,4,10,0,17,0,7,0,0,0,0,0,2,0,0,0,0,0,0,1,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kaleidoskoop theaterzaal,0569::SB116,2421 EX,0,496,0,0,0,0,1,450,45,0,0,0,0,0,496,152,56,61,66,19,26,21,14,16,10,9,0,7,0,15,3,10,0,3,0,1,0,5,2,0,0,0,0,0,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Vlinder,0569::SB215,2461 CB,0,267,0,0,0,0,0,246,21,0,0,0,0,0,267,83,24,75,24,6,7,13,10,3,4,6,0,1,0,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Vlinder,0569::SB216,2421 CB,0,302,1,0,0,0,0,279,24,0,0,0,0,0,303,98,23,50,40,8,9,13,7,4,8,6,0,11,0,10,2,5,0,0,0,0,0,4,2,1,0,0,0,1,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Nieuwveen,0569::SB315,2441 LE,0,251,0,0,0,0,1,225,25,0,0,0,0,0,251,68,26,64,22,4,21,6,6,6,5,4,0,4,0,8,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeentehuis Nieuwveen,0569::SB316,2441 LE,0,261,0,0,0,0,0,234,27,0,0,0,0,0,261,60,39,40,38,6,12,9,6,8,5,3,0,9,0,15,0,3,0,1,0,0,0,7,0,0,0,0,0,0,0,,
Leiden,Nieuwkoop,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau (Zalencentrum De Ringkant),0569::SB999,2441 AD,0,1945,1,0,0,1,,,,,1,0,,,1945,619,142,510,149,34,75,121,87,43,51,34,4,19,0,17,2,19,0,0,2,0,2,11,1,2,0,1,0,0,0,0,0
