contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Servicecentrum Oost,0153::SB102,7533 BM,1635,1580,5,5,0,0,3,1423,165,0,0,1,0,1,1591,304,246,154,203,68,123,79,52,50,22,9,32,123,3,39,7,33,4,3,0,0,7,14,3,1,0,0,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Roef,0153::SB105,7535 BZ,1601,1158,4,1,0,1,5,1062,97,0,0,1,0,0,1164,200,159,121,193,84,76,71,32,41,7,3,10,60,4,25,5,43,0,5,1,0,4,8,0,0,2,0,3,0,0,1,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau ROC van Twente,0153::SB106,7543 BK,1737,384,0,0,0,0,2,381,1,0,0,0,0,0,384,73,32,38,57,26,12,32,10,15,1,1,26,30,1,7,0,14,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Performance Factory,0153::SB107,7511 ZA,1578,1534,3,4,0,4,12,1451,82,0,0,4,0,0,1545,171,119,104,317,151,90,74,54,55,6,5,29,101,34,31,8,135,11,6,3,6,7,7,2,0,0,0,4,0,4,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau RKSV Vogido,0153::SB109,7535 CJ,1564,770,2,2,0,2,2,713,61,0,0,2,0,0,776,234,98,70,125,41,31,20,11,22,4,1,5,45,1,16,3,31,0,1,0,1,2,1,1,1,0,0,2,2,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Scheidsrechtersvereniging SEO,0153::SB110,7541 WG,1779,133,0,0,0,0,1,114,18,0,0,0,0,0,133,34,18,13,10,2,3,6,4,4,1,1,4,15,0,4,1,7,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tubanters,0153::SB111,7541 BK,1096,536,0,2,0,0,1,477,60,0,0,0,0,0,538,111,66,51,106,18,31,38,9,10,5,4,8,50,5,6,1,10,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Stadsveld,0153::SB207,7545 MN,1436,1084,2,4,6,0,5,991,100,0,0,6,0,0,1096,122,209,59,172,46,65,58,31,24,7,0,65,116,7,24,4,45,2,5,0,2,5,4,0,2,1,1,5,0,1,0,2,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Brug,0153::SB212,7534 CR,1741,1178,2,4,0,3,1,1039,147,0,0,3,0,0,1187,206,284,103,114,47,109,44,20,31,10,7,15,117,0,24,6,15,0,5,0,3,7,6,1,0,2,0,0,0,1,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal De Brug,0153::SB213,7534 CR,1460,1002,2,0,0,0,5,909,89,0,1,0,1,0,1003,175,236,111,114,33,60,42,16,22,8,5,4,112,1,17,5,14,1,3,0,2,1,11,0,0,0,0,4,3,1,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Nije Terphoes,0153::SB215,7543 WB,1378,719,2,0,0,0,2,642,77,0,0,0,0,0,721,89,69,57,108,61,35,26,10,31,2,9,38,73,8,21,2,57,3,4,1,0,2,4,0,2,0,2,3,0,1,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Boswinkel,0153::SB216,7543 XT,1484,1189,6,3,0,0,1,1083,115,0,0,1,0,1,1199,152,187,69,120,65,85,75,56,37,8,5,110,132,4,23,2,37,2,4,0,2,5,3,1,1,1,1,0,2,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau St. Jan Kerk,0153::SB217,7545 GH,1319,1118,6,2,0,0,3,1028,101,6,0,6,0,0,1132,132,200,82,150,46,86,55,48,46,7,7,35,132,7,16,5,38,0,4,0,1,5,5,0,2,0,3,0,2,4,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Thomaskerk,0153::SB218,7545 BK,1522,777,4,2,0,0,1,718,64,0,0,0,0,0,783,134,116,69,111,40,50,30,33,19,3,1,35,71,7,5,6,27,5,2,2,2,3,5,0,0,0,0,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Thomaskerk,0153::SB219,7545 BK,1528,734,0,2,0,0,1,683,52,0,0,0,0,0,736,133,116,64,106,39,47,25,28,18,6,0,22,70,4,13,2,31,1,1,0,1,1,4,0,0,0,0,0,0,2,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Stedelijke Mavo,0153::SB220,7545 BN,1703,1407,3,4,0,0,5,1258,146,0,5,0,5,0,1409,283,197,117,196,72,88,61,28,38,13,3,95,105,8,21,10,49,0,5,0,1,1,7,0,0,2,0,1,0,1,0,5,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Immanuelkerk,0153::SB221,7545 XP,1467,1179,5,8,0,4,4,1086,106,0,0,4,0,0,1196,125,256,71,113,55,98,46,113,30,14,4,29,130,4,29,7,30,6,3,0,1,1,7,1,0,0,2,2,0,1,1,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zone College,0153::SB305,7521 AG,1502,354,1,1,0,1,0,324,31,0,1,0,0,0,355,80,46,31,54,23,10,13,11,18,0,1,9,18,1,15,2,12,0,0,0,0,2,4,1,0,0,0,2,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau U.T. De Bastille (Atrium),0153::SB306,7522 NL,1685,980,3,0,0,0,13,955,15,0,0,0,0,0,983,101,8,42,246,140,13,28,16,27,1,1,2,18,10,20,2,275,0,12,2,7,4,5,0,0,0,0,0,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stichting Enschedese Speeltuinen,0153::SB307,7521 JH,1309,545,3,1,0,0,2,502,45,0,0,0,0,0,549,78,95,22,54,44,35,30,23,17,4,6,33,33,8,12,0,33,3,3,2,1,2,3,0,0,0,2,1,0,0,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Stroinkslanden,0153::SB308,7542 LR,1566,374,0,0,0,1,0,333,40,0,1,0,0,0,373,78,58,49,59,13,25,13,0,9,1,1,8,20,0,8,1,12,10,0,1,2,1,1,2,0,0,0,2,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Stroinkslanden,0153::SB309,7542 LR,1715,389,3,0,0,3,0,353,42,0,0,3,0,0,395,73,51,49,58,14,32,26,13,8,1,1,1,34,3,6,1,11,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gymzaal Het Riet,0153::SB310,7544 HH,1459,475,2,2,0,2,3,432,42,0,2,0,0,0,477,60,101,24,29,20,35,36,5,8,4,0,63,52,2,8,0,10,6,2,0,0,0,3,0,0,4,0,3,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Helmerhoek,0153::SB311,7546 EE,0,878,0,0,0,0,2,802,74,0,0,0,0,0,878,143,137,87,142,32,50,47,37,30,5,6,9,98,5,13,6,17,0,3,0,1,2,5,0,0,0,0,1,0,0,0,2,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Helmerhoek,0153::SB312,7546 EE,1594,969,1,1,0,1,0,865,107,0,0,1,0,0,972,170,153,85,126,39,97,40,48,19,5,7,3,115,0,14,5,23,2,3,0,2,2,8,0,2,0,0,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 't Proathuus,0153::SB313,7521 DX,1404,919,0,0,0,0,7,850,61,0,1,0,1,0,918,118,172,40,104,65,80,42,17,37,9,2,11,106,4,18,2,64,1,6,1,2,3,9,0,0,0,2,2,1,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Opstandingskerk,0153::SB314,7521 HD,1531,1646,3,11,0,0,12,1510,137,0,1,0,1,0,1659,208,272,104,240,108,110,69,46,66,8,8,62,138,13,28,3,107,1,14,3,6,9,11,2,1,2,1,3,0,2,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Heelal,0153::SB315,7521 JW,1640,273,0,1,0,0,0,241,33,0,0,0,0,0,274,25,67,8,29,12,28,15,12,11,1,5,12,28,4,2,0,8,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tent nabij BSO De Knalhut,0153::SB316,7542 WR,1716,1756,6,3,0,0,2,1614,149,0,0,0,0,0,1765,309,267,188,211,75,103,72,90,44,21,8,46,194,9,45,6,25,5,7,0,7,3,11,2,0,1,0,4,0,2,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau U.T. De Bastille (Atrium),0153::SB317,7522 NL,1641,938,0,0,0,0,12,879,48,0,0,1,0,1,939,131,12,60,228,115,7,31,18,31,2,2,2,25,7,19,0,225,0,4,9,4,2,0,1,0,1,0,0,0,0,0,2,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Helmerhoek,0153::SB318,7546 EE,1611,841,5,4,0,0,18,766,68,0,0,2,0,2,852,158,109,87,121,53,65,43,38,29,11,2,11,70,3,8,2,19,0,2,0,0,1,3,1,1,0,1,1,0,1,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sportzaal Stroinkslanden,0153::SB319,7542 LR,1645,355,1,0,0,1,2,329,26,0,0,1,0,0,357,74,47,47,54,18,22,16,20,8,3,2,2,15,2,8,3,10,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Clubgebouw EMOS,0153::SB402,7522 KS,1611,1028,1,3,0,1,7,939,85,0,1,0,0,0,1031,238,69,156,231,62,31,53,16,37,5,5,3,35,1,24,1,50,0,2,0,0,0,7,0,0,0,0,1,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prismare,0153::SB403,7523 BM,1667,1360,3,5,0,0,4,1261,105,0,0,2,0,0,1370,196,114,113,284,116,84,68,50,48,7,9,39,62,13,24,4,92,3,7,1,2,7,6,1,3,0,0,2,0,4,1,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Huis De Dollard,0153::SB406,7523 GN,1744,829,5,3,0,1,2,741,93,0,1,0,0,0,836,102,107,72,93,68,64,51,24,27,8,4,87,45,2,9,1,46,4,4,0,0,4,3,2,0,0,1,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prismare,0153::SB407,7523 BM,1537,1197,3,0,2,1,3,1103,91,0,3,0,0,0,1197,189,96,91,235,102,68,72,45,63,10,4,23,56,5,21,1,83,7,7,0,1,5,8,1,0,0,0,0,0,4,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ons Huis Het Achtervoort,0153::SB408,7523 KA,1580,582,0,1,0,1,0,541,43,0,0,1,0,0,584,105,70,56,87,34,42,22,14,24,2,5,56,34,1,10,2,7,0,4,0,0,0,3,0,1,0,0,1,0,2,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pathmoshal,0153::SB410,7545 LZ,1443,351,0,0,0,1,2,310,38,0,1,0,0,0,350,51,50,20,55,30,23,8,7,14,4,1,14,29,2,6,0,26,4,4,1,0,1,1,0,0,0,0,0,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Het Kompas,0153::SB411,7523 HK,1493,949,1,3,0,0,1,853,103,0,0,4,0,4,957,109,132,54,133,75,69,43,31,38,4,3,83,86,7,17,2,35,9,10,0,2,2,3,0,2,0,0,0,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stedelijk Lyceum Kottenpark,0153::SB414,7522 GK,1678,1361,2,2,0,0,8,1243,116,0,0,2,0,0,1367,227,69,117,317,123,60,79,36,61,11,7,18,79,4,23,6,97,5,8,0,1,4,7,0,0,0,0,1,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Pathmoshal,0153::SB415,7545 LZ,1539,548,3,0,0,1,3,497,52,0,0,1,0,0,552,73,99,23,89,27,39,18,19,25,4,0,20,39,5,10,6,38,0,1,0,2,6,1,2,0,0,0,1,0,0,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Voetbalvereniging VOSTA,0153::SB501,7531 AX,1558,1185,2,2,0,1,1,1112,77,0,0,1,0,0,1190,174,212,84,171,65,75,60,63,53,16,2,22,106,5,22,1,32,1,3,2,0,6,1,0,3,0,0,3,0,1,2,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Deppenbroekhal,0153::SB506,7523 GD,1793,678,2,1,0,0,0,624,57,0,0,0,0,0,681,107,81,54,82,58,43,36,18,24,1,0,57,42,4,11,3,34,2,3,1,2,5,4,1,0,0,1,2,0,2,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sparta Enschede,0153::SB507,7531 AT,1888,651,1,1,0,1,2,589,63,0,0,1,0,0,654,172,59,95,122,20,32,29,19,15,3,0,4,36,0,17,2,19,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kom,0153::SB508,7531 CE,1839,628,3,0,0,6,5,591,41,0,0,6,0,0,637,89,92,53,103,38,45,19,12,28,6,4,10,64,5,13,5,27,0,2,0,3,3,2,2,1,0,0,1,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Kom,0153::SB509,7531 CE,1923,667,0,0,0,0,2,606,58,0,1,0,1,0,666,123,85,61,107,55,48,25,7,31,7,1,9,64,3,3,4,23,0,1,0,0,3,3,0,0,0,0,4,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tent nabij OBS Park Stokhorst,0153::SB510,7531 EC,0,1450,2,4,0,0,2,1246,210,2,0,2,0,0,1458,338,153,150,254,78,92,61,52,49,11,5,12,90,2,24,6,47,0,3,2,5,2,9,1,0,0,0,4,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stroinkshuis,0153::SB604,7542 GT,1686,701,1,2,0,0,1,601,103,1,0,1,0,0,705,86,163,77,44,32,67,38,17,14,4,2,21,88,3,15,2,9,2,4,0,0,2,5,1,0,0,0,3,1,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mediant Helmerzijde,0153::SB614,7546 TA,1688,1261,2,1,0,3,1,1108,152,0,3,0,0,0,1261,292,127,138,203,65,72,61,55,36,13,5,10,82,3,34,2,28,0,2,0,2,6,14,0,1,2,2,1,0,4,0,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Magneet,0153::SB618,7544 DC,1249,874,0,6,0,2,1,748,133,0,0,2,0,0,882,98,155,81,85,50,49,65,19,15,8,8,90,97,4,12,2,8,8,4,3,2,3,2,1,0,0,2,0,0,1,2,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Speeltuin Tuindorp,0153::SB619,7544 GG,1519,686,1,1,0,1,2,605,80,0,1,0,0,0,687,82,152,60,55,30,43,31,27,20,6,3,39,92,3,6,2,15,2,2,2,0,2,2,0,1,0,2,2,0,2,2,1,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kerkgenootschap Leger des Heils,0153::SB620,7544 DZ,1607,262,1,0,0,1,1,227,36,0,0,1,0,0,264,27,42,25,18,24,15,27,18,4,2,0,15,22,1,3,1,8,6,0,0,0,2,0,0,0,0,0,2,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Eventique Party,0153::SB621,7544 RT,1603,429,0,5,0,0,1,366,67,0,0,0,0,0,434,50,63,62,30,11,21,45,10,11,1,4,33,62,2,4,1,7,4,1,1,0,5,0,0,0,0,0,0,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tent Kinderboerderij De Wesseler,0153::SB623,7544 RP,1842,1319,11,6,0,3,2,1164,173,0,0,3,0,0,1339,143,215,153,123,57,124,101,37,30,8,8,82,152,8,14,3,14,5,4,1,0,5,17,1,1,3,1,5,0,2,0,2,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau FC Aramea,0153::SB624,7544 RB,1819,661,2,3,0,1,1,565,99,0,1,0,0,0,665,92,120,107,54,14,46,29,10,15,3,3,43,79,4,11,0,13,0,2,0,0,1,11,2,0,0,1,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stroinkshuis,0153::SB625,7542 GT,1108,937,0,2,0,4,3,847,93,0,0,4,0,0,943,102,189,91,78,39,93,59,32,20,12,7,42,116,2,12,2,6,7,5,1,3,4,11,1,1,2,0,0,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Parochiehuis,0153::SB802,7532 AT,1573,859,2,2,0,0,2,775,86,0,0,0,0,0,863,150,219,91,89,27,62,35,13,27,2,0,2,93,1,16,6,8,0,0,0,1,2,10,0,0,0,0,2,0,1,0,2,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Meijershoes,0153::SB810,7532 AV,1185,340,0,0,0,0,0,299,38,0,3,0,3,0,337,91,85,27,23,12,17,11,1,7,1,0,4,36,0,3,2,8,0,0,0,1,1,6,3,0,0,0,1,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis Bultsweg,0153::SB811,7532 XR,1699,471,1,2,0,0,0,417,57,0,0,0,0,0,474,49,195,35,35,5,50,15,4,6,3,0,0,47,0,12,3,6,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Buurthuis Dolphia,0153::SB812,7532 PH,1809,448,1,2,0,0,0,386,65,0,0,0,0,0,451,49,144,35,31,27,26,24,8,6,5,0,7,54,3,6,1,7,0,2,0,0,4,3,0,1,0,0,3,0,0,0,2,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Protestantse Gemeente Glanerbrug,0153::SB813,7534 AT,3124,639,0,3,0,5,15,555,67,0,5,0,0,0,637,110,113,85,87,31,41,38,20,16,1,4,1,48,2,11,4,9,0,5,0,2,0,8,0,0,0,0,3,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Dorpshuis Lonneker,0153::SB904,7524 CK,1423,658,0,1,0,0,0,596,64,0,0,1,0,1,660,175,70,132,84,26,23,21,13,12,4,0,1,27,1,28,0,27,2,3,0,0,1,6,2,0,0,0,0,0,0,0,0,,
Zwolle,Enschede,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Oude Usselerschool,0153::SB906,7545 PD,864,507,0,0,0,0,4,449,54,0,0,0,0,0,507,119,44,71,76,31,20,28,24,21,0,7,0,15,1,19,5,15,0,2,1,0,4,3,0,0,0,0,0,0,1,0,0,,
