contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,DE FEESTPARTIJ (DFP),Vrij en Sociaal Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Desmond Tutu Centrum,0342::SB16,3764 TG,0,669,1,0,0,0,1,591,77,0,1,0,0,0,669,164,43,32,128,35,17,20,29,24,5,14,76,44,2,17,2,8,0,0,0,3,2,0,0,3,0,0,0,0,0,1,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum Klaarwater,0342::SB17,3762 GN,0,1035,1,3,0,0,3,956,80,0,0,0,0,0,1039,257,120,77,143,56,49,32,65,28,10,19,30,53,3,43,5,23,5,0,0,0,7,3,3,1,0,1,1,0,1,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum De Klarinet,0342::SB18,3766 GH,0,911,0,3,0,0,2,832,80,0,0,0,0,0,914,222,125,59,152,31,38,43,51,42,6,16,10,41,5,34,4,16,0,1,0,2,0,2,1,1,0,3,3,0,1,2,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Theaterzaal in Idea Cultuur Centrum,0342::SB19,3766 CP,0,690,4,0,0,0,1,659,34,0,0,0,0,0,694,176,72,39,123,57,16,29,22,42,4,5,18,26,1,16,3,17,4,2,2,2,8,1,0,0,0,1,0,1,3,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Johanneskerk,0342::SB20,3766 CP,0,908,1,0,0,0,2,821,86,0,0,0,0,0,909,228,100,75,156,40,39,32,30,33,10,19,28,50,5,19,8,20,0,4,0,1,2,2,1,0,0,0,4,0,0,2,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Basisschool De Wegwijzer,0342::SB21,3766 CP,0,745,4,0,0,1,1,695,52,0,1,0,0,0,748,193,77,39,127,36,29,36,24,29,11,25,20,26,4,19,7,18,2,1,0,3,4,11,1,0,0,0,3,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Postduivenvereniging ""Soest""",0342::SB22,3763 LZ,0,1195,2,2,0,0,3,1066,130,0,0,0,0,0,1199,303,126,104,221,36,29,41,36,40,12,22,60,79,3,35,3,31,1,1,1,3,1,3,0,1,0,0,2,0,1,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau t/m 16 maart (gemeentehuis),0342::SB23,3742 AV,0,3361,2,14,0,1,,,,,1,0,,,3376,1012,282,615,386,79,144,262,169,115,82,57,6,27,1,66,1,29,0,0,0,1,0,4,9,13,0,0,0,0,0,1,0,0
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Banninghal,0342::SB24,3769 AA,0,809,1,0,0,0,3,728,79,0,0,0,0,0,810,237,81,53,151,43,29,25,12,31,8,3,10,42,3,35,3,27,3,1,0,3,5,3,0,0,0,0,1,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Ontmoetingscentrum De Drie Eiken,0342::SB25,3769 VA,0,839,1,1,0,0,1,770,70,0,0,0,0,0,841,191,126,75,101,28,50,24,22,42,10,3,19,62,6,23,3,27,2,4,1,1,4,5,0,3,1,1,3,0,2,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Vredekerk,0342::SB26,3769 EC,0,905,3,2,0,0,0,842,68,0,0,0,0,0,910,193,101,80,168,48,40,27,27,33,8,9,27,75,3,27,0,18,4,1,1,3,4,2,1,1,1,1,1,0,1,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau OBS De Startbaan,0342::SB27,3769 JA,0,1064,3,1,0,0,3,975,90,0,0,0,0,0,1068,266,101,64,170,63,54,34,32,69,13,6,12,78,6,37,2,33,0,4,0,4,6,2,0,0,0,0,4,0,4,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 15 maart Gemeentehuis,0342::SB28,3762 AV,0,653,0,2,0,0,5,589,61,0,0,0,0,0,655,187,55,77,90,28,37,42,30,26,6,7,14,18,0,20,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 15 maart Johanneskerk,0342::SB29,3766 CP,0,479,0,2,0,0,0,431,50,0,0,0,0,0,481,96,40,59,80,29,30,33,32,21,7,9,1,14,1,15,0,7,0,0,0,0,3,1,0,0,0,1,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 15 maart Heilige Familiekerk,0342::SB30,3768 CP,0,379,0,0,0,0,0,362,17,0,0,0,0,0,379,102,30,58,74,14,8,15,16,14,1,8,0,7,0,19,0,10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 15 maart Vredekerk,0342::SB31,3769 EC,0,267,0,0,0,0,0,241,31,0,0,0,0,0,272,63,28,34,39,8,25,18,7,13,2,2,4,3,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 16 maart Gemeentehuis,0342::SB32,3762 AV,0,641,0,2,0,0,2,567,74,0,0,0,0,0,643,149,44,75,96,17,34,43,17,21,3,12,59,17,2,24,1,21,3,0,0,1,0,0,2,0,0,0,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 16 maart Johanneskerk,0342::SB33,3766 CP,0,382,0,0,0,0,0,334,48,0,0,0,0,0,382,94,32,38,63,16,25,16,16,14,6,12,9,22,3,7,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 16 maart Heilige Familiekerk,0342::SB34,3768 CP,0,300,0,1,0,0,0,271,30,0,0,0,0,0,301,126,18,30,40,8,8,7,10,15,4,3,0,3,3,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau 16 maart Vredekerk,0342::SB35,3769 EC,0,258,0,1,0,0,0,238,21,0,0,0,0,0,259,58,27,29,28,12,24,14,2,12,5,2,8,12,0,13,1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,
Utrecht,Soest,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 17 maart (gemeentehuis),0342::SB36,3762 AV,0,94,0,0,0,0,,,,,0,0,,,94,24,15,14,9,3,5,3,3,8,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
