contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scouting St. Job Leuken-Weert,0988::SB27,6004 DG,1990,1128,0,1,0,0,5,987,137,0,0,0,0,0,1129,267,216,79,146,70,60,41,12,30,8,2,13,92,3,36,5,24,1,3,0,2,4,7,1,0,1,4,0,1,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapscentrum De Zaal,0988::SB34,6039 AW,1737,1536,3,4,0,0,12,1356,175,0,0,0,0,0,1543,368,254,157,217,56,97,50,19,33,13,0,5,119,4,51,3,31,0,2,0,8,12,18,2,3,2,7,3,0,2,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zaal Don Bosco,0988::SB36,6002 AP,1806,1836,4,2,0,1,1,1621,221,0,0,1,0,0,1843,448,242,160,261,111,120,81,19,51,23,1,32,120,1,74,8,35,3,4,1,3,7,9,2,3,3,9,2,2,1,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurthuis Fatima aan zet,0988::SB37,6001 HE,2071,666,0,4,0,1,2,608,61,0,0,1,0,0,671,87,130,46,62,66,62,41,4,23,14,0,35,42,3,15,2,13,0,4,1,1,2,2,1,1,1,4,0,2,1,1,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Café Zaal Bee-j Bertje,0988::SB38,6003 PM,1899,998,2,0,0,1,1,911,87,0,1,0,0,0,999,344,112,114,140,51,37,32,6,30,6,0,1,56,2,29,2,15,0,0,0,3,2,11,1,0,0,1,1,1,1,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFA Swartbroek,0988::SB39,6005 NP,696,478,1,2,0,0,0,437,44,0,0,0,0,0,481,140,85,59,60,21,19,22,3,11,1,0,0,23,0,8,0,7,0,0,1,0,4,13,0,0,0,1,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De SooS,0988::SB40,6001 EJ,1705,495,1,0,0,0,2,448,46,0,0,0,0,0,496,111,50,43,84,34,26,8,5,28,6,1,3,50,4,18,0,12,0,1,0,1,1,4,0,2,0,2,1,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Kantine VV DESM,0988::SB41,6004 RT,1454,461,0,0,0,0,3,412,46,0,0,0,0,0,461,104,63,43,59,38,36,20,2,18,7,1,1,27,1,18,1,10,1,2,0,2,0,5,0,1,0,0,1,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum Moesel,0988::SB42,6006 CJ,1478,1413,2,4,0,2,1,1279,141,0,0,2,0,0,1421,299,215,102,192,101,99,68,13,30,11,1,68,108,3,42,6,14,13,1,0,5,6,3,0,3,0,5,3,1,1,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scouting Keent-Moesel,0988::SB43,6006 FB,1388,600,0,0,0,3,2,550,51,0,0,3,0,0,603,223,51,50,124,25,17,17,3,17,5,2,0,28,0,13,0,15,0,0,2,0,2,3,1,0,0,1,0,0,1,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal St. Theunis,0988::SB44,6006 NT,1971,184,0,0,0,0,0,184,0,0,0,0,0,0,184,58,14,12,23,21,8,9,1,6,0,0,1,10,2,6,0,4,0,0,0,1,5,0,0,1,1,1,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Boshoven,0988::SB45,6002 AZ,1619,676,1,0,0,0,4,612,61,0,0,0,0,0,677,173,92,50,103,41,54,21,4,10,7,0,14,49,3,21,4,15,0,2,0,3,3,5,0,0,1,0,0,0,1,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal De Grenslibel,0988::SB46,6039 HB,2292,524,1,0,0,0,5,471,49,0,0,0,0,0,525,133,61,80,90,24,29,18,4,14,4,0,0,30,0,10,1,5,0,1,1,1,1,15,0,1,0,0,1,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Franciscus huis Weert,0988::SB47,6001 AP,1536,835,0,0,0,0,2,760,73,0,0,0,0,0,835,209,100,63,131,51,60,34,6,30,13,0,29,47,1,16,6,24,3,0,0,2,2,1,0,1,0,3,1,0,2,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Drive-In Gemeentewerf,0988::SB50,6001 AC,1,348,0,0,0,0,0,302,46,0,0,0,0,0,348,74,78,17,35,16,17,6,1,7,2,1,18,40,3,6,1,11,4,1,0,0,2,5,1,0,0,2,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Drive-In Sportstraat,0988::SB51,6004 EX,1,655,1,0,0,0,1,587,68,0,0,0,0,0,656,145,130,37,65,41,46,31,2,6,5,4,28,65,1,15,1,14,6,2,0,2,2,2,1,0,0,2,1,0,1,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Drive-In Molenveldstraat,0988::SB52,6001 HH,1,312,1,0,0,0,3,260,50,0,0,0,0,0,313,67,47,23,36,17,17,10,0,10,0,0,10,29,0,17,5,9,4,2,0,0,2,3,0,1,0,1,2,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 1,0988::SB97,,0,3664,2,4,0,4,,,,,0,4,,,3674,1020,403,833,255,162,282,390,27,64,94,3,8,27,1,37,3,20,6,0,0,1,1,8,0,13,0,2,1,1,1,1,0,0
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Briefstembureau 2,0988::SB98,,0,147,1,0,0,0,,,,,0,0,,,148,20,16,37,2,10,9,13,3,8,9,0,5,4,0,2,0,2,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis,0988::SB501,6000 AZ,2353,399,0,0,0,0,2,356,41,0,0,0,0,0,399,100,56,59,46,20,35,46,1,3,2,0,12,7,0,6,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Aan de Bron,0988::SB502,6004 GC,1248,335,1,1,0,0,0,318,19,0,0,0,0,0,337,66,62,45,40,26,39,20,1,9,1,0,4,9,1,6,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Keenter Hart,0988::SB503,6006 ZH,1761,393,1,0,0,0,1,356,37,0,0,0,0,0,394,104,67,48,43,16,32,38,2,12,5,2,2,9,1,6,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapscentrum De Zaal,0988::SB504,6039 AW,1737,249,0,2,0,0,0,228,23,0,0,0,0,0,251,54,36,46,31,8,28,12,0,7,2,0,0,5,1,10,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Boshoven,0988::SB505,6002 AZ,1619,267,0,0,0,0,0,237,30,0,0,0,0,0,267,76,36,31,26,15,15,22,2,8,4,0,0,13,2,10,0,3,0,0,0,0,2,1,0,0,0,1,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Mobiel stembureau,0988::SB506,6004 CA,0,128,0,0,0,0,0,116,12,0,0,0,0,0,128,24,22,22,12,9,8,9,1,3,3,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis,0988::SB601,6000 AZ,2353,375,0,3,0,0,1,345,32,0,0,0,0,0,378,97,57,59,40,32,22,18,1,10,2,0,12,6,1,12,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Aan de Bron,0988::SB602,6004 GC,1248,395,2,0,0,0,0,350,47,0,0,0,0,0,397,67,58,46,48,24,47,29,4,11,10,2,8,17,1,11,0,4,0,1,0,0,3,2,0,0,0,2,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Keenter Hart,0988::SB603,6006 ZH,1761,393,1,0,0,1,2,358,35,0,0,1,0,0,395,89,71,47,29,32,37,32,3,10,5,1,12,9,1,5,2,1,0,1,0,0,0,1,0,1,3,1,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gemeenschapscentrum De Zaal,0988::SB604,6039 AW,1737,248,1,0,0,0,0,218,31,0,0,0,0,0,249,57,37,43,27,10,22,12,2,9,7,0,1,8,0,5,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Boshoven,0988::SB605,6002 AZ,1619,284,2,0,0,0,4,241,41,0,0,0,0,0,286,64,54,27,35,16,28,16,1,10,3,0,2,11,1,7,0,5,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,
Maastricht,Weert,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Drive-In Gemeentewerf,0988::SB606,6001 AC,0,104,0,0,0,0,1,83,20,0,0,0,0,0,104,27,14,11,12,7,5,2,1,4,6,0,1,10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
