contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Woonzorgcomplex 't Waellant,1978::SB15,,1473,1003,1,0,0,0,0,883,121,0,0,0,0,0,1004,136,97,67,50,11,39,38,163,16,5,262,2,70,3,30,1,2,0,2,0,1,1,5,0,0,0,1,0,0,1,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ijsclub De Molenhoek,1978::SB16,,1541,953,2,2,0,1,0,829,129,0,0,1,0,0,958,92,134,45,55,11,35,30,138,19,4,261,3,76,3,29,4,3,0,0,1,1,2,6,0,0,0,0,1,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ontmoetingskerk,1978::SB17,,1717,1126,0,1,0,0,2,923,202,0,0,0,0,0,1127,126,74,75,41,7,27,19,156,9,4,462,2,67,2,30,3,8,0,0,0,0,1,10,0,1,0,1,1,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brede school,1978::SB18,,1467,1139,0,4,0,0,0,991,152,0,0,0,0,0,1143,129,117,75,68,14,40,34,158,16,6,332,1,82,2,32,7,15,0,3,0,0,1,2,0,1,3,1,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Partycentrum De Klok,1978::SB19,,596,472,0,1,0,0,1,439,33,0,0,0,0,0,473,85,51,36,36,16,23,12,52,13,2,83,1,33,0,10,0,13,0,0,0,0,1,2,3,0,0,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor,1978::SB20,,1486,1017,0,0,0,0,3,887,127,0,0,0,0,0,1017,261,98,145,93,19,39,29,105,29,4,57,0,49,5,38,3,13,0,1,0,4,3,18,2,0,0,1,1,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hervomd centrum De Bron,1978::SB21,,994,753,0,0,0,0,2,675,76,0,0,0,0,0,753,207,66,72,79,19,33,19,55,20,4,75,0,38,2,25,1,11,0,1,2,1,3,13,1,0,2,1,2,0,1,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalen- en partycentrum De Til,1978::SB22,,1481,1372,0,0,0,0,4,1228,140,0,0,0,0,0,1372,330,106,233,89,28,44,51,214,25,9,86,2,67,1,35,5,9,0,2,0,2,5,16,1,0,0,12,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Oude School,1978::SB23,,652,606,0,0,0,0,2,535,69,0,0,0,0,0,606,170,44,88,45,14,17,4,104,3,1,54,0,30,3,19,1,5,0,1,0,1,0,1,0,1,0,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Zalencentrum 'De Stigt',1978::SB24,,1676,1022,0,0,0,1,0,913,108,0,1,0,0,0,1021,265,71,213,73,17,27,23,131,10,5,74,0,52,0,32,3,9,0,0,0,2,2,11,1,0,0,1,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Noorderhuis,1978::SB25,,1309,1017,2,1,0,0,0,905,116,0,0,1,0,0,1021,217,49,191,64,22,23,31,165,16,2,170,0,23,1,10,3,10,0,0,0,2,0,16,0,1,1,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC Den Hoek,1978::SB26,,1225,923,1,0,0,1,0,805,120,0,0,1,0,0,925,257,82,134,79,16,37,26,100,16,3,64,1,41,3,29,4,8,1,0,2,1,2,15,1,0,0,1,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Lingehof (1),1978::SB27,,1185,922,1,0,0,0,1,832,90,0,0,0,0,0,923,252,112,53,124,27,64,53,29,31,10,17,5,61,2,43,2,10,0,5,1,3,5,8,1,0,1,0,3,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau MFC De Lingehof (2),1978::SB28,,1429,864,0,0,0,0,5,774,85,0,0,0,0,0,864,239,124,69,111,29,52,56,20,34,9,17,8,57,2,19,3,5,1,0,0,1,2,2,2,0,1,0,1,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau t/m 16 maart 2021,1978::SB29,,0,2276,0,0,1,3,,,,,4,0,,,2272,431,124,439,97,20,115,263,302,53,54,321,0,7,0,30,1,2,0,1,0,1,0,7,1,6,0,1,0,0,0,0,0
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Multistee 15 maart 2021,1978::SB30,,0,98,0,0,0,0,0,87,11,0,0,0,0,0,98,17,7,17,7,1,1,7,15,3,0,13,0,4,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Multistee 16 maart 2021,1978::SB31,,0,123,0,1,0,0,0,110,14,0,0,0,0,0,124,22,11,25,5,2,3,5,22,3,2,13,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Spil 15 maart 2021,1978::SB32,,0,119,0,0,0,0,0,107,12,0,0,0,0,0,119,21,2,35,3,2,7,4,19,1,1,19,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Spil 16 maart 2021,1978::SB33,,0,185,0,0,0,0,1,167,17,0,0,0,0,0,185,44,10,29,7,7,5,1,26,8,1,38,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ijsclub 15 maart 2021,1978::SB34,,0,258,0,0,0,0,0,215,43,0,0,0,0,0,258,13,22,31,14,2,14,12,38,8,1,88,0,8,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ijsclub 16 maart 2021,1978::SB35,,0,260,1,0,0,0,2,225,34,0,0,0,0,0,261,28,22,33,9,9,14,21,27,10,1,66,0,7,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor 15 maart 2021,1978::SB36,,0,202,1,1,0,0,0,187,17,0,0,0,0,0,204,53,20,34,19,4,9,10,25,5,0,12,0,2,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeentekantoor 16 maart 2021,1978::SB37,,0,229,0,0,0,0,1,208,20,0,0,0,0,0,229,78,15,24,15,3,15,16,15,4,1,19,0,4,1,8,0,5,0,1,0,1,2,2,0,0,0,0,0,0,0,,
Dordrecht,Molenlanden,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau 17 maart 2021,1978::SB38,,0,389,0,1,0,0,,,,,0,0,,,390,81,27,65,14,5,16,32,48,1,6,84,1,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
