contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau West-Friese Hockeyclub Hoorn,0405::SB11,1689 VR,0,1159,4,0,0,4,1,1016,142,0,4,0,0,0,1159,247,151,67,197,64,72,57,23,50,14,4,8,73,6,35,8,33,9,4,1,1,10,11,3,4,0,0,5,0,1,1,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportcafe - De Opgang,0405::SB12,1689 NT,0,1613,6,12,0,0,3,1424,204,0,0,0,0,0,1631,261,231,74,226,86,120,81,26,74,19,6,31,225,27,33,9,29,3,11,1,7,6,9,0,2,2,2,3,2,3,4,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,"Stembureau Stembureau Stichting Cultureel Centrum Zwaag ""De Plataan""",0405::SB13,1689 GM,0,1261,1,3,0,0,0,1134,131,0,0,0,0,0,1265,341,152,100,199,61,77,41,18,51,17,2,13,101,5,31,7,18,0,3,0,4,5,5,2,2,0,0,3,0,0,3,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFA De Kreek,0405::SB14,1689XD,0,2416,5,4,0,5,3,2090,337,0,0,5,0,0,2430,753,175,146,447,135,98,62,32,109,19,5,55,182,16,47,10,68,0,5,3,5,7,16,5,2,0,0,8,1,2,3,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau S.V. Westfriezen,0405::SB15,1689 EJ,0,888,0,0,0,0,0,811,76,0,1,0,0,0,887,282,80,88,140,26,50,38,11,30,4,2,5,52,4,31,11,15,0,3,0,1,3,4,2,2,0,1,1,0,2,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Lingeweg (Adoshal),0405::SB16,1628 AW,0,1071,0,5,0,0,1,967,108,0,0,0,0,0,1076,186,120,60,133,77,108,55,32,62,12,7,23,88,21,24,5,18,4,4,0,4,5,7,3,1,0,1,5,0,4,2,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sint Michaëlskerk Blokker,0405::SB17,1695 AH,0,1421,3,2,0,2,2,1279,147,0,0,2,0,0,1428,348,164,102,288,57,79,60,20,57,14,2,5,94,5,42,9,36,1,4,0,3,6,8,5,1,2,1,3,0,4,1,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Kersenboogerd,0405::SB18,1628 LZ,0,1776,2,5,0,3,2,1560,218,0,3,0,0,0,1780,315,234,91,260,123,157,111,37,73,30,2,37,121,30,49,5,43,10,6,2,5,8,4,1,1,2,1,5,1,4,4,4,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scoutinggroep Martin Luther King,0405::SB19,1620 GB,0,593,2,1,0,0,1,542,53,0,0,0,0,0,596,149,54,35,84,44,40,26,3,26,12,0,4,57,8,18,4,12,0,4,1,3,4,1,1,0,0,0,1,0,0,1,1,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sporthal Charlotte van Pallandthof,0405::SB20,1628ZJ,0,1694,3,6,0,0,4,1516,183,0,0,0,0,0,1703,507,124,93,325,82,80,57,24,73,10,4,59,110,19,51,9,38,2,3,1,3,3,6,0,0,3,1,4,1,2,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cabin Kersenboogerd,0405::SB21,,0,1936,3,3,0,0,4,1692,246,0,0,0,0,0,1942,532,210,92,355,98,107,91,35,67,15,4,29,150,13,44,12,36,1,4,0,5,9,5,3,1,1,4,7,0,2,4,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Briefstembureau Stadhuis,0405::SB50,1625 HV,0,5154,6,2,0,0,,,,,0,0,,,5162,1239,463,847,624,153,394,672,107,190,161,16,13,37,12,99,12,56,0,1,0,0,5,14,5,25,1,2,1,0,4,1,0,0,0
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Showband Hoorn,0405::SB103,1621 GK,0,315,0,0,0,0,2,287,26,0,0,0,0,0,315,64,19,24,61,29,19,35,2,20,6,0,1,4,1,9,4,11,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Grote Waal,0405::SB104,1622 ES,0,476,1,3,0,0,1,424,55,0,0,0,0,0,480,79,79,38,66,31,36,64,8,23,5,0,5,6,3,12,1,15,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Museumstoomtram,0405::SB105,1624NN,0,248,0,0,0,0,0,229,19,0,0,0,0,0,248,47,25,24,45,24,15,30,1,12,2,0,3,4,0,8,1,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Praethuys 't Slot,0405::SB107,1623JD,0,177,0,3,0,0,0,169,11,0,0,0,0,0,180,42,24,17,10,11,16,18,4,12,3,1,0,8,0,7,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis,0405::SB108,1625 HV,0,778,0,1,0,0,2,703,74,0,0,0,0,0,779,173,90,76,120,41,52,62,25,27,11,2,8,34,2,25,2,14,0,4,0,2,1,1,0,1,1,0,1,0,1,0,2,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportcafe - De opgang,0405::SB112,1689 NT,0,461,0,0,0,0,0,419,42,0,0,0,0,0,461,77,60,40,61,17,64,50,8,19,11,2,1,18,2,15,2,7,0,2,0,0,1,1,0,1,0,0,2,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFA De Kreek,0405::SB114,1689XD,0,310,1,0,0,0,2,286,23,0,0,0,0,0,311,112,25,37,53,11,14,21,3,4,0,0,1,16,0,6,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sint Michaëlskerk Blokker,0405::SB117,1695 AH,0,438,0,1,0,0,2,397,40,0,0,0,0,0,439,122,36,45,72,20,23,29,8,22,7,3,0,12,2,21,0,11,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scoutinggroep Martin Luther King,0405::SB119,1620 GB,0,139,0,0,0,0,0,129,10,0,0,0,0,0,139,23,18,8,18,18,12,10,3,7,2,1,0,5,2,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cabin Kersenboogerd,0405::SB121,,0,767,1,5,0,0,2,691,80,0,0,0,0,0,773,210,105,52,107,33,60,55,21,26,13,0,9,20,10,28,1,12,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Showband Hoorn,0405::SB203,1621GK,0,317,0,0,0,0,1,291,25,0,0,0,0,0,317,65,29,10,69,28,24,24,4,23,6,0,3,14,1,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkcentrum Grote Waal,0405::SB204,1622 ES,0,535,0,6,0,0,0,475,66,0,0,0,0,0,541,83,57,22,83,31,53,47,8,26,6,0,44,37,5,15,4,8,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Museumstoomtram,0405::SB205,1624NN,0,277,0,0,0,0,3,251,23,0,0,0,0,0,277,56,21,16,70,15,16,21,0,16,1,2,4,16,2,8,1,8,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Praethuys 't Slot,0405::SB207,1623JD,0,229,0,0,0,0,1,202,26,0,0,0,0,0,229,59,21,8,36,13,22,16,2,15,3,5,0,9,1,7,1,7,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadhuis,0405::SB208,1625 HV,0,772,0,0,0,1,2,700,69,0,1,0,0,0,771,139,91,66,134,36,78,54,7,34,11,1,20,45,7,30,0,9,0,2,0,2,4,1,0,0,0,0,0,0,0,0,1,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sportcafe - De Opgang,0405::SB212,1689 NT,0,389,2,2,0,0,1,352,40,0,0,0,0,0,393,59,70,21,44,15,37,29,10,22,9,0,4,29,7,12,0,7,2,0,4,2,1,0,1,1,0,0,2,0,0,1,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau MFA De Kreek,0405::SB214,1689XD,0,442,0,0,0,1,0,385,58,0,0,1,0,0,443,154,26,38,73,11,25,26,6,17,2,2,5,25,0,20,1,6,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Sint Michaëlskerk Blokker,0405::SB217,1695 AH,0,432,0,0,0,0,0,385,47,0,0,0,0,0,432,114,42,38,81,26,25,25,4,25,4,1,0,20,2,15,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Scoutinggroep Martin Luther King,0405::SB219,1620 GB,0,156,0,1,0,0,0,148,9,0,0,0,0,0,157,31,10,10,21,11,25,11,4,11,2,0,0,6,2,2,4,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,
Den Helder,Hoorn,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Cabin Kersenboogerd,0405::SB221,,0,804,1,1,0,1,0,719,86,0,1,0,0,0,805,215,85,44,127,35,50,42,13,36,13,1,12,62,7,27,2,13,0,0,0,3,5,4,0,2,0,1,2,1,1,1,0,,
