contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,Trots op Nederland (TROTS),"Blanco (Zeven, A.J.L.B.)",Partij van de Eenheid,DE FEESTPARTIJ (DFP),Wij zijn Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sint Lambertuskerk,1894::SB23,5988 CJ,1347,1190,2,1,0,0,2,1076,115,0,0,0,0,0,1193,256,194,180,171,45,79,41,5,29,22,1,0,55,3,45,8,20,1,5,1,2,4,15,1,0,1,4,1,0,1,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Houbereij Maandag,1894::SB101,5981 CH,0,575,0,0,0,0,3,494,78,0,0,0,0,0,575,128,75,140,64,14,51,28,2,4,7,0,1,27,3,8,0,2,2,0,2,0,1,10,0,1,0,2,3,0,0,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sjiwa Baarlo Maandag,1894::SB102,5991 XC,0,285,0,0,0,0,0,261,24,0,0,0,0,0,285,60,32,57,45,11,17,27,1,9,4,0,0,8,0,4,0,5,0,0,0,0,1,1,0,3,0,0,0,0,0,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis de Paort Maandag,1894::SB103,5995 BB,0,194,0,0,0,0,0,169,25,0,0,0,0,0,194,42,32,51,19,6,18,9,3,1,2,0,0,2,0,1,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis d'n Binger Maandag,1894::SB104,5768 BE,0,306,1,1,0,0,1,276,31,0,0,0,0,0,308,72,48,64,31,7,28,24,0,6,4,0,0,7,0,7,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau De Houbereij Dinsdag,1894::SB201,5981 CH,0,632,1,3,2,0,0,555,79,0,2,0,0,0,634,123,107,128,63,17,73,24,5,17,6,0,12,24,0,10,5,5,2,1,1,1,1,5,0,0,0,2,0,0,0,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sjiwa Baarlo Dinsdag,1894::SB202,5991 XC,0,391,0,1,0,1,0,358,33,0,1,0,0,0,391,76,76,75,51,9,31,22,2,11,3,0,1,13,0,5,1,4,0,1,0,0,0,8,0,0,0,1,0,0,1,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis de Paort Dinsdag,1894::SB203,5995 BB,0,192,0,0,0,0,0,176,16,0,0,0,0,0,192,43,30,34,26,1,16,16,0,3,3,0,0,2,0,6,1,2,0,0,0,0,0,7,0,0,2,0,0,0,0,0,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gemeenschapshuis d'n Binger Dinsdag,1894::SB204,5768 BE,0,288,0,0,0,0,0,255,33,0,0,0,0,0,288,82,44,49,20,9,29,18,0,2,8,0,0,5,0,9,0,3,0,0,0,2,1,6,0,0,0,0,0,0,0,1,,
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sport- en Evenementencentrum De Heuf Ma/Di,1894::SB301,5981 XW,0,3186,4,4,0,8,,,,,8,0,,,3186,752,296,1189,193,54,155,313,20,49,75,3,1,22,1,22,3,7,0,2,2,0,1,19,0,6,0,0,0,0,1,0,0,0
Maastricht,Peel en Maas,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sport- en Evenementencentrum De Heuf,1894::SB302,5981 XW,0,73,0,0,0,1,,,,,0,1,,,74,11,12,25,6,0,5,6,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
